@relation data

@attribute id string
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 6637 numeric
@attribute 5435 numeric
@attribute 6635 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 6636 numeric
@attribute 5438 numeric
@attribute 6633 numeric
@attribute 5439 numeric
@attribute 6634 numeric
@attribute 9410 numeric
@attribute 10992 numeric
@attribute 5440 numeric
@attribute 10262 numeric
@attribute 5441 numeric
@attribute 4809 numeric
@attribute 6431 numeric
@attribute 23020 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 4686 numeric
@attribute 57819 numeric
@attribute 23451 numeric
@attribute 23450 numeric
@attribute 10907 numeric
@attribute 24148 numeric
@attribute 2963 numeric
@attribute 2962 numeric
@attribute 22916 numeric
@attribute 51639 numeric
@attribute 5431 numeric
@attribute 10594 numeric
@attribute 5430 numeric
@attribute 5433 numeric
@attribute 6632 numeric
@attribute 5432 numeric
@attribute 6427 numeric
@attribute 9416 numeric
@attribute 6426 numeric
@attribute Class {Control,BRCACancer}

@data
K05,1.3518,0.9288,1.1251,0.4525,0.7041,0.2314,1.8782,1.2243,0.469,0.2531,1.0162,0.8688,1.8789,0.4327,1.1131,0.9556,0.5269,0.7812,0.9075,1.5738,1.3649,1.6789,1.1345,1.4614,0.3911,2.6973,1.6709,0.9833,0.9792,0.3516,0.8997,0.875,0.7263,1.408,1.4355,1.4357,0.599,0.3786,0.7893,1.9952,0.9358,2.1921,Control
AA3226,0.9197,0.7646,1.1449,0.6454,0.3538,0.1934,1.4204,1.1606,0.3542,0.0493,0.6491,0.8654,1.4393,0.7186,1.1197,0.8348,0.5207,0.5723,0.8242,1.4544,1.8032,1.5695,1.3045,1.218,0.1984,2.7958,1.7364,0.7257,1.12,0.3484,0.8313,0.7954,0.7876,1.9088,1.5113,1.5837,0.7473,0.234,0.9733,1.7077,0.6851,2.813,Control
AB3227,1.0826,1.039,0.9273,0.6402,0.5836,0.1632,1.5247,1.5583,0.366,0.0196,0.7169,0.7505,1.546,0.5052,1.107,0.9643,0.4576,0.6734,0.8647,1.2915,1.4569,1.661,1.086,1.3786,0.3203,2.7605,1.8134,0.9227,1.0373,0.3952,0.9172,0.8873,0.7262,1.4049,1.5177,1.3076,0.6581,0.4445,0.9258,1.9642,1.0195,2.2989,Control
AC3228,1.4427,0.8648,0.8138,0.7391,0.5688,0.4217,1.5786,1.4027,0.5829,0.2023,0.7249,0.9569,1.5861,0.6299,1.3208,0.9959,0.5364,0.9576,0.9772,1.8843,1.8489,2.2117,1.5573,1.5611,0.3684,3.0037,1.8619,0.8337,1.1496,0.2465,0.7792,1.0377,0.786,1.9589,1.6697,1.517,0.7643,0.4937,1.2603,1.9559,0.8914,2.7156,Control
AD3231,0.9203,0.8312,0.8726,0.5745,0.5723,0.3747,1.5008,1.3439,0.5993,-0.0746,0.4358,0.765,1.5385,0.4732,1.068,0.9879,0.4771,0.8163,0.8095,1.6528,1.468,1.6086,1.1501,1.3148,0.2846,2.8785,1.8057,0.9769,1.1053,0.2392,0.9366,0.9531,0.4546,1.3585,1.5777,1.4895,0.643,0.4735,1.0104,2.0304,1.0921,2.3731,Control
AE1543,1.0621,0.8579,0.9176,0.6493,0.428,0.1406,1.319,1.3934,0.2074,0.028,0.5818,0.7791,1.5313,0.4267,1.1305,0.9285,0.236,1.041,0.9694,1.8568,1.5689,2.2466,1.4118,1.1335,0.1775,2.9905,1.5664,0.8356,0.9815,0.2207,0.8263,0.8764,0.6509,1.5343,1.5231,1.4315,0.5868,0.2913,1.0507,1.9613,0.8065,2.5064,Control
AF3229,1.1365,0.9572,0.9298,0.6573,0.5112,0.32,1.7364,1.001,0.3442,0.2944,0.3901,0.9409,1.4909,0.5992,1.1451,1.0227,0.5123,0.5578,0.7726,1.7875,1.4928,2.1156,1.1511,1.1256,0.2523,3.1159,1.7141,0.6795,1.0758,0.1652,0.785,0.9285,0.6642,2.0614,1.3434,1.3524,0.753,0.3293,1.1587,1.7153,0.8172,2.6731,Control
AG3230,1.2817,0.6964,0.7494,0.4005,0.5863,0.2501,1.4379,1.4958,0.5773,0.0973,0.6462,0.5534,1.5141,0.6247,1.3003,0.8243,0.3096,0.6892,0.6977,1.6025,1.6356,2.1198,1.0849,1.559,0.2795,2.9226,1.8346,0.8097,0.9615,0.2583,0.8208,1.0079,0.4183,2.0357,1.4754,1.2185,0.7153,0.3906,1.032,2.0194,1.0848,2.2744,Control
AH3232,0.8012,0.6473,0.8329,0.5748,0.305,0.3797,0.9619,0.9513,0.4045,-0.1017,0.5401,0.5653,1.3318,0.4284,0.8475,0.8667,0.2431,0.526,0.7758,1.5234,1.4225,1.8407,1.2883,1.2686,-0.0137,2.7205,1.5517,0.6201,0.8125,0.1049,0.6862,0.7159,0.5906,1.4922,1.3328,1.3045,0.6214,0.323,0.7266,1.5492,0.6634,2.7093,Control
AI3233,1.1184,1.0099,0.9031,0.8246,0.6443,0.4247,1.4265,1.6184,0.4817,0.1321,0.5779,0.8128,1.4948,0.4961,1.2226,1.0169,0.6598,0.7227,1.0028,1.7644,1.6677,2.2009,1.3032,1.5496,0.3198,2.8,1.8559,1.1091,1.118,0.3123,1.0027,1.0391,0.8388,1.6668,1.6704,1.2782,0.6209,0.6102,0.9157,2.1905,1.3098,2.5636,Control
AJ3234,1.1205,0.8875,0.9802,0.6181,0.6707,0.2453,1.5546,1.5328,0.2622,0.1843,0.5038,0.5205,1.6826,0.4467,1.1835,1.0652,0.5143,0.7846,0.9324,1.5305,1.2873,1.8991,1.1968,1.3734,0.2559,2.59,1.7873,1.0667,0.9873,0.2939,0.9777,0.8372,0.671,1.6227,1.5717,1.4018,0.6226,0.4435,0.8926,2.0856,0.9369,2.363,Control
AK3235,1.1588,0.9114,0.9212,0.5756,0.5689,0.349,1.5743,1.5347,0.3436,0.0985,0.7829,0.7659,1.6568,0.5711,1.2446,1.1707,0.6036,1.047,0.9621,1.6802,1.5903,1.9964,1.3779,1.4652,0.3349,3.0887,1.6745,0.9431,0.9163,0.2345,0.8565,0.8956,0.7328,1.6954,1.6577,1.2778,0.6569,0.5067,0.9787,1.8638,0.783,2.3967,Control
AL3236,1.0574,0.9363,0.7894,0.5086,0.6881,0.2383,1.5904,1.4967,0.5135,0.0355,0.6213,0.7834,1.4334,0.4686,1.2394,1.0312,0.4696,0.7163,0.7862,1.7958,1.5312,1.5642,1.3899,1.3374,0.1017,2.8015,1.9431,0.7618,0.7513,0.1736,0.9888,0.805,0.5832,1.4088,1.6353,1.2154,0.5555,0.348,1.069,1.7713,0.7186,2.4856,Control
AM3237,1.1948,1.0505,0.9864,0.6965,0.6577,0.2744,1.5035,1.6257,0.5382,0.1519,0.6699,1.0685,1.7284,0.7144,1.2392,1.1522,0.5384,0.9292,0.9942,1.564,1.503,1.9641,1.2421,1.5825,0.2805,2.7567,1.8999,0.9891,1.1544,0.3328,0.7862,0.9646,0.6836,1.7811,1.7018,1.2948,0.759,0.6026,0.9849,1.9331,0.9673,2.4259,Control
AN757,1.2839,0.8033,0.9574,0.4566,0.5788,0.2582,1.5644,1.3984,0.6236,-0.0101,0.6495,0.9873,1.5289,0.682,1.3749,0.7309,0.7406,0.7111,0.7556,1.5474,1.7162,1.6959,1.237,1.5482,0.3045,2.9767,1.8479,0.7703,1.1635,0.3375,0.8957,1.0668,0.5411,2.0338,1.492,1.4791,0.6426,0.4035,1.0085,1.7471,1.0122,2.3641,Control
C474,0.9996,0.7327,0.9748,0.4003,0.4853,0.1376,1.2982,1.1953,0.384,0.1522,0.571,0.6198,1.2208,0.3793,1.3835,0.7428,0.2445,0.691,0.5818,2.0573,1.4628,2.1538,1.2749,1.1707,0.1666,2.9752,1.4783,0.5385,0.8967,0.1845,0.8879,0.6162,0.525,1.7101,1.1095,1.7408,0.5882,0.1909,0.7932,2.2015,0.6622,2.0821,Control
D480,0.8351,0.6177,0.7538,0.3333,0.4109,0.0798,1.4591,1.3799,0.4608,-0.0548,0.4106,0.6719,1.3053,0.3352,1.3043,0.736,0.3811,0.9396,0.7091,1.5874,1.7603,1.9515,1.0782,1.2492,0.0407,3.0781,1.3065,0.7551,0.8241,0.3173,0.7038,0.7804,0.4417,1.6244,1.4476,1.4398,0.3259,0.1841,0.631,1.8969,0.9087,2.2148,Control
E519,1.1312,0.7988,0.9873,0.2269,0.6103,-0.0038,1.294,1.1601,0.1843,0.2207,0.6324,0.8682,1.1026,0.4641,1.3686,0.3836,0.4658,0.5647,0.5521,1.0614,1.6627,1.1949,0.6866,1.3571,0.1665,2.4401,1.6959,0.4918,1.252,0.3052,0.7361,0.8118,0.3758,2.1004,1.4973,1.6548,0.5157,0.0928,0.7171,1.4508,1.1521,2.2946,Control
F548,0.7359,0.6521,0.5084,0.2404,0.2179,0.1282,1.5293,0.831,0.2311,0.0403,0.6849,0.372,1.0427,0.3287,0.8753,0.8498,0.3647,0.4919,0.5592,1.5479,1.5205,2.2402,0.843,1.4005,0.0977,3.4138,1.3252,0.3167,0.597,0.1056,0.4231,0.7481,0.2655,2.0105,0.9492,0.9602,0.3282,0.1369,0.5508,1.7807,0.7823,2.1113,Control
G660,1.2607,0.9659,1.0118,0.0134,0.7046,0.0651,2.5511,1.3804,0.3228,0.4028,0.8535,0.9176,1.4204,0.31,1.4813,0.639,0.389,1.0729,0.569,1.4149,1.2225,1.897,1.0342,0.9924,0.5136,2.9177,1.2203,0.659,1.1184,0.2279,0.7093,0.67,0.5372,1.8276,1.2846,1.6293,0.5008,0.3315,0.8468,1.8309,0.5967,1.4419,Control
H663,1.4043,0.7869,1.1459,0.3898,0.5808,0.3633,1.7434,1.58,0.6962,0.2064,1.0022,0.7309,1.7825,0.6142,1.2103,0.5848,0.3676,0.8919,0.8043,1.9868,1.4234,1.835,1.3863,1.677,0.3304,2.928,1.6885,0.8928,0.9316,0.4106,0.7924,0.8252,0.5173,1.6744,1.3759,1.4072,0.5971,0.4242,1.1627,1.8813,0.8015,2.2328,Control
I782,1.2023,0.8075,0.6615,0.488,0.5189,0.3142,1.194,1.3698,0.4646,-0.0151,0.5536,0.5319,1.5004,0.5193,1.0634,0.7867,0.3325,0.4766,0.9519,1.916,1.524,2.3046,1.5321,1.5496,0.2445,3.0242,1.9058,0.6789,1.0223,0.2099,0.6302,0.9164,0.5099,1.6805,1.3939,1.4823,0.6035,0.4901,0.804,2.1507,0.9847,2.5208,Control
J787,1.463,0.9029,1.3555,0.4269,0.7701,0.2925,1.8896,1.7043,0.6557,0.5303,0.9371,1.0286,1.6455,0.6855,1.4937,0.7648,0.7036,1.0773,0.9151,1.7424,1.6881,1.8348,1.5351,1.8052,0.3499,2.804,1.7177,0.9919,1.3623,0.6268,1.2534,1.0507,0.677,2.1672,1.5414,1.7431,0.7057,0.5654,1.0375,2.289,0.8644,2.4235,Control
K1162,1.3758,1.0971,1.0264,0.3305,0.6349,0.3605,1.9519,1.6746,0.2967,0.2961,0.8321,0.8939,1.965,0.4799,1.0307,0.8363,0.7588,1.0579,0.7967,1.5017,1.5102,1.5589,1.2195,1.3162,0.4649,3.0019,1.9954,0.8294,0.9879,0.1572,0.6946,1.044,0.6668,1.954,1.4947,1.0308,0.6351,0.4562,1.0701,1.9481,0.9598,2.2217,BRCACancer
L1176,1.0525,0.7936,0.5902,0.612,0.6202,0.4479,0.8038,1.4401,0.766,-0.0429,0.448,0.8058,1.5027,0.7954,1.142,0.7943,0.346,0.4644,0.9558,1.803,1.7788,2.0398,1.331,1.7408,0.1618,3.0045,1.6555,0.9979,0.9122,0.3771,0.7321,1.0272,0.4384,1.9139,1.6382,1.3833,0.712,0.5336,0.9638,1.6965,0.7755,2.5347,BRCACancer
M1263,1.4448,0.9732,1.0153,0.6855,0.5642,0.3024,1.9001,1.617,0.4516,0.365,0.9887,0.7358,1.6932,0.5498,1.0797,1.199,0.6635,1.1201,1.0242,2.2511,1.6001,2.2842,1.6286,1.7418,0.289,3.0149,1.933,0.9231,0.8194,0.3777,0.7905,1.071,0.8288,1.4682,1.4382,1.3877,0.583,0.4862,1.2268,2.3265,0.9113,2.5832,BRCACancer
P1075,0.7239,0.6065,0.9743,0.3209,0.3565,0.0773,1.047,1.0121,0.3013,0.0918,0.2957,0.3078,1.1412,0.304,1.0656,0.9956,0.1714,0.7082,0.8494,1.8331,1.889,2.2523,1.3565,1.1709,0.1595,2.8075,1.717,0.5111,1.1715,0.2341,0.9089,0.5849,0.4764,1.471,1.4411,1.9181,0.4236,0.1701,0.7542,2.4238,0.9287,2.8133,BRCACancer
Q1080,1.0292,0.6327,0.9815,0.0848,0.3205,-0.044,1.9948,0.9977,0.0249,0.3983,1.0284,0.591,1.2055,0.3909,1.5984,0.4848,0.3656,0.6215,0.6154,0.8762,1.8299,1.7759,0.9446,0.9916,0.2399,2.4423,1.4837,0.5098,1.1799,0.1294,0.8787,0.6144,0.5521,2.036,1.4893,1.8759,0.5765,0.1265,0.5969,1.5317,0.8627,1.9914,BRCACancer
R1104,1.2855,0.8872,0.8174,0.5925,0.6284,0.4222,1.5931,1.8111,0.8203,0.217,0.8116,0.9573,1.3452,0.8813,1.3178,0.7332,0.8593,0.8134,0.816,1.9188,1.8758,2.0966,1.3606,1.6935,0.268,2.7719,1.8042,0.9326,1.1932,0.6018,0.8764,1.1206,0.6879,2.1485,1.5853,1.53,0.76,0.5203,0.9693,1.8975,0.9778,2.2327,BRCACancer
S1133,0.7497,0.5406,1.2185,0.436,0.2611,0.1745,1.5038,0.9714,0.2339,-0.121,0.7237,0.7469,1.129,0.494,1.0127,0.7923,0.5027,0.7,0.7802,1.5441,1.7194,1.6159,1.2235,1.1805,0.1897,2.629,1.541,0.5971,0.9698,0.2469,0.8114,0.7654,0.6159,1.8137,1.3088,1.5844,0.5067,0.082,0.7093,2.0362,0.6678,2.6895,BRCACancer
T1463,1.239,0.8516,0.9173,0.5638,0.7539,0.4773,0.8448,1.6573,0.441,0.1062,0.2576,0.6661,1.7794,0.5764,1.2101,0.9071,0.5105,0.7792,0.9625,1.5197,1.6883,1.9798,1.2889,1.3168,0.2634,2.7493,2.0269,1.1294,1.1415,0.3424,0.8519,1.0437,0.5957,1.9194,1.6845,1.3037,0.6989,0.4185,0.9551,1.7188,1.4169,2.4636,BRCACancer
U2017,1.1962,0.8477,0.898,0.3158,0.5424,0.3048,1.1229,1.2891,0.6245,0.0036,0.6525,0.5558,1.5624,0.4207,1.029,0.6064,0.2889,0.7036,0.7553,1.6841,1.3542,1.8438,1.0612,1.4396,0.2426,2.7416,1.7911,0.7459,1.0136,0.2045,0.6676,0.7964,0.3544,1.7152,1.2614,1.2958,0.5771,0.4392,0.9141,1.7503,0.9241,2.6679,BRCACancer
V432,0.9285,0.527,0.5893,0.2843,0.5617,0.1627,0.7085,0.9924,0.3964,-0.0629,0.4944,0.5871,1.1576,0.398,1.0413,0.6874,0.1408,0.2495,0.5303,1.2763,1.5161,1.5743,0.838,1.1638,0.0834,2.608,1.4998,0.5139,0.7288,0.0981,0.6961,0.5627,0.0471,1.6003,1.2874,1.6231,0.387,0.1725,0.8827,1.4964,0.7555,2.0934,BRCACancer
W433,1.22,1.0477,0.9369,0.5195,0.5946,0.175,1.5738,1.5535,0.255,0.1163,0.8625,0.6359,1.5799,0.3029,0.9846,1.1727,0.499,0.8508,0.8615,1.904,1.3841,1.9889,1.1479,1.4527,0.2362,2.7691,1.7221,0.7553,0.9464,0.3056,0.6271,0.6784,0.574,1.5022,1.3222,1.1938,0.4836,0.4878,0.8935,2.2526,0.9676,2.2952,BRCACancer
X524,0.9494,0.9428,0.9129,0.3208,0.6188,-0.0207,1.1396,0.9493,-0.0057,-0.0192,0.5214,0.8068,1.2207,0.3255,1.1877,0.3777,0.4179,0.5908,0.5252,1.0347,1.5027,1.04,0.636,1.0832,0.187,2.3756,1.6797,0.6914,1.2321,0.2034,0.5262,0.6422,0.4183,2.0783,1.3959,1.4698,0.3617,0.0704,0.7268,1.6039,0.9477,2.4949,BRCACancer
Y546,0.8111,0.6163,0.7239,-0.0987,0.4092,0.0961,1.553,1.1726,0.2637,-0.0674,0.7981,0.1764,1.2193,0.2206,1.2205,0.4205,0.2059,0.6949,0.5146,1.3302,1.3185,1.5069,0.7749,1.0402,0.1698,2.8867,1.3564,0.4479,0.9743,0.0275,0.4741,0.6533,0.1292,2.057,1.1233,1.1959,0.1744,-0.118,0.4701,1.3067,0.9511,1.8331,BRCACancer
Z3225,1.2467,1.0306,1.0216,0.3154,0.6167,0.2944,1.1069,1.6192,0.3526,0.2207,0.6188,0.6762,1.7758,0.5679,0.9873,0.7636,0.5606,0.7942,0.6207,1.3501,1.5314,1.6493,1.0808,1.2853,0.4105,2.5728,2.1803,0.7479,1.161,0.277,0.8319,1.1325,0.4887,2.0518,1.3517,1.0596,0.7087,0.4263,0.949,1.738,1.5786,2.4299,Control
