@relation data

@attribute id string
@attribute 1869 numeric
@attribute 8317 numeric
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 8318 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10926 numeric
@attribute 10197 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 51053 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5557 numeric
@attribute 5710 numeric
@attribute 5558 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5422 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 5427 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 5426 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 4171 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 55388 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCACancer}

@data
I07,0.1357,0.382,0.5278,1.3811,-0.0022,1.1995,1.9501,0.7886,0.8262,1.1844,0.3022,1.9022,1.2903,0.3607,0.7847,0.1267,0.9801,1.168,1.135,0.7663,1.0986,1.1238,1.1339,0.4559,0.9742,0.8123,1.3793,0.2512,1.9314,0.5745,0.6799,0.4453,1.3973,0.8648,1.7847,0.4721,1.2451,1.4526,1.3209,1.0961,1.1527,0.3802,0.5506,0.1817,1.2059,1.4113,1.281,0.3424,1.0241,0.3066,0.4862,1.291,1.6633,-0.0146,0.4002,0.1527,0.743,0.6939,1.1116,1.6751,0.6493,0.9565,0.4905,1.0309,1.0538,0.3531,0.5181,0.2413,0.0337,0.8422,-0.0862,0.8039,0.5947,0.0248,0.5551,Control
I08,-0.03,0.2606,0.4681,1.579,0.0278,1.225,1.9908,0.6185,1.0984,0.9477,0.3208,1.7291,1.1176,0.2773,0.9364,-0.0325,0.7515,1.1783,0.9031,0.6264,1.2496,1.1314,0.9186,0.3993,0.7886,0.6884,1.1788,0.1042,2.1781,0.7623,0.6141,0.3465,1.5202,0.9105,2.0464,0.3646,0.9247,1.6469,1.2221,0.9264,0.6968,0.4529,0.4975,0.3332,0.985,1.4786,1.0433,0.1826,0.9653,0.3013,0.466,1.046,1.5934,-0.0707,0.4884,0.1957,0.8101,0.9336,1.0147,1.6162,0.4337,0.7914,0.6164,0.8305,0.5973,0.4031,0.4262,0.1884,0.1047,1.0052,-0.1015,1.0162,0.7717,-0.1273,0.5418,Control
I09,-0.0119,-0.0083,0.4152,1.0431,0.0223,0.79,2.0474,0.5134,0.6654,0.7203,0.1371,1.3928,0.8846,0.2134,0.4022,-0.0989,0.5963,0.7551,0.8327,0.6012,0.9002,0.9181,0.7181,0.2986,0.7217,0.5115,1.0343,0.0775,1.3555,0.7513,0.5736,0.4295,1.3708,0.5495,1.1547,0.3408,0.8046,1.0332,1.1015,0.903,0.6025,0.364,0.2369,0.015,0.8793,1.3076,1.0003,0.1876,0.7579,0.2059,0.2612,0.8892,1.1141,-0.0865,0.2128,0.2682,0.454,0.6268,0.8027,1.17,0.3237,0.7473,0.3741,0.6384,0.6182,0.1653,0.2123,-0.0131,-0.0245,0.5207,-0.141,0.5874,0.387,-0.0665,0.308,Control
I10,0.0283,0.2391,0.6057,1.6059,0.0769,1.2262,2.3088,0.8785,0.9945,1.0208,0.4229,1.7899,1.2048,0.3246,0.6421,0.0301,0.8707,1.0721,0.9765,0.6747,1.2092,1.1887,0.9368,0.3984,0.8856,0.6021,1.2214,0.2268,2.024,0.5583,0.7317,0.4786,1.7257,0.8503,2.0256,0.5691,1.0948,1.6357,1.3847,1.0463,0.8139,0.6036,0.4304,0.2859,1.1313,1.4531,0.9637,0.2828,0.9173,0.2999,0.5276,1.0561,1.6544,0.0605,0.3852,0.2631,0.6988,0.8459,0.9531,1.5281,0.4548,0.9253,0.633,0.8859,0.8051,0.3218,0.4562,0.0785,0.0547,0.9491,-0.0717,1.0028,0.6989,0.0234,0.4445,Control
I11,0.0648,0.1357,0.25,0.9673,0.0223,0.6959,1.7532,0.3024,0.6084,0.5949,0.0304,1.256,0.8059,0.2082,0.5126,-0.1163,0.3084,0.7298,0.6174,0.3296,0.76,0.6931,0.6938,0.257,0.547,0.4358,0.7169,0.0861,1.4003,0.3327,0.3827,0.2473,0.967,0.6543,1.4292,0.2367,0.6451,1.143,0.7858,0.5633,0.4218,0.1012,0.4047,0.1827,0.6562,0.935,0.8507,-0.0209,0.7672,0.1081,0.0122,0.5354,1.1207,-0.1158,0.1892,0.037,0.4739,0.5006,0.4699,0.9727,0.1403,0.5315,0.3479,0.6801,0.1395,0.1968,0.3029,0.1041,0.0798,0.4419,-0.068,0.5705,0.4325,-0.1272,0.2914,Control
I12,0.1742,0.1934,0.498,1.2099,0.1069,0.8655,2.0508,0.6344,0.6611,0.8685,0.1972,1.6949,1.191,0.2102,0.6002,-0.0937,0.6937,0.8476,0.8973,0.7436,0.9534,0.9735,0.9378,0.2682,0.8008,0.4479,1.0528,0.0712,1.6173,0.68,0.566,0.2596,1.3432,0.715,1.5908,0.3415,0.8857,1.3189,1.3004,0.8872,0.7171,0.4723,0.3005,0.1926,1.0158,1.2641,1.0516,0.2538,0.9143,0.3198,0.3662,0.6331,1.2542,-0.096,0.2446,0.1955,0.5679,0.7167,0.7143,1.2642,0.3625,0.809,0.4075,0.7705,0.5551,0.2723,0.2645,0.0513,0.0224,0.6918,-0.0932,0.787,0.4972,-0.0192,0.4021,Control
I13,0.0853,0.1262,0.4914,1.2724,-0.0134,0.8882,2.2375,0.5126,0.7419,0.8938,0.2157,1.7601,1.2051,0.2194,0.8017,0.0653,0.7636,0.9392,0.9193,0.5938,0.9908,1.0424,0.8446,0.2378,0.771,0.5134,1.0803,0.1992,1.8284,0.6441,0.6077,0.4362,1.6217,0.6662,1.7366,0.2824,0.9405,1.2986,1.2238,0.9363,0.69,0.5142,0.3347,0.0831,0.9776,1.3697,0.9974,0.1929,0.8453,0.2219,0.4256,1.0411,1.4453,-0.0454,0.249,0.2351,0.633,0.7195,0.9984,1.4752,0.4517,0.7483,0.4687,0.7838,0.5368,0.3498,0.3062,0.0702,-0.0212,0.6799,-0.0407,0.7651,0.5569,-0.0092,0.3475,Control
J01,0.0617,0.0926,0.3657,0.7408,0.0292,0.6095,1.9579,0.3724,0.5541,0.7898,0.1567,1.527,0.989,0.0379,0.4151,0.2722,0.4606,0.681,0.8182,0.4539,0.6757,0.7915,0.8165,0.2495,0.5394,0.3408,0.8038,0.1845,1.3536,0.6598,0.4596,0.1765,1.205,0.4995,0.858,0.4388,0.8516,1.0611,1.0027,0.7426,0.641,0.2589,0.3242,0.0066,0.8498,1.268,0.9301,0.1316,0.807,0.165,0.0992,0.8754,1.187,-0.0435,0.1174,0.2097,0.3082,0.4121,0.7392,1.0985,0.2492,0.6353,0.3108,0.8981,0.4464,0.224,0.2534,0.0374,-0.0639,0.4504,0.0087,0.4587,0.3613,-0.073,0.1449,Control
J02,0.1213,0.1256,0.4586,1.1036,-0.0488,0.7526,1.8569,0.4514,0.4705,0.839,0.2343,1.5896,1.1913,0.2236,0.7692,0.149,0.592,0.8062,0.8957,0.5632,0.7895,0.8719,0.821,0.2802,0.6633,0.6216,0.9333,0.1489,1.6382,0.556,0.5044,0.2425,1.196,0.5816,1.5087,0.3093,0.8643,1.2048,1.0577,0.7369,0.5471,0.4011,0.3479,0.0693,0.824,1.3061,0.9188,0.2238,0.9738,0.1776,0.2302,0.8173,1.3827,0.0286,0.2567,0.1659,0.4775,0.6339,0.7827,1.3165,0.2935,0.6252,0.3344,0.8571,0.419,0.2246,0.2351,-0.0116,0.0185,0.5978,-0.0843,0.6862,0.4904,-0.1112,0.346,Control
J03,0.2217,0.1753,0.523,1.5808,0.0862,1.1871,2.1574,0.7117,0.9984,1.1328,0.4042,1.9658,1.3694,0.2923,1.1915,0.1648,0.9417,1.1684,1.1404,0.6018,1.2421,1.3273,0.9989,0.3794,0.8403,0.6418,1.4371,0.2892,2.1802,0.671,0.669,0.3168,1.9366,0.8521,2.1105,0.4528,1.1602,1.6516,1.3837,0.9473,0.9346,0.5879,0.385,0.2712,1.1356,1.5252,1.1179,0.3655,1.0792,0.4155,0.5623,1.2199,1.6927,0.0273,0.4602,0.3347,0.8032,0.9618,1.1853,1.6299,0.4746,1.0045,0.6499,1.0268,0.4851,0.5058,0.3466,0.1962,0.0766,0.9037,-0.0226,1.0068,0.7408,0.0562,0.5248,Control
J04,0.1023,0.1263,0.6233,1.3982,0.0389,0.9941,2.2482,0.7417,0.8682,1.1611,0.4631,1.9094,1.3089,0.272,0.7419,0.1172,0.8097,0.9065,1.0346,0.6047,1.0346,1.1021,1.023,0.3762,0.7546,0.5998,1.2607,0.1749,1.9708,0.686,0.6929,0.448,1.7861,0.6685,1.7391,0.4523,0.9967,1.5072,1.3392,1.0606,0.8875,0.5909,0.2843,0.1688,1.1012,1.5091,1.2072,0.2403,1.0389,0.373,0.3541,1.088,1.3894,-0.0421,0.3635,0.1873,0.5714,0.7323,1.0638,1.3221,0.422,0.8392,0.5203,1.027,0.4663,0.3316,0.3104,0.1135,-0.0471,0.7871,-0.0816,0.7867,0.5679,-0.0209,0.4029,Control
J05,-0.1015,0.1409,0.6204,1.0041,-0.0043,0.7201,1.4321,0.6007,0.4231,1.1424,0.1692,1.2954,0.9384,0.1805,0.3834,-0.1395,0.5905,0.5,0.7117,0.709,0.8233,0.6345,0.4746,0.377,0.6349,0.5024,0.7702,0.0624,1.1567,0.7902,0.6453,0.401,0.948,0.4994,0.8272,0.4862,0.7946,1.0422,1.1066,0.912,0.666,0.3337,0.3458,0.1887,0.8619,1.0721,1.0277,0.1814,0.575,0.2912,0.2166,0.6487,1.1717,-0.0967,0.1839,0.0804,0.4567,0.5047,0.7026,1.0537,0.392,0.5968,0.3883,0.6217,0.4604,0.1103,0.6339,0.1219,-0.0564,0.6651,-0.1558,0.7828,0.4686,-0.1078,0.3894,Control
J06,-0.0665,0.2126,0.5373,1.406,-0.0071,0.972,1.9266,0.6054,0.534,1.0754,0.1268,1.3569,0.8135,0.0984,0.3917,-0.1213,0.6431,0.6993,0.7197,0.785,0.9779,0.768,0.5361,0.4382,0.695,0.488,0.7502,0.0524,1.6472,0.4134,0.7187,0.539,1.0397,0.6727,1.4915,0.3432,0.8517,1.3471,1.0732,0.9951,0.7547,0.2269,0.4521,0.2621,0.7946,1.1966,0.8787,0.1506,0.6516,0.2672,0.2915,0.8342,1.5421,-0.1491,0.2857,-0.0189,0.514,0.5197,0.7409,1.4187,0.4336,0.5764,0.5183,0.6194,0.6754,0.1645,0.6022,0.0965,0.038,0.749,-0.0837,0.7244,0.4935,0.054,0.3397,Control
J07,0.2098,0.2053,0.6806,1.7087,0.1432,1.1802,2.3777,0.8232,0.9965,1.1163,0.4517,2.0842,1.3191,0.2331,0.7718,0.2079,0.9115,1.1595,1.1243,0.7461,1.2506,1.2616,1.1776,0.446,0.926,0.7822,1.3208,0.2901,2.2079,0.634,0.6957,0.6163,2.1018,0.9266,2.2436,0.6304,1.2472,1.7369,1.4317,1.1463,0.9687,0.5608,0.3486,0.2274,1.1714,1.7323,1.1641,0.3228,1.0365,0.3668,0.4902,1.3556,1.6705,0.067,0.5331,0.3799,0.7122,0.9217,1.1418,1.4977,0.5081,0.9679,0.6472,1.0646,0.7279,0.4086,0.4063,0.2741,0.11,0.7871,-0.0107,0.9301,0.6293,0.0856,0.4658,Control
J08,0.0635,0.1785,0.494,1.1638,-0.0034,0.8107,2.0736,0.5934,0.5907,0.9778,0.1917,1.8016,1.1797,0.1542,0.5818,0.0559,0.8895,0.9237,0.9187,0.737,0.9333,0.9605,0.9468,0.3352,0.7947,0.5505,1.139,0.0917,1.6134,0.3506,0.6492,0.4292,1.4743,0.695,1.5726,0.3951,1.0197,1.226,1.2885,1.0018,0.9312,0.4525,0.3715,0.1218,0.9862,1.3775,1.0422,0.2738,0.8918,0.2931,0.4298,1.0518,1.3216,-0.0743,0.2799,0.2019,0.5928,0.738,0.9977,1.3222,0.3939,0.7574,0.4302,0.868,0.6491,0.2703,0.3336,0.1404,0.0323,0.6225,-0.101,0.7136,0.5411,0.0333,0.3905,Control
J09,-0.057,0.145,0.518,1.1806,0.0131,0.7591,1.7546,0.43,0.5159,0.8264,0.2965,1.1206,0.8632,0.1455,0.5161,-0.1157,0.6276,0.7698,0.7216,0.6352,0.8486,0.6479,0.4697,0.2552,0.6518,0.2512,0.8025,0.0065,1.7322,0.5316,0.5877,0.4564,0.7795,0.5665,1.0379,0.3262,0.8872,1.2744,0.8957,0.8069,0.5625,0.3599,0.4136,0.2371,0.7168,1.1773,0.9708,0.1257,0.4285,0.2358,0.2157,0.7477,1.2969,-0.1373,0.2432,-0.0422,0.5348,0.5974,0.6405,1.5352,0.4306,0.4656,0.3952,0.7102,0.4042,0.1258,0.3714,-0.0061,-0.0022,0.5909,-0.1039,0.6546,0.5105,-0.0915,0.3808,Control
J10,0.0837,0.2697,0.7589,1.579,-0.0082,1.0506,1.8926,0.8919,0.8393,1.3045,0.5389,1.6736,1.3084,0.2951,0.7539,0.0793,0.8632,1.0201,0.9931,0.7661,1.1291,1.0261,0.7526,0.4357,0.9505,0.63,1.0916,0.1808,1.9511,0.6393,0.9106,0.5583,1.4766,0.8915,1.568,0.521,1.1524,1.5828,1.4494,1.3559,0.8398,0.5399,0.3683,0.3367,1.1338,1.4271,0.9449,0.2618,0.858,0.5349,0.5798,1.071,1.3316,0.0091,0.3918,0.3796,0.5776,0.9056,0.9072,1.4482,0.5353,1.0056,0.6495,0.8613,0.6377,0.2849,0.6674,0.0773,0.0281,0.9502,-0.0927,1.0517,0.635,0.0565,0.5188,Control
J11,0.0486,0.1315,0.736,1.1917,-0.0142,0.7824,1.9201,0.7204,0.5336,1.2949,0.2419,1.6175,1.139,0.1449,0.4754,-0.0327,0.7538,0.771,0.9476,0.7175,0.8675,0.8982,0.7628,0.3836,0.7758,0.3521,0.9696,0.0709,1.5808,0.6973,0.8325,0.4182,1.2974,0.5733,1.2399,0.5017,0.9154,1.1995,1.2618,1.1158,0.8871,0.4663,0.3112,0.2049,1.0156,1.2773,0.9658,0.1432,0.7718,0.4,0.4648,1.0313,1.2399,-0.0977,0.2052,0.178,0.5413,0.6063,0.9565,1.3655,0.5017,0.8123,0.4482,0.8809,0.6387,0.2199,0.4975,0.0476,-0.038,0.7231,-0.0367,0.7213,0.4247,-0.0552,0.3885,Control
J12,-0.1038,0.0856,0.6096,1.188,0.1942,0.8368,1.7003,0.6575,0.4784,0.9753,0.346,1.4056,1.0723,0.1508,0.4109,-0.1296,0.6437,0.7342,0.7723,0.6446,0.8883,0.763,0.726,0.3343,0.7705,0.5081,0.8844,0.0649,1.5957,0.7049,0.6589,0.4953,0.9199,0.6481,1.3623,0.4533,0.8499,1.1377,1.096,1.1534,0.7247,0.3871,0.2943,0.2679,0.7706,1.1001,0.958,0.111,0.7902,0.3971,0.3638,0.7468,1.307,-0.0472,0.2719,0.1726,0.4685,0.6409,0.7192,1.2574,0.4036,0.6358,0.4427,0.7563,0.6921,0.2006,0.5379,0.0049,0.0236,0.7483,-0.0506,0.7446,0.4578,0.1049,0.3934,Control
K01,0.1661,0.2631,0.6864,1.5317,0.0116,1.3093,2.3231,1.1079,1.0885,1.3819,0.385,1.9827,1.3086,0.2858,0.7587,0.0499,0.9128,1.1122,1.0259,0.7763,1.3254,1.1692,1.1529,0.4636,0.8143,0.7098,1.312,0.2229,2.0959,0.4721,0.8867,0.5575,1.6841,0.9137,2.1583,0.4826,1.1704,1.6949,1.4268,1.3679,0.9261,0.5307,0.4255,0.3323,1.2786,1.5718,1.0273,0.3709,0.938,0.4219,0.4163,1.2569,1.8325,0.07,0.5114,0.3431,0.6524,0.9505,1.0747,1.4178,0.5124,0.8098,0.6402,0.9737,0.8037,0.3484,0.7678,0.2701,0.0484,0.9714,-0.096,1.0839,0.8092,-0.0064,0.6197,BRCACancer
K02,0.1012,0.1813,0.6274,1.5369,0.0335,1.2183,2.2562,0.7794,1.0626,1.2324,0.3671,1.8439,1.3246,0.2951,0.8833,0.0646,0.8955,1.0888,1.0139,0.6636,1.2532,1.0674,0.9907,0.4385,0.7311,0.684,1.1792,0.1916,2.0169,0.6501,0.7776,0.4442,1.4591,0.8355,2.0042,0.4737,0.994,1.6321,1.3536,1.1045,0.7221,0.5666,0.3221,0.1752,1.1196,1.5213,0.944,0.2454,0.9021,0.3708,0.5542,1.0231,1.5907,0.0088,0.4706,0.2267,0.6637,0.8971,0.966,1.4392,0.475,1.0575,0.6202,0.9518,0.6105,0.3344,0.5257,0.1482,0.0377,0.9633,-0.0711,1.0056,0.7354,0.036,0.4538,BRCACancer
K03,0.0282,0.2375,0.527,1.3368,0.223,1.0899,2.062,0.8039,0.7246,0.9671,0.2327,1.5521,1.0332,0.1597,0.51,-0.1639,0.7423,0.805,0.7952,0.6463,1.1013,0.7758,0.7818,0.4289,0.6891,0.5271,0.8883,0.17,1.6533,0.4776,0.668,0.4523,0.8967,0.894,1.4277,0.5581,0.8077,1.4317,1.1747,1.0662,0.7087,0.458,0.3998,0.2088,1.0493,1.2819,1.0413,0.2458,0.8148,0.3336,0.4622,0.6749,1.3001,-0.027,0.4305,0.1259,0.5646,0.8305,0.6891,1.2357,0.3805,0.6689,0.5007,0.6768,0.6366,0.2503,0.4862,0.0966,0.0846,0.8069,-0.015,0.836,0.6245,0.1527,0.4228,BRCACancer
K04,0.1564,0.3269,0.6884,1.4153,0.0933,1.1468,2.2023,0.8505,0.8171,1.2672,0.3117,1.834,1.3388,0.3035,0.8192,0.1396,0.9384,0.9217,1.0613,0.7581,1.0458,1.1033,1.0505,0.3883,0.8612,0.7033,1.1782,0.2333,1.8696,0.5662,0.7869,0.4818,1.6711,0.7345,1.8923,0.5465,1.021,1.4673,1.3717,1.0292,0.8001,0.6262,0.4406,0.205,1.142,1.4335,1.139,0.3536,0.9965,0.4021,0.511,1.0977,1.7125,0.0895,0.3926,0.2929,0.6459,0.8557,1.0521,1.4679,0.5084,1.0106,0.5349,0.9412,0.8516,0.3064,0.5769,0.2572,0.0467,0.8999,-0.0421,0.8347,0.7066,-0.0101,0.4724,BRCACancer
K05,0.0725,0.1162,0.6043,1.2253,-0.0435,0.9633,2.3343,0.8914,0.7785,1.1052,0.2059,1.6436,1.0118,0.282,0.6931,0.1383,0.8285,0.6566,0.9562,0.6523,0.7822,0.9306,0.8847,0.2836,0.7318,0.5833,1.0345,0.1915,2.0375,0.7259,0.8469,0.4025,2.0342,0.5451,1.362,0.382,1.0388,1.422,1.1566,1.0346,0.5688,0.4522,0.3103,0.0719,0.8411,1.6002,1.1513,0.1861,1.1318,0.2649,0.3246,1.1303,1.3627,0.0805,0.2645,0.2877,0.3831,0.6442,0.9297,1.1162,0.3584,0.7965,0.429,0.9477,0.6882,0.2476,0.3776,0.1415,-0.0042,0.5798,-0.0956,0.6913,0.4519,-0.0593,0.3696,Control
AA3226,0.1555,0.2764,0.4796,1.5016,0.07,1.1423,1.776,0.6827,0.7706,0.9577,0.2146,1.4712,0.9374,0.2276,0.535,-0.0232,0.6723,1.1687,0.9174,0.6126,1.0428,1.0617,0.8031,0.3542,0.6931,0.5762,0.8835,0.1551,1.7366,0.5785,0.6743,0.4499,1.3156,0.8322,1.4058,0.4309,0.9566,1.5071,1.3398,1.3967,0.64,0.3655,0.3814,0.0385,1.1078,1.3804,0.9631,0.2361,0.8096,0.1631,0.1669,1.006,1.308,-0.1079,0.1573,0.1351,0.409,0.9405,0.7039,1.0889,0.2052,0.759,0.5933,0.712,0.3545,0.1816,0.5671,0.0062,0.0366,0.6487,-0.0391,0.7045,0.5302,-0.0371,0.4146,Control
AB3227,0.0443,0.2085,0.6516,1.3849,0.1072,1.1066,2.2202,0.9829,0.9661,0.8907,0.3513,1.8814,1.1521,0.2496,0.8785,-0.0583,0.8732,0.8601,0.8694,0.6855,0.9783,1.3291,0.913,0.4702,0.7558,0.6406,1.0365,0.1808,1.7895,0.4974,0.7153,0.5043,1.6772,0.7316,2.1917,0.5649,0.8681,1.3203,1.1489,1.1925,0.6064,0.6658,0.3621,0.2943,0.8208,1.3224,1.0927,0.333,0.8682,0.3515,0.622,1.1097,1.8321,0.0369,0.4253,0.2376,0.6535,0.5662,0.9186,1.184,0.443,0.8215,0.5599,0.9155,0.5899,0.326,0.5272,0.1362,0.014,0.8437,-0.0999,0.7984,0.564,0.0704,0.3716,Control
AC3228,0.0358,0.2042,0.7249,1.6422,-0.0446,1.1837,1.872,0.8925,0.8507,1.0131,0.3526,1.6893,1.3485,0.3335,0.6658,0.0157,0.7797,1.1089,1.0463,0.7264,1.0859,1.0225,0.9765,0.3521,1.0347,0.9001,1.1788,0.1586,2.0724,0.4983,0.7701,0.627,1.4717,0.8218,1.6966,0.4397,0.9905,1.609,1.2296,1.16,0.6177,0.3399,0.3479,0.1601,1.2426,1.5911,1.1664,0.1388,0.7487,0.231,0.2628,1.051,1.3747,-0.0977,0.3003,0.1614,0.563,1.0476,0.5987,1.2811,0.3181,0.818,0.519,0.7329,0.587,0.3609,0.336,0.096,0.1462,0.7956,-0.1342,0.8093,0.6494,-0.1223,0.469,Control
AD3231,-0.0193,0.138,0.6042,1.38,0.0205,0.9238,1.8412,0.7457,1.0171,0.9325,0.25,1.818,1.1207,0.2839,0.7279,-0.0117,0.9252,0.911,1.0002,0.7374,0.8686,1.4151,1.037,0.3797,0.7423,0.5294,0.869,0.1579,1.703,0.536,0.7753,0.472,1.0392,0.7358,1.8054,0.616,0.8261,1.5058,0.9798,0.9635,0.7335,0.5151,0.4872,0.2403,0.881,1.2455,1.0184,0.2535,0.6873,0.3379,0.4611,1.059,1.55,0.0392,0.365,0.1116,0.6334,0.6567,0.9757,1.8921,0.4847,0.8258,0.54,0.8021,0.6174,0.3147,0.7149,0.0922,0.0613,0.8276,-0.1145,0.7417,0.4795,-0.0346,0.4104,Control
AE1543,0.0221,0.0998,0.529,1.3331,0.0279,0.7857,2.0116,0.5801,0.6633,0.7855,0.2217,1.4431,0.958,0.2396,0.3629,-0.0199,0.53,0.8672,0.9775,0.7387,0.8256,0.9443,0.9552,0.3813,0.7494,0.8096,1.002,0.1715,1.7666,0.9108,0.6763,0.4162,1.4502,0.7241,1.5802,0.4832,1.0876,1.0755,1.1612,1.0136,0.6919,0.3847,0.2696,0.1245,0.8818,1.394,1.0633,0.1797,0.8625,0.2988,0.2715,1.077,1.2427,-0.0881,0.1887,0.0602,0.425,0.6604,0.8679,1.034,0.4305,0.7154,0.4363,0.7583,0.5301,0.1768,0.3007,0.0056,-0.0562,0.5723,-0.1284,0.6008,0.3311,-0.0711,0.2788,Control
AF3229,0.1419,0.1361,0.528,1.7456,0.0746,1.2613,2.0725,0.7389,0.8758,0.9497,0.2756,1.5191,1.1151,0.2154,0.5955,-0.1375,0.7761,1.0868,0.9271,0.7403,1.0095,1.1374,1.1358,0.3687,0.797,1.0036,1.1712,0.3008,2.1693,0.5855,0.6133,0.4969,1.4182,0.8095,2.0106,0.5298,0.8434,1.531,1.284,1.0893,0.6248,0.317,0.4904,0.0301,1.2359,1.3781,1.1657,0.2269,0.8394,0.0933,0.1848,0.9753,1.4938,-0.0577,0.1954,0.1832,0.3983,0.7571,0.6437,1.6432,0.1796,0.8815,0.4934,0.8079,0.5886,0.0868,0.643,0.0575,-0.0261,0.6634,-0.0503,0.7136,0.4853,0.0125,0.3979,Control
AG3230,0.1642,0.3381,0.6704,1.2222,0.0796,1.1804,1.8772,0.7808,0.6826,1.2443,0.2907,1.6554,1.2441,0.2346,0.5044,0.1052,0.8358,0.9418,1.0248,0.5621,1.118,0.8802,0.9637,0.2965,0.7589,0.6856,0.9861,0.332,2.0887,0.5116,0.7163,0.3526,1.6158,0.7589,1.6656,0.5428,0.8096,1.3108,1.3785,1.0133,0.9364,0.4433,0.3333,0.1003,1.3761,1.4248,1.0753,0.2283,0.7918,0.3193,0.3077,0.7481,1.3135,0.1271,0.3046,0.3122,0.6534,1.0718,0.8029,1.3292,0.4118,0.7525,0.619,0.8105,0.5059,0.2277,0.4587,0.062,-0.0254,0.8748,-0.0172,0.9533,0.6013,0.002,0.4624,Control
AH3232,-0.0106,0.084,0.4951,1.2138,0.0114,0.8904,1.5949,0.6278,0.6091,0.6823,0.2184,1.3744,0.7744,0.219,0.3688,-0.1056,0.7784,0.5691,0.7946,0.6495,0.7639,1.1028,0.5066,0.2921,0.6361,0.8318,0.6865,-0.0655,1.4899,0.5642,0.5605,0.4053,1.0773,0.6722,1.014,0.3891,0.8365,1.2663,1.0634,1.0424,0.4721,0.4008,0.2806,0.0683,0.8166,1.264,0.7972,0.1115,0.7481,0.1623,0.2753,0.7156,1.2782,-0.0101,0.1404,0.0598,0.4497,0.6325,0.6556,1.0233,0.3041,0.6021,0.3359,0.6483,0.3166,0.1639,0.1748,-0.0149,-0.0796,0.5111,-0.0297,0.457,0.3484,-0.0902,0.2716,Control
AI3233,0.0597,0.3001,0.7955,1.5944,0.0884,1.1426,2.4801,1.0833,1.0603,0.9132,0.4955,1.9422,1.3109,0.2883,0.9214,-0.005,0.8682,0.9631,1.0416,0.9441,1.0818,1.3052,0.9655,0.5863,0.9062,0.6102,1.1441,0.2371,1.878,0.5586,0.726,0.6551,1.4017,1.0011,2.2049,0.4794,1.1636,1.3405,1.196,1.2589,0.8461,0.6941,0.3273,0.3743,0.8833,1.3617,1.179,0.3918,0.9967,0.416,0.5867,1.1285,1.5414,0.1634,0.4936,0.2292,0.7395,0.4486,1.0571,1.236,0.549,1.0163,0.5905,0.7434,0.393,0.3166,0.3929,0.1228,0.1046,0.9657,-0.0769,0.9828,0.6958,0.1164,0.4185,Control
AJ3234,-0.0144,0.1536,0.6348,1.3308,0.1149,0.8957,2.4892,0.9205,1.0099,0.8794,0.3781,1.9257,1.2144,0.1702,0.9036,-0.1279,0.8702,1.0132,0.9421,0.8949,1.1332,1.4467,0.8095,0.4698,0.7778,0.5619,1.135,0.2052,1.667,0.6127,0.6283,0.5779,1.5128,0.9036,2.1122,0.34,1.3182,1.2968,1.1287,1.224,0.6889,0.6276,0.3052,0.3069,0.7367,1.3627,1.2458,0.3922,0.9698,0.399,0.511,1.0809,1.5774,0.113,0.4729,0.1546,0.7296,0.2889,1.1798,1.3502,0.4917,0.888,0.4538,0.816,0.5426,0.3223,0.4366,0.0824,0.0244,0.845,-0.0666,0.8318,0.6105,0.1317,0.362,Control
