@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 782 numeric
@attribute 1293 numeric
@attribute 783 numeric
@attribute 1290 numeric
@attribute 784 numeric
@attribute 1291 numeric
@attribute 785 numeric
@attribute 1297 numeric
@attribute 5894 numeric
@attribute 8128 numeric
@attribute 9048 numeric
@attribute 2675 numeric
@attribute 2674 numeric
@attribute 1289 numeric
@attribute 1287 numeric
@attribute 7903 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 5605 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 57731 numeric
@attribute 1285 numeric
@attribute 775 numeric
@attribute 1286 numeric
@attribute 5604 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 1385 numeric
@attribute 2260 numeric
@attribute 2668 numeric
@attribute 51332 numeric
@attribute 4893 numeric
@attribute 2885 numeric
@attribute 1277 numeric
@attribute 5595 numeric
@attribute 1278 numeric
@attribute 5786 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 3845 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 6900 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 6712 numeric
@attribute 6710 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1463 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
F03,0.3332,-0.2031,0.2828,0.138,-0.0662,-0.0693,0.1718,0.0569,-0.016,-0.0171,1.4945,-0.0347,0.0178,0.055,-0.1062,-0.0865,-0.1094,1.0475,-0.0472,0.1543,0.0345,-0.0844,0.3851,0.4758,-0.0526,0.0975,-0.1232,-0.0395,-0.1128,-0.0369,0.4162,-0.0639,0.0081,1.3896,0.0374,-0.0042,0.0027,2.8604,1.3953,-0.1085,1.0058,-0.0646,0.596,0.7463,1.7135,0.3449,0.1584,1.1223,-0.0513,1.5754,-0.1373,5e-04,0.5169,2.2755,0.0253,0.1197,0.052,0.0283,-0.0544,0.5701,-0.0953,0.0424,0.6135,-0.0551,-0.0883,0.1018,-0.0697,1.1449,Control
F04,0.2337,-0.2339,0.2866,0.1092,-0.1081,-0.1033,0.1162,-0.084,-0.0355,-0.0457,1.6127,-0.0624,-0.0635,-0.109,-0.0951,-0.125,-0.1873,1.2845,-0.0628,0.1521,-0.0406,-0.0851,0.449,0.6985,-0.0868,0.007,-0.1034,-0.0885,-0.0817,-0.1049,0.6779,-0.0158,-0.0221,1.4804,0.0386,-0.0401,8e-04,2.4474,1.6199,-0.1972,0.9111,-0.1048,0.6792,0.997,1.7677,0.3469,0.1969,1.3493,-0.1182,1.6525,-0.3753,-0.0341,0.4553,2.5522,-0.0368,0.0654,-0.0773,-0.0223,-0.0735,0.5705,0.0231,0.0152,0.7334,-0.1237,-0.0907,0.1541,-0.1281,1.5868,Control
F05,0.2884,-0.1151,0.2894,0.188,-0.073,-0.0687,0.1687,0.1008,-0.0399,-0.042,1.7212,3e-04,-0.0505,0.048,-0.0563,-0.057,-0.1406,1.0657,0.0162,0.2056,0.007,-0.0305,0.3417,0.4772,-0.0109,0.1552,-0.0219,-0.0611,-0.0662,-0.0315,0.5147,0.002,-0.0222,1.5118,0.1268,0.0292,0.0541,3.0563,1.5073,-0.0776,1.0555,-0.0726,0.6455,0.7676,1.6615,0.4087,0.0891,1.25,-0.0913,1.6549,-0.1196,-0.0164,0.6132,2.2905,-0.0093,0.2529,0.0916,0.0742,-0.0248,0.6318,-0.024,-0.0179,0.8445,0.0105,-0.0105,0.2324,-0.0587,1.1637,Control
F06,0.1164,-0.1782,0.1302,0.2588,-0.0864,-0.0757,0.1117,0.0298,-0.0091,-0.0182,1.3791,-0.0341,0.0106,-0.0417,-0.1287,-0.0973,-0.1326,1.0719,6e-04,0.1405,0.0584,-0.0168,0.2911,0.3038,-0.0494,0.0327,-0.0858,-0.0406,-0.1056,-0.0264,0.4672,-0.0234,-0.0352,1.2635,0.0397,0.0081,-0.0248,2.6599,1.3651,-0.1042,0.9441,-0.1258,0.5031,0.5554,1.5601,0.2371,0.0317,1.1556,-0.0258,1.1949,-0.2361,-0.0135,0.5198,2.0596,-0.049,0.1845,-0.0387,0.0385,-0.0903,0.4205,0.0669,0.0079,0.5316,-0.0533,6e-04,0.1263,-0.0681,0.9808,Control
F07,0.3075,-0.0522,0.2724,0.0647,-0.0639,-0.0641,0.1456,0.1044,-0.056,-0.0609,1.5711,-0.0473,-0.0226,-0.0317,-0.0583,-0.0444,-0.1335,1.2729,0.0317,0.1959,-0.0317,-0.0445,0.3625,0.7255,-0.0606,0.1422,-0.0348,-0.1102,-0.085,-0.1005,0.6281,0.0393,-0.034,1.7379,0.0267,-0.011,0.0596,2.6959,1.5015,-0.1345,0.9762,-0.111,0.6358,1.0482,1.7124,0.3191,0.1375,1.1583,-0.1024,1.9097,-0.1742,-0.0241,0.4197,2.1958,0.0122,0.0847,0.0069,0.105,-0.0286,0.7986,-0.0924,-0.0213,0.6092,0.0516,-0.0224,0.2881,-0.1169,1.765,Control
F09,0.3485,-0.0043,0.3141,0.0581,-0.0607,-0.0721,0.2103,0.1993,-0.0364,-0.0448,1.8769,-0.0583,-0.0781,-0.0143,-0.0738,-0.0332,-0.0949,1.2103,0.0182,0.209,-0.0409,-0.0217,0.4992,0.6413,-0.0474,0.1572,1e-04,-0.0873,-0.082,-0.0571,0.5816,0.0792,-0.0817,1.7555,0.0591,-0.0348,0.0771,3.2044,1.6157,-0.0982,1.302,-0.0834,0.6412,0.9535,1.6961,0.5695,0.1953,1.3589,-0.1137,1.6736,-0.015,-0.064,0.5526,2.3248,0.0209,0.1341,0.1438,0.1389,-0.024,0.668,-0.0479,0.1024,0.9538,0.0615,0.0139,0.2914,-0.0857,1.3399,Control
F10,0.3343,0.0015,0.3447,0.1244,-0.0522,0.0269,0.2366,0.1549,-0.0264,-0.059,1.8179,-0.0271,-0.0665,0.0283,-0.0539,-0.0314,-0.0962,1.4461,0.0664,0.2076,-0.0107,-0.034,0.4468,0.6688,-0.0287,0.171,-0.0063,-0.1046,-0.067,-0.1071,0.6598,0.0513,-0.0449,1.8239,0.118,-0.0442,0.0856,3.1927,1.6602,-0.056,1.2103,-0.0658,0.6609,1.1028,1.7674,0.4589,0.233,1.3575,-0.0726,1.7535,-0.1267,-0.0683,0.6748,2.3321,0.0594,0.1284,0.1095,0.1706,0.0034,0.675,-0.0449,0.0898,0.82,0.0597,0.0302,0.2848,-0.1077,1.5491,Control
F11,0.2819,0.0182,0.2594,0.0866,-0.0784,-0.0289,0.1066,0.1723,-0.0103,-0.0231,1.563,-0.0958,0.0825,-0.023,-0.0408,-0.0419,-0.1123,1.0569,0.0099,0.1783,0.0082,-0.0576,0.4699,0.4557,-0.0299,0.1699,-0.0032,-0.0508,-0.0577,-0.0669,0.4879,-9e-04,-4e-04,1.463,0.0787,0.0496,0.0728,2.9429,1.5684,-0.0512,1.1665,-0.0773,0.5956,0.629,1.7113,0.4491,0.1842,1.2845,-0.035,1.5915,-0.1118,-0.0392,0.569,2.4573,0.0166,0.1119,0.0534,0.155,-0.0565,0.4442,0.005,-0.0327,0.7963,0.0484,-0.0113,0.1798,-0.088,0.9618,Control
F12,0.1668,-0.2092,0.1435,0.0608,-0.107,-0.09,0.1423,-0.0293,0.0422,-0.0438,1.7082,-0.1101,-0.0629,0.042,-0.1191,-0.128,-0.1453,1.5179,-0.0572,0.1723,-0.0393,-0.0976,0.4032,0.7478,-0.065,0.0065,-0.1198,-0.0414,-0.1322,-0.0567,0.829,-0.0453,-0.0681,1.7702,-0.0019,-0.127,-0.0135,2.7439,1.6505,-0.1885,0.9593,-0.1424,0.6644,1.0312,1.871,0.309,0.2359,1.2746,-0.0295,1.6865,-0.2564,-0.0988,0.3841,2.366,-0.0114,0.0239,-0.0288,-0.0512,-0.104,0.5917,0.0189,0.0014,0.7767,-0.0741,-0.0756,0.0767,-0.1102,1.8726,Control
G01,0.1684,-0.0877,0.1724,0.0597,-0.0954,-0.1489,0.1544,0.048,-0.0117,-0.0522,1.4293,0.0088,-0.0549,-0.0723,-0.036,-0.0381,-0.1796,1.1801,-0.023,0.1736,-0.0978,-0.0418,0.505,0.4897,-0.0259,0.0938,-0.058,-0.0985,-0.0597,-0.109,0.6109,0.0692,-0.0236,1.3827,0.0687,0.0373,0.0058,2.9514,1.5528,-0.1039,0.9913,-0.1407,0.5287,0.7577,1.6799,0.3893,0.121,1.1108,-0.1376,1.3914,-0.2261,-0.019,0.5202,2.2649,-0.0148,0.005,-0.03,0.0204,-0.0593,0.4416,-0.0847,-0.013,0.6302,0.0025,0.0138,0.1684,-0.08,1.2669,Control
G02,0.2175,0.035,0.1944,0.118,-0.0661,-0.0436,0.187,0.1159,-0.0457,-0.0194,1.3864,-0.0109,-0.0109,-0.0159,-0.0724,-0.0388,-0.1168,0.9544,0.0429,0.1784,0.017,-0.0184,0.3968,0.3332,-0.0244,0.1278,-0.0084,-0.071,-0.0727,-0.028,0.4389,0.0193,-0.0489,1.412,0.0498,0.0975,0.0534,2.876,1.4222,-0.0529,0.9558,-0.0921,0.5549,0.7526,1.5815,0.3428,0.1674,0.996,-0.0511,1.2536,-0.0981,-0.034,0.5369,2.4567,0.0497,0.0884,0.0595,0.0714,-0.0118,0.5375,-0.0408,0.0384,0.864,0.0768,0.0047,0.2294,-0.0945,1.0867,Control
G03,0.3037,-0.0906,0.2675,0.0669,-0.0929,-0.0985,0.2131,0.1384,-0.0117,-0.0312,1.7813,-0.0761,-0.0843,-0.0265,-0.074,-0.0904,-0.1547,1.3008,-0.0442,0.2,-0.0106,-0.0848,0.4818,0.6375,-0.0636,0.0652,-0.0138,-0.0415,-0.0916,-0.0396,0.6067,-0.0069,-0.0302,1.686,0.0437,0.0646,0.029,3.2139,1.6403,-0.1705,1.1056,-0.1097,0.6242,1.1155,1.757,0.416,0.1447,1.2472,-0.0737,1.598,-0.1161,-0.0684,0.5514,2.4693,-0.0268,0.0485,0.0768,0.0183,-0.0392,0.6359,-0.0641,0.0291,0.7598,-0.0258,0.0187,0.2495,-0.088,1.4952,Control
G04,0.2894,0.1114,0.2218,0.0789,-0.0451,-0.0659,0.1391,0.1671,-0.025,-0.0146,1.699,-0.0265,-0.0142,0.083,-0.0497,0.0071,-0.0713,1.089,0.0878,0.1689,-9e-04,-0.0215,0.4263,0.4175,0.0108,0.2155,0.0442,-0.0631,-0.0486,-0.0627,0.4615,0.0676,-0.0299,1.7395,0.0526,0.0062,0.1296,3.7934,1.4798,-0.0045,1.1757,-0.1091,0.5446,0.9417,1.5369,0.5087,0.0642,1.0749,-0.0281,1.6634,0.023,-0.0257,0.6485,2.3568,0.0674,0.1393,0.0989,0.1836,0.017,0.6852,-0.0395,0.1023,0.7903,0.1391,0.0193,0.285,-0.0443,1.137,BRCACancer
G05,0.214,-0.2527,0.12,0.0405,-0.0718,-0.1853,0.1807,-0.0911,-0.0967,-0.1312,1.0968,0.0802,-0.1697,-0.1306,0.0325,-0.0794,-0.1416,0.6774,-0.0386,0.1757,-0.0822,-0.019,0.2348,0.3571,-0.0064,0.0069,-0.0836,-0.1295,0.0141,-0.0815,0.3904,0.0615,-0.09,0.9238,0.1231,-0.1028,-0.0433,2.2612,1.1658,-0.0953,0.7052,-0.1847,0.4566,0.5383,1.2311,0.246,0.1762,0.6675,-0.1906,1.2047,-0.3547,-0.1499,0.2726,1.7929,-0.0366,0.0043,-0.2247,-0.1188,-0.1033,0.4961,0.0475,0.0214,0.4858,-0.0695,0.015,0.1239,-0.0809,1.1417,BRCACancer
G06,0.2008,-0.1243,0.113,0.0476,-0.0727,-0.09,0.133,0.0712,0.0063,-0.012,1.6359,-0.0888,-0.0327,0.0666,-0.0861,-0.0529,-0.1335,1.3242,-0.0126,0.0931,0.0658,-0.0488,0.369,0.4133,-0.0281,0.0794,-0.073,-0.0056,-0.0754,-0.0361,0.4727,-0.0298,0.0051,1.6037,0.0731,-0.0047,-0.0151,3.1918,1.4026,-0.0862,1.0116,-0.0998,0.5165,1.0108,1.6839,0.2548,0.0398,1.0694,-0.0457,1.5057,-0.1952,-0.0379,0.446,2.0991,0.0188,-0.0075,-0.0489,0.0875,-0.1093,0.5623,-0.0554,-0.0386,0.6523,-0.0268,-0.0299,0.17,-0.109,1.455,BRCACancer
G07,0.3277,-0.0226,0.1178,0.0561,-0.0719,-0.0985,0.2015,0.1314,-0.058,-0.0407,1.3305,-0.0498,-0.0557,-0.0589,-0.0802,-0.0713,-0.1514,0.8878,0.014,0.1561,-0.0054,-0.0207,0.3183,0.5479,-0.0428,0.107,-0.0528,-0.1012,-0.0503,-0.0354,0.4056,0.0249,-0.0633,1.4544,0.1158,-0.0069,0.0238,2.8593,1.3968,-0.0834,0.9459,-0.1313,0.5123,0.6015,1.5574,0.3281,0.1453,1.0776,-0.0712,1.5771,-0.19,-0.0572,0.3477,2.4009,-0.0042,-0.0031,-0.0409,0.0942,-0.069,0.5881,0.034,0.0256,0.6043,0.035,0.0034,0.2002,-0.0872,1.1161,Control
G08,0.2034,-0.1308,0.2118,0.0538,-0.0866,-0.0733,0.1256,-0.0273,-0.0237,-0.0691,1.6323,-0.0208,-0.1366,-0.007,-0.0853,-0.0718,-0.134,1.2708,-0.0687,0.1447,-0.0023,-0.0509,0.3273,0.6489,-0.0347,0.0522,-0.0747,-0.0576,-0.0765,-0.0239,0.5442,-0.0298,-0.0628,1.5702,0.0389,-0.0095,-0.021,2.9937,1.5768,-0.0951,1.1241,-0.1068,0.6642,0.874,1.7574,0.3193,0.2367,1.335,-0.0937,1.5252,-0.2673,-0.07,0.5183,2.3369,-0.0884,0.0643,-0.0397,0.0164,-0.1202,0.5377,0.0265,-0.0957,0.7494,-0.098,-0.0155,0.1747,-0.0769,1.3248,Control
G09,0.3361,0.014,0.1984,0.0203,-0.0194,-0.1014,0.1902,0.2405,-0.0607,-0.0702,1.1376,-0.0109,-0.0287,-0.0422,-0.0383,0.014,-0.0806,0.8651,0.0618,0.2173,0.0136,-8e-04,0.3923,0.4105,-0.0103,0.1582,0.0361,-0.0757,-0.0401,-0.0595,0.5143,-0.0301,-0.0643,1.1579,0.1059,-0.0354,0.0778,2.7602,1.3119,-0.0117,0.8667,-0.0974,0.5401,0.6725,1.6193,0.3509,0.0751,1.0413,-0.1283,1.2056,-0.0946,-0.0792,0.4609,2.4555,0.0128,0.0832,0.0994,0.1521,-0.0024,0.3929,-0.0136,0.005,0.8047,0.1061,0.0154,0.1803,-0.1193,1.2,Control
G10,0.3104,-0.1296,0.1105,0.0926,-0.0874,-0.0832,0.0814,-0.0036,-0.0375,-0.0051,1.3415,-0.104,-0.0871,0.0047,-0.0457,-0.0581,-0.1549,1.0577,0.0111,0.0132,-0.0228,-0.036,0.183,0.2629,-0.0442,0.0424,-0.0571,-0.0573,-0.067,-0.0838,0.3681,-0.027,-0.0224,1.3236,0.0959,0.0329,-0.0043,2.7854,1.1694,-0.0981,0.5397,-0.0856,0.4631,0.7451,1.6163,0.1563,0.0871,1.1495,-0.033,1.3634,-0.3335,-0.1039,0.2374,2.1799,-0.0572,-0.0506,-0.0533,0.0017,-0.0729,0.4265,0.0603,0.0332,0.7476,-0.0271,-0.0345,0.0392,-0.0562,1.4096,BRCACancer
G11,0.1715,-0.1023,-0.0171,-0.0202,-0.0024,-0.0856,0.0646,0.055,0.0023,-0.0665,0.79,0.0513,-0.1419,-0.1183,0.0277,-0.0099,-0.0264,0.674,-0.0122,0.1749,-0.0533,0.0105,0.0636,0.2675,0.0161,0.0451,-0.1085,-0.1172,0.0346,-0.1065,0.3454,0.1495,-0.048,0.7648,0.0734,-0.1004,-0.068,2.193,1.0046,-0.0167,0.5235,-0.1376,0.4258,0.3565,1.1064,0.2189,0.1944,0.8794,-0.0493,0.7937,-0.1957,-0.0641,0.1696,1.6292,-0.024,0.0747,-0.2525,-0.058,0.0023,0.3078,0.1825,-0.1985,0.5589,-0.0138,0.0546,0.1487,-0.0675,0.7861,BRCACancer
G12,0.253,-0.0192,0.2039,0.0931,-0.0846,-0.0704,0.0798,0.0725,0.0044,-0.0106,1.4818,-0.0538,-0.081,-0.0055,-0.0823,-0.0176,-0.102,1.2347,0.0361,0.1141,0.0451,-0.0387,0.3012,0.4164,-0.0481,0.1053,-0.0043,-0.0478,-0.0824,-0.0228,0.4151,-0.0305,-0.0538,1.6173,0.0042,-4e-04,0.0319,3.045,1.3276,-0.1191,0.7987,-0.0493,0.4898,0.9109,1.5654,0.2822,0.1639,1,-0.0461,1.3681,-0.1631,-0.0895,0.4071,2.1721,-0.0091,0.0075,0.0477,0.1379,-0.036,0.4828,0.0072,0.0309,0.9191,0.0444,-0.0283,0.1446,-0.0918,1.4264,BRCACancer
H01,0.1188,-0.0715,0.0372,0.0708,-0.0616,-0.0974,0.022,0.0954,-0.0308,-0.0207,1.13,0.0079,-0.051,-0.0167,-0.0713,-0.1009,-0.1535,0.9451,-0.0603,0.1435,-0.0703,-0.0497,0.3223,0.4388,-0.0511,0.0875,-0.0861,-0.0858,-0.111,-0.0059,0.4758,-0.0411,-0.0245,1.2753,-0.0196,-0.0641,-0.0502,2.5353,1.2987,-0.1313,0.7918,-0.1164,0.4856,0.6825,1.3575,0.3337,0.1889,0.9998,-0.0299,1.3286,-0.2222,0.0362,0.314,2.0338,-0.0244,-0.0104,-0.005,0.035,-0.0446,0.5082,0.0841,-0.2151,0.671,-0.0495,-0.0642,0.0687,-0.0379,1.0269,Control
H02,0.3198,0.0202,0.1757,0.0043,-0.0175,-0.051,0.0553,0.2016,-0.0142,0.0058,1.2979,0.0056,-0.0184,0.0286,-0.0214,3e-04,-0.0713,0.7866,0.0548,0.2038,-0.0075,0.0087,0.3833,0.4259,-0.0066,0.1579,0.001,-0.0256,-0.0462,-0.0306,0.5407,0.0433,-0.027,1.1692,0.0976,0.0259,0.122,2.7366,1.482,0.0196,0.9908,-0.0624,0.5236,0.5235,1.6496,0.4471,0.1147,1.0949,-0.0538,1.4097,0.0617,0.0217,0.5382,2.4013,0.0161,0.1045,0.0772,0.2123,0.0203,0.4631,-0.0666,0.0898,0.806,0.0578,0.0289,0.2258,-0.072,0.8907,Control
H03,0.2968,-0.1126,0.18,0.0855,-0.0327,-0.1051,0.2272,0.0152,-0.1027,-0.0171,1.2702,0.0518,-0.1282,-0.0134,0.0055,-0.0428,-0.1421,1.0712,0.0068,0.1239,-0.0464,-0.0035,0.2009,0.4806,-0.0132,0.063,-0.0716,-0.1106,-0.001,-0.0442,0.5212,0.0325,-0.039,1.3837,0.1304,-0.0374,0.008,2.7979,1.2661,-0.0489,0.8535,-0.1078,0.5284,0.7701,1.5396,0.2018,0.1643,1.0302,-0.0547,1.4811,-0.4164,-0.0543,0.2331,2.2842,-0.0132,0.0104,-0.0966,-0.0461,-0.0447,0.4909,-0.0568,0.0017,0.6367,-0.0961,0.0211,0.131,-0.0776,1.1446,Control
H04,0.217,-0.234,0.2953,0.0657,-0.1196,-0.079,0.1048,0.0177,-0.044,-0.0483,1.4773,-0.0542,-0.092,0.0459,-0.0744,-0.1374,-0.138,1.0747,-0.0567,0.1584,0.0208,-0.0642,0.4153,0.6183,-0.062,0.1014,-0.1263,0.0036,-0.1174,-0.0183,0.6198,0.0601,0.0057,1.394,0.1005,-0.0834,-0.0092,2.717,1.5729,-0.1369,1.0809,-0.1168,0.6666,0.8059,1.7165,0.4165,0.2195,1.1697,-0.0763,1.6325,-0.2925,-0.0186,0.4458,2.4856,-0.0297,-0.0295,-0.1062,0.0201,-0.0458,0.4965,0.0084,0.0668,0.7793,-0.1071,-0.0832,0.2306,-0.1311,1.3941,Control
H06,0.336,0.0287,0.2481,0.0663,-0.0342,-0.0728,0.0188,0.1622,-0.0243,0.0026,1.3404,0.0035,0.0227,0.021,-0.0445,0.0084,-0.1079,0.9872,0.042,0.148,-0.0052,-1e-04,0.4099,0.4701,0.0217,0.2759,0.0258,-0.0515,-0.0639,-0.0626,0.5207,0.0649,-0.0713,1.328,0.0794,-0.0701,0.0646,3.1391,1.5265,-0.0114,0.9811,-0.1146,0.5522,0.7552,1.6479,0.4342,0.1889,1.0241,-0.0339,1.2851,-0.0578,-0.0525,0.6246,2.2378,0.0465,0.11,0.0656,0.2253,0.0097,0.4222,0.0078,0.1548,0.9008,0.0838,0.0072,0.1851,-0.1011,1.0932,Control
H07,0.2389,-0.2166,0.0925,0.09,-0.112,-0.0833,0.1079,-0.0371,-0.1234,-0.068,1.3887,-0.069,-0.0834,-0.0775,-0.1114,-0.1105,-0.1614,1.0215,-0.0885,0.0501,0.019,-0.0489,0.196,0.4575,-0.0369,0.0174,-0.1152,-0.0548,-0.0947,-0.0224,0.4576,0.0042,-0.0168,1.3167,0.0166,-0.0544,-0.0877,2.4264,1.351,-0.1647,0.8444,-0.0539,0.475,0.641,1.6428,0.1905,0.1687,1.1384,-0.0693,1.4921,-0.3366,-0.074,0.2755,2.3121,-0.0498,-0.1346,-0.0997,-0.0705,-0.1538,0.5179,-0.0454,0.1297,0.9128,-0.1377,-0.1043,0.1017,-0.1295,1.2986,BRCACancer
H08,0.1773,-0.0729,0.1547,0.1565,-0.0868,-0.0753,0.1304,0.0144,-6e-04,-0.0594,1.4661,0.0099,0.019,-0.0062,-0.0797,-0.0437,-0.1269,1.1158,0.0191,0.12,0.0065,-0.0751,0.3517,0.3108,-0.0389,0.1089,-0.0593,-0.053,-0.0488,-0.0568,0.5324,0.0265,-0.01,1.3409,0.035,0.0427,0.0415,2.8132,1.4587,-0.0539,0.6965,-0.0988,0.5216,0.6224,1.663,0.2537,0.1075,1.1995,0.1304,1.0517,-0.2492,-0.0426,0.3688,2.2405,-0.0361,0.2725,0.0094,0.1297,-0.0153,0.3086,0.0139,0.0745,0.8291,-0.0546,0.017,0.1018,-0.0957,1.2214,BRCACancer
H09,0.181,-0.1403,0.0862,0.1039,-0.0784,-0.0837,0.0341,0.0627,-0.026,0.002,1.2169,-5e-04,-0.0466,-0.0605,-0.0467,-0.0618,-0.1169,0.8758,0.086,0.0603,0.0114,-0.0162,0.216,0.4327,0.0084,0.0862,-0.0774,-0.0447,-0.061,-0.007,0.4454,0.041,-0.0391,0.9727,0.0429,-0.0567,0.032,1.3099,0.9477,0.0217,0.522,-0.1493,0.4399,0.6399,1.2791,0.2499,0.2181,0.881,-0.0557,1.0576,-0.1548,-0.0437,0.2803,1.5688,-0.0713,-0.0053,-0.0222,0.0575,-0.0927,0.4587,0.1474,-0.047,0.8332,-0.028,-0.0172,0.2123,-0.1047,1.8475,BRCACancer
H10,0.1391,-0.3078,0.0647,0.1484,-0.0681,-0.0872,0.1201,-0.0524,0.0177,-0.0256,1.316,-0.0173,-0.1035,0.0037,-0.0659,-0.0907,-0.1805,1.0303,-0.0317,0.0491,0.0088,-0.018,0.1504,0.2924,-0.0697,-0.0646,-0.1512,-0.0192,-0.0881,-0.0239,0.508,-0.0446,0.015,1.2131,-0.0342,-0.0971,-0.0687,1.8333,1.3625,-0.0745,0.7236,-0.0725,0.4301,0.5289,1.4564,0.04,0.0671,0.9593,-0.0018,1.1782,-0.5379,-0.0335,0.1774,2.2297,-0.0699,0.036,-0.0616,-0.0348,-0.1038,0.493,2e-04,-0.0707,0.7744,-0.1167,-0.1094,0.0964,-0.0701,1.1814,BRCACancer
H11,0.1857,-0.1247,0.1172,0.143,-0.0901,-0.0785,0.1833,0.0918,0.0418,-0.0247,1.6116,-0.0502,-0.0585,-0.0495,-0.0761,-0.0202,-0.1458,1.2472,-2e-04,0.0888,0.008,-0.0481,0.1866,0.2715,-0.034,0.0462,-0.0707,-0.0524,-0.0654,7e-04,0.3498,-0.0183,-0.0094,1.5478,-0.0128,0.0558,0.0215,3.2474,1.1251,-0.076,0.8107,-0.0758,0.4066,0.8182,1.4706,0.2216,0.1461,0.8592,-0.0332,1.2084,-0.1854,-0.0242,0.2968,1.8635,-0.0263,-0.0029,0.0214,0.0577,-0.0509,0.5556,0.0544,-0.0652,0.7427,-0.0537,-0.0501,0.1114,-0.0711,1.4187,BRCACancer
H12,0.2964,-0.1899,0.2411,0.0807,-0.0962,-0.1039,0.2977,0.0118,-0.0242,-0.041,1.6625,-0.032,-0.0784,0.0024,-0.0636,-0.095,-0.1769,1.4656,-0.0115,0.109,-0.0311,-0.0727,0.3544,0.6506,-0.0504,0.0589,-0.0581,-0.0955,-0.0733,-0.0774,0.6003,-0.028,-0.0171,1.7135,0.0614,0.0268,-0.0307,3.2016,1.4753,-0.2455,0.9731,-0.1113,0.6506,1.1541,1.69,0.4173,0.2684,1.3873,-0.1215,1.734,-0.2371,0.0074,0.4006,2.2122,0.0052,0.0159,0.031,0.0128,-0.0875,0.645,0.0018,0.003,0.6806,-0.052,0.0025,0.1683,-0.0905,1.4962,BRCACancer
I01,0.3062,-0.0767,0.281,0.1768,-0.0638,-0.0893,0.1665,0.0935,-0.0228,-0.0499,1.6846,-0.0553,-0.0713,-0.0857,-0.0705,-0.0695,-0.1281,1.5764,0.0129,0.2622,-0.0115,-0.068,0.388,0.7165,-0.046,0.1464,-0.0208,-0.0628,-0.0947,-0.0732,0.6052,-0.0325,-0.0216,1.7472,0.015,-0.0252,0.0689,3.2055,1.4733,-0.1092,1.0209,-0.0886,0.6997,1.3558,1.8925,0.315,0.1178,1.3506,-0.0552,1.8839,-0.1767,-0.0476,0.5439,2.2864,0.0045,0.1997,0.0082,0.0565,-0.0526,0.7199,-0.0226,0.0194,0.7447,-0.0152,-0.0157,0.0845,-0.0743,1.9875,Control
I02,0.196,-0.206,0.1401,0.147,-0.0987,-0.1421,0.1563,-0.0129,0.0133,-0.0137,1.2037,-0.0309,-0.0977,-0.1162,-0.0996,-0.0943,-0.1528,1.11,-0.0524,0.1323,-0.0061,-0.0493,0.2075,0.6306,-0.058,-0.0137,-0.1215,-0.0446,-0.0635,-0.1033,0.4768,-0.0498,0.0262,1.3718,0.0061,0.0435,-0.0555,2.3009,1.2686,-0.0824,0.7537,-0.08,0.5145,1.0099,1.4608,0.2712,0.1078,0.8585,-0.0697,1.5608,-0.4036,-0.0052,0.2664,2.0677,-0.0567,0.0346,-0.0957,-0.0712,-0.0871,0.6403,0.0757,-0.0388,0.4636,-0.1175,-0.076,0.1532,-0.1054,1.5742,Control
I03,0.2541,-0.057,0.0681,0.0722,-0.0781,-0.0556,0.1347,0.0686,-0.0627,-0.014,1.1184,-0.0425,-0.0675,0.0089,-0.0625,-0.025,-0.1195,0.7907,0.05,0.0752,-0.0305,0.0197,0.2605,0.2683,-0.0026,0.0937,-0.015,-0.0318,-0.011,-0.0496,0.2988,0.0063,-0.0288,1.2262,0.0513,-0.0044,0.0531,2.38,1.0278,0.0173,0.7317,-0.1066,0.4022,0.4714,1.3196,0.2673,0.1139,0.8519,-0.113,1.2562,-0.1917,-0.0187,0.1916,1.837,-0.0366,0.0572,-0.0285,0.0601,-9e-04,0.4062,0.0121,-0.021,0.4243,-0.0107,-0.0196,0.1483,-0.1012,0.9589,Control
