@relation data

@attribute id string
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 25929 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 79084 numeric
@attribute 53371 numeric
@attribute 11097 numeric
@attribute 9972 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 4686 numeric
@attribute 9818 numeric
@attribute 96764 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 10762 numeric
@attribute 79760 numeric
@attribute 50628 numeric
@attribute 6637 numeric
@attribute 6635 numeric
@attribute 79023 numeric
@attribute 6636 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 9883 numeric
@attribute 8487 numeric
@attribute 51808 numeric
@attribute 348995 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 6628 numeric
@attribute 79833 numeric
@attribute 10419 numeric
@attribute 11218 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 10073 numeric
@attribute 22916 numeric
@attribute 129401 numeric
@attribute 6632 numeric
@attribute 81929 numeric
@attribute 1207 numeric
@attribute Class {Control,BRCACancer}

@data
E06,0.8246,0.7593,0.7221,0.4294,0.3681,0.8907,1.0443,1.0008,0.5476,0.2878,1.2355,0.8653,1.0327,1.0214,0.8399,0.8328,0.4465,0.9954,1.262,0.5175,0.6797,-0.0853,0.2365,0.3634,0.3413,0.437,0.204,0.3012,1.0749,0.6169,0.0303,0.25,0.8434,0.6146,1.0164,0.8873,0.4888,0.4001,0.7407,0.529,1.8889,0.1852,0.7379,0.323,0.2352,0.7404,0.596,BRCACancer
E07,0.8878,1.1098,0.9518,0.6471,0.5097,1.2564,1.3497,1.4219,0.5853,0.5511,1.4263,0.9692,1.3652,1.3,1.0125,0.9039,0.667,1.2875,1.5465,0.6248,0.7612,0.363,0.3777,0.3421,0.2046,0.5697,0.4266,0.7096,1.6469,0.4509,0.1541,0.6363,1.0365,0.6933,1.1669,1.1846,0.527,0.6779,0.7306,0.8963,1.9045,0.3702,0.8565,0.3069,0.263,1.167,0.8914,BRCACancer
E08,1.0407,1.3702,1.1962,0.6781,0.6364,1.4482,1.5656,1.4335,0.72,0.5777,1.4948,1.0432,1.4918,1.3847,1.1332,1.0904,0.7724,1.4442,1.6041,0.7481,0.8197,0.3109,0.4224,0.4207,0.2329,0.6265,0.4604,0.7626,1.7212,0.5307,0.1148,0.5824,1.1984,0.8004,1.4356,1.218,0.5238,0.8247,0.9713,1.0021,2.191,0.4143,0.8712,0.3957,0.4071,1.1956,0.964,Control
E09,0.9608,1.1932,1.0228,0.6783,0.5869,1.4584,1.4835,1.1773,0.6552,0.4495,1.23,1.0079,1.3221,1.3128,0.9671,0.9895,0.808,1.2233,1.3174,0.6907,0.664,0.2358,0.3502,0.4769,0.253,0.7822,0.7553,1.1538,1.6168,0.483,0.0836,0.4387,1.0587,0.8402,1.2358,1.5151,0.4996,0.7853,0.8728,0.7961,2.156,0.3616,0.8337,0.3362,0.3502,1.0565,0.9026,BRCACancer
E10,1.2376,1.3696,1.2718,0.6241,0.7557,1.5558,1.6467,1.4232,0.7656,0.6672,1.5599,1.1258,1.5435,1.465,1.2225,1.1565,0.9323,1.4448,1.7801,0.7368,0.8179,0.3374,0.3933,0.4671,0.2593,0.7083,0.5261,0.6012,1.483,0.7957,0.0908,0.6875,1.3689,0.8358,1.6178,1.2169,0.634,0.7915,0.9927,0.9198,2.4241,0.4994,0.918,0.5701,0.4315,1.2053,0.9246,BRCACancer
E11,0.7665,1.0392,0.9459,0.445,0.4294,1.1874,1.3062,0.9649,0.5355,0.3235,1.2399,0.8513,1.1951,1.1466,0.8471,0.9081,0.7018,1.1551,1.3225,0.5472,0.6231,0.2195,0.3522,0.294,0.1855,0.5329,0.3896,0.6133,1.5242,0.4256,0.0768,0.4646,0.7819,0.5598,1.1105,1.045,0.452,0.5447,0.7825,0.6875,1.8681,0.2892,0.7168,0.3006,0.2757,1.0141,0.7329,Control
E12,0.6492,0.7532,0.6969,0.3629,0.3595,1.0047,1.0692,0.8753,0.3519,0.1747,1.0963,0.7074,0.9589,0.9479,0.6014,0.5574,0.4772,0.8871,1.0219,0.5389,0.5778,0.1347,0.0896,0.0759,0.0926,0.3266,0.3164,0.6003,1.4585,0.4333,0.0494,0.2303,0.5465,0.5585,0.734,0.8729,0.369,0.4918,0.5574,0.4999,1.5962,0.306,0.5317,0.2884,0.0949,0.8028,0.5437,BRCACancer
F01,1.036,1.4915,1.3132,0.7953,0.681,1.7023,1.7216,1.4499,0.7415,0.6369,1.4472,1.2173,1.4544,1.6203,1.2971,1.1324,0.9388,1.4653,1.7158,0.7901,0.8989,0.4379,0.6618,0.5612,0.3368,0.7802,0.6065,0.7784,1.4854,0.5641,0.1755,0.6502,1.2663,0.8425,1.4567,1.2514,0.4485,0.9173,0.9757,1.1236,2.1882,0.4912,0.9891,0.4241,0.4673,1.1973,1.1029,Control
F02,1.1308,1.4316,1.2445,0.8675,0.8291,1.6788,1.6176,1.5878,0.7956,0.7151,1.5562,1.105,1.5236,1.5225,1.2277,1.2498,0.865,1.5154,1.7476,0.837,0.8429,0.4832,0.5629,0.5213,0.2742,0.7294,0.4604,0.8681,1.723,0.6476,0.1721,0.8969,1.4313,0.9325,1.5257,1.3846,0.5988,0.9231,1.043,1.0798,2.2734,0.5044,1.0738,0.4857,0.4878,1.3285,0.9917,Control
F03,0.9722,1.259,1.0768,0.6359,0.5996,1.2879,1.4425,1.2595,0.7322,0.3698,1.3376,0.9185,1.2657,1.3475,1.1152,1.056,0.7337,1.3022,1.3655,0.7105,0.7502,0.3887,0.536,0.3778,0.2633,0.6671,0.2939,0.7671,1.5979,0.6205,-0.0035,0.8361,1.1597,0.7139,1.3957,1.2111,0.5365,0.8226,0.8898,0.8685,1.9981,0.4456,0.9406,0.4691,0.4005,1.1015,0.7194,Control
F04,0.8682,1.199,1.1207,0.8563,0.482,1.4694,1.5757,1.2127,0.5819,0.5738,1.3111,1.1878,1.2225,1.6077,1.306,0.976,0.8657,1.1827,1.475,0.8445,1.0117,0.4977,0.4354,0.3822,0.3296,0.6362,0.3548,0.5819,1.4714,0.675,0.0891,0.3822,1.11,0.8327,1.1298,1.2547,0.4212,0.7169,0.7913,0.9593,1.8657,0.4488,0.887,0.2862,0.4693,1.1181,0.9764,Control
F05,1.0866,1.287,1.0922,0.714,0.7253,1.5323,1.5056,1.4426,0.655,0.6278,1.4566,0.9824,1.3628,1.3761,1.0666,1.1424,0.8996,1.4119,1.561,0.7351,0.7912,0.3063,0.4781,0.4904,0.2063,0.7267,0.4453,0.8756,1.6684,0.5175,0.1178,0.6823,1.2923,0.8127,1.4183,1.3714,0.6109,0.8847,0.9051,0.7577,2.112,0.4834,0.9837,0.3871,0.3818,1.2259,0.9343,Control
F06,0.7963,0.9468,0.8165,0.4091,0.503,1.1508,1.2623,0.9271,0.604,0.3161,1.114,0.8087,0.9874,1.1646,0.8821,0.9156,0.6278,1.0168,1.1703,0.5354,0.4822,0.2972,0.2987,0.1807,0.1194,0.6035,0.2463,0.6499,1.4988,0.404,0.0414,0.514,0.9213,0.6873,1.1283,0.9693,0.453,0.7496,0.7459,0.6621,1.7065,0.2895,0.7222,0.4295,0.3003,0.9441,0.7023,Control
F07,0.9878,1.3113,1.1683,0.736,0.7244,1.5488,1.5726,1.432,0.6831,0.5336,1.5487,1.1439,1.5586,1.4387,1.1738,1.1754,0.7712,1.4344,1.8598,0.7134,0.8166,0.2967,0.5789,0.4093,0.1471,0.6018,0.4724,0.8276,1.4811,0.8318,0.1385,0.6213,1.2262,0.8439,1.429,1.1689,0.5713,0.8123,0.9648,0.8367,2.4664,0.438,0.8979,0.5911,0.4066,1.1234,1.0623,Control
F09,1.2879,1.449,1.2488,0.804,0.9321,1.599,1.6768,1.5623,0.8899,0.7675,1.5516,1.1385,1.4111,1.5626,1.3826,1.368,1.0101,1.6097,1.7758,0.9358,0.8211,0.5123,0.668,0.6422,0.3003,0.8877,0.7318,0.9181,1.7303,0.6683,0.2837,0.9929,1.5792,0.9932,1.6735,1.5047,0.7491,1.2301,1.1407,1.214,2.4821,0.5543,1.1666,0.5119,0.6083,1.3173,0.9521,Control
F10,1.1873,1.4097,1.1934,0.7919,0.8452,1.4747,1.6471,1.5826,0.8721,0.8156,1.6365,1.1667,1.6096,1.5004,1.2757,1.319,0.8439,1.6475,1.7458,0.8355,0.891,0.4566,0.5017,0.6167,0.3622,0.8083,0.5575,0.8071,1.7174,0.7363,0.1657,0.8571,1.4463,0.8906,1.6883,1.2882,0.6897,1.0536,1.0475,1.1099,2.4468,0.4955,1.1057,0.5648,0.4892,1.3038,1.0313,Control
F11,0.9217,1.3011,1.0831,0.5931,0.5621,1.313,1.5711,1.2496,0.6626,0.4243,1.2861,1.0088,1.2622,1.4538,1.1952,1.0567,0.7855,1.2409,1.2316,0.7606,0.7543,0.4581,0.4666,0.281,0.2272,0.7149,0.5138,0.7569,1.8026,0.3095,0.0901,0.6449,1.1665,0.7893,1.2369,1.3621,0.5388,0.9881,0.857,1.0038,1.9816,0.4724,0.8347,0.36,0.3914,1.2713,0.844,Control
F12,0.9743,1.1842,1.0932,0.7977,0.636,1.4173,1.5227,1.1618,0.7569,0.6799,1.4604,1.1233,1.2919,1.5153,1.3111,1.1127,0.8441,1.3509,1.6728,0.7678,0.9339,0.4331,0.3176,0.2945,0.2501,0.7226,0.422,0.5744,1.6347,0.677,0.099,0.6492,1.0633,0.7285,1.3679,1.1671,0.4947,0.7547,0.8187,0.7779,2.2202,0.4608,0.8756,0.4099,0.4245,1.0733,0.9805,Control
G01,0.8458,1.1247,1.0371,0.6146,0.5731,1.2091,1.4821,1.0814,0.6111,0.3915,1.3519,1.0361,1.2145,1.4018,1.0137,0.9409,0.6819,1.1734,1.401,0.7514,0.6775,0.3264,0.4401,0.2806,-0.003,0.5928,0.4067,0.7501,1.4467,0.6984,0.049,0.3745,1.116,0.802,1.167,1.1309,0.5844,0.7995,0.724,0.8549,1.9261,0.3455,0.8313,0.4353,0.2495,0.997,0.7693,Control
G02,0.7127,0.9548,0.8212,0.4204,0.3883,1.1149,1.2046,1.1157,0.5135,0.4042,1.2638,0.892,1.1033,1.1614,0.9141,0.8057,0.6126,1.0112,1.2127,0.5647,0.7743,0.2434,0.3567,0.2463,0.1369,0.502,0.2617,0.629,1.4794,0.5477,0.0297,0.2402,0.8356,0.7283,1.0533,1.03,0.4276,0.6351,0.7388,0.7129,1.557,0.2713,0.7642,0.2776,0.2119,0.9316,0.7033,Control
G03,1.2321,1.416,1.2156,0.7407,0.8508,1.4384,1.6421,1.6422,0.8304,0.7471,1.6366,1.1888,1.4566,1.5391,1.2638,1.2002,0.9767,1.5521,1.8034,0.8063,0.8289,0.3153,0.6121,0.5561,0.2067,0.7515,0.3875,0.7854,1.578,0.7621,0.1525,0.665,1.5437,1.0013,1.6017,1.2696,0.5473,0.91,1.2645,1.1238,2.2193,0.4927,1.0725,0.612,0.5443,1.2566,1.0507,Control
G04,1.1037,1.418,1.0538,0.4871,0.8746,1.469,1.5472,1.5005,0.7471,0.5335,1.5847,1,1.5833,1.3177,0.9878,1.2315,0.7824,1.5183,1.8047,0.7598,0.7185,0.3245,0.4905,0.4444,0.2071,0.5687,0.3762,0.6149,1.5968,0.616,0.0842,0.7568,1.4506,0.7566,1.6392,1.0846,0.5597,0.9804,0.9245,1.0967,2.3475,0.3916,0.9792,0.4003,0.2955,1.0955,0.8028,BRCACancer
G05,0.5085,0.7689,0.7073,0.536,0.1494,0.9393,0.9061,0.7695,0.2154,0.1842,1.0392,0.8561,0.9129,1.105,0.7644,0.4911,0.3051,0.7266,1.0827,0.5049,0.7236,0.1648,0.26,0.3508,0.0503,0.2005,0.0657,0.4031,1.0508,0.3003,-0.0354,0.1042,0.572,0.5222,0.6289,0.8449,0.2473,0.3244,0.4791,0.6331,1.2134,0.2337,0.5384,0.0335,0.1305,0.6947,0.5165,BRCACancer
G06,1.0625,1.1848,0.8805,0.5014,0.6804,1.1648,1.304,1.3237,0.7605,0.4558,1.4623,0.9765,1.3685,1.2211,1.0064,1.1037,0.6792,1.3674,1.6345,0.7506,0.708,0.28,0.2776,0.4427,0.1654,0.6366,0.348,0.6104,1.5227,0.7096,0.0909,0.5856,1.26,0.7063,1.4014,1.053,0.6461,0.6689,0.9386,0.7963,2.2003,0.3167,0.8649,0.4705,0.3621,0.8954,0.746,BRCACancer
G07,0.849,1.2074,1.1204,0.5283,0.6013,1.4454,1.5124,1.2123,0.5434,0.3282,1.2934,0.9229,1.2298,1.345,1.0603,1.0554,0.7893,1.2665,1.3578,0.6193,0.6794,0.1936,0.4758,0.2468,0.0796,0.7011,0.3348,0.6256,1.6422,0.3237,0.0542,0.5954,1.0004,0.8011,1.1908,1.2156,0.5879,0.7448,0.9267,0.8404,1.8988,0.379,0.8672,0.3369,0.2211,1.1574,0.6954,Control
G08,1.1119,1.3711,1.192,0.7038,0.7361,1.3944,1.618,1.3794,0.7779,0.637,1.3435,1.1789,1.3605,1.5605,1.2824,1.202,0.8904,1.3897,1.5868,0.8011,0.8601,0.2835,0.5507,0.4167,0.2658,0.7833,0.6048,0.7205,1.5573,0.5409,0.2239,0.6365,1.2245,0.9232,1.4639,1.2743,0.482,0.8653,0.9569,1.0066,2.0332,0.4217,0.9873,0.492,0.479,1.2839,0.9345,Control
G09,0.6787,0.8665,0.7162,0.4679,0.2956,0.9337,1.1145,0.8931,0.543,0.3117,1.1451,0.9601,0.951,1.1058,0.8666,0.7358,0.5335,0.893,1.1371,0.5447,0.8573,0.2155,0.3354,0.3003,0.1121,0.5514,0.3061,0.5764,1.422,0.5045,0.1369,0.2254,0.6393,0.6228,0.8005,0.9683,0.4807,0.4869,0.718,0.5861,1.535,0.2216,0.7585,0.2451,0.2201,0.8738,0.754,Control
G10,0.78,0.9543,0.6665,0.4173,0.4912,1.0016,1.1773,0.9645,0.5721,0.4317,1.2891,0.792,1.2087,0.9863,0.7667,0.8934,0.5915,1.2195,1.4188,0.5223,0.5029,-0.0095,0.3219,0.3591,0.2777,0.4443,0.3834,0.3207,1.4611,0.5247,0.0815,0.4208,0.8244,0.5232,1.1318,0.8959,0.5683,0.3846,0.6825,0.6562,2.1448,0.2928,0.7665,0.162,0.1933,0.7392,0.5617,BRCACancer
G11,0.4769,0.5557,0.5969,0.2484,0.2698,0.7135,0.8876,0.3319,0.3214,0.1354,0.842,0.7228,0.4693,0.7753,0.6375,0.5321,0.4436,0.5892,0.8393,0.471,0.6979,-0.0537,0.3657,0.2586,0.1617,0.3544,0.2828,0.5918,0.9252,0.3296,0.0311,0.0606,0.7337,0.4275,0.6535,0.6332,0.1985,0.3286,0.3676,0.4285,1.1684,0.2132,0.2584,0.1342,0.2555,0.6784,0.6181,BRCACancer
G12,0.822,1.0648,0.7868,0.4258,0.5133,0.9065,1.1337,1.0954,0.6843,0.4965,1.5102,0.9139,1.2305,1.1955,0.9717,0.9724,0.5661,1.2017,1.383,0.558,0.6889,0.1389,0.3447,0.3081,0.2774,0.4142,0.3961,0.4425,1.425,0.5683,-0.0871,0.3542,1.0663,0.6803,1.3526,0.9548,0.4823,0.5479,0.7051,0.698,2.107,0.2055,0.7608,0.3157,0.1457,0.9147,0.7904,BRCACancer
H01,0.6473,1.0502,0.8634,0.4056,0.4106,1.0406,1.2291,0.8965,0.5601,0.2186,1.175,0.8753,0.9428,1.0623,0.7952,0.8155,0.5153,1.0391,1.1597,0.619,0.5303,0.1027,0.228,0.3137,0.2867,0.4121,0.2914,0.4756,1.1996,0.4319,-0.0855,0.2586,0.7402,0.601,0.9626,1.0429,0.3493,0.5276,0.7435,0.6675,1.7189,0.2153,0.6513,0.3882,0.0208,0.8833,0.6701,Control
H02,0.6851,1.0874,0.8874,0.4772,0.3843,1.229,1.4731,0.9845,0.4864,0.2189,1.0768,0.943,1.2177,1.2069,1.0609,0.7684,0.708,0.9657,1.1305,0.6549,0.8201,0.2589,0.3965,0.1396,0.1496,0.6274,0.2967,0.5958,1.5841,0.3403,0.0688,0.2934,0.6866,0.6742,0.9378,1.1241,0.3978,0.7136,0.6734,0.8245,1.4055,0.3466,0.6399,0.2082,0.3068,0.8824,0.8494,Control
H03,0.8019,1.1428,0.9944,0.5859,0.5108,1.3861,1.2528,1.0124,0.5196,0.3127,1.2597,0.8966,1.1184,1.2963,1.0309,0.737,0.7439,1.1105,1.1673,0.6342,0.7738,0.1669,0.4129,0.242,0.0418,0.5995,0.2981,0.5324,1.5077,0.3882,0.0314,0.3189,0.9374,0.7427,1.0095,1.1489,0.4659,0.5867,0.6921,0.759,1.6862,0.2988,0.811,0.1769,0.2904,1.0337,0.7264,Control
H04,0.8697,1.3745,1.2676,0.766,0.5819,1.3869,1.6372,1.3264,0.6824,0.5123,1.3506,1.2217,1.2769,1.5984,1.3461,1.0197,1.0152,1.2388,1.3108,0.7648,0.9497,0.5224,0.4777,0.4698,0.293,0.8622,0.4392,0.7432,1.5059,0.5863,0.1797,0.2911,1.0985,0.9211,1.2349,1.4756,0.3766,0.8946,0.8855,1.1033,1.7363,0.4342,0.8847,0.3873,0.4171,1.1415,1.0634,Control
H06,0.7684,1.1183,0.9334,0.5212,0.4297,1.1383,1.3873,1.0841,0.5145,0.4007,1.3183,1.0424,1.0648,1.315,1.0651,0.8732,0.6407,1.0703,1.2377,0.7347,0.9076,0.1845,0.36,0.3859,0.1674,0.4896,0.4593,0.6972,1.6507,0.4415,0.0634,0.226,0.9667,0.7196,1.0235,1.1214,0.4165,0.7323,0.7829,0.7712,1.7234,0.241,0.8308,0.2275,0.1722,0.9657,0.9048,Control
H07,0.8011,1.1542,0.9503,0.6051,0.4157,1.2612,1.3384,1.2165,0.6175,0.5202,1.1881,0.9794,1.0811,1.4175,1.1797,0.8704,0.7814,1.1601,1.2928,0.6578,0.8761,0.247,0.2577,0.5431,0.4439,0.7002,0.4688,0.3637,1.4912,0.5665,0.0392,0.1932,1.049,0.7292,1.0508,1.2644,0.3458,0.6443,0.7351,0.8971,1.8132,0.3688,0.8204,0.2645,0.3923,0.9644,0.9211,BRCACancer
H08,0.6039,0.8706,0.6663,0.4376,0.3874,0.9935,1.2097,0.9096,0.4228,0.2916,1.1951,0.8658,1.0178,1.1095,1.037,0.7234,0.5457,0.9114,1.1947,0.6254,0.7283,0.1562,0.2692,0.4194,0.204,0.4215,0.2203,0.2793,1.4309,0.3416,0.0377,0.1812,0.8001,0.5811,0.866,1.081,0.2099,0.3623,0.6081,0.6201,1.6597,0.3081,0.6557,0.2202,0.1359,0.7191,0.5729,BRCACancer
H09,0.4441,0.5645,0.4472,0.4043,0.1897,0.6832,0.7996,0.8088,0.4486,0.1853,1.1012,0.793,0.9137,0.998,0.6498,0.5135,0.2696,0.7023,1.0407,0.3646,0.5473,-0.1517,0.1117,0.171,0.0717,0.267,0.0265,0.2047,0.7188,0.7038,-0.1276,-0.0201,0.4472,0.3131,0.5815,0.707,0.2236,0.1204,0.4703,0.1937,1.3026,0.0296,0.3864,0.3035,0.077,0.5413,0.5321,BRCACancer
H10,0.6169,0.897,0.6485,0.3947,0.3053,1.0313,1.1304,1.1712,0.5263,0.4077,1.0593,0.8639,0.985,1.1217,0.8231,0.7485,0.5028,0.9565,1.1732,0.5494,0.843,0.1615,0.1118,0.3587,0.2543,0.4525,0.3192,0.2297,1.3025,0.6182,-0.1019,0.1425,0.7542,0.5583,0.9078,1.0029,0.1525,0.4443,0.6892,0.6174,1.6244,0.1571,0.6272,0.1269,0.2702,0.7634,0.7397,BRCACancer
H11,0.8985,0.9332,0.6366,0.4844,0.5533,1.0398,1.0663,1.0733,0.749,0.5332,1.4459,0.6823,1.2566,1.0256,0.7305,1.0211,0.4396,1.3078,1.4874,0.4727,0.5586,0.0795,0.184,0.4828,0.2903,0.3892,0.2081,0.5299,1.3361,0.5176,0.0138,0.4012,1.1765,0.5209,1.2807,0.8348,0.5681,0.534,0.9128,0.5786,2.1869,0.2783,0.9546,0.3712,0.1013,0.8416,0.5965,BRCACancer
H12,1.2469,1.4188,1.1921,0.7043,0.8597,1.5103,1.556,1.4463,0.8551,0.7427,1.5928,1.1601,1.4917,1.6189,1.1572,1.3407,0.9054,1.6136,1.7356,0.8028,0.8213,0.3259,0.4859,0.5899,0.1683,0.7895,0.3607,0.6661,1.5304,0.7004,0.1097,0.7726,1.3714,0.84,1.6797,1.2339,0.6946,0.8041,1.1088,1.033,2.3993,0.4991,1.0305,0.392,0.4118,1.1985,0.8802,BRCACancer
I01,1.0178,1.3502,1.066,0.6089,0.7026,1.3689,1.5338,1.3285,0.8831,0.546,1.7798,1.1875,1.6173,1.5425,1.1583,1.1125,0.7037,1.4445,1.7743,0.6579,0.9338,0.2622,0.4585,0.5413,0.2031,0.6352,0.3404,0.5917,1.3624,0.7757,0.0848,0.4891,1.056,0.7255,1.4736,1.1115,0.4798,0.656,0.9044,0.8151,2.2921,0.3492,0.9517,0.5085,0.3433,0.9838,0.9193,Control
I02,0.7016,0.95,0.8647,0.5518,0.444,1.1188,1.192,1.0762,0.601,0.3242,1.2755,0.9784,1.1818,1.3184,0.9706,0.8943,0.4652,1.0833,1.4309,0.4958,0.5979,0.0947,0.2515,0.1366,0.0542,0.4686,0.1835,0.4603,1.0182,0.7193,-0.0463,0.1451,0.7502,0.5634,1.0305,0.897,0.3224,0.4262,0.6286,0.5171,1.8792,0.3024,0.7337,0.5065,0.1025,0.8117,0.7523,Control
I03,0.5893,0.8508,0.6799,0.3495,0.4891,1.0777,1.0537,0.8758,0.4474,0.2344,1.0927,0.7116,1.0121,0.8969,0.6199,0.7054,0.4647,0.9687,1.0165,0.4266,0.6108,0.1049,0.1801,0.1529,0.0586,0.3661,0.0463,0.3822,1.2723,0.3957,0.0514,0.1027,0.57,0.511,0.8615,0.902,0.4286,0.4804,0.5325,0.5093,1.5752,0.1832,0.5804,0.2225,0.0226,0.7635,0.6039,Control
I04,0.9928,1.5029,1.161,0.694,0.7766,1.4646,1.5533,1.4257,0.6539,0.5522,1.4378,1.0489,1.522,1.3209,1.0866,1.2025,0.8097,1.3323,1.471,0.755,0.9037,0.3203,0.484,0.5666,0.1447,0.6575,0.4079,0.7594,1.5853,0.5648,0.1603,0.6331,1.3141,0.9477,1.4846,1.415,0.3891,0.9726,1.0069,1.0953,2.054,0.4263,0.952,0.4342,0.2933,1.2462,0.9124,Control
I05,0.8254,1.2751,0.9795,0.5508,0.5886,1.3496,1.4666,1.1792,0.5158,0.2735,1.1998,0.9865,1.2714,1.2614,0.9794,0.8828,0.6224,1.1262,1.1543,0.6828,0.6361,0.3673,0.4629,0.2244,0.1013,0.4865,0.2993,0.7374,1.4515,0.5738,0.0606,0.2193,0.7572,0.7702,1.0323,0.9893,0.3814,0.8812,0.677,0.9547,1.5795,0.3542,0.7631,0.3005,0.248,1.0353,0.7591,Control
I06,0.874,1.3125,0.9893,0.5352,0.7048,1.2553,1.4717,1.2555,0.5976,0.3993,1.3378,0.9716,1.4316,1.2368,1.0101,1.0865,0.6403,1.3598,1.4866,0.6242,0.6989,0.1932,0.3684,0.2415,0.1461,0.5396,0.3649,0.6429,1.5176,0.4425,0.0511,0.5833,1.1965,0.6541,1.3726,1.0867,0.3492,0.8219,0.8626,0.9,2.0261,0.3654,0.7844,0.3177,0.2411,0.9792,0.7874,Control
I07,1.0974,1.4479,1.195,0.8305,0.8489,1.4089,1.6467,1.6941,0.8004,0.6543,1.6027,1.2845,1.607,1.5449,1.2433,1.1766,0.8147,1.3974,1.7281,0.8275,1.0469,0.4728,0.692,0.5762,0.2681,0.8229,0.5507,0.6417,1.393,0.8408,0.1334,0.5841,1.2886,0.9569,1.4503,1.3559,0.6384,0.9076,1.0275,1.0935,1.9491,0.4335,1.1304,0.5731,0.4301,1.1473,1.0558,Control
I08,1.281,1.2732,1.0607,0.7073,0.8401,1.4329,1.4518,1.6616,0.935,0.8014,1.6572,0.9848,1.5479,1.3569,1.1053,1.4092,0.7257,1.6371,1.9096,0.6377,0.7231,0.4128,0.5279,0.4815,0.3394,0.7018,0.4214,0.5627,1.485,0.699,0.1427,0.9046,1.4838,0.7712,1.7219,1.1139,0.5602,0.7696,1.2454,0.9661,2.4929,0.4102,1.1348,0.5641,0.2568,1.0563,0.9276,Control
I09,0.7101,1.0752,0.8464,0.5001,0.5052,1.2061,1.2854,0.9824,0.5895,0.2961,1.1121,0.9266,1.0162,1.1574,0.9933,0.879,0.6322,1.041,1.1343,0.582,0.7461,0.3022,0.3428,0.254,0.1528,0.6133,0.1472,0.5768,1.3567,0.5279,0.1059,0.4168,0.8506,0.6826,1.0104,1.2099,0.3289,0.6728,0.7587,0.9724,1.629,0.3029,0.5712,0.3391,0.0798,0.8548,0.8101,Control
I10,1.2417,1.3452,1.1916,0.6655,0.7845,1.5913,1.5335,1.5349,0.8167,0.7699,1.5939,1.1009,1.4091,1.5159,1.299,1.2009,0.9563,1.5398,1.8201,0.7624,0.8268,0.2302,0.5348,0.4918,0.3897,0.7535,0.4549,0.5938,1.5925,0.8278,0.114,0.7893,1.4474,0.8704,1.5908,1.2726,0.6271,0.8932,1.0711,1.0552,2.249,0.4902,1.0669,0.5758,0.4374,1.2756,0.9611,Control
I11,0.656,0.6456,0.5794,0.3334,0.4181,0.8244,0.8698,0.9134,0.4512,0.1358,1.3086,0.6752,0.9409,0.9603,0.5757,0.7264,0.3997,0.8568,1.0199,0.3836,0.4923,0.0317,0.2553,0.2339,0.0986,0.2491,0.0842,0.4505,1.2234,0.4968,-0.0715,0.4267,0.6099,0.5066,0.8885,0.6404,0.3499,0.3983,0.6959,0.3969,1.7325,0.2432,0.7474,0.3226,0.0423,0.7741,0.5375,Control
I12,0.9604,1.2123,1.1072,0.5898,0.5566,1.3546,1.3868,1.1994,0.652,0.4576,1.3647,0.9163,1.194,1.4044,1.0666,0.9519,0.7976,1.3164,1.4396,0.5543,0.755,0.1562,0.5549,0.3586,0.3748,0.6926,0.2385,0.5954,1.5785,0.6246,0.1923,0.5203,1.1374,0.8196,1.272,1.0426,0.5078,0.7485,0.911,0.8462,1.9861,0.4014,0.9136,0.3807,0.2864,1.2037,0.801,Control
I13,0.8952,1.2927,1.0605,0.6105,0.669,1.3211,1.5094,1.4922,0.673,0.4087,1.3945,1.0392,1.46,1.2803,1.0423,1.056,0.7065,1.2915,1.5413,0.6585,0.7003,0.2509,0.4651,0.2734,0.2048,0.6684,0.429,0.3947,1.6179,0.5538,0.085,0.4409,1.0897,0.7322,1.2642,1.1209,0.4124,0.7851,0.8191,0.9402,2.1049,0.3501,0.8359,0.3254,0.3052,1.0248,0.8494,Control
J01,0.5885,0.9742,0.794,0.3293,0.3328,1.099,1.2193,0.6944,0.4944,0.234,1.1958,0.8405,0.9317,1.1017,0.7149,0.748,0.4853,0.8587,1.0012,0.5591,0.7451,0.0499,0.2593,0.3498,0.0372,0.4137,0.5927,0.7559,1.4681,0.2925,0.0825,0.2656,0.6885,0.6577,0.8577,1.0533,0.3082,0.476,0.4818,0.5009,1.4468,0.2443,0.521,0.2029,0.22,0.7917,0.6951,Control
J02,0.7566,1.067,0.9853,0.4634,0.549,1.3026,1.2852,1.2094,0.539,0.3528,1.2582,0.9051,1.1517,1.1458,0.9457,0.8839,0.6164,1.1052,1.2402,0.5381,0.7366,0.1354,0.3792,0.401,0.2473,0.5245,0.4857,0.6428,1.6104,0.4998,0.1298,0.3893,0.8377,0.7056,1.0864,1.0561,0.4078,0.7305,0.7683,0.6843,1.7381,0.2714,0.7975,0.3716,0.1423,0.9889,0.8397,Control
