@relation data

@attribute id string
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 5692 numeric
@attribute 5700 numeric
@attribute 5695 numeric
@attribute 7314 numeric
@attribute 5701 numeric
@attribute 5694 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 8312 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 1452 numeric
@attribute 2932 numeric
@attribute 8945 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 6500 numeric
@attribute 1499 numeric
@attribute 5716 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 324 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5525 numeric
@attribute 5528 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute Class {Control,BRCACancer}

@data
H07,0.6253,1.3022,0.8482,2.242,0.9249,0.6269,0.8992,1.6362,0.7947,0.9494,0.7514,0.9481,0.873,0.7174,0.7092,0.3486,0.8281,0.5915,1.7503,0.4817,0.6209,0.5887,0.8366,1.1523,1.3765,0.5506,0.9092,1.3651,0.8121,0.2406,1.2368,1.1647,0.7364,1.2402,0.4267,0.3104,0.2855,1.0711,1.5487,0.9641,0.1494,1.0012,1.8759,0.9926,0.4064,1.4782,1.1023,0.755,0.7364,1.4295,0.3252,0.4715,0.7126,0.6252,0.9664,0.8051,1.0964,0.5017,BRCACancer
H08,0.4095,1.1422,0.6163,2.3189,0.5072,0.5627,0.8594,1.5456,0.6842,0.7652,0.514,0.8413,0.7503,0.7631,0.6003,0.2857,0.7936,0.3412,1.5109,0.3626,0.5075,0.4092,0.5537,1.1241,1.3524,0.3823,0.8451,1.1089,0.7468,0.2827,1.0553,0.9409,0.5049,1.1554,0.3511,0.2302,0.2681,0.7763,1.1577,0.9789,0.1047,0.7514,1.7548,0.7289,0.3797,1.4529,1.0716,0.5855,0.6929,1.0123,0.357,0.35,0.7334,0.3887,1.037,0.7117,0.8466,0.5773,BRCACancer
H09,0.3579,0.8757,0.4485,0.8445,0.3369,0.3061,0.5531,0.7595,0.4548,0.3122,0.6498,0.5957,0.2405,0.2817,0.4484,0.3448,0.4515,0.2022,1.1591,0.3832,0.4166,0.8554,0.6118,0.4183,0.4599,0.4351,0.7273,0.9357,0.6048,0.2728,0.7104,0.7441,0.3913,1.0105,0.6031,0.2756,0.2622,0.4468,0.8846,0.5411,0.0641,1.1453,1.7692,0.1752,0.151,1.0329,0.5862,0.4279,0.3574,0.6251,0.3155,0.2447,0.4039,0.2256,0.7344,0.5179,1.2309,0.3018,BRCACancer
H10,0.4184,1.2161,0.7059,1.7888,0.5305,0.497,0.7231,1.2922,0.5788,0.7862,0.6592,0.8196,0.6905,0.5667,0.4781,0.4121,0.6465,0.2042,1.281,0.4797,0.5579,0.4148,0.6677,0.8425,0.8606,0.4764,0.7756,1.1991,0.6189,0.1409,0.9302,0.8737,0.456,1.2311,0.4461,0.3119,0.3428,0.6329,1.2236,0.8756,0.1075,0.9622,1.7181,0.5429,0.2955,1.3305,0.9607,0.5522,0.6202,0.9525,0.3521,0.3954,0.577,0.3802,0.8475,0.7013,0.8964,0.3352,BRCACancer
H11,0.4684,1.4578,0.9371,1.865,0.4023,0.7544,0.6669,1.3167,0.9175,0.669,0.5192,1.0406,0.8705,0.7573,0.5423,0.3088,0.8397,0.4481,1.7513,0.328,0.4627,0.5516,0.8098,1.2159,1.6825,0.3151,0.7716,1.4647,0.8015,0.1908,0.9471,0.7601,0.4265,1.3519,0.501,0.2144,0.3788,0.7291,1.2119,0.8754,0.0996,0.9114,1.8751,0.6834,0.3327,1.6105,1.0604,0.5172,0.6003,1.5557,0.4654,0.4906,0.5982,0.2618,1.3296,0.9709,0.8021,0.3862,BRCACancer
H12,0.5821,1.5416,1.2931,2.1692,0.8678,0.9891,1.0305,1.7883,1.0876,0.9635,0.6268,1.2171,1.1505,0.919,0.9052,0.4347,1.153,0.5757,1.9933,0.4383,0.6579,0.7,0.9627,1.6555,2.0451,0.4961,1.0023,1.5983,1.045,0.3864,1.3479,1.0901,0.9785,1.4388,0.4782,0.3761,0.4,1.182,1.473,1.1599,0.2621,1.1223,2.1115,0.9153,0.5864,1.7494,1.4038,0.8229,0.9776,1.6376,0.5826,0.6702,0.8499,0.5465,1.3537,1.1331,1.2196,0.6474,BRCACancer
I01,0.5942,1.3348,1.0046,1.9272,0.7024,0.7143,1.1781,1.646,1.0189,0.899,0.6993,1.1193,1.0087,0.8316,0.792,0.4218,1.0883,0.523,1.8519,0.4054,0.7221,0.6717,0.8697,1.3803,1.7802,0.4781,1.0442,1.573,1.035,0.3873,1.2828,0.9795,0.8317,1.4733,0.7872,0.4722,0.3266,1.1142,1.3807,0.8605,0.1697,1.1413,2.0697,0.7904,0.4577,1.5683,1.3086,0.8492,1.1075,1.6419,0.6831,0.6739,0.9,0.7277,1.527,1.1827,1.4886,0.6119,Control
I02,0.4062,1.0195,0.6701,1.5015,0.4027,0.4307,0.9109,1.2514,0.7581,0.6438,0.6609,0.8224,0.6591,0.5024,0.5195,0.2966,0.7725,0.4151,1.2166,0.3694,0.5565,0.4975,0.5406,0.8802,1.0211,0.3148,0.6675,1.1085,0.7801,0.2421,0.9522,0.7758,0.4865,1.1171,0.6411,0.3861,0.2242,0.8286,0.9884,0.9073,0.0997,0.9607,1.7769,0.6139,0.3462,1.2017,0.9624,0.6212,0.5352,1.1545,0.4424,0.4034,0.5577,0.4737,0.9725,0.7584,1.1429,0.3408,Control
I03,0.3236,0.8896,0.6799,1.6591,0.3721,0.4059,0.6578,1.1949,0.6454,0.607,0.3836,0.6348,0.7567,0.5354,0.4167,0.2163,0.6788,0.4796,1.328,0.2974,0.488,0.5624,0.4128,0.8855,1.036,0.3228,0.5764,0.8949,0.6195,0.2144,0.8822,0.6207,0.4432,0.9367,0.3009,0.224,0.2924,0.7103,1.014,0.9383,0.1289,0.6121,1.4342,0.727,0.2469,1.1503,0.9885,0.4805,0.5552,1.1302,0.2226,0.2819,0.6035,0.282,0.8217,0.7858,0.773,0.3703,Control
I04,0.5221,1.2355,0.9701,2.2725,0.5785,0.7874,0.9835,1.8509,1.0631,1.0799,0.477,1.0453,1.2199,0.9067,0.7795,0.2338,1.3294,0.6892,1.8725,0.3906,0.5917,0.5152,0.6888,1.712,2.0358,0.2814,0.9972,1.3457,0.909,0.3743,1.3782,0.9146,0.7657,1.2361,0.4026,0.3496,0.4126,0.9934,1.5192,1.0898,0.2448,0.8427,1.8766,0.861,0.5966,1.6663,1.6599,0.7997,1.3258,1.5603,0.4051,0.4804,1.04,0.6105,1.2645,1.199,0.9031,0.7131,Control
I05,0.4388,0.9132,0.7445,2.0443,0.4161,0.5233,0.8985,1.785,1.0487,0.953,0.5172,0.8226,1.0904,0.9469,0.763,0.3105,1.3161,0.6751,1.7633,0.2279,0.603,0.3695,0.4512,1.6608,1.4939,0.2798,0.9351,1.0713,0.7187,0.3188,1.2181,0.6785,0.8095,0.9473,0.3277,0.3149,0.3665,0.9219,1.3838,1.03,0.2954,0.5632,1.5373,0.9394,0.4369,1.2139,1.5404,0.6837,1.0971,1.2803,0.3723,0.3987,0.9965,0.579,0.9227,1.091,0.74,0.7351,Control
I06,0.416,1.1382,0.7835,2.0575,0.4272,0.6388,0.8766,1.7054,0.9855,0.9598,0.509,0.9462,1.1004,0.8632,0.6181,0.2798,1.2164,0.4901,1.7347,0.2963,0.5069,0.9773,0.6881,1.6827,1.5534,0.3521,0.9458,1.2404,0.78,0.2866,1.0813,0.7753,0.6079,1.1164,0.356,0.2873,0.325,0.9784,1.4124,0.9466,0.1722,0.7385,1.8083,0.8305,0.4121,1.363,1.4687,0.5982,1.0896,1.3276,0.3766,0.4156,0.8591,0.3849,1.1272,1.0525,0.833,0.6481,Control
I07,0.5278,1.3811,1.1995,1.9501,0.7886,0.8262,1.1844,1.9022,1.168,1.135,0.7663,1.0986,1.1238,1.1339,0.9742,0.4559,1.3793,0.8123,1.9314,0.4453,0.6799,0.5745,0.8648,1.3973,1.7847,0.4721,1.2451,1.4526,0.9758,0.3585,1.3209,1.0961,1.1527,1.3819,0.5309,0.3769,0.5506,1.2059,1.4113,1.281,0.3424,1.0079,1.9907,1.0241,0.6161,1.4691,1.4661,0.7993,1.291,1.6633,0.6578,0.4905,1.0309,1.0538,1.3376,1.1905,1.1865,0.8827,Control
I08,0.4681,1.579,1.225,1.9908,0.6185,1.0984,0.9477,1.7291,1.1783,0.9031,0.6264,1.2496,1.1314,0.9186,0.7886,0.3993,1.1788,0.6884,2.1781,0.3465,0.6141,0.7623,0.9105,1.5202,2.0464,0.3646,0.9247,1.6469,1.0345,0.299,1.2221,0.9264,0.6968,1.4731,0.5897,0.3254,0.4975,0.985,1.4786,1.0433,0.1826,1.2652,2.1147,0.9653,0.5546,1.6895,1.2994,0.6894,1.046,1.5934,0.6069,0.6164,0.8305,0.5973,1.603,1.2297,1.0458,0.6398,Control
I09,0.4152,1.0431,0.79,2.0474,0.5134,0.6654,0.7203,1.3928,0.7551,0.8327,0.6012,0.9002,0.9181,0.7181,0.7217,0.2986,1.0343,0.5115,1.3555,0.4295,0.5736,0.7513,0.5495,1.3708,1.1547,0.3408,0.8046,1.0332,0.6274,0.2351,1.1015,0.903,0.6025,1.0444,0.3748,0.302,0.2369,0.8793,1.3076,1.0003,0.1876,0.7942,1.6387,0.7579,0.4115,1.3097,1.1337,0.6222,0.8892,1.1141,0.2982,0.3741,0.6384,0.6182,0.9317,0.8072,0.8846,0.5191,Control
I10,0.6057,1.6059,1.2262,2.3088,0.8785,0.9945,1.0208,1.7899,1.0721,0.9765,0.6747,1.2092,1.1887,0.9368,0.8856,0.3984,1.2214,0.6021,2.024,0.4786,0.7317,0.5583,0.8503,1.7257,2.0256,0.5691,1.0948,1.6357,1.0186,0.3923,1.3847,1.0463,0.8139,1.3764,0.5781,0.3599,0.4304,1.1313,1.4531,0.9637,0.2828,1.1207,2.093,0.9173,0.755,1.6417,1.3557,0.9324,1.0561,1.6544,0.5663,0.633,0.8859,0.8051,1.4483,1.1024,1.0839,0.7123,Control
I11,0.25,0.9673,0.6959,1.7532,0.3024,0.6084,0.5949,1.256,0.7298,0.6174,0.3296,0.76,0.6931,0.6938,0.547,0.257,0.7169,0.4358,1.4003,0.2473,0.3827,0.3327,0.6543,0.967,1.4292,0.2367,0.6451,1.143,0.6595,0.1484,0.7858,0.5633,0.4218,0.9423,0.4295,0.1948,0.4047,0.6562,0.935,0.8507,-0.0209,0.6984,1.5641,0.7672,0.3223,1.1276,0.9365,0.4303,0.5354,1.1207,0.2776,0.3479,0.6801,0.1395,0.9685,0.8765,0.6549,0.3916,Control
I12,0.498,1.2099,0.8655,2.0508,0.6344,0.6611,0.8685,1.6949,0.8476,0.8973,0.7436,0.9534,0.9735,0.9378,0.8008,0.2682,1.0528,0.4479,1.6173,0.2596,0.566,0.68,0.715,1.3432,1.5908,0.3415,0.8857,1.3189,0.807,0.3112,1.3004,0.8872,0.7171,1.098,0.3657,0.2547,0.3005,1.0158,1.2641,1.0516,0.2538,0.8864,1.7506,0.9143,0.5706,1.3881,1.1578,0.7197,0.6331,1.2542,0.3753,0.4075,0.7705,0.5551,1.2129,0.962,0.8996,0.6087,Control
I13,0.4914,1.2724,0.8882,2.2375,0.5126,0.7419,0.8938,1.7601,0.9392,0.9193,0.5938,0.9908,1.0424,0.8446,0.771,0.2378,1.0803,0.5134,1.8284,0.4362,0.6077,0.6441,0.6662,1.6217,1.7366,0.2824,0.9405,1.2986,0.8536,0.3419,1.2238,0.9363,0.69,1.2118,0.4144,0.3268,0.3347,0.9776,1.3697,0.9974,0.1929,0.8152,1.8792,0.8453,0.4625,1.4223,1.4547,0.7202,1.0411,1.4453,0.4112,0.4687,0.7838,0.5368,1.2744,1.0378,0.9661,0.6145,Control
J01,0.3657,0.7408,0.6095,1.9579,0.3724,0.5541,0.7898,1.527,0.681,0.8182,0.4539,0.6757,0.7915,0.8165,0.5394,0.2495,0.8038,0.3408,1.3536,0.1765,0.4596,0.6598,0.4995,1.205,0.858,0.4388,0.8516,1.0611,0.5683,0.1821,1.0027,0.7426,0.641,0.9286,0.3366,0.2987,0.3242,0.8498,1.268,0.9301,0.1316,0.5684,1.4239,0.807,0.4413,1.1216,1.0561,0.6006,0.8754,1.187,0.2356,0.3108,0.8981,0.4464,0.7815,0.7553,0.7823,0.4848,Control
J02,0.4586,1.1036,0.7526,1.8569,0.4514,0.4705,0.839,1.5896,0.8062,0.8957,0.5632,0.7895,0.8719,0.821,0.6633,0.2802,0.9333,0.6216,1.6382,0.2425,0.5044,0.556,0.5816,1.196,1.5087,0.3093,0.8643,1.2048,0.7266,0.2117,1.0577,0.7369,0.5471,1.1059,0.363,0.3237,0.3479,0.824,1.3061,0.9188,0.2238,0.8034,1.7456,0.9738,0.5023,1.2297,1.2259,0.5753,0.8173,1.3827,0.3741,0.3344,0.8571,0.419,0.9822,1.0096,0.8749,0.3956,Control
J03,0.523,1.5808,1.1871,2.1574,0.7117,0.9984,1.1328,1.9658,1.1684,1.1404,0.6018,1.2421,1.3273,0.9989,0.8403,0.3794,1.4371,0.6418,2.1802,0.3168,0.669,0.671,0.8521,1.9366,2.1105,0.4528,1.1602,1.6516,0.9737,0.4554,1.3837,0.9473,0.9346,1.3316,0.4982,0.408,0.385,1.1356,1.5252,1.1179,0.3655,1.1058,2.0464,1.0792,0.6235,1.6955,1.5248,0.848,1.2199,1.6927,0.5046,0.6499,1.0268,0.4851,1.5527,1.4056,1.2026,0.7815,Control
J04,0.6233,1.3982,0.9941,2.2482,0.7417,0.8682,1.1611,1.9094,0.9065,1.0346,0.6047,1.0346,1.1021,1.023,0.7546,0.3762,1.2607,0.5998,1.9708,0.448,0.6929,0.686,0.6685,1.7861,1.7391,0.4523,0.9967,1.5072,0.8876,0.3918,1.3392,1.0606,0.8875,1.2167,0.4603,0.4078,0.2843,1.1012,1.5091,1.2072,0.2403,0.9708,1.9276,1.0389,0.6043,1.5703,1.4465,0.8037,1.088,1.3894,0.4299,0.5203,1.027,0.4663,1.3116,1.1133,1.1636,0.7009,Control
J05,0.6204,1.0041,0.7201,1.4321,0.6007,0.4231,1.1424,1.2954,0.5,0.7117,0.709,0.8233,0.6345,0.4746,0.6349,0.377,0.7702,0.5024,1.1567,0.401,0.6453,0.7902,0.4994,0.948,0.8272,0.4862,0.7946,1.0422,0.8429,0.3164,1.1066,0.912,0.666,1.1906,0.6953,0.4981,0.3458,0.8619,1.0721,1.0277,0.1814,0.9235,1.7339,0.575,0.5109,1.0801,1.0981,0.6763,0.6487,1.1717,0.5635,0.3883,0.6217,0.4604,1.0351,0.8015,1.355,0.446,Control
J06,0.5373,1.406,0.972,1.9266,0.6054,0.534,1.0754,1.3569,0.6993,0.7197,0.785,0.9779,0.768,0.5361,0.695,0.4382,0.7502,0.488,1.6472,0.539,0.7187,0.4134,0.6727,1.0397,1.4915,0.3432,0.8517,1.3471,0.9502,0.3382,1.0732,0.9951,0.7547,1.3498,0.6875,0.4177,0.4521,0.7946,1.1966,0.8787,0.1506,1.1823,1.9803,0.6516,0.4153,1.3524,1.0182,0.7557,0.8342,1.5421,0.5621,0.5183,0.6194,0.6754,1.1378,0.8374,1.4544,0.4189,Control
J07,0.6806,1.7087,1.1802,2.3777,0.8232,0.9965,1.1163,2.0842,1.1595,1.1243,0.7461,1.2506,1.2616,1.1776,0.926,0.446,1.3208,0.7822,2.2079,0.6163,0.6957,0.634,0.9266,2.1018,2.2436,0.6304,1.2472,1.7369,1.0639,0.4053,1.4317,1.1463,0.9687,1.5577,0.5501,0.4117,0.3486,1.1714,1.7323,1.1641,0.3228,1.2141,2.2311,1.0365,0.6287,1.8367,1.6068,0.8221,1.3556,1.6705,0.5335,0.6472,1.0646,0.7279,1.4288,1.2179,1.0943,0.8467,Control
J08,0.494,1.1638,0.8107,2.0736,0.5934,0.5907,0.9778,1.8016,0.9237,0.9187,0.737,0.9333,0.9605,0.9468,0.7947,0.3352,1.139,0.5505,1.6134,0.4292,0.6492,0.3506,0.695,1.4743,1.5726,0.3951,1.0197,1.226,0.8288,0.3135,1.2885,1.0018,0.9312,1.1688,0.4328,0.396,0.3715,0.9862,1.3775,1.0422,0.2738,0.7873,1.7265,0.8918,0.5244,1.2891,1.3149,0.7792,1.0518,1.3216,0.4708,0.4302,0.868,0.6491,1.0208,0.9456,1.1614,0.6707,Control
J09,0.518,1.1806,0.7591,1.7546,0.43,0.5159,0.8264,1.1206,0.7698,0.7216,0.6352,0.8486,0.6479,0.4697,0.6518,0.2552,0.8025,0.2512,1.7322,0.4564,0.5877,0.5316,0.5665,0.7795,1.0379,0.3262,0.8872,1.2744,0.8492,0.2245,0.8957,0.8069,0.5625,1.1486,0.4246,0.2469,0.4136,0.7168,1.1773,0.9708,0.1257,1.1363,1.8632,0.4285,0.2986,1.2293,1.0115,0.5679,0.7477,1.2969,0.368,0.3952,0.7102,0.4042,1.0208,0.77,1.1868,0.4304,Control
J10,0.7589,1.579,1.0506,1.8926,0.8919,0.8393,1.3045,1.6736,1.0201,0.9931,0.7661,1.1291,1.0261,0.7526,0.9505,0.4357,1.0916,0.63,1.9511,0.5583,0.9106,0.6393,0.8915,1.4766,1.568,0.521,1.1524,1.5828,1.1485,0.4783,1.4494,1.3559,0.8398,1.4909,0.8287,0.6349,0.3683,1.1338,1.4271,0.9449,0.2618,1.4156,2.1636,0.858,0.6185,1.6221,1.3262,0.8808,1.071,1.3316,0.6732,0.6495,0.8613,0.6377,1.4246,1.0832,1.6508,0.5685,Control
J11,0.736,1.1917,0.7824,1.9201,0.7204,0.5336,1.2949,1.6175,0.771,0.9476,0.7175,0.8675,0.8982,0.7628,0.7758,0.3836,0.9696,0.3521,1.5808,0.4182,0.8325,0.6973,0.5733,1.2974,1.2399,0.5017,0.9154,1.1995,0.9156,0.4123,1.2618,1.1158,0.8871,1.2855,0.661,0.5498,0.3112,1.0156,1.2773,0.9658,0.1432,1.1455,1.921,0.7718,0.453,1.3232,1.3432,0.8216,1.0313,1.2399,0.4725,0.4482,0.8809,0.6387,1.155,0.9045,1.7971,0.6015,Control
J12,0.6096,1.188,0.8368,1.7003,0.6575,0.4784,0.9753,1.4056,0.7342,0.7723,0.6446,0.8883,0.763,0.726,0.7705,0.3343,0.8844,0.5081,1.5957,0.4953,0.6589,0.7049,0.6481,0.9199,1.3623,0.4533,0.8499,1.1377,0.9074,0.3059,1.096,1.1534,0.7247,1.2838,0.6924,0.4531,0.2943,0.7706,1.1001,0.958,0.111,1.1657,1.867,0.7902,0.3801,1.3243,1.1009,0.7987,0.7468,1.307,0.4733,0.4427,0.7563,0.6921,1.0607,0.8017,1.3953,0.4767,Control
K01,0.6864,1.5317,1.3093,2.3231,1.1079,1.0885,1.3819,1.9827,1.1122,1.0259,0.7763,1.3254,1.1692,1.1529,0.8143,0.4636,1.312,0.7098,2.0959,0.5575,0.8867,0.4721,0.9137,1.6841,2.1583,0.4826,1.1704,1.6949,1.2005,0.4195,1.4268,1.3679,0.9261,1.7373,0.8232,0.515,0.4255,1.2786,1.5718,1.0273,0.3709,1.2538,2.396,0.938,0.8083,1.8974,1.53,0.8707,1.2569,1.8325,0.7501,0.6402,0.9737,0.8037,1.7452,1.1173,1.4517,0.6242,BRCACancer
K02,0.6274,1.5369,1.2183,2.2562,0.7794,1.0626,1.2324,1.8439,1.0888,1.0139,0.6636,1.2532,1.0674,0.9907,0.7311,0.4385,1.1792,0.684,2.0169,0.4442,0.7776,0.6501,0.8355,1.4591,2.0042,0.4737,0.994,1.6321,1.0708,0.3288,1.3536,1.1045,0.7221,1.4846,0.6736,0.4633,0.3221,1.1196,1.5213,0.944,0.2454,1.2486,2.2392,0.9021,0.6401,1.6761,1.3694,0.9699,1.0231,1.5907,0.6035,0.6202,0.9518,0.6105,1.6394,1.1381,1.1952,0.6954,BRCACancer
K03,0.527,1.3368,1.0899,2.062,0.8039,0.7246,0.9671,1.5521,0.805,0.7952,0.6463,1.1013,0.7758,0.7818,0.6891,0.4289,0.8883,0.5271,1.6533,0.4523,0.668,0.4776,0.894,0.8967,1.4277,0.5581,0.8077,1.4317,0.9442,0.3299,1.1747,1.0662,0.7087,1.3475,0.5673,0.348,0.3998,1.0493,1.2819,1.0413,0.2458,1.171,2.0222,0.8148,0.4506,1.5096,1.1239,0.8159,0.6749,1.3001,0.5132,0.5007,0.6768,0.6366,1.3766,0.8917,1.3351,0.5222,BRCACancer
K04,0.6884,1.4153,1.1468,2.2023,0.8505,0.8171,1.2672,1.834,0.9217,1.0613,0.7581,1.0458,1.1033,1.0505,0.8612,0.3883,1.1782,0.7033,1.8696,0.4818,0.7869,0.5662,0.7345,1.6711,1.8923,0.5465,1.021,1.4673,1.017,0.4408,1.3717,1.0292,0.8001,1.384,0.5677,0.5685,0.4406,1.142,1.4335,1.139,0.3536,1.0781,2.0403,0.9965,0.5932,1.5657,1.4203,0.9987,1.0977,1.7125,0.5492,0.5349,0.9412,0.8516,1.4516,1.1276,1.6004,0.6435,BRCACancer
K05,0.6043,1.2253,0.9633,2.3343,0.8914,0.7785,1.1052,1.6436,0.6566,0.9562,0.6523,0.7822,0.9306,0.8847,0.7318,0.2836,1.0345,0.5833,2.0375,0.4025,0.8469,0.7259,0.5451,2.0342,1.362,0.382,1.0388,1.422,0.7608,0.2411,1.1566,1.0346,0.5688,1.0367,0.423,0.4383,0.3103,0.8411,1.6002,1.1513,0.1861,0.8402,1.6836,1.1318,0.5838,1.1823,1.0256,0.6316,1.1303,1.3627,0.3178,0.429,0.9477,0.6882,1.0947,0.8929,1.298,0.5981,Control
AA3226,0.4796,1.5016,1.1423,1.776,0.6827,0.7706,0.9577,1.4712,1.1687,0.9174,0.6126,1.0428,1.0617,0.8031,0.6931,0.3542,0.8835,0.5762,1.7366,0.4499,0.6743,0.5785,0.8322,1.3156,1.4058,0.4309,0.9566,1.5071,0.7489,0.3012,1.3398,1.3967,0.64,1.7446,0.459,0.2706,0.3814,1.1078,1.3804,0.9631,0.2361,1.0867,2.3203,0.8096,0.6281,1.6495,1.2068,0.6502,1.006,1.308,0.4171,0.5933,0.712,0.3545,1.3091,0.7713,1.5829,0.5144,Control
AB3227,0.6516,1.3849,1.1066,2.2202,0.9829,0.9661,0.8907,1.8814,0.8601,0.8694,0.6855,0.9783,1.3291,0.913,0.7558,0.4702,1.0365,0.6406,1.7895,0.5043,0.7153,0.4974,0.7316,1.6772,2.1917,0.5649,0.8681,1.3203,0.8252,0.275,1.1489,1.1925,0.6064,1.333,0.6466,0.4402,0.3621,0.8208,1.3224,1.0927,0.333,1.2777,1.7997,0.8682,0.6203,1.6032,1.3123,0.8341,1.1097,1.8321,0.521,0.5599,0.9155,0.5899,1.5367,1.0837,1.0286,0.6455,Control
AC3228,0.7249,1.6422,1.1837,1.872,0.8925,0.8507,1.0131,1.6893,1.1089,1.0463,0.7264,1.0859,1.0225,0.9765,1.0347,0.3521,1.1788,0.9001,2.0724,0.627,0.7701,0.4983,0.8218,1.4717,1.6966,0.4397,0.9905,1.609,0.8671,0.2366,1.2296,1.16,0.6177,1.421,0.441,0.3467,0.3479,1.2426,1.5911,1.1664,0.1388,1.0404,1.8825,0.7487,0.7215,1.5081,1.3796,0.9167,1.051,1.3747,0.4815,0.519,0.7329,0.587,1.173,1.0426,1.4124,0.3629,Control
AD3231,0.6042,1.38,0.9238,1.8412,0.7457,1.0171,0.9325,1.818,0.911,1.0002,0.7374,0.8686,1.4151,1.037,0.7423,0.3797,0.869,0.5294,1.703,0.472,0.7753,0.536,0.7358,1.0392,1.8054,0.616,0.8261,1.5058,0.8732,0.3544,0.9798,0.9635,0.7335,1.3763,0.7761,0.4128,0.4872,0.881,1.2455,1.0184,0.2535,1.1945,1.7057,0.6873,0.4645,1.6555,1.2945,0.8907,1.059,1.55,0.4815,0.54,0.8021,0.6174,1.3192,1.063,0.824,0.664,Control
AE1543,0.529,1.3331,0.7857,2.0116,0.5801,0.6633,0.7855,1.4431,0.8672,0.9775,0.7387,0.8256,0.9443,0.9552,0.7494,0.3813,1.002,0.8096,1.7666,0.4162,0.6763,0.9108,0.7241,1.4502,1.5802,0.4832,1.0876,1.0755,0.8019,0.2812,1.1612,1.0136,0.6919,1.3474,0.3026,0.3013,0.2696,0.8818,1.394,1.0633,0.1797,1.0348,2.1737,0.8625,0.4847,1.5545,1.2034,0.7264,1.077,1.2427,0.333,0.4363,0.7583,0.5301,1.0845,0.8445,0.9728,0.4624,Control
AF3229,0.528,1.7456,1.2613,2.0725,0.7389,0.8758,0.9497,1.5191,1.0868,0.9271,0.7403,1.0095,1.1374,1.1358,0.797,0.3687,1.1712,1.0036,2.1693,0.4969,0.6133,0.5855,0.8095,1.4182,2.0106,0.5298,0.8434,1.531,1.2575,0.2492,1.284,1.0893,0.6248,1.9172,0.5712,0.211,0.4904,1.2359,1.3781,1.1657,0.2269,1.2513,2.217,0.8394,0.7598,1.8601,1.3033,0.6029,0.9753,1.4938,0.4669,0.4934,0.8079,0.5886,1.3823,0.9857,1.1718,0.5797,Control
AG3230,0.6704,1.2222,1.1804,1.8772,0.7808,0.6826,1.2443,1.6554,0.9418,1.0248,0.5621,1.118,0.8802,0.9637,0.7589,0.2965,0.9861,0.6856,2.0887,0.3526,0.7163,0.5116,0.7589,1.6158,1.6656,0.5428,0.8096,1.3108,1.1114,0.2532,1.3785,1.0133,0.9364,1.2507,0.4787,0.4455,0.3333,1.3761,1.4248,1.0753,0.2283,0.8702,1.6116,0.7918,0.7487,1.4949,1.2212,0.847,0.7481,1.3135,0.581,0.619,0.8105,0.5059,1.2212,0.9416,1.2768,0.53,Control
AH3232,0.4951,1.2138,0.8904,1.5949,0.6278,0.6091,0.6823,1.3744,0.5691,0.7946,0.6495,0.7639,1.1028,0.5066,0.6361,0.2921,0.6865,0.8318,1.4899,0.4053,0.5605,0.5642,0.6722,1.0773,1.014,0.3891,0.8365,1.2663,0.5842,0.2097,1.0634,1.0424,0.4721,1.2037,0.3019,0.2695,0.2806,0.8166,1.264,0.7972,0.1115,0.9688,2.0166,0.7481,0.2115,1.4329,0.9907,0.7372,0.7156,1.2782,0.2348,0.3359,0.6483,0.3166,0.8687,0.6817,0.9335,0.5189,Control
AI3233,0.7955,1.5944,1.1426,2.4801,1.0833,1.0603,0.9132,1.9422,0.9631,1.0416,0.9441,1.0818,1.3052,0.9655,0.9062,0.5863,1.1441,0.6102,1.878,0.6551,0.726,0.5586,1.0011,1.4017,2.2049,0.4794,1.1636,1.3405,1.0323,0.2739,1.196,1.2589,0.8461,1.1657,0.8333,0.5648,0.3273,0.8833,1.3617,1.179,0.3918,1.481,1.8086,0.9967,0.6496,1.7417,1.4994,0.9448,1.1285,1.5414,0.6409,0.5905,0.7434,0.393,1.6334,1.1181,1.0295,0.6743,Control
