@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
I01,-0.0579,-0.2361,0.3636,-0.0592,-0.063,-0.2009,-0.0317,1.0968,0.7387,-0.0667,0.3908,-0.0964,-0.0608,-0.1051,0.6725,0.1917,-0.0688,0.5812,0.417,1.9141,-0.1171,-0.0379,-0.1291,-0.0127,-0.0859,0.0278,-0.1009,0.1217,0.1226,0.6318,-0.0533,-0.0731,-0.0866,-0.1717,-0.1251,-0.14,0.0246,0.0956,0.3881,0.2766,-0.1121,-0.2046,-0.1388,0.5403,0.1735,0.7828,0.6818,-0.097,-0.0396,-0.079,-0.1264,-0.0818,0.1349,-0.2074,0.2275,-0.0228,0.1096,-0.0488,-0.0926,-0.1135,-0.0677,0.7108,-0.185,-0.0541,-0.0787,-0.0864,-0.3602,0.0226,-0.1235,0.2612,-0.1394,0.2621,0.2988,0.7715,1.3577,-0.1356,-0.0684,-0.0783,-0.1493,-0.2928,0.0266,0.1249,0.3251,0.0246,0.2386,-0.0341,0.4257,0.61,-0.0033,0.1925,-0.1424,0.0935,-0.0407,1.0352,-0.1206,0.7753,0.0919,0.0053,1.8225,0.1892,1.2787,0.7418,0.6074,0.0228,0.0149,2.2554,-0.154,-0.0472,0.0182,Control
I02,-0.1975,-0.2039,0.3378,-0.1492,0.0712,-0.203,-0.1587,0.4833,0.4592,-0.016,0.2829,-0.0803,-0.0753,-0.0934,0.4283,0.0494,-0.0598,0.3497,0.2717,1.1557,-0.075,-0.3185,-0.0678,-0.0694,-0.0904,0.0815,-0.0678,-0.0104,0.2624,0.4437,0.0477,-0.0456,-0.1982,-0.2467,-0.0843,-0.1934,0.0723,-0.001,0.1482,0.1116,-0.0974,-0.2706,-0.0803,0.5272,0.1153,0.5518,1.0214,-0.0157,-0.1584,-0.1299,-0.1772,-0.0503,0.073,-0.2968,0.1908,-0.0498,0.0902,0.1021,-0.039,-0.2707,-0.142,0.5813,-0.0912,0.0555,-0.1129,-0.0755,-0.4404,0.0838,-0.1619,0.3233,-0.1855,0.2805,0.2411,0.6144,1.1488,-0.0818,-0.2185,-0.0395,-0.1065,-0.3225,0.1469,0.0516,0.2572,0.026,0.6303,0.0193,0.2544,0.4172,-0.0362,0.029,-0.0173,0.1771,-0.2788,0.5168,-0.0687,0.4011,-0.053,0.0048,1.4732,-0.1324,0.977,0.418,0.6172,-0.0749,0.0083,1.7237,-0.1031,-0.2338,0.3304,Control
I03,0.0978,-0.1385,0.2285,-0.1314,0.0606,-0.227,0.1133,0.5,0.7322,0.0355,0.2202,-0.0895,0.0078,-0.0714,0.4308,0.0072,-0.0646,0.1729,0.3479,0.8627,-0.0638,-0.2137,-0.0649,0.0647,-0.123,0.0569,-0.0839,0.0944,0.2169,0.1072,0.1542,-0.0482,-0.224,-0.2809,0.1655,-0.0939,0.0376,0.0562,0.1421,-0.0209,-0.0066,-0.2023,-0.0795,0.2273,-0.0478,0.538,0.7294,-0.0386,-0.0563,-0.1234,-0.0447,-0.0382,0.1672,-0.3515,0.0929,-0.0292,0.189,-0.274,0.0318,-0.1894,-0.0292,0.3301,0.0574,-0.2105,-0.1007,-0.1372,-0.298,-0.0097,-0.0657,0.2,-0.1215,0.17,0.1943,0.4712,0.8601,-0.0208,-0.144,0.0485,0.0062,-0.2499,0.1653,0.0723,0.2077,0.0193,0.4215,-0.0608,0.2346,0.3713,0.0058,0.2264,0.0075,0.1715,-0.0582,0.6112,-0.0443,0.2709,0.0276,0.0275,1.9319,0.0354,0.8365,0.4744,0.2842,0.1117,-0.0368,1.63,-0.091,-0.1422,0.2429,Control
I04,0.0936,-0.0976,0.6108,-0.028,0.0015,-0.0691,-0.0848,0.7989,0.9003,-0.1043,0.6116,-0.0438,-0.0119,0.0057,0.7379,0.2954,-0.0091,0.5316,0.7316,1.8578,-0.097,0.0314,0.0153,-0.0478,-0.029,0.0183,-0.033,0.1761,0.0582,0.9267,0.0362,-0.105,-0.0513,-0.1462,-0.0136,-0.209,-0.0305,0.1741,0.3196,0.2086,-0.0348,-0.1541,0.0028,1.1797,0.3377,1.2793,1.6413,-0.0477,0.0644,-0.0167,-0.0284,-0.0627,0.2037,-0.1294,0.3677,0.0167,0.0824,-0.1139,0.0214,-0.1794,-0.0808,1.1983,-0.0834,-0.0744,-0.0197,-0.045,0.0163,0.0208,-0.0774,0.53,-0.1184,0.5243,0.3556,0.8624,1.2237,-0.0552,-0.0221,0.085,-0.1045,-0.0788,0.1307,0.1313,0.4144,0.0062,0.372,-0.0336,0.5657,0.5409,0.0667,0.1256,-0.0595,0.054,-0.0789,1.4221,-0.0767,0.517,0.187,0.019,2.1499,0.054,1.1985,0.7471,0.396,0.0112,0.0577,2.3766,-0.1242,-0.0848,0.0085,Control
I05,-0.1821,-0.2376,0.4899,0.0115,0.0448,-0.1016,-0.0574,1.0446,0.9512,-0.0747,0.2801,-0.0283,-0.0485,-0.0167,0.7028,0.3755,-0.0032,0.554,0.4819,1.6596,-0.091,-0.0948,-0.1065,-0.0493,-0.0121,0.0357,-0.0414,0.1046,0.2357,0.9453,0.1228,-0.0466,-0.0837,-0.1895,0.2028,-0.1106,0.017,-0.0235,0.2269,0.0896,-0.0138,-0.0056,-0.128,0.5353,0.2615,1.1597,1.2078,0.0142,0.1264,-0.116,0.0278,-0.0573,0.0905,-0.1603,0.3968,-0.0092,0.1231,-0.1945,-0.0044,-0.1702,-0.0624,1.084,-0.1287,-0.1747,-0.1099,-0.1001,-0.1199,0.0923,-0.0745,0.4768,-0.1282,0.4386,0.1942,0.4573,0.9835,-0.0968,-0.0455,0.016,-0.0998,-0.277,0.2737,0.1252,0.2061,0.0085,0.3273,-0.0429,0.5297,0.3251,0.0195,0.1837,0.0274,0.2244,-0.2205,1.1913,-0.1706,0.3127,0.1567,0.0242,1.7058,0.0129,0.9743,0.5729,0.3725,0.0734,0.0423,1.878,0.0553,-0.1616,0.3251,Control
I06,0.0473,-0.1104,0.3791,-0.0361,0.0454,-0.1352,-0.0836,0.5543,0.9469,-0.042,0.4416,-0.0595,-0.043,-0.0262,0.6044,0.2982,-0.0311,0.3956,1.1793,0.9538,-0.1072,0.0059,0.0034,-0.0435,-0.0451,0.0018,-0.0455,0.1614,0.1278,0.5367,-0.0264,-0.1057,-0.0549,-0.2172,0.2026,-0.1044,0.0082,-0.0142,0.2593,0.1416,-0.0561,-0.1113,-0.0623,0.8222,0.235,1.1445,1.0898,-0.011,0.0104,-0.0165,-0.009,-0.0271,0.1987,-0.2198,0.2725,0.0229,0.154,-0.0775,-0.0203,-0.1526,-0.0018,0.9127,-0.1442,-0.0395,-0.1334,-0.1026,-0.1479,0.0699,-0.0994,0.4487,-0.1235,0.3442,0.2316,0.6849,1.095,-0.1113,0,1e-04,-0.0758,-0.1531,0.1295,0.1599,0.4023,-0.0204,0.2465,-0.0188,0.5283,0.4568,0.0179,0.1866,-0.1412,0.0853,-0.0943,1.2913,-0.1039,0.4032,0.1555,0.0129,1.8096,0.0106,1.1148,0.7662,0.3824,0.0179,0.0764,2.2258,0.0148,-0.0713,0.121,Control
I07,-0.1788,0.0037,0.6365,0.0268,-0.0127,-0.1822,-0.1932,0.5421,0.8599,-0.1427,0.5785,-0.0813,-0.0798,0.0938,0.8049,0.3567,-0.0454,0.8857,1.7062,1.0611,-0.1396,0.1036,-0.0722,-0.1242,-0.0461,-0.0799,-0.1166,-0.0632,0.101,0.9482,-0.0126,-0.1509,-0.1887,-0.2593,0.2978,-0.3018,0.1065,0.1068,0.4482,0.2544,-0.072,-0.2067,-0.0531,0.7169,0.2631,1.1524,1.4162,-0.034,-0.0986,-0.0763,-0.0955,-0.0954,0.3988,-0.2521,0.492,-0.0137,0.1508,0.0571,0.0116,-0.1946,-0.1541,1.1366,-0.1033,-0.1292,-0.0775,-0.1763,-0.3027,0.0794,-0.2098,0.7711,-0.224,0.5711,0.3722,0.7756,1.2673,-0.0794,-0.1682,0.0206,-0.1484,-0.1564,0.3214,0.0442,0.4756,-0.0932,0.3729,-0.0458,0.6926,0.5896,-0.0175,0.7996,-0.1741,0.1202,-0.0411,1.3011,-0.0767,0.5153,0.1152,0.0456,1.9344,0.0886,1.2834,0.8351,0.7126,2e-04,-0.0638,2.3221,-0.014,-0.089,0.1784,Control
I08,-0.1587,-0.1572,0.426,-0.0903,0.0203,-0.1731,-0.1033,0.5452,0.7999,-0.0628,0.7188,-0.07,-0.0547,-0.1562,0.6086,0.361,-0.0766,0.4448,0.5527,1.1929,-0.1044,-0.1378,-0.1178,-0.0489,-0.0714,-0.0604,-0.1502,0.1797,0.2068,0.5,0.0492,-0.1181,-0.0693,-0.1042,0.2846,-0.2462,0.139,0.2696,0.3696,0.1363,-0.0546,-0.2471,0.2005,1.0141,0.1712,1.116,1.6316,-0.0467,0.0175,-0.0562,-0.0813,-0.126,0.1695,-0.3543,0.2454,0.0515,0.2018,0.0163,-0.024,-0.3007,-0.12,0.7941,-0.0877,-0.0637,-0.1066,-0.0843,-0.2654,0.0344,-0.1232,0.7361,-0.1325,0.3698,0.4148,0.8062,1.3136,-0.0808,-0.1084,-0.0606,-0.1334,-0.1269,0.0811,0.0772,0.5521,-0.0199,0.3999,-0.0452,0.5127,0.7162,0.0031,0.2085,-0.1504,0.1433,-0.1645,1.3166,-0.0333,0.7009,-0.014,-0.0039,2.0362,0.1099,1.4791,0.7617,0.5395,0.0125,-0.0254,2.4093,-0.0837,-0.0605,0.5418,Control
I09,0.135,-0.1561,0.3331,-0.0106,0.0475,-0.2289,-0.1017,0.8033,0.8739,-0.1039,0.3305,-0.1122,-0.0812,-0.0626,0.4746,0.1298,0.0627,0.3073,0.5931,1.9018,-0.1057,-0.0192,-0.0018,-0.0443,-0.1321,0.0648,-0.1504,0.0372,-0.0062,0.4399,0.0462,-0.0836,-0.2361,-0.164,0.4341,-0.0744,0.0134,0.2391,0.2672,0.2253,-0.0213,-0.1095,0.1126,1.3266,0.0948,1.0985,1.048,0.0047,-0.0849,-0.0505,-0.1245,-0.1144,0.1545,-0.2252,0.253,0.0011,0.1657,-0.0438,-0.0577,-0.1512,-0.1318,0.5901,-0.1177,-0.03,-0.0781,-0.0359,-0.4267,0.1386,-0.1198,0.5047,-0.1655,0.4698,0.1855,0.5643,0.8978,-0.1338,-0.1553,0.1618,-0.1107,-0.284,0.2968,0.0334,0.2574,0.055,0.2716,-0.0533,0.3773,0.4133,0.0799,0.3385,-0.0231,0.2835,-0.0373,1.1055,-0.0338,0.4632,0.0084,0.0308,1.434,0.0904,0.9841,0.6681,0.4457,0.0308,-0.0105,2.0807,-0.0025,-0.1652,0.5945,Control
I10,-0.1725,-0.1133,0.4697,-0.1229,-0.0052,-0.1588,0.1412,0.7966,0.8276,-0.0643,0.5219,0.0423,5e-04,-0.0458,0.6887,0.1315,-0.0911,0.5879,0.5911,1.4147,-0.1031,-0.0871,-0.0905,-0.0597,-0.1052,-0.0319,-0.1016,0.1337,0.0317,0.9695,-0.0542,-0.0622,-0.1478,-0.1817,-0.1104,-0.3068,0.0874,0.0714,0.3743,0.269,-0.0181,-0.1336,0.0422,1.1929,0.1413,1.0709,1.7746,-0.083,-0.111,-0.1311,-0.0897,-0.1186,0.3308,-0.1642,0.3292,-0.0027,0.0556,-0.0739,0.0405,-0.1669,-0.178,0.8466,-0.1424,-0.0478,-0.1472,-0.0739,-0.2545,-0.0493,-0.1774,0.6567,-0.069,0.7186,0.4511,0.8002,1.2975,-0.1606,-0.1693,-0.0032,-0.092,-0.2421,0.1863,0.016,0.487,0.0164,0.665,0.0048,0.6043,0.667,-0.0016,0.2239,-0.1308,0.1038,-0.1537,1.1427,-0.1552,0.6535,0.0318,0.0487,1.9784,0.1004,1.4787,0.8473,0.5531,0.0653,-0.0998,2.4767,-0.0701,-0.133,0.4482,Control
I11,-0.2595,-0.1382,0.3077,-0.0183,0.0597,-0.3074,-0.0544,0.5386,0.6333,-0.0342,0.351,-0.132,-0.1086,-0.0706,0.311,0.0433,-0.0168,0.1939,0.3191,1.112,-0.1393,-0.0255,-0.032,-0.0463,-0.0512,0.1239,0.0181,-0.0359,0.2972,0.5112,0.0933,-0.0451,-0.2703,-0.3601,-0.0615,-0.4973,0.0936,0.049,0.2408,0.2343,-0.0984,-0.2737,-0.1081,0.6313,0.2228,0.8206,0.9957,-0.0328,0.0213,-0.0623,-0.1962,-0.063,0.0825,-0.2855,0.071,-0.0915,0.1936,-0.2739,-0.0854,-0.1539,-0.0766,0.4206,-0.0807,-0.1626,-0.176,-0.0906,-0.1285,0.1591,-0.1757,0.3265,-0.1205,0.2341,0.1022,0.3407,0.8958,-0.1458,-0.2016,-0.161,-0.1671,-0.3944,0.3155,0.1174,0.1417,-0.074,0.2791,-0.0236,0.2658,0.4811,0.0751,0.0835,-0.1382,0.097,-0.1347,1.056,-0.0178,0.3385,0.0805,-0.0109,1.5385,0.0602,1.0439,0.3241,0.4543,0.0227,-0.0245,1.7618,-0.0486,-0.0745,0.8056,Control
I12,-0.2302,-0.2416,0.3634,-0.0469,0.0416,-0.2047,0.0514,0.7682,0.5754,-0.0138,0.6044,0.0402,-0.045,-0.1603,0.5752,0.1211,-0.107,0.4608,0.3434,1.4869,-0.1031,-0.2462,-0.0457,0.0113,-0.0465,0.0172,-0.0868,0.0045,-0.0058,0.4705,0.112,-0.1562,-0.2164,-0.2318,0.0061,-0.2143,0.0356,0.065,0.309,0.1278,-0.0528,-0.1693,-0.0471,0.9836,0.3579,0.9291,1.4138,-0.0664,-0.2201,-0.235,-0.1441,-0.0473,0.307,-0.0354,0.2459,-0.0464,0.1678,0.1608,0.0268,-0.1156,-0.1535,0.664,-0.0791,-0.108,-0.1139,-0.2461,-0.277,0.0212,-0.1134,0.3553,-0.1144,0.4382,0.2881,0.6739,1.1051,-0.0332,-0.1988,-0.108,-0.0671,-0.3626,0.3225,0.1116,0.3047,0.0406,0.4082,-0.0731,0.4781,0.5047,0.0425,0.1217,-0.0439,0.1933,-0.1673,1.1307,-0.1939,0.4948,-0.0149,-0.0021,1.7377,0.1072,1.2192,0.7634,0.4034,0.0121,0.0324,1.968,-0.1263,-0.1381,0.2627,Control
I13,-0.2336,-0.0385,0.4845,-0.0304,0.0351,-0.1559,0.099,0.5065,0.9477,-0.0597,0.3395,-0.0387,-0.1091,-0.0567,0.6704,0.3003,-0.0363,0.31,0.3227,1.0589,-0.105,0.0376,-0.026,-0.0604,-0.0624,-0.0504,-0.0874,-0.008,-0.0298,1.0319,-0.0579,-0.1159,-0.1142,-0.1728,-0.0328,-0.0398,0.048,0.0209,0.2543,0.1774,-0.0185,-0.1508,-0.0473,0.9244,0.3396,1.0242,1.4435,-0.0505,0.0285,-0.0855,-0.0037,-0.0621,0.1557,-0.097,0.2222,-0.0653,0.0209,-0.0435,-0.1026,-0.1234,-0.0409,0.8324,-0.1555,-0.0897,-0.1134,-0.1506,-0.1599,0.0163,-0.1775,0.5207,-0.1186,0.3338,0.2697,0.6369,1.111,-0.1474,-0.0479,0.0278,-0.102,-0.0844,0.2188,0.1218,0.4457,-0.1317,0.2242,-0.0959,0.5668,0.4607,-0.1541,0.1502,-0.1705,0.1789,-0.1282,1.2984,-0.1471,0.4968,0.1446,0.0152,1.8416,0.0062,1.2817,0.7937,0.4455,0.0184,0.0982,2.296,-0.0311,0.023,-0.0022,Control
J01,-0.2368,-0.0961,0.3444,-0.0331,-0.0529,-0.0557,0.2986,0.7577,0.7721,0.0134,0.232,-0.0404,-0.0034,0.0615,0.4835,0.1756,0,0.6261,0.465,1.19,-0.074,0.1455,-0.0491,-0.0257,-0.0657,-0.0561,-0.0796,0.0523,0.2185,0.2843,0.0101,-0.1332,-0.0592,-0.1613,0.1592,-0.1401,0.0107,0.0336,0.2057,0.1187,0.0176,-0.1055,-0.0479,1.0088,0.2981,0.8572,0.7964,-0.0241,-0.0693,-0.0854,0.0402,-0.1123,0.1182,-0.2129,0.215,0.0365,0.164,-0.0602,-0.1004,-0.1556,0.0536,0.6383,-0.0632,-0.1147,-0.015,-0.0979,-0.2539,-0.026,-0.1203,0.3492,-0.1602,0.4871,0.2668,0.451,0.8085,-0.0205,0.0223,-0.028,-0.0588,-0.0815,0.1878,0.1652,0.195,-0.0404,0.6125,-0.0284,0.3552,0.2994,0.0277,0.1373,-0.1744,0.1517,-0.1688,0.688,-0.1423,0.2988,0.1672,-0.0179,1.5133,0.0831,0.8323,0.4378,0.3614,0.0466,0.1434,1.9017,0.0533,-0.0581,-0.3027,Control
J02,-0.0366,-0.1795,0.4182,0.0028,0.017,-0.0731,-0.0605,0.5618,0.8664,-0.0796,0.3435,-0.1229,-0.0644,0.037,0.5325,0.2357,-0.0188,0.464,0.4494,1.1186,-0.1012,-0.202,-0.0702,-0.021,-0.0602,0.0397,-0.0109,0.154,0.0032,0.2865,0.0376,-0.0014,-0.1029,-0.0754,-0.0927,-0.0773,-0.0633,0.0062,0.2199,0.1706,-0.0076,-0.1918,-0.0411,0.3658,0.1452,0.8394,1.4845,-0.081,0.0097,-0.0367,-0.0479,-0.0977,0.1591,-0.2209,0.2181,0.0956,0.107,-0.161,-0.0569,-0.1296,-0.0593,0.7859,-0.132,-0.0601,-0.0846,-0.1122,-0.1768,0.0143,-0.0133,0.312,-0.058,0.298,0.2748,0.6294,1.0199,-0.045,-0.0696,0.0495,-0.0284,-0.09,0.2177,0.1466,0.4243,-0.0443,0.3898,-0.0623,0.3853,0.3501,0.043,0.2079,-0.1411,0.0687,-0.1458,0.5841,-0.0444,0.382,0.219,-0.0267,1.7753,0.0046,1.1083,0.6035,0.3289,-0.0778,0.0733,2.0453,0.1045,-0.0337,0.1061,Control
J03,-0.1612,-0.1081,0.4514,-0.01,-0.0126,-0.1275,-0.1028,0.9517,0.9226,-0.1062,0.8037,-0.0339,-0.127,-0.0331,0.7537,0.2117,0.0031,0.6512,0.3724,1.7585,-0.1153,-0.0735,0,-0.0717,-0.0469,0.0261,-0.027,0.2484,-0.0464,0.8368,0.0063,-0.1146,-0.0694,-0.1235,0.2829,-0.2724,0.0973,0.1574,0.3343,0.3025,-0.0625,-0.1712,0.2605,0.9777,0.4157,1.0296,1.2279,-0.0664,-0.1335,-0.1015,-0.0508,-0.1103,0.1508,0.0723,0.3038,-0.0229,0.1106,-0.0877,-0.0461,-0.2123,-0.0976,1.0485,-0.0846,-0.1025,-0.0734,-0.1028,-0.2652,-0.0445,-0.1555,0.602,-0.1164,0.5397,0.5432,0.8139,1.3409,-0.0901,-0.0419,-0.1479,-0.1236,-0.1779,0.3922,0.0913,0.6098,0.0451,0.4122,-0.0814,0.6764,0.7081,-0.0355,0.2012,-0.0996,0.0432,-0.1185,1.4265,-0.0844,0.9277,0.1708,0.0144,2.1113,0.0881,1.4426,0.9719,0.4167,-0.0056,-0.0114,2.1968,0.0231,-0.0836,0.3574,Control
J04,-0.0923,0.0247,0.4578,0.0191,0.0059,-0.1671,0.056,0.6887,0.8286,-0.0634,0.5052,-0.0866,-0.0606,-0.0425,0.743,0.3536,-0.0136,0.4785,0.399,1.174,-0.1237,-0.0374,-0.1019,-0.0177,-0.0854,0.0137,-0.0834,0.136,-0.0189,0.7499,0.0321,-0.1196,-0.1063,-0.0935,0.3787,-0.0539,0.006,0.1141,0.3359,0.1425,-0.048,-0.1435,-0.1073,0.8306,0.1924,1.1352,1.3948,-0.0284,-0.0119,-0.1221,-0.0521,-0.0745,0.2677,-0.1945,0.3345,0.0169,0.0916,0.0245,0.012,-0.2669,-0.0202,0.9569,-0.0969,-0.0955,-0.1185,-0.123,-0.2139,-0.0537,-0.202,0.5221,-0.1263,0.5838,0.253,0.6988,1.1681,-0.1202,-0.103,-0.021,-0.1437,-0.17,0.3523,0.076,0.4726,-0.0254,0.3668,-0.0633,0.5464,0.5624,-0.0024,0.1713,-0.1386,0.073,-0.2374,1.1864,-0.1642,0.4939,0.1529,-0.0014,1.8376,0.106,1.2722,0.8842,0.4476,0.0408,-0.0282,2.1584,-0.0219,-0.1302,0.2324,Control
J05,-0.0903,-0.1881,0.4594,-0.0441,0.0124,-0.2551,0.1462,0.7394,0.5148,-0.1134,0.1377,-0.1503,-0.0861,-0.1534,0.5379,0.1008,0.0613,0.3045,0.4203,1.5935,-0.1789,0.0591,-0.0436,-0.0868,-0.0873,-0.0415,-0.0208,0.0248,0.0122,0.739,-0.0852,-0.2212,-0.2386,-0.2694,-0.1738,-0.157,0.0775,0.1399,0.2217,0.1151,-0.101,-0.2283,-0.0326,0.4562,0.2023,0.861,1.1372,-0.0224,0.0157,-0.0751,-0.159,-0.0668,0.1642,-0.1194,0.268,-0.0787,-0.0147,-0.0944,-0.1022,-0.2485,-0.1853,0.4567,-0.0681,-0.0599,-0.12,-0.1132,-0.0483,0.0845,-0.2964,0.4998,-0.1823,0.377,0.3913,0.6459,1.1822,-0.051,-0.2967,0.0121,-0.235,-0.2129,0.2126,0.0772,0.1576,-0.063,0.3031,-0.1184,0.2663,0.5116,0.014,-0.0188,-0.0724,0.1796,-0.0793,0.8064,-0.1282,0.3527,-0.0403,-0.0025,1.2031,-0.0466,0.9631,0.5395,0.8062,-0.0154,-0.0689,1.6256,-0.0357,-0.2015,0.5224,Control
J06,-0.0734,-0.069,0.4232,-0.0095,0.1217,-0.2456,0.1217,0.2495,0.6313,-0.0268,0.3219,-0.0467,-0.0889,-0.015,0.5639,-0.0153,-0.0501,0.2025,0.3138,0.5931,-0.106,0.0454,-0.0021,-0.0353,-0.0442,-0.0422,-0.0304,0.041,0.2365,0.5772,-0.0315,-0.0546,-0.2157,-0.2902,0.5123,-0.3009,0.1018,0.3008,0.2034,0.1866,-0.0651,-0.2368,0.0507,0.7068,0.1112,0.7377,0.69,-0.0012,-0.0925,-0.0255,-0.2555,-0.0416,0.2239,-0.3731,0.206,-0.0672,0.1642,-0.005,0.0495,-0.2124,-0.1757,0.4638,-0.1393,-0.1923,-0.1498,-0.0749,-0.2222,0.052,-0.0514,0.4638,-0.215,0.1874,0.4498,0.6265,1.2002,-0.0973,-0.2945,-0.0048,-0.1207,-0.2671,0.2034,0.0992,0.2521,-0.0429,0.257,-0.0139,0.4303,0.5771,0.1017,0.1849,-0.0794,0.052,-0.0356,0.573,-0.123,0.4103,0.0811,-0.0227,1.4469,0.1357,1.1049,0.5841,0.7882,0.0511,0.0196,2.2627,-0.043,-0.1468,0.1107,Control
J07,-0.0884,-0.1065,0.6389,-0.0121,-0.0409,-0.1415,0.007,1.0812,1.0266,-0.0831,0.6841,-0.0719,-0.1145,0.002,0.7664,0.2813,-0.0312,0.8122,1.6439,2.0089,-0.1155,-0.1395,-0.0364,-0.0158,-0.1092,-0.0779,-0.0636,0.1197,0.0081,1.176,0.0114,-0.0854,-0.0152,-0.1424,-0.0828,-0.0906,0.1064,0.0209,0.4054,0.2212,-0.0539,-0.1398,-0.0843,1.0838,0.3977,1.369,1.4016,-0.0554,-0.1346,-0.0535,-0.0668,-0.0776,0.2888,-0.1384,0.4469,-0.0055,0.0599,-0.017,-0.0273,-0.1771,-0.1135,1.0394,-0.1162,-0.0571,-0.0754,-0.0913,-0.2229,-0.007,-0.1025,0.7757,-0.1425,0.7062,0.4213,0.8415,1.2322,-0.1114,-0.0469,-0.0079,-0.1217,-0.091,0.2816,0.0814,0.4789,0.1339,0.3945,-0.0431,0.6787,0.6394,-0.0041,0.2233,-0.0577,0.0821,-0.0737,1.4764,-0.1123,0.7368,0.1621,0.0131,1.9443,0.1161,1.3645,0.8355,0.6211,0.0128,0.0901,2.5691,0.0539,-0.1538,0.2629,Control
J08,-0.2002,-0.1622,0.4008,-0.0404,0.0105,-0.2049,-0.0948,0.708,0.7775,-0.1043,0.4428,-0.077,-0.1985,-0.1331,0.6182,0.1969,0.0103,0.523,0.9112,1.4288,-0.1547,-0.1276,-0.1017,-0.0605,-0.0329,-0.1089,-0.1433,0.0841,-0.0502,0.7767,-0.0528,-0.1351,-0.183,-0.2502,0.2317,-0.0889,0.0398,-0.1013,0.2264,0.1926,-0.1504,-0.1997,-0.071,0.869,0.2299,0.964,1.4433,-0.0146,0.0489,-0.108,-0.1143,-0.1118,0.3279,-0.0086,0.3055,-0.0439,-0.0139,-0.3282,-0.0281,-0.2982,-0.1588,0.8817,-0.1115,-0.1207,-0.1459,-0.1815,-0.194,0.0531,-0.1631,0.4932,-0.2357,0.4338,0.2557,0.5584,1.1005,-0.1479,-0.2132,-0.0296,-0.0918,-0.2671,0.2253,-0.0378,0.406,-0.0407,0.3602,-0.0713,0.4945,0.474,0.042,0.2481,-0.2739,0.2918,-0.0502,1.1666,-0.0837,0.4087,0.068,-0.029,1.5788,0.1623,1.0583,0.7118,0.5512,0.0185,0.1172,2.0233,0.0304,-0.0444,0.2705,Control
