@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
I07,0.4471,0.5408,0.3161,0.5109,0.6839,1.2705,-0.0445,1.3855,0.009,0.135,-0.0644,-0.0183,0.5242,1.2979,2.1438,0.1638,0.4064,-0.0726,1.9907,-1e-04,0.0857,0.3195,1.0049,-0.0795,0.3882,0.8029,0.8966,0.1998,0.1698,-0.0241,0.6813,0.135,0.3714,0.0577,-0.1756,0.3548,-0.0099,1.213,1.4499,-0.1139,-0.0397,2.0229,0.4668,1.0896,0.8652,0.3779,0.3086,0.2481,-0.1592,-0.0154,-0.1079,-0.0958,-0.1876,-0.1215,1.9984,-0.0969,-0.1513,0.0518,2.954,-0.1107,-0.0596,-0.021,1.2339,0.0581,-0.0382,0.4234,-0.1668,1.4691,0.6161,1.4661,0.7993,0.8323,0.0742,-0.0813,0.3015,0.9071,1.6538,0.27,-0.0103,0.9005,0.2529,1.0974,1.0696,0.8217,0.2485,-0.0332,0.897,-0.0745,-0.0284,-0.0882,-0.0373,-0.0223,-0.0373,2.1703,0.2945,1.2677,0.3339,1.7544,0.5855,-0.1323,1.254,0.3997,0.3001,-0.0151,0.8976,1.393,0.2752,-0.1495,0.7081,0.532,0.4445,0.9339,-0.1454,-0.1218,0.0209,-0.0196,-0.1679,0.0419,-0.1548,-0.1561,-0.1418,1.0123,-0.0826,0.0488,-0.1262,0.6738,0.7843,-0.0678,1.3134,Control
I08,0.5743,0.4491,0.3645,0.3031,0.6377,1.0263,-0.004,1.2311,-0.1769,0.1848,-0.0474,-0.1624,0.3986,1.1822,1.9966,0.0795,0.3337,-0.0653,2.1147,-0.0321,0.1027,0.4369,0.9619,-0.064,0.336,0.605,0.7233,0.1262,0.0842,-0.0477,0.4909,0.0754,0.2395,0.0819,-0.1041,0.3194,0.01,0.9663,1.7873,-0.1398,-0.1778,1.7989,0.3581,1.0443,0.5544,0.3374,0.2865,0.2882,-0.1413,-0.0759,-0.1423,-0.0545,-0.1978,-0.1369,1.739,-0.1233,-0.0885,-0.1141,3.1097,-0.1135,0.0626,-0.0051,1.313,0.0779,-0.0737,0.3308,-0.167,1.6895,0.5546,1.2994,0.6894,0.9078,0.1632,-0.1047,0.1876,0.7106,1.445,0.278,-0.0762,0.8142,0.2424,0.9578,1.0511,0.7142,0.2213,0.0016,0.6761,-0.1065,-0.0596,-0.0607,-0.09,-0.093,-0.0233,1.8164,0.3378,1.1074,0.2827,1.6134,0.3775,-0.1083,1.0687,0.5252,0.29,-0.0622,0.8009,1.0985,0.3467,-0.0726,0.6724,0.4223,0.3839,0.738,-0.1492,-0.1468,-0.038,-0.0419,-0.1209,0.0558,-0.1186,-0.1695,-0.1417,1.0022,-0.0735,0.0108,-0.0568,0.6804,0.4567,-0.0618,1.1924,Control
I09,0.3792,0.3662,0.1918,0.3681,1.2625,1.1481,-0.0058,0.9444,-0.2106,-0.0222,-0.1292,-0.2789,0.3591,0.9763,1.5307,0.2899,0.2316,-0.0577,1.6387,0.066,0.0833,0.8102,0.7335,-0.0621,0.1745,0.576,0.6188,0.0756,0.0507,-0.0694,0.5201,0.0023,0.1218,0.0227,-0.1922,0.2277,0.017,0.7752,1.3617,-0.1244,-0.182,1.459,0.1904,0.998,0.4348,0.1602,0.1296,0.1058,-0.1426,-0.073,-0.1381,-0.0688,-0.1648,-0.2169,1.8683,-0.0704,0.0198,-0.1959,2.3389,-0.1404,0.0744,0.0836,1.205,-0.0136,-0.0077,0.2651,-0.1022,1.3097,0.4115,1.1337,0.6222,0.5817,0.0702,-0.0935,0.2088,0.6701,1.3483,0.1698,-0.1303,0.6157,0.283,0.9148,0.6186,0.6165,0.1396,0.0746,0.6318,-0.0053,-0.0702,-0.0908,0.1101,-0.0717,-0.0311,1.8446,0.2526,1.0762,0.3357,1.4216,0.4857,-0.1339,1.1264,0.5265,0.2199,-0.0784,0.7508,0.9677,0.5085,-0.0619,0.5377,0.3232,0.2065,1.0572,-0.1149,-0.1365,-0.0649,-0.0588,-0.1357,0.0982,-0.1208,-0.1203,-0.197,0.9382,-0.0321,-0.0921,-0.0979,0.4457,0.688,-0.0535,0.7952,Control
I10,0.4583,0.543,0.2976,0.4823,0.86,1.3373,-0.0503,1.2325,-0.3317,0.1753,0.0545,-0.0531,0.4463,1.2535,2.0109,0.0041,0.362,-0.0916,2.093,-0.0149,0.0843,0.6288,0.9182,-0.0223,0.3501,0.6516,0.7789,0.2746,0.0691,-0.0772,0.6561,0.0125,0.2146,0.0119,-0.0754,0.2867,0.0048,0.9555,1.6599,-0.105,-0.1752,1.8256,0.3726,1.2488,0.634,0.3171,0.207,0.2377,-0.1207,-0.053,-0.1202,-0.0673,-0.1783,-0.1522,1.7812,-0.0572,-0.1219,0.0152,3.1745,-0.1598,-0.0016,0.0453,1.3275,0.0854,-0.0857,0.3986,-0.0521,1.6417,0.755,1.3557,0.9324,0.857,0.1294,-0.0524,0.2718,0.7968,1.4818,0.2801,-0.0988,0.8368,0.2388,1.053,0.9042,0.7695,0.1809,0.031,0.8513,-0.0934,4e-04,-0.066,-0.0959,-0.109,0.0379,1.817,0.2911,1.1643,0.3558,1.6111,0.5459,-0.1365,1.0392,0.5942,0.3163,-0.016,0.8559,1.1729,0.3914,-0.0826,0.6453,0.4717,0.3872,0.9024,-0.0592,-0.1123,-0.0299,0.0564,-0.0774,-0.0068,-0.1844,-0.1342,-0.1637,1.0096,-0.0714,0.033,-0.1516,0.5878,0.7182,-0.1005,1.2556,Control
I11,0.4447,0.3519,0.2602,0.0629,0.7837,0.7428,0.0832,0.7395,-0.2732,0.1866,-0.2795,-0.003,0.1387,0.7073,1.5959,0.187,0.2201,-0.0149,1.5641,-0.0309,0.0167,0.454,0.766,-0.109,0.1318,0.3561,0.3864,0.0944,0.0934,-0.0232,0.3578,-0.0273,-0.1193,0.0339,-0.3232,0.1944,-0.0048,0.6237,1.1569,-0.1218,-0.1877,1.2038,0.2244,0.7543,0.3258,0.0247,-0.0184,0.2791,-0.1397,-0.1494,-0.1007,-0.132,-0.282,-0.2109,1.256,-0.1043,0.0064,-0.0094,2.828,-0.0795,-0.0693,0.0874,1.0514,0.1373,0.0317,0.2877,-0.1859,1.1276,0.3223,0.9365,0.4303,0.6329,0.1083,-0.0306,0.1357,0.5254,1.1942,0.2534,-0.1988,0.5496,0.0967,0.5728,0.6678,0.4305,0.1238,-0.0141,0.4548,-0.0193,-0.0892,-0.096,0.0425,-0.1021,0.0726,1.4029,0.2931,0.8701,0.1428,1.0073,0.2986,-0.1321,0.8927,0.3734,0.091,-0.1051,0.567,0.6503,0.3113,0.0318,0.4255,0.1234,0.1239,0.66,-0.1236,-0.1225,-0.0084,-0.2122,-0.0864,0.1291,-0.0873,-0.0982,-0.1712,0.513,0.0296,0.0059,0.0417,0.3705,0.3257,-0.0358,0.6053,Control
I12,0.3872,0.491,0.3165,0.4007,0.9004,1.1875,0.0857,0.9637,-0.1485,0.2321,0.032,-0.1116,0.307,1.1631,1.7833,-0.0479,0.2397,-0.0741,1.7506,-0.0453,0.0953,0.6214,0.8013,-0.0156,0.1566,0.4871,0.6702,0.1083,0.0245,-0.09,0.5204,0.123,0.014,0.0195,-0.0472,0.2998,0.0156,0.6297,1.4265,-0.1171,-0.1843,1.334,0.3887,1.075,0.4498,0.1624,0.1666,0.1503,-0.0879,-0.116,-0.1402,-0.1458,-0.2197,-0.1749,1.6179,-0.0452,-0.0982,-0.1616,2.8378,-0.1092,-0.043,0.0719,1.2462,0.1779,-0.1091,0.218,-0.1958,1.3881,0.5706,1.1578,0.7197,0.6569,0.0881,-0.0745,0.2292,0.6249,1.1866,0.1743,-0.1575,0.6684,0.1323,0.8315,0.7481,0.7114,0.1779,0.0668,0.6013,-0.0955,-0.0809,-0.0313,-0.0347,-0.1866,0.0178,1.5198,0.2042,0.9811,0.3084,1.4898,0.4137,-0.1419,1.0141,0.5785,0.2219,-0.1149,0.6734,0.9232,0.4467,-0.065,0.549,0.4723,0.4207,0.9422,-0.0748,-0.1051,-0.0734,-0.0755,-0.0651,-0.0274,-0.0372,-0.175,-0.2275,0.9342,-0.0549,-0.1099,-0.119,0.509,0.4642,-0.1058,0.9201,Control
I13,0.4502,0.4481,0.2807,0.3465,0.622,0.9546,-0.0467,0.9981,-0.0822,0.076,-0.0504,-0.0385,0.2864,1.1195,1.8251,0.235,0.2291,-0.0809,1.8792,-0.0196,0.0733,0.2963,0.7985,-0.074,0.197,0.6782,0.7599,0.2641,-0.0018,-0.0197,0.3349,0.0311,0.166,0.0407,-0.0773,0.1751,0.0179,0.8277,1.4524,-0.1165,-0.0648,1.5621,0.4453,1.0479,0.448,0.3302,0.261,0.1464,-0.0869,-0.0749,-0.1242,-0.0777,-0.1822,-0.1024,1.8287,-0.0784,-0.0151,0.0064,3.0133,-0.0878,0.0188,0.0567,1.0012,0.1273,-0.0328,0.2361,-0.0764,1.4223,0.4625,1.4547,0.7202,0.7287,0.0566,-0.0148,0.2739,0.6733,1.402,0.2092,-0.0016,0.8584,0.1506,0.8984,0.8126,0.7166,0.142,-0.0181,0.6806,-0.0501,-0.0156,0.0149,0.0151,-0.0513,-0.0891,1.5806,0.258,1.0343,0.2587,1.7291,0.339,-0.124,1.1443,0.5276,0.2732,-0.0362,0.8032,1.0418,0.2757,-0.0848,0.6572,0.2219,0.2754,0.8042,-0.0852,-0.1029,-0.0113,-0.076,-0.1199,0.0588,-0.0638,-0.1435,0.0785,0.8841,-0.0534,0.2049,-0.0843,0.4718,0.3896,-0.0558,0.9523,Control
J01,0.3263,0.3163,0.1685,0.1698,0.8635,1.0496,-0.1178,0.6409,-0.0475,0.1406,0.0243,0.0585,0.3241,0.9535,1.7393,0.2094,0.2415,-0.0798,1.4239,0.0037,0.0059,0.3798,0.7526,0.0477,0.1231,0.5781,0.6042,0.279,0.0451,-0.069,0.5227,0.0439,0.1227,0.0583,0.033,0.2369,-0.0266,0.7101,1.1696,-0.0544,0.0095,1.1971,0.4136,0.9664,0.4228,0.218,0.1287,0.1383,-0.0648,-0.0297,-0.0839,-0.0568,-0.1209,-0.0867,1.6166,-0.0451,0.0632,0.0365,2.5595,-0.099,0.046,0.016,0.9402,0.2423,-0.1254,0.1,-0.2324,1.1216,0.4413,1.0561,0.6006,0.4971,0.046,-0.0487,0.1917,0.6051,1.2039,0.1452,0.0996,0.6624,0.1577,0.7537,0.6234,0.475,0.1529,0.0377,0.5552,-0.0849,0.0675,-0.0301,0.0844,-0.1035,0.0052,1.5522,0.1424,0.858,0.2996,1.3767,0.4876,-0.0256,0.9519,0.483,0.2247,0.0667,0.7204,0.8552,0.3935,-0.0366,0.608,0.2804,0.2233,0.7849,-0.0487,-0.0876,0.0469,0.08,-0.0689,0.248,-0.0408,-0.1635,-0.0823,0.7749,-0.0515,0.3129,-0.0376,0.249,0.4604,-0.0522,0.7033,Control
J02,0.3698,0.444,0.2776,0.3171,0.8413,0.9913,-0.0877,0.8727,-0.1363,0.2221,0.0118,-0.0711,0.3242,1.0468,1.6366,0.2253,0.1884,-0.0607,1.7456,-0.0532,0.0448,0.3965,0.8906,-0.0257,0.1519,0.5911,0.7046,0.315,0.0415,-0.0296,0.3888,0.0609,0.2331,0.0941,-0.1025,0.2598,0.0413,0.7967,1.2794,-0.0901,0.0157,1.3735,0.399,0.8099,0.4561,0.1082,0.2166,0.1132,-0.0831,-0.0706,-0.0702,-0.0541,-0.1217,-0.1103,1.5161,-0.0556,-0.0838,0.0476,2.5604,-0.0763,0.0511,0.0157,1.0445,0.2452,-0.0816,0.1945,-0.0219,1.2297,0.5023,1.2259,0.5753,0.6981,0.0508,-0.0211,0.263,0.657,1.121,0.1979,-0.0213,0.6909,0.2013,0.8461,0.7212,0.6303,0.1814,-0.0111,0.65,-0.0253,0.0052,0.0206,-0.0225,-0.01,-0.017,1.8161,0.1864,1.1121,0.2489,1.4508,0.3907,-0.0798,1.2418,0.6513,0.2493,0.0169,0.7029,0.9762,0.3757,-0.079,0.5598,0.2592,0.3241,0.8427,-0.1031,-0.1152,0.023,0.045,-0.1399,0.0083,-0.0349,-0.1439,-0.0052,0.7364,-0.0698,0.2444,-0.065,0.3729,0.416,-0.0733,0.8599,Control
J03,0.447,0.5629,0.2516,0.5758,1.0311,1.2811,-0.0214,1.2133,-0.0412,0.1774,-0.0272,-0.0281,0.3891,1.3358,2.0373,0.1578,0.4156,-0.0778,2.0464,0.0106,0.0719,0.6775,0.9797,-0.0541,0.3323,0.7972,0.8282,0.2695,0.053,-0.0432,0.5725,0.0318,0.297,0.0386,-0.164,0.4067,0.0608,0.9212,1.8003,-0.0685,-0.0897,1.4775,0.6097,1.409,0.5014,0.5609,0.392,0.304,-0.1332,-0.0378,-0.1044,-0.0537,-0.1667,-0.1075,1.7949,-0.0305,-0.0274,0.0691,3.4445,-0.0816,0.0411,-0.0099,1.4102,0.1999,0.0132,0.2964,-0.1561,1.6955,0.6235,1.5248,0.848,0.8219,0.1466,-0.0267,0.1834,0.7502,1.4641,0.2797,0.0304,0.908,0.2533,0.9589,0.9205,0.8722,0.2169,0.0604,0.6524,-0.042,0.0152,-0.0046,-0.0447,-0.0117,-0.0025,1.8275,0.2987,1.3517,0.3895,1.8055,0.6387,-0.1124,1.0382,0.7332,0.3749,0.0041,0.9604,1.1531,0.5021,-0.0553,0.5556,0.3544,0.3124,0.8878,-0.0849,-0.1046,0.0045,0.0722,-0.11,0.0872,-0.1665,-0.087,0.0423,1.012,-0.0661,0.1267,0.0364,0.5278,0.6885,-0.0603,1.1177,Control
J04,0.4131,0.4816,0.3069,0.692,0.6321,1.1523,-0.0711,0.9879,-0.2864,0.2996,-0.0238,-0.0212,0.4242,1.334,1.833,0.2688,0.3417,-0.0983,1.9276,-0.0426,0.0359,0.4422,1.0125,-0.0642,0.3245,0.6076,0.809,0.3159,0.0946,-0.0484,0.632,0.0213,0.1949,0.0896,-0.1344,0.3277,0.0645,0.846,1.5627,-0.0797,-0.1172,1.3846,0.4573,1.2019,0.4938,0.3051,0.2939,0.1595,-0.1368,-0.0321,-0.0884,-0.0572,-0.192,-0.1254,1.7975,-0.0294,-0.0383,-0.0436,3.0846,-0.0447,-0.0213,0.0662,1.0666,0.2074,-0.0343,0.3321,-0.2179,1.5703,0.6043,1.4465,0.8037,0.7405,0.0864,-0.0228,0.3792,0.8945,1.3629,0.3027,-0.0322,1.0237,0.2103,0.9898,0.8403,0.7562,0.2157,0.0113,0.7424,-0.076,0.0133,0.0051,-0.05,-0.0634,-0.0187,1.7814,0.3095,1.2171,0.3256,1.7989,0.4589,-0.1026,1.0613,0.5662,0.3195,0.0547,0.8561,1.1209,0.1554,-0.0511,0.7055,0.4535,0.4302,0.8457,-0.1239,-0.1171,-0.0152,0.032,-0.1232,0.0432,-0.1992,-0.1684,-0.1255,1.1281,-0.0725,0.0892,-0.0988,0.4005,0.4673,-0.0964,1.0521,Control
J05,0.6506,0.3305,0.3461,0.2973,0.9786,0.9471,0.1349,1.0037,-0.0246,0.0692,-0.1072,-0.2284,0.5221,1.0299,1.3959,0.3028,0.4219,-0.0658,1.7339,0.0304,0.1044,0.4992,1.0221,-0.1116,0.2197,0.4919,0.6491,0.4179,0.0691,-0.0446,0.5762,-0.0304,0.2169,0.0966,-0.2185,0.1877,-0.0239,0.8068,1.0284,-0.1417,-0.2566,1.5979,0.2298,1.0277,0.8399,0.1037,0.0206,0.252,-0.1832,-0.0996,-0.2153,-0.0608,-0.2166,-0.2024,1.9611,-0.2037,-0.0116,0.0588,2.0354,-0.1598,0.0194,0.0277,0.9862,0.0048,-0.0214,0.314,-0.0984,1.0801,0.5109,1.0981,0.6763,0.8308,0.1109,-0.1306,0.6797,1.4366,1.1759,0.3969,-0.1683,1.279,0.2079,1.0209,0.9633,0.8088,0.1202,-0.0136,1.2587,-0.0345,-0.1037,-0.1696,0.0264,-0.0566,-0.0943,1.4394,0.5532,0.9003,0.3198,1.5937,0.3909,-0.1696,0.8424,0.306,0.2861,-0.1596,0.7389,1.1202,0.4389,-0.1429,0.5875,0.4627,0.5338,1.0386,-0.1725,-0.1681,-0.0247,-0.0829,-0.1969,0.0889,-0.1961,-0.1477,-0.3485,1.2507,-0.0348,-0.0163,-0.1,0.4324,0.414,-0.097,1.4875,Control
J06,0.648,0.2886,0.2727,0.4885,0.4747,1.2674,0.0337,1.1139,-0.2275,0.1194,-0.2101,-0.2529,0.5074,0.9829,1.8031,0.0268,0.3374,-0.028,1.9803,-0.0559,0.0653,0.2047,0.8582,-0.1016,0.2654,0.5629,0.6095,0.2557,0.103,-0.0256,0.6208,0.0443,0.1104,0.0451,-0.1582,0.2682,0.0769,0.7765,1.2529,-0.1184,-0.2802,1.7787,0.1984,1.0166,0.6787,0.2291,0.0256,0.3237,-0.1333,-0.078,-0.1535,-0.1096,-0.1866,-0.1941,1.629,-0.1034,0.0884,-0.0552,2.4391,-0.1507,-0.0314,0.0709,0.7823,-0.0278,-0.0113,0.3452,-0.1079,1.3524,0.4153,1.0182,0.7557,0.9312,0.2467,-0.0171,0.3481,1.2395,1.3394,0.4192,-0.1882,1.3538,0.2138,1.0359,0.9065,0.8149,0.1838,-0.0352,1.0301,-0.0163,-0.1302,-0.1237,-0.0066,-0.0989,-0.009,1.8156,0.5355,0.9092,0.1821,1.5124,0.2272,-0.1567,0.8765,0.1924,0.2695,-0.1399,0.7361,1.1748,0.0965,-0.1209,0.3683,0.4007,0.4579,0.6088,-0.1338,-0.1489,-0.0252,-0.1389,-0.1699,0.1324,-0.1302,-0.0652,-0.1053,1.0697,-0.0145,-0.0949,-0.0688,0.5754,0.3459,-0.0508,1.4197,Control
J07,0.3859,0.5196,0.2384,0.8005,1.3511,1.3682,0.0444,1.2177,-0.0652,0.3522,-0.0587,-0.1298,0.4321,1.338,1.9684,0.1142,0.4858,-0.0697,2.2311,-0.0425,0.1366,0.8234,0.8977,-0.0311,0.3607,0.7866,0.8392,0.2045,0.2089,-0.0568,0.821,0.0617,0.2207,0.0788,-0.0443,0.2275,0.0663,1.0491,1.8414,-0.0786,-0.0886,1.6728,0.4838,1.3811,0.6619,0.361,0.3584,0.2341,-0.1198,-0.0599,-0.0722,-0.1084,-0.1352,-0.1282,1.9251,-0.0376,-0.0372,-0.0099,3.3298,-0.0939,-0.0909,0.0528,1.5508,0.1364,-0.0591,0.4512,-0.1293,1.8367,0.6287,1.6068,0.8221,0.8312,0.0731,-0.0088,0.2931,0.9156,1.6835,0.2725,-0.0051,0.8972,0.251,1.0046,0.8885,0.792,0.2018,0.0566,0.8895,-0.0726,0.0473,-0.0097,0.0217,-0.0327,-0.0548,2.2405,0.3031,1.4898,0.3763,1.7124,0.8104,-0.0715,1.3664,0.7769,0.3044,0.0619,0.9168,1.2507,0.7948,-0.0797,0.7022,0.721,0.4145,1.0831,-0.0866,-0.1142,-0.0196,0.0311,-0.115,0.0589,-0.1145,-0.148,-0.009,1.2832,-0.0742,0.12,-0.0661,0.5397,0.801,-0.0716,1.4065,Control
J08,0.4487,0.4593,0.2143,0.4931,0.9497,1.1769,0.0508,1.041,-0.1767,0.1629,-0.1929,-0.2134,0.406,1.1844,1.8749,0.3499,0.404,-0.0715,1.7265,-0.0041,0.123,0.5279,0.7772,-0.08,0.2477,0.7232,0.7913,0.3147,0.0411,-0.0631,0.6333,0.0445,0.219,0.093,0.0016,0.2585,0.0029,0.8867,1.2664,-0.1144,-0.1739,1.487,0.3615,1.0935,0.5797,0.2951,0.1856,0.1455,-0.1376,-0.0554,-0.0771,-0.0596,-0.1696,-0.1842,1.8114,-0.1196,-0.2013,0.0594,2.5134,-0.1265,0.0565,0.0115,1.0299,0.0394,0.0397,0.3592,-0.1664,1.2891,0.5244,1.3149,0.7792,0.7154,0.122,-0.0744,0.2624,1.0341,1.3062,0.2483,-0.0458,0.9602,0.181,0.965,0.8469,0.7328,0.1494,0.0101,0.7722,-0.076,-0.0803,-0.1144,-0.0154,-0.1061,-0.0843,2.2556,0.3209,1.2811,0.346,1.5842,0.3618,-0.118,1.3859,0.5001,0.2554,-0.0708,0.8636,1.1658,0.4702,-0.1648,0.5652,0.3663,0.3454,0.883,-0.1286,-0.1443,-0.0149,-0.0396,-0.1418,0.0638,-0.1199,-0.1796,-0.0647,0.9371,-0.0594,0.0336,-0.1722,0.4879,0.6612,-0.0638,1.0857,Control
J09,0.6273,0.2207,0.2841,0.3752,0.4738,1.0829,0.0069,1.0505,-0.2848,0.1732,-0.2683,-0.2303,0.3276,0.9335,1.9451,0.036,0.143,-0.0734,1.8632,0.0285,0.0385,0.3101,0.9193,-0.0795,0.2342,0.465,0.6328,0.1267,0.0376,-0.0362,0.4385,-0.0263,0.0899,0.0312,-0.1773,0.2916,0.0112,0.6767,1.0997,-0.1077,-0.2287,1.4536,0.2482,0.8494,0.4599,0.1884,0.0225,0.1214,-0.0872,-0.0853,-0.1254,-0.0553,-0.116,-0.2007,1.5978,-0.0879,-0.096,0.0391,2.2719,-0.1315,0.1025,0.0698,0.8736,0.0551,-0.0662,0.1597,-0.1793,1.2293,0.2986,1.0115,0.5679,0.7257,0.1398,-0.1482,0.5013,0.9461,1.0177,0.2989,-0.1544,1.2476,0.1894,0.8859,0.7776,0.8857,0.1209,0.0123,0.7056,-0.017,-0.0959,-0.073,0.0664,-0.0587,-0.15,2.0924,0.3813,0.7844,0.2139,1.6288,0.2294,-0.1138,0.9455,0.2559,0.3145,-0.1662,0.5585,1.0641,0.266,-0.0939,0.3407,0.2191,0.3784,0.8804,-0.1492,-0.0718,-0.0559,-0.1544,-0.0741,0.0835,-0.1284,-0.111,-0.3784,0.8567,-0.0584,-0.03,-0.1183,0.4309,0.3814,-0.048,1.1564,Control
J10,1.0394,0.4412,0.4989,0.7957,1.2955,1.4716,0.0928,1.1375,-0.2618,0.0332,-0.1473,-0.2083,0.6011,1.3589,1.7877,0.0577,0.4933,-0.1018,2.1636,-0.0241,0.1331,0.8894,1.2903,-0.0682,0.3344,0.6406,0.8393,0.421,0.0738,-0.0727,0.7472,0.0422,0.2099,0.115,-0.1162,0.2807,0.0327,0.8987,1.487,-0.0966,-0.1515,1.6682,0.3852,1.5471,0.8161,0.3372,0.1885,0.3124,-0.1646,-0.013,-0.1006,-0.1087,-0.2703,-0.1364,2.0735,-0.0419,-0.0354,-0.0117,2.8423,-0.1003,-0.0819,-0.0269,1.3402,0.051,-0.0681,0.3519,-0.0892,1.6221,0.6185,1.3262,0.8808,1.018,0.2641,-0.0386,0.8307,1.3657,1.2279,0.4753,-0.1381,1.6434,0.316,1.19,1.0877,1.2203,0.1975,0.0323,1.3433,-0.0952,-0.0684,0.0095,-0.096,-0.1053,-0.0757,1.8127,0.6167,1.0827,0.5174,1.8892,0.5561,-0.1245,1.0675,0.7299,0.5057,-0.0068,0.8396,1.1421,0.8525,-0.0909,0.6823,0.5666,0.7796,1.2119,-0.1354,-0.1342,-0.0137,0.0463,-0.1438,-0.017,-0.2454,-0.1456,-0.0345,1.4022,-0.0869,0.0511,-0.1201,0.5127,0.7594,-0.0968,1.5816,Control
J11,0.8595,0.392,0.3024,0.7036,0.6035,1.4365,0.0214,1.0129,-0.1665,0.1477,-0.0901,-0.1923,0.5582,1.2431,1.7282,0.0695,0.2499,-0.0804,1.921,-0.0362,0.0409,0.3767,0.9929,-0.0744,0.1861,0.6162,0.7902,0.5717,0.0716,-0.0694,0.6795,0.0183,0.1793,0.0918,-0.0933,0.3346,0.0034,0.8066,1.2028,-0.0976,-0.1055,1.5749,0.4145,1.3613,0.6172,0.3377,0.1728,0.2887,-0.0869,-0.0577,-0.1301,-0.1138,-0.1397,-0.0951,2.0069,-0.064,0.0133,0.0285,2.477,-0.1137,-0.1086,-0.0375,0.7531,0.0413,-0.025,0.1898,-0.0861,1.3232,0.453,1.3432,0.8216,0.9441,0.2319,-0.1118,0.546,1.5096,1.1772,0.362,-0.0921,1.7245,0.2084,1.2455,0.9183,1.1119,0.1713,0.0058,1.3643,-0.0758,-0.0148,-0.0634,0.0236,-0.1157,-0.1013,1.8377,0.4955,0.8467,0.3324,1.9281,0.4681,-0.1071,1.0788,0.5055,0.4186,-0.0144,0.9212,1.178,0.3036,-0.0715,0.6693,0.356,0.7779,0.8853,-0.1058,-0.1475,-0.0438,-0.0378,-0.1202,0.0661,-0.1642,-0.0912,-0.014,1.2832,-0.0665,0.0994,-0.0557,0.445,0.4451,-0.092,1.2956,Control
