@relation data

@attribute id string
@attribute 11224 numeric
@attribute 9349 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6160 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 6161 numeric
@attribute 6204 numeric
@attribute 6164 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6165 numeric
@attribute 6207 numeric
@attribute 6168 numeric
@attribute 6208 numeric
@attribute 6167 numeric
@attribute 6209 numeric
@attribute 6169 numeric
@attribute 9045 numeric
@attribute 6210 numeric
@attribute 2197 numeric
@attribute 3921 numeric
@attribute 6155 numeric
@attribute 6217 numeric
@attribute 6154 numeric
@attribute 6152 numeric
@attribute 6159 numeric
@attribute 6158 numeric
@attribute 6157 numeric
@attribute 7311 numeric
@attribute 6156 numeric
@attribute 25873 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 6193 numeric
@attribute 51121 numeric
@attribute 6194 numeric
@attribute 6181 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 4736 numeric
@attribute 6189 numeric
@attribute 5611 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 6138 numeric
@attribute 6173 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6171 numeric
@attribute 6134 numeric
@attribute 6170 numeric
@attribute 6135 numeric
@attribute 6132 numeric
@attribute 23521 numeric
@attribute 6133 numeric
@attribute 6130 numeric
@attribute 2926 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 6230 numeric
@attribute 6235 numeric
@attribute 6176 numeric
@attribute 6175 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6203 numeric
@attribute 6229 numeric
@attribute 6202 numeric
@attribute 6228 numeric
@attribute 6201 numeric
@attribute 6227 numeric
@attribute 6129 numeric
@attribute 6128 numeric
@attribute Class {Control,BRCACancer}

@data
H10,-0.0089,1.2562,0.7202,0.0801,0.4809,0.9176,0.7812,0.6066,0.1564,0.7523,1.1311,1.1094,1.2587,1.2561,0.7094,0.7438,0.6182,0.1972,0.6404,0.7672,0.8631,0.6808,0.9826,0.2636,1.0211,0.7443,0.4449,0.2446,0.7634,0.6379,1.1017,0.8876,-0.0261,0.6323,0.1364,0.3616,0.9342,-0.1088,0.1983,-0.1145,1.0819,0.8802,0.592,0.7122,0.9782,0.9776,0.3925,1.355,0.7118,1.1751,0.7593,1.1235,0.5547,1.0387,0.7757,0.264,0.3859,0.5968,1.4899,0.4208,1.0879,0.5537,0.6453,1.1693,0.3591,0.7949,0.7756,1.0433,1.7924,1.7468,1.1332,0.9079,0.0168,0.1241,1.2867,0.5308,0.2481,0.6752,0.6078,0.6076,0.7554,0.7019,BRCACancer
H11,0.1537,1.2484,0.49,0.1303,0.4531,1.0727,0.8025,0.6717,0.25,0.6225,0.9066,1.3394,1.2533,1.2369,1.1315,0.8218,0.901,0.2442,0.3592,0.9518,0.5419,0.6968,0.883,0.177,0.8796,0.6783,0.483,0.2165,0.9122,0.4566,1.1119,0.9602,0.3554,0.5685,0.0966,0.5123,0.6621,-0.0441,0.2649,-0.0485,1.0332,0.8958,0.6959,0.5396,1.044,0.6546,0.2883,0.9871,0.7638,1.2526,0.8181,1.1624,0.5301,1.6768,0.4123,0.0225,0.1093,0.7331,1.3467,0.3486,1.0316,0.5578,0.7414,1.1881,0.252,1.1908,0.5924,1.2149,1.4545,1.5416,0.5665,0.6973,0.2469,0.0932,1.1777,0.5258,0.5033,1.6214,0.4979,0.6046,0.7379,0.7161,BRCACancer
H12,0.0587,1.258,0.8248,0.0341,0.5738,0.9616,0.7079,0.8399,0.2131,0.6544,1.1307,1.1876,1.0696,1.2757,0.9839,0.752,0.8093,0.2313,0.5368,0.8496,0.7897,0.6397,1.0664,0.1587,1.1719,0.834,0.4877,0.1509,0.9809,0.6059,1.3135,1.3163,0.3442,0.6247,0.2774,0.4893,0.8807,-0.0867,0.4168,0.2144,1.2078,0.8633,0.8771,0.6991,1.0162,0.7583,0.3573,1.3638,0.6986,0.9245,1.0887,1.2436,0.6658,1.4865,0.6515,0.3389,0.1828,0.7591,1.4916,0.2359,0.8245,0.6934,0.8512,1.1623,0.3353,1.254,0.7963,1.3735,1.348,1.71,1.0831,0.9069,0.3019,0.2956,1.319,0.758,0.0729,1.3601,0.393,0.8295,0.9131,0.7665,BRCACancer
I01,0.2186,1.4333,0.9523,0.1413,0.5612,1.0136,0.8654,0.7016,0.3768,0.702,1.1708,1.3653,1.3777,1.5755,1.104,0.8245,0.839,0.2819,0.3781,0.8467,0.9942,0.7705,1.278,0.2925,0.959,0.8767,0.4753,0.4102,1.0523,0.7109,1.182,1.2241,0.3923,0.6497,0.2855,0.5584,0.9011,-0.0595,0.3742,-0.0626,1.336,0.8091,0.7039,0.8314,0.9478,0.8877,0.4134,1.3036,0.8221,1.0568,1.0852,1.3081,0.8713,1.5273,0.5036,0.3928,0.2716,0.7415,1.8008,0.2963,0.8518,0.6288,0.8673,1.2419,0.5107,1.0366,0.9794,1.2854,1.538,1.9084,0.9491,1.0007,0.3817,0.4866,1.4105,0.6258,0.2953,1.1776,0.4521,0.8512,1.0963,0.7008,Control
I02,0.0327,1.1236,0.4887,0.0345,0.5143,1.2964,0.6509,0.5193,0.0346,0.3965,0.8541,0.9443,1.1048,1.1065,0.8101,0.6362,0.5762,0.1004,0.2168,0.6765,0.6301,0.1883,0.7168,0.185,0.8805,0.5744,0.1663,0.2175,0.9581,0.401,0.9459,0.8298,0.0335,0.348,0.1697,0.4175,0.6305,-0.1962,0.2819,0.0676,1.0972,0.8644,0.4804,0.4289,0.87,0.48,0.1588,0.9508,0.5859,0.9792,0.7688,0.955,0.6439,1.0963,0.3278,0.2603,0.2419,0.6867,1.221,0.2553,0.7209,0.4951,0.5294,0.6666,0.0688,0.8651,0.4226,0.6965,1.2558,1.1827,0.6078,0.6774,0.1444,0.3062,0.8764,0.6848,0.3811,0.9729,0.3478,0.7188,0.3249,0.4971,Control
I03,-0.0503,1.1535,0.4653,0.1207,0.3503,1.0047,0.4303,0.4034,0.048,0.4032,1.0238,0.5999,0.5411,0.7142,0.4853,0.6172,0.5544,0.1973,0.366,0.6574,0.3545,0.329,0.4768,0.004,0.9121,0.5638,0.1835,0.2349,0.7126,0.4231,1.0724,0.5522,0.2135,0.3337,0.0359,0.2453,0.7379,-0.045,0.2604,-0.0422,0.9777,0.7346,0.3249,0.6636,1.1403,0.7755,0.1218,0.56,0.5832,0.7105,0.6511,0.9695,0.5535,1.002,0.443,0.3398,0.0645,0.7068,0.8302,0.3161,0.7134,0.5899,0.5626,0.5588,0.1652,0.7232,0.3713,0.9448,0.9038,1.0438,0.4473,0.5692,0.124,0.2482,0.5923,0.8068,0.334,0.6372,0.1781,0.7875,0.1997,0.5205,Control
I04,0.212,1.4645,0.9075,0.1164,0.536,1.1722,0.8552,0.8694,0.3013,0.4959,1.0558,1.5075,1.1158,1.2543,0.8927,0.8562,0.8291,0.3134,0.5055,0.8228,0.6676,0.6696,0.9099,0.2787,1.2078,0.8381,0.4805,0.2509,1.0581,0.8455,1.482,1.004,0.5887,0.5969,0.2998,0.4691,1.1395,-0.0334,0.4658,-0.0497,1.1917,0.9053,0.9292,0.6158,1.0739,0.9094,0.3177,1.1699,1.0972,1.112,1.0946,1.3475,0.9022,1.5383,0.4449,0.5927,0.5866,0.7202,1.4657,0.2505,0.649,0.7603,0.7821,0.9013,0.5656,0.9825,0.6591,1.1575,1.2203,1.6356,1.105,0.8729,0.2565,0.3094,1.2118,1.0238,0.3426,1.6033,0.4216,1.1276,0.6343,0.699,Control
I05,0.1473,1.1871,0.7408,0.1859,0.3879,1.0402,0.5471,0.5145,0.1438,0.3891,0.9362,0.8062,0.866,1.2109,0.7883,0.5924,0.4393,0.3213,0.496,0.5641,0.6341,0.5261,0.8686,0.1343,1.0202,0.8054,0.2531,0.2079,0.8572,0.541,1.2716,0.8482,0.5035,0.571,0.2381,0.2738,0.7289,-0.0252,0.3029,-0.0938,1.2167,1.0863,0.6863,0.5175,0.9532,0.8799,0.1449,0.7926,1.1064,0.7175,0.9129,1.2265,0.9355,1.2217,0.4045,0.3304,0.4253,0.9885,1.2327,0.4482,0.5831,0.6421,0.6947,0.6695,0.3407,0.8049,0.361,0.876,0.9537,1.3197,0.659,0.7961,0.2124,0.17,1.0289,0.6412,0.354,0.7629,0.4052,0.962,0.3004,0.5125,Control
I06,0.1085,1.2484,0.8523,0.177,0.3271,1.1009,0.6179,0.6086,0.1761,0.5097,0.9286,1.1571,0.8834,1.345,0.7632,0.6379,0.7348,0.2772,0.3276,0.7261,0.4819,0.7649,0.7822,0.1794,1.0258,0.8192,0.4254,0.1301,0.9335,0.7299,1.4526,0.9818,0.51,0.6592,0.2814,0.3301,0.7267,-0.0478,0.407,-0.0123,1.2253,0.9806,0.6237,0.8003,1.0544,0.713,0.3147,1.1052,0.7799,0.7832,0.9911,1.0977,0.7624,1.3875,0.3718,0.5705,0.4935,0.7916,1.5843,0.2478,0.5707,0.5829,0.945,0.8946,0.4531,0.9437,0.4713,1.3994,1.4493,1.9228,0.7478,0.797,0.2141,0.4032,1.0564,0.6633,0.2941,1.5218,0.3275,0.9935,0.6903,0.7392,Control
I07,0.2519,1.4491,1.0674,0.1612,0.7589,1.1979,0.9343,0.924,0.4109,0.6958,1.2515,1.3685,1.1732,1.4846,0.9461,0.8776,0.9948,0.2822,0.7149,0.8993,0.8968,0.6993,1.439,0.1688,1.2248,0.8583,0.5075,0.4333,1.3107,0.8303,1.3125,1.3583,0.5195,0.8365,0.4006,0.758,1.0603,-0.0773,0.5257,-0.0504,1.4382,1.0218,1.0065,0.8209,0.9768,0.9709,0.4879,1.3864,1.0492,1.0499,1.0871,1.23,0.8284,1.4072,0.7673,0.5811,0.4192,0.912,1.6459,0.2559,0.8192,0.8269,0.9321,1.0859,0.4738,1.1334,0.9246,1.0867,1.4238,1.6321,1.1311,0.9131,0.4794,0.3805,1.8048,1.0286,0.4463,1.2668,0.5718,1.0866,0.8138,0.9097,Control
I08,0.1771,1.4093,0.8354,0.1022,0.6703,1.2745,0.9254,0.8905,0.3026,0.6762,1.1796,1.4442,1.4349,1.5584,1.2895,1.014,1.2427,0.2056,0.6002,0.9683,0.802,0.9457,1.4358,0.2876,1.1582,0.7863,0.5929,0.2361,1.1126,0.7683,1.2083,1.3936,0.3569,0.7385,0.277,0.6069,0.9034,-0.1545,0.3863,0.0357,1.1704,0.923,1.0113,0.893,1.1146,1.0275,0.4915,1.446,0.9206,1.1682,1.0389,1.1695,0.8342,1.7636,0.6068,0.4,0.346,0.742,1.6326,0.3603,0.8171,0.688,0.8483,1.265,0.4015,1.352,1.0465,1.5655,1.5381,1.946,0.8814,0.9395,0.3104,0.3274,1.1952,0.7387,0.4269,1.5172,0.4299,0.9398,0.8196,0.7757,Control
I09,0.0712,1.2861,0.7083,0.0689,0.4061,1.0706,0.5459,0.4811,0.1582,0.5099,1.0891,0.9166,0.9744,1.1919,0.8547,0.4941,0.439,0.222,0.4773,0.6262,0.4498,0.6411,0.88,0.0922,0.9254,0.7941,0.1823,0.064,0.7277,0.633,1.0901,0.8021,0.262,0.3739,0.0849,0.3176,0.7333,-0.035,0.2932,0.0615,1.0657,0.954,0.6337,0.4761,1.0396,0.8474,0.2644,1.196,0.6637,0.8276,0.9771,1.013,0.6983,1.0822,0.6604,0.2152,0.1168,0.7507,1.5604,0.2918,0.696,0.6741,0.6633,0.9893,0.1846,0.7877,0.6222,0.8865,1.5682,1.5817,0.6631,0.8305,0.2003,0.1185,1.251,0.5672,0.237,1.2163,0.1766,0.8518,0.5397,0.5046,Control
I10,0.1405,1.396,0.8896,0.1411,0.6566,1.1021,0.921,0.7959,0.1542,0.6648,1.2873,1.4762,1.285,1.3426,1.0859,0.7661,0.7946,0.2392,0.3946,0.9018,0.8081,0.6789,1.4128,0.3315,1.0311,0.9375,0.4111,0.4362,1.138,0.723,1.2522,1.3193,0.3354,0.8698,0.3127,0.4585,0.9707,-0.1198,0.4246,-0.0881,1.1469,1.0406,0.8872,0.8315,0.9851,0.8482,0.3705,1.4004,0.8468,0.8488,1.1556,1.1741,0.8154,1.4866,0.8212,0.6908,0.3079,0.8431,1.5724,0.2061,0.805,0.6992,0.6781,1.0849,0.4005,1.2152,0.8428,1.3514,1.4051,1.7881,1.2469,0.8812,0.2952,0.4746,1.193,0.9036,0.3672,1.4264,0.3514,1.0396,0.7315,0.8001,Control
I11,0.0105,0.9656,0.4914,0.0797,0.36,0.7646,0.44,0.3629,0.1147,0.437,0.6721,0.8056,0.9511,0.9302,0.8714,0.4801,0.6469,0.0736,0.3211,0.6835,0.2719,0.2214,0.4697,-0.0113,0.8204,0.5844,0.219,-0.0023,0.7787,0.3702,1.073,0.6978,0.0159,0.4926,0.0448,0.3526,0.4357,-0.2601,0.2773,0.1323,0.824,0.81,0.4558,0.4674,0.8428,0.3541,0.0741,0.4388,0.6748,0.5886,0.7124,0.9148,0.4549,1.0509,0.2728,0.1534,0.0209,0.6254,0.9429,0.2297,0.7273,0.5064,0.4848,0.4568,0.0357,0.8764,0.4987,0.6378,0.9995,0.9842,0.5382,0.5281,-0.1201,-0.0508,0.7399,0.7207,0.14,0.9162,0.3115,0.7403,0.3295,0.426,Control
I12,0.0613,1.224,0.7451,0.0666,0.5049,1.0276,0.7219,0.5647,0.1417,0.5304,0.9966,1.2215,1.0249,1.1524,0.791,0.7106,0.9087,0.0823,0.5919,0.9082,0.6336,0.4947,0.8457,0.3114,1.1716,0.7863,0.3,0.1991,1.0628,0.5517,1.2467,1.1192,0.3356,0.3659,0.2832,0.3962,0.8338,-0.0996,0.2617,0.125,1.2756,1.006,0.7522,0.6107,1.0755,0.818,0.2922,1.0232,0.8592,0.8803,1.006,1.1674,0.5381,1.3436,0.6194,0.3848,0.3218,0.7948,1.4085,0.1352,0.7718,0.5556,0.5521,0.7951,0.191,0.9807,0.6024,0.8996,1.32,1.482,0.8915,0.9004,0.2632,0.288,1.0432,1.0348,0.1599,1.5441,0.3886,0.9473,0.7111,0.7714,Control
I13,0.1164,1.3301,0.8236,0.112,0.4484,1.222,0.7332,0.4856,0.2767,0.3938,0.9773,1.0022,0.9187,1.4446,0.8527,0.7004,0.9045,0.2807,0.4291,0.7264,0.6205,0.8095,0.9917,0.2541,0.9547,0.7892,0.3767,0.1023,1.0345,0.6396,1.3859,1.0142,0.4574,0.4991,0.1789,0.4154,0.5537,1.0299,0.3223,-0.0223,1.2911,1.1712,0.6715,0.7136,1.0511,0.7292,0.1834,1.1327,0.8563,1.0955,0.9657,1.177,0.812,1.3942,0.4497,0.4066,0.3823,0.7701,1.6316,0.2907,0.7,0.689,0.7808,0.9632,0.4521,1.0004,0.6734,1.2749,1.4561,1.828,0.7837,0.8229,0.2575,0.3635,1.202,0.7167,0.4476,1.261,0.3639,1.047,0.5534,0.602,Control
J01,0.08,1.4254,0.6303,0.2198,0.3249,0.8873,0.512,0.3622,0.1746,0.3317,0.6718,0.7761,0.8677,0.8139,0.73,0.5084,0.4386,0.2022,0.2852,0.8544,0.6412,0.3829,0.4969,0.0371,1.1191,0.7855,0.2543,0.2092,0.721,0.4617,1.2639,0.7197,0.5522,0.8638,0.309,0.2573,0.7496,-0.115,0.403,0.0086,0.9657,1.0918,0.5098,0.5055,0.8372,0.4051,0.1359,0.8256,0.6841,0.7788,0.7626,0.909,0.6016,0.9598,0.3057,0.269,0.3782,0.6261,0.9082,0.1183,0.5421,0.6261,0.4028,0.4556,0.2206,0.6908,0.6625,0.7443,0.9887,1.2106,0.383,0.641,0.1649,0.5407,0.7776,0.7543,0.4696,1.1058,0.4194,0.9017,0.2508,0.3739,Control
J02,0.1969,1.4169,0.7311,0.1706,0.4546,1.0993,0.7375,0.5693,0.261,0.4348,0.8515,1.1385,1.0328,1.0563,0.9801,0.8083,0.7682,0.3402,0.3898,0.7877,0.8637,0.5879,0.6967,0.3126,1.2683,0.7976,0.3519,0.3195,0.9805,0.6595,1.3485,0.8346,0.513,0.6463,0.3109,0.2748,0.9024,-0.0806,0.4565,0.0261,1.1304,1.08,0.7649,0.6106,0.941,0.6502,0.2684,0.8089,1.0413,0.8849,0.8001,1.3968,0.7303,1.3041,0.3915,0.5898,0.4313,0.6945,1.4875,0.2352,0.7256,0.8112,0.6116,0.9037,0.4589,0.8807,0.557,1.0989,1.2399,1.3793,0.6587,0.7736,0.211,0.2906,1.0016,0.9278,0.6017,1.4518,0.4373,1.1204,0.5324,0.7086,Control
J03,0.3024,1.4086,0.8902,0.1829,0.4603,1.3817,0.779,0.8111,0.4663,0.7844,1.1477,1.4962,1.2774,1.5643,1.088,0.9283,1.1139,0.3894,0.4993,1.006,0.9586,1.1159,1.2163,0.2834,1.2817,0.8334,0.6275,0.5986,1.0645,0.9898,1.384,1.4052,0.5878,0.7681,0.2416,0.6203,0.9225,-0.0552,0.4462,-0.0882,1.3562,0.9532,0.8669,0.9177,1.0759,0.9471,0.3601,1.4542,0.9386,1.058,1.1401,1.2184,0.8957,1.7009,0.6025,0.4959,0.551,1.0496,1.8003,0.4723,0.8192,0.7045,0.8273,1.4279,0.6472,1.2709,0.9173,1.6204,1.4976,2.1562,0.9619,0.9471,0.5015,0.4409,1.2365,0.6383,0.5454,1.7986,0.5576,1.1224,0.9445,0.7982,Control
J04,0.2518,1.4965,0.8539,0.1487,0.4177,1.1741,0.707,0.7543,0.3134,0.6768,1.206,1.1664,1.2433,1.5187,1.0223,0.8264,0.7772,0.4308,0.4856,1.0135,0.8872,0.8281,1.2338,0.3203,1.4374,0.958,0.5215,0.3965,0.9773,0.9907,1.3983,1.1992,0.492,0.7201,0.3575,0.61,0.967,-0.0296,0.3599,-0.01,1.4174,1.0328,0.7882,0.9471,1.0717,1.1394,0.4335,1.5271,1.0441,0.9245,1.1417,1.3548,0.9788,1.5372,0.5048,0.5516,0.5757,0.9054,1.6745,0.4962,0.8525,0.8104,0.8571,1.3317,0.6323,1.0164,0.7086,1.3961,1.5307,2.0312,0.9233,1.1162,0.6093,0.4839,1.2742,0.5899,0.2842,1.6742,0.5513,1.1128,0.8946,0.7413,Control
J05,0.0335,1.2828,0.5813,-0.0445,0.5446,0.855,0.6574,0.4538,0.3237,0.5071,1.0535,0.7185,0.9369,1.0416,0.7935,0.5269,0.5187,0.1627,0.3344,0.5866,0.6663,0.4257,0.6752,0.1455,0.871,0.6071,0.1858,0.0427,0.8506,0.6019,1.0545,1.0144,0.2597,0.3423,0.1748,0.4572,0.6919,-0.0544,0.3974,0.0378,1.0884,0.7951,0.6,0.636,0.9086,0.6672,0.2398,1.024,0.6795,0.908,0.9714,1.2814,0.7047,1.0243,0.4592,0.2886,0.202,0.7738,1.386,0.4641,0.8279,0.5347,0.7214,0.8307,0.2239,0.7596,0.5898,0.7636,1.3596,1.6552,0.6844,0.8064,0.2046,0.2909,1.297,0.7959,0.0662,0.8154,0.4138,0.8202,0.4134,0.6254,Control
J06,0.1236,1.3995,0.7723,0.0721,0.518,0.9632,0.9486,0.7161,0.2984,0.625,1.1923,1.3592,1.2427,1.3166,1.029,0.8006,1.0718,0.1997,0.412,0.7389,0.8276,0.5801,1.2022,0.2187,0.9339,0.6145,0.3424,0.1557,0.9201,0.5945,0.9589,1.1509,0.1537,0.5344,0.1761,0.5211,1.0262,-0.1392,0.2662,-0.0267,1.3785,0.9637,0.8591,0.7415,1.1126,1.1095,0.3635,1.3513,0.84,1.1582,0.9269,1.1081,0.7932,1.3528,0.8102,0.4715,0.0633,0.784,1.7375,0.4585,1.0866,0.6483,0.8565,1.3253,0.2872,0.9695,0.8289,1.2542,1.6607,1.8066,0.891,0.9034,0.4892,0.1314,1.3943,0.794,0.3605,1.1304,0.4952,0.6745,1.2046,0.8177,Control
J07,0.4259,1.7849,1.0788,0.1409,0.6285,1.2293,1.0697,1.0386,0.4819,0.9346,1.3356,1.4867,1.5106,1.7098,1.2428,1.0676,1.1245,0.5041,0.7095,1.1129,1.0754,1.1587,1.4115,0.4551,1.4831,1.021,0.7037,0.5745,1.1429,1.1483,1.4813,1.4882,0.6388,0.9574,0.3731,0.6823,1.1349,-0.0202,0.5248,0.0074,1.5816,1.0508,0.9754,0.9443,1.2395,1.2692,0.5813,1.8668,1.0752,1.1156,1.2843,1.6314,1.0648,1.6589,0.6738,0.5843,0.5842,0.9159,2.0883,0.3587,0.9762,0.9401,0.986,1.6005,0.7471,1.2412,0.9065,1.5897,1.7915,2.1924,1.2225,1.1595,0.5548,0.5795,1.8016,0.85,0.4886,1.5967,0.6086,1.0967,1.0846,1.0157,Control
J08,0.0357,1.1831,0.8994,0.0645,0.3807,1.0069,0.6947,0.6619,0.2542,0.5239,1.0687,0.9953,1.0044,1.1826,0.9387,0.6382,0.6518,0.2119,0.3998,0.6583,0.7161,0.6178,0.7316,0.2432,1.1613,0.8054,0.3109,0.1772,0.9583,0.7268,1.2059,1.0908,0.3344,0.5499,0.3143,0.4493,0.8001,-0.1022,0.281,-0.0921,1.1805,0.9781,0.6601,0.7237,0.9922,0.9186,0.154,1.269,0.7819,0.9125,1.0061,1.185,0.714,1.022,0.489,0.4509,0.2502,0.7766,1.551,0.359,0.7092,0.7482,0.8791,1.0695,0.327,0.8574,0.5977,0.9505,1.454,1.6391,0.683,0.9303,0.2902,0.6112,1.3545,0.6547,0.1601,1.156,0.3926,0.934,0.7752,0.6869,Control
J09,0.1655,1.5224,0.9825,0.0249,0.4399,0.9462,0.9536,0.95,0.1981,0.8079,0.9535,1.5161,1.3424,1.6107,1.2109,1.1361,0.8458,0.3096,0.5009,0.855,0.9394,0.6878,1.4518,0.2454,1.3246,0.6868,0.4438,0.3657,0.9672,0.7404,1.0564,1.1854,0.1619,0.4677,0.1187,0.5268,1.0481,-0.0972,0.3641,-0.2294,1.5306,0.9821,0.5812,0.9382,1.1339,1.3343,0.4883,1.3329,1.0181,1.0694,0.6863,1.4125,0.6108,1.5159,0.6155,0.428,0.2449,0.7474,2.0689,0.4758,1.1267,0.6526,0.9561,1.3552,0.5955,0.8459,0.9452,1.3776,1.8897,1.965,0.7875,1.0348,0.4287,0.3408,1.2074,0.7061,0.3942,0.9564,0.6016,0.7923,0.9944,0.8463,Control
J10,0.309,1.7081,1.0534,0.1375,0.5293,1.236,1.059,0.921,0.4641,1.0036,1.3803,1.5263,1.4552,1.5569,1.2079,0.895,1.1602,0.3195,0.7161,1.2267,1.0953,0.9936,1.3971,0.4185,1.3041,0.8732,0.7354,0.59,1.0801,1.0689,1.2682,1.4439,0.4678,0.8952,0.3255,0.6565,1.1238,-0.0173,0.4454,0.0134,1.608,1.0784,0.8414,1.195,1.1081,1.2201,0.5739,1.8431,1.0812,1.4193,1.2495,1.505,0.8867,1.5754,0.9084,0.7405,0.5037,1.0443,1.9413,0.6381,1.0872,0.7906,1.232,1.6124,0.5953,1.1281,0.8451,1.7572,1.8436,2.1861,1.2401,1.0921,0.6296,0.5302,1.6118,0.7697,0.3715,1.554,0.7275,1.0902,1.2888,1.0291,Control
J11,0.198,1.5584,1.0658,0.1677,0.3941,1.196,0.8127,0.5688,0.1368,0.6448,1.275,1.2454,1.1754,1.2834,0.8799,0.7979,0.7044,0.2762,0.578,0.827,0.8999,0.9077,0.8767,0.2864,1.3599,0.9176,0.4282,0.2668,0.8664,0.9825,1.2475,1.0931,0.375,0.895,0.2596,0.4427,1.055,-0.0718,0.4004,-0.0323,1.528,1.1704,0.6384,1.1094,1.1603,1.02,0.419,1.7166,1.0006,0.9397,1.1527,1.5757,0.8954,1.4211,0.705,0.497,0.3775,0.9539,2.0725,0.4337,0.886,0.7275,0.9957,1.4092,0.5724,0.8389,0.9809,1.4139,1.7604,2.1739,1.0066,1.121,0.4047,0.3099,1.2275,0.6221,0.4574,0.9367,0.5217,0.9254,0.9755,0.7816,Control
J12,0.0867,1.5189,0.7205,0.0485,0.4139,0.8777,0.7884,0.6953,0.1668,0.6633,1.2356,1.1347,1.2294,1.168,0.8495,0.8285,0.6499,0.1739,0.462,0.9611,0.7672,0.6976,0.998,0.1491,1.0274,0.7658,0.3754,0.2428,0.8472,0.8471,1.039,1.142,0.2343,0.8143,0.1893,0.4384,1.0254,-0.141,0.3002,-0.1205,1.4127,1.0243,0.6942,0.8531,1.1352,1.0269,0.2623,1.3616,0.9484,1.0494,1.0044,1.3276,0.6745,1.4178,0.7097,0.3992,0.3662,1.016,1.7459,0.3197,0.9167,0.6188,0.758,1.204,0.3488,0.8617,0.7687,1.0845,1.7493,1.6881,1.0786,1.0323,0.4628,0.2789,1.1578,0.78,0.1269,1.2393,0.5607,0.8549,1.0475,0.8123,Control
K01,0.2145,1.4652,0.7836,0.1283,0.6444,1.1117,0.8806,0.6775,0.2667,0.711,1.3993,1.2254,1.2327,1.5858,0.9953,0.6041,1.0472,0.3039,0.5219,0.9552,0.7481,0.9318,1.0994,0.2939,1.1472,0.8536,0.556,0.3924,1.1364,0.686,1.3694,1.3058,0.3979,0.5805,0.3688,0.4792,0.7868,-0.091,0.4395,-0.033,1.1888,0.9527,0.8717,0.7496,0.9824,0.8923,0.415,1.5241,0.9033,0.9938,1.3841,1.2488,0.8944,1.4661,0.5876,0.423,0.3123,0.774,1.7287,0.3514,0.915,0.7879,0.8232,1.2764,0.4014,1.2899,0.6755,1.2468,1.447,1.8196,0.8753,0.92,0.3911,0.2853,1.834,0.8219,0.4134,1.5563,0.4505,1.0606,0.7916,0.7144,BRCACancer
K02,0.1992,1.4538,0.7775,0.1376,0.6167,1.0463,0.8468,0.8095,0.2624,0.6958,1.2158,1.4689,1.257,1.4011,1.1002,0.8919,1.1141,0.2569,0.535,1.0145,0.7615,0.7387,1.2107,0.2246,1.2005,0.9333,0.5946,0.3738,1.1378,0.721,1.2904,1.2197,0.4947,0.5526,0.2993,0.5867,0.8303,-0.1016,0.4094,-0.023,1.318,0.884,0.9597,0.7327,1.0187,0.9564,0.3915,1.5123,0.9486,0.8895,1.2562,1.3154,0.808,1.6347,0.612,0.459,0.4991,0.8436,1.7105,0.2596,0.8461,0.7631,0.8363,1.2775,0.4585,1.2879,0.8053,1.3918,1.5134,1.9581,0.8032,1.0242,0.3454,0.2474,1.4469,0.7602,0.4108,1.7168,0.3778,1.032,1.0478,0.7413,BRCACancer
K03,0.0571,1.2927,0.6712,0.0333,0.5082,0.9946,0.8276,0.6625,0.1382,0.4731,1.001,0.9787,1.1631,1.1762,0.9904,0.6113,0.7617,0.1832,0.4758,0.8681,0.8501,0.4269,0.9872,0.1529,0.9383,0.7235,0.3686,0.2007,0.9213,0.739,1.0489,1.0142,0.1302,0.5476,0.3043,0.5202,0.9354,-0.2071,0.3361,0.1249,1.1224,0.7778,0.6461,0.7837,0.9384,0.6392,0.2251,1.3566,0.5901,0.9763,1.0585,1.2063,0.592,1.2878,0.5969,0.4273,0.0652,0.6283,1.4757,0.5022,0.8552,0.5164,0.6632,1.0697,0.1538,1.1371,0.7325,1.0362,1.2697,1.7505,0.9562,0.9244,0.2167,0.1105,0.9995,0.6841,0.1612,1.1572,0.3771,0.7899,0.8063,0.6419,BRCACancer
