@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10800 numeric
@attribute 109 numeric
@attribute 11261 numeric
@attribute 1128 numeric
@attribute 1129 numeric
@attribute 113 numeric
@attribute 113026 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 1139 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 135 numeric
@attribute 136 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 153 numeric
@attribute 154 numeric
@attribute 155 numeric
@attribute 163688 numeric
@attribute 1812 numeric
@attribute 1816 numeric
@attribute 185 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 1956 numeric
@attribute 196883 numeric
@attribute 2064 numeric
@attribute 2065 numeric
@attribute 2066 numeric
@attribute 2149 numeric
@attribute 2185 numeric
@attribute 22953 numeric
@attribute 23236 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 291 numeric
@attribute 2911 numeric
@attribute 2915 numeric
@attribute 292 numeric
@attribute 2925 numeric
@attribute 3269 numeric
@attribute 3274 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3360 numeric
@attribute 3361 numeric
@attribute 3362 numeric
@attribute 3363 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3973 numeric
@attribute 4638 numeric
@attribute 4842 numeric
@attribute 4843 numeric
@attribute 4846 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 5021 numeric
@attribute 5023 numeric
@attribute 5024 numeric
@attribute 5025 numeric
@attribute 5027 numeric
@attribute 51196 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 51806 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5333 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5350 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 56413 numeric
@attribute 56848 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5733 numeric
@attribute 5737 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6261 numeric
@attribute 6262 numeric
@attribute 6263 numeric
@attribute 63928 numeric
@attribute 6543 numeric
@attribute 6546 numeric
@attribute 6547 numeric
@attribute 683 numeric
@attribute 6865 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7201 numeric
@attribute 7220 numeric
@attribute 7416 numeric
@attribute 7417 numeric
@attribute 7419 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 775 numeric
@attribute 777 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 814 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 83447 numeric
@attribute 84812 numeric
@attribute 85366 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8877 numeric
@attribute 8911 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 89869 numeric
@attribute 9127 numeric
@attribute 91807 numeric
@attribute 952 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E07,0.0145,-0.031,1.2758,0.4209,1.3228,0.0606,-0.0401,1.7288,0.1332,-0.0394,-0.0521,-0.0417,-0.1344,0.1944,0.5055,0.2256,0.0131,-0.0202,-0.0791,0.3257,1.3577,-0.0812,0.1783,-0.0288,0.231,0.011,-0.0101,-0.0593,-0.0162,0.1532,0.2581,-0.0951,-0.0774,1.3389,1.0978,-0.0185,0.1761,0.0776,1.3892,0.1919,0.7012,-0.0662,-0.0979,-0.0322,0.0142,0.1776,-0.0796,-0.0869,0.4576,-0.0639,-0.0066,1.0417,-0.0337,-0.0262,-0.1138,-0.0399,-0.1501,0.0416,-0.0242,-0.0324,0.6809,0.5085,0.5409,0.7724,-0.0454,0.3185,-0.1005,0.0245,0.1107,0.0063,1.7261,1.2994,1.8503,0.0362,0.0015,1.1001,0.1056,1.2197,-0.0532,0.5157,0.9354,-0.0467,-0.0256,-0.0416,0.2577,0.0562,0.1331,-0.0692,-0.0912,0.6092,1.2851,0.044,0.5007,1.8261,0.7054,-0.0395,0.3045,1.2198,0.5276,-0.0307,0.7432,0.1948,0.5065,0.8478,0.9796,1.1666,0.9504,0.9827,-0.1065,0.1712,0.7068,-0.0186,0.8515,0.233,0.2045,0.6592,0.1066,-0.0137,-0.0184,-0.049,-0.0852,-0.0158,-0.0506,-0.0763,0.0064,0.0361,0.2554,0.0071,1.1974,-0.0087,-0.0715,-0.1065,0.0987,0.156,-0.0546,0.1082,0.3701,0.3716,1.4585,-0.038,0.0263,-0.067,-0.0286,0.0322,-0.0616,2.5118,0.9668,2.7673,0.1857,0.6475,0.204,0.051,0.3944,0.4985,-0.0558,-0.0023,-0.1027,-0.0018,0.025,0.3775,0.1642,0.0532,0.0431,-0.0439,0.0477,-0.0493,0.4668,-0.0558,BRCACancer
Utah__E08,-0.0106,-0.0371,1.7502,0.2913,1.2608,-0.0062,-0.0422,1.9546,0.0382,-0.0367,-0.0591,-0.0566,-0.1223,0.1489,0.5662,0.1714,-0.0788,-0.0652,-0.0958,0.2277,1.1606,-0.0754,0.1512,0.0234,0.348,0.0091,-0.041,-0.0404,-0.0508,0.0932,0.3394,-0.1055,-0.0623,1.2191,1.0537,0.0281,0.161,0.1045,1.3051,0.2207,0.7115,-0.0494,-0.0631,-0.0635,0.0142,0.2284,-0.0881,-0.0991,0.3295,0.1034,0.0336,0.7635,-0.0463,0.0426,-0.1,-0.066,-0.0411,0.0108,-0.0867,-0.0369,0.7727,0.4724,0.5858,0.7189,-0.0513,0.2197,-0.0576,-0.0108,0.0938,-0.0234,1.6073,1.2531,1.8039,-0.0041,-0.0028,1.2221,0.0044,1.1247,-0.052,0.5607,0.8208,-0.0765,-0.0647,-0.0472,0.2733,-0.005,0.1954,-0.006,-0.128,0.6261,1.3666,0.0047,0.5341,1.9067,0.6422,-0.0428,0.3513,1.5205,0.5058,0.1144,0.4095,0.1854,0.4782,0.9382,1.0188,1.0655,0.9442,1.0496,-0.1299,0.2195,0.6943,0.003,0.8886,0.3521,0.2354,0.9602,0.1783,-0.0761,-0.0211,-0.1197,-0.0164,-0.021,-0.053,-0.0838,-0.0484,-0.0013,0.2369,-0.0563,1.1305,-0.004,-0.07,-0.1271,0.0299,0.1254,-0.0813,0.2598,0.2613,0.4309,1.45,-0.0222,-0.005,-0.0709,-0.0516,-0.0037,-0.084,2.4215,0.9768,2.7581,0.0318,0.8533,0.097,0.0151,0.4596,0.5018,-0.041,-0.0319,-0.0727,-0.0096,-0.0541,0.2894,0.2834,0.0318,-0.0094,-0.0651,0.0601,-0.0197,0.7232,-0.054,Control
Utah__E09,0.0065,-0.0495,1.432,0.3258,1.3528,-0.0582,-0.0329,1.6286,0.0801,-0.0164,-0.0621,-0.0716,-0.1131,0.207,0.6603,0.2544,0.0017,-0.0358,-0.0858,0.4181,1.2868,-0.0176,0.2324,0.1371,0.3081,0.0045,-0.0504,-0.0754,-0.0336,0.0122,0.2912,-0.0872,-0.0431,1.2659,0.9005,0.0223,0.1581,0.1729,1.7023,0.1811,0.6125,-0.027,-0.0666,-0.029,-0.014,0.2428,-0.0671,-0.0574,0.3945,-0.0161,0.0361,0.5822,-0.0076,0.0701,-0.1151,-0.0493,0.0121,0.0449,-0.0999,0.0154,0.7406,0.4119,0.5918,0.6747,-0.0602,0.2958,-0.0893,0.0116,0.1514,0.0486,1.5336,1.2977,1.6836,0.0231,0.0087,1.1664,0.0223,1.0263,-0.0713,0.5938,0.6508,-0.0934,-0.0646,-0.0621,0.0458,0.0354,0.1668,0.0035,-0.0423,0.546,1.3032,0.07,0.3731,1.537,0.599,-0.0268,0.3692,1.4408,0.4431,0.0408,0.6679,0.239,0.4608,0.9029,0.8682,0.9206,1.018,0.93,-0.0239,0.2178,0.6623,-0.0126,0.8834,0.3421,0.2251,0.71,0.0692,-0.047,-0.0063,-0.1864,-0.0788,-0.0067,-0.0376,-0.069,-0.0236,0.0504,0.1431,-0.032,1.2154,0.036,-0.0194,-0.0874,0.5755,0.1004,-0.0978,0.1124,0.2287,0.2933,1.1902,0.0094,0.0067,-0.0896,0.0056,0.0392,-0.0397,2.3476,0.7209,2.7111,0.1402,0.7355,0.1131,0.0682,0.4766,0.4354,-0.0691,-0.0376,-0.1016,0.0901,-0.0245,0.2042,0.2774,-0.0166,0.024,-0.0331,-0.0369,-0.0265,0.3915,-0.069,BRCACancer
Utah__E10,0.0883,-0.019,1.5026,0.3231,1.2751,-0.0574,-0.012,1.7602,0.0169,-0.0593,-0.1464,-0.1471,-0.1346,0.3451,0.4775,0.1077,-0.1219,-0.0253,-0.1292,0.1786,1.2193,-0.0309,0.1039,0.0197,0.1948,0.0087,-0.0225,-0.0829,-0.0088,0.0901,0.3295,-0.0836,-0.0627,1.2574,1.259,-0.0254,0.3568,0.1382,1.4617,0.2802,0.6042,-0.11,-0.1339,-0.077,-0.1074,0.3028,-0.1107,-0.1297,0.3551,-0.1621,0.0502,1.16,-0.0382,0.0227,-0.2226,-0.0336,-0.057,0.0107,-0.1213,-0.1875,0.961,0.7114,0.7429,0.7637,-0.0297,0.252,-0.0669,-0.0726,0.1493,-0.0219,1.6338,1.0945,2.0581,0.0643,-0.0716,1.4036,0.3437,0.9672,-0.0672,0.6127,1.0804,-0.1057,-0.0717,-0.0094,0.2114,0.0838,0.2859,-0.1878,-0.1414,0.6611,1.4311,0.0445,0.4077,1.6299,0.5955,-0.0715,0.3868,1.2304,0.6321,0.0217,0.5268,0.2656,0.6819,1.0893,1.2797,1.2429,0.982,1.0219,-0.1235,0.2617,0.8469,-0.045,0.949,0.3189,0.235,1.1981,0.1218,-0.0624,0.0237,-0.2972,-0.0791,-0.0596,-0.0592,-0.1138,-0.1344,0.0357,0.3635,-0.1084,1.3218,-0.0673,-0.0308,-0.1938,0.0172,0.2093,-0.0858,0.1808,0.4109,0.4443,1.5131,-0.0711,-0.0251,-0.0988,0.025,0.0044,0.0042,2.1342,0.8239,2.1817,-0.0049,0.7545,0.3111,0.061,0.7197,0.5098,-0.0654,0.0149,-0.1201,-0.0255,-0.0985,0.1934,0.1496,-0.1,-0.0273,-0.07,0.0928,-0.048,0.8884,-0.126,BRCACancer
Utah__E11,0.0572,-0.0519,1.106,0.3657,1.1537,-0.0311,-0.0031,1.3464,0.0663,-0.084,0.0314,-0.0016,-0.107,0.1465,0.5693,0.2159,0.0319,-0.0138,-0.0616,0.2527,0.9925,-0.0364,0.147,0.0414,0.2138,0.0189,0.014,-0.0532,0.001,0.0638,0.297,-0.07,-0.0662,1.4587,0.8247,-0.0596,0.1318,0.1131,1.1614,0.1034,0.5038,-0.085,-0.0881,-0.0411,-0.0573,0.2921,-0.1103,-0.1185,0.3655,-0.0855,0.0534,0.5646,-0.0438,0.0376,-0.1035,-0.035,-0.0344,0.0592,-0.0797,-0.1402,0.5089,0.3714,0.4133,0.6268,-0.0761,0.2411,-0.0939,0.0484,0.1208,-0.026,1.387,1.1679,1.5512,0.0485,0.0176,1.0577,0.1766,1.0277,-0.0451,0.3765,0.4094,-0.0582,-0.0649,-0.0633,0.1124,0.0891,0.1774,-0.2342,-0.1017,0.4667,1.2055,0.0152,0.3246,1.3778,0.4071,-0.0402,0.3286,1.21,0.3508,-0.1369,0.7737,0.265,0.3996,0.7249,0.8577,0.8867,0.7659,1.0043,-0.1152,0.176,0.5665,-0.0715,0.7081,0.1305,0.0689,0.4718,0.146,-0.1079,-0.0302,-0.1382,0.0054,-0.0486,-0.0496,-0.0691,-0.0062,0.0194,0.074,-0.0197,0.8517,0.0172,-0.026,-0.1314,0.008,0.1984,-0.0837,0.1055,0.3739,0.2054,1.2713,-0.0386,0.0185,-0.0615,-0.0151,-0.008,0.0016,2.2613,0.5493,2.6886,0.148,0.6338,0.2766,0.0967,0.3393,0.384,-0.1068,-0.0285,-0.0846,0.0109,0.0447,0.1838,0.2178,-0.0116,-0.0084,-0.0498,0.1654,-0.0249,0.3754,-0.0501,Control
Utah__E12,-0.0558,-0.038,0.9606,0.0186,1.2029,-0.0483,-0.0361,1.4598,-0.0125,-0.0288,0.0601,-0.1022,-0.0884,0.0873,0.209,0.0675,-0.0982,-0.0747,-0.0341,0.0974,1.0716,-0.025,0.0384,-0.0237,0.1426,0.0315,-0.0699,-0.0279,-0.0339,0.031,0.3374,0.0311,-0.0609,0.957,0.732,-0.0615,0.1295,0.082,0.8883,0.1237,0.429,-0.1329,-0.0327,-0.0801,-0.1122,0.1047,-0.0791,-0.058,0.1516,-0.0419,0.0565,0.0529,0.0242,-0.0871,-0.1848,-0.0228,-0.1196,-0.1167,-0.1074,-0.1497,0.3914,0.3165,0.3557,0.4582,-0.0388,0.1278,-0.1027,-0.0035,-1e-04,-0.0048,1.2464,0.8861,1.4039,-0.0445,-0.0554,0.9944,-0.195,0.6114,0.0085,0.2894,0.4679,-6e-04,-0.0236,-0.0655,0.149,-0.0061,0.156,-0.3382,-0.0642,0.3894,0.8915,-0.1072,0.279,1.1365,0.3262,0.0084,0.0491,0.8398,0.4117,0.0017,0.1765,0.174,0.3482,0.6384,0.6714,0.8231,0.7371,0.8461,-0.1288,0.1275,0.558,-0.1776,0.6359,0.0029,0.0413,0.6354,-0.0357,-0.0872,-0.0493,-0.0698,-0.0728,-0.1262,-0.0629,-0.0238,-0.1276,-0.0477,0.1049,0.0097,1.0123,0.0121,-0.004,-0.1888,-0.0425,0.0261,0.1436,0.0253,0.2248,0.2745,0.9125,-0.0225,-0.0156,-0.0479,0.0164,-0.011,-0.1173,2.0435,0.3768,2.3058,-0.0053,0.3618,0.1897,-0.0237,0.3316,0.2766,-0.119,-0.0397,-0.1243,-0.1386,-0.0669,-0.0339,0.0189,-0.0884,-0.0363,0.0664,0.05,0.0361,0.615,-0.0201,BRCACancer
Utah__F01,0.0337,-0.0113,1.5546,0.4,1.2767,-0.0454,-0.071,1.8532,0.034,-0.0854,-0.1337,-0.0866,-0.1797,0.2848,0.4499,0.1452,-0.0851,-0.0448,-0.1752,0.1773,0.9268,-0.064,0.1616,0.1811,0.3682,0.0128,-0.0586,-0.1303,-0.0175,0.0999,0.1379,-0.0771,-0.0893,0.9899,1.154,-0.0201,0.2542,0.1333,1.3623,0.4365,0.6536,-0.1113,-0.1027,-0.1115,-0.1497,0.2368,-0.1266,-0.1439,0.2537,-0.1596,-0.0115,0.923,-0.0537,-0.0071,-0.122,-0.1326,-0.1674,0.0528,-0.1344,-0.2579,0.9994,0.6423,0.6824,0.9457,-0.0281,0.2048,-0.133,-0.0379,0.2033,0.0118,1.6435,1.2061,2.0776,0.0387,0.0211,1.1152,-0.0738,0.9138,-0.1522,0.799,0.8477,-0.0948,-0.0488,-0.1244,0.291,0.0541,0.109,-0.4005,-0.1557,0.7117,1.3266,0.0129,0.5553,1.8156,0.6876,-0.086,0.4522,1.7921,0.5132,-0.1363,0.6054,0.2245,0.5979,1.0866,1.1563,1.0782,0.9389,0.9378,-0.2396,0.4388,0.8987,-0.1015,1.0735,0.2751,0.2275,1.2179,-0.0472,-0.0772,0.0255,-0.1818,-0.027,-0.0587,-0.0924,-0.1217,-0.0479,-0.044,0.3686,-0.1044,0.9382,0.0476,-0.0992,-0.1584,0.066,0.2926,-0.0362,0.1711,0.2905,0.5409,1.2967,-0.0654,-0.0539,-0.1211,-0.0088,0.047,-0.0452,2.2072,0.9481,2.2138,0.179,1.1562,0.1358,0.0439,0.6816,0.627,-0.0802,-0.0176,-0.0819,-0.0816,-0.1568,0.1888,0.2808,-0.0065,-0.0829,-0.1045,0.1114,-0.0767,0.6284,-0.1201,Control
Utah__F02,0.0216,-0.0108,1.521,0.3707,1.3599,-0.0958,-0.0064,1.8639,0.1131,-0.0723,-0.1376,-0.0765,-0.1362,0.2708,0.4979,0.144,0.0296,0.0011,-0.1695,0.2737,1.3251,0.0109,0.2001,0.0285,0.3323,-0.0071,-0.0209,-0.098,-0.0203,0.1947,0.32,-0.0513,-0.0887,1.2073,1.2127,-0.0238,0.1618,0.1891,1.356,0.2658,0.6813,-0.0656,-0.0782,-0.0772,-0.0426,0.4607,-0.1254,-0.0873,0.3835,-0.0201,0.0615,0.9395,-0.0259,-0.0536,-0.1469,-0.0521,-0.0365,0.0846,-0.0411,-0.0704,0.9362,0.646,0.607,0.9336,-0.0037,0.2299,-0.1163,-0.028,0.2503,0.0067,1.613,1.2297,1.9539,0.012,0.0425,1.2966,0.0566,1.12,-0.0533,0.6571,0.947,-0.0785,-0.0711,-0.0319,0.288,0.0416,0.2445,-0.0196,-0.131,0.7256,1.2543,0.0682,0.5732,1.7813,0.7346,-0.0813,0.4391,1.5924,0.5332,-0.0556,0.4927,0.285,0.6015,0.9555,1.1424,1.1766,0.9514,1.0616,-0.1671,0.2316,0.7786,-0.0731,1.0017,0.3518,0.2993,1.2791,0.0666,-0.0684,-0.0555,-0.1497,-0.1188,-0.0176,-0.0668,-0.0947,-0.0904,-0.0418,0.3298,-0.1116,1.1611,0.0175,-0.0296,-0.1213,0.1083,0.2604,-0.0379,0.1915,0.3534,0.4735,1.464,-0.0293,-0.0188,-0.0774,0.0041,0.0177,-0.0459,2.3166,1.0326,2.2365,0.0858,0.9803,0.2071,0.099,0.6298,0.5702,-0.1505,0.0314,-0.0399,-0.0159,-0.0472,0.2471,0.2439,0.0515,0.0216,-0.1366,0.0997,-0.0938,0.8813,-0.1124,Control
Utah__F03,0.0814,-0.0158,1.2676,0.3072,1.301,-0.1645,-0.0717,1.7431,0.0154,-0.0602,0.0038,-0.1494,-0.1502,0.2704,0.3982,0.0739,-0.0748,0.0317,-0.1817,0.1505,1.3953,0.0858,0.1524,-0.0316,0.0347,0.0757,-0.0498,-0.18,0.0096,0.0653,0.3442,-0.0746,-0.0483,1.612,0.959,0.0269,0.1671,-0.037,1.3782,0.097,0.5127,-0.0962,-0.1601,-0.1695,-0.0834,0.4333,-0.1258,-0.1666,0.3527,-0.1011,0.0041,0.7595,-0.016,-0.0112,-0.208,-0.0727,0.0165,0.0373,-0.1232,-0.2172,0.6335,0.4332,0.5188,0.724,-0.002,0.2192,-0.1155,0.0266,0.0988,-0.0441,1.4925,1.1821,1.7942,0.0326,-0.0019,1.2776,0.1991,1.0425,-0.0422,0.6008,0.8606,-0.1056,-0.0173,-0.0585,0.121,0.0327,0.2505,-0.1368,-0.1332,0.5785,1.2236,0.0789,0.4573,1.5377,0.6593,-0.0753,0.3806,1.2899,0.4222,-0.0845,0.6112,0.184,0.4894,0.809,0.8768,0.8889,0.8232,0.91,-0.06,0.0855,0.5471,-0.0146,0.7738,0.1866,0.1905,0.957,-0.0237,-0.0623,-0.0394,-0.1324,-0.0604,-0.0394,-0.0381,-0.1335,6e-04,-0.0765,0.2211,-0.1229,1.0908,-0.013,-0.0108,-0.112,0.1752,0.3967,-0.0264,0.1942,0.2927,0.3192,1.2167,-0.056,-0.0398,-0.1135,0.001,-0.067,0.0133,2.061,0.8255,2.2152,0.1577,0.5867,0.2093,0.0852,0.4361,0.4223,-0.0515,-0.0135,-0.061,0.0404,-0.0389,0.2739,0.0851,-0.0559,-0.0871,-0.0772,0.1268,0.0036,0.5095,-0.094,Control
Utah__F04,0.0527,-0.0597,1.4896,0.2436,1.0831,0.0856,-0.0873,1.8084,0.0557,-0.1339,-0.1184,-0.092,-0.1534,0.206,0.3508,0.1381,-0.1696,0.0025,-0.1208,0.2866,1.3332,0.1165,0.1142,0.0228,0.2619,-0.0038,-0.0369,-0.1101,-0.0213,0.1922,0.1766,-0.0698,-0.0943,1.0921,1.1812,-0.0829,0.5066,0.054,1.2482,0.6211,0.7394,-0.15,-0.1122,-0.1212,-0.2814,0.127,-0.127,-0.1642,0.3078,-0.0727,0.1035,1.1517,-0.0635,0.0085,-0.2303,-0.0593,-0.0696,0.0113,-0.1028,-0.3432,0.9104,0.6024,0.8457,0.6904,-0.1089,0.1412,-0.1508,-0.0092,0.0733,-0.0101,1.7315,1.0628,2.1018,0.0878,-0.0391,1.1355,-0.0801,1.0997,-0.0488,0.6259,0.9521,-0.0722,-0.0987,-0.0768,0.2596,0.0015,0.1926,-0.3944,-0.1714,0.715,1.4357,-0.0143,0.5361,1.8382,0.6245,-0.0699,0.2988,1.3807,0.6986,-0.1278,0.5336,0.2499,0.7051,1.1418,1.0569,1.2178,0.8987,0.9021,-0.0575,0.3367,1.1845,-0.1838,1.0599,0.2684,0.1796,1.1288,0.0137,-0.1474,-0.0772,-0.0888,-0.0831,-0.0777,-0.0885,-0.1219,-0.144,-0.0641,0.5746,-0.0653,1.0352,0.0334,-0.0326,-0.1374,-0.014,0.2464,-0.2331,0.0518,0.225,0.4678,1.2724,-0.0531,-0.0114,-0.0828,-0.0052,-0.0197,-0.0163,2.4113,1.1402,2.0935,0.1959,0.8589,0.2599,0.0618,0.6937,0.5979,-0.0749,-0.0412,-0.0653,0.0661,-0.0824,-0.0475,0.1395,-0.1253,-0.0896,-0.0436,0.0952,-0.0246,0.5392,-0.1268,Control
Utah__F05,0.0369,-0.0082,1.7038,0.4486,1.2955,0.102,-0.0302,1.7355,0.0675,-0.0706,-0.0494,-0.0798,-0.1187,0.2415,0.5495,0.127,-0.0987,3e-04,-0.106,0.3183,1.0979,0.0615,0.1793,0.0733,0.3058,0.0374,-0.0546,-0.0875,0.0026,0.0854,0.2575,-0.0066,-0.0711,1.5667,1.0233,-0.0417,0.1529,0.0871,1.4632,0.161,0.5626,-0.0873,-0.0853,-0.0831,-0.0098,0.3135,-0.1104,-0.1442,0.5032,-0.0188,-7e-04,0.9214,0.0475,-0.0473,-0.1569,-0.0278,0.0041,0.036,-0.0328,-0.1122,0.7883,0.4908,0.5535,0.89,-0.0607,0.3605,-0.1069,0.0566,0.1758,-0.0604,1.5643,1.299,1.7037,0.078,0.0068,1.0909,-0.0339,1.2874,-0.0577,0.5163,0.8408,-0.0584,-0.0838,-0.0942,0.2112,0.0413,0.1774,-0.1237,-0.0959,0.6193,1.4109,0.0859,0.4919,1.5999,0.6605,-0.0218,0.4722,1.4944,0.3872,-0.0781,0.7178,0.282,0.4414,0.8365,1.0497,1.0078,0.9628,1.0821,-0.1107,0.2137,0.6596,-0.0736,0.9612,0.2406,0.1865,0.9323,0.1002,-0.0717,-0.0038,-0.0158,-0.0458,-0.0223,-0.0542,-0.0828,-0.0937,0.0512,0.1986,-0.0396,1.1987,0.0559,-0.0378,-0.1078,0.2071,0.2845,-0.106,0.1692,0.3577,0.4225,1.4108,-0.0338,0.0275,-0.0675,-0.0012,-0.0021,-0.0164,2.2721,0.6884,2.495,0.1322,0.7959,0.2844,0.1164,0.4902,0.5089,-0.049,0.0403,-0.0351,-0.0311,-0.0718,0.1863,0.221,0.0104,-0.0087,-0.0793,0.1257,-0.0051,0.6693,-0.0628,Control
Utah__F06,0.0827,0.0034,1.3544,0.3189,1.2758,-0.0685,-0.0477,1.4125,-0.0677,-0.0508,-0.1469,-0.14,-0.1646,0.1264,0.346,0.0845,-0.1466,0.0362,-0.1702,0.5482,0.877,0.0102,0.1265,-0.0171,0.3448,0.098,-0.0555,-0.0904,0.0169,0.0422,0.1438,-0.0779,-0.0754,1.4295,0.9061,0.0053,0.26,-0.0485,1.6433,0.1525,0.4066,-0.0921,-0.1307,-0.1391,-0.1227,0.3024,-0.115,-0.1978,0.3054,-0.0841,0.0764,0.8802,-0.0547,0.0973,-0.1917,-0.0635,-0.058,0.0166,-0.0959,-0.2212,0.4266,0.4458,0.4707,0.4198,-0.035,0.2478,-0.1217,-0.0614,0.1166,-0.0372,1.2635,0.9867,1.4807,0.0785,0.003,0.8839,0.2121,1.1198,-0.0639,0.5241,0.5448,-0.1035,-0.0136,-0.0555,0.1372,0.0818,0.1632,-0.3502,-0.1604,0.5072,1.3653,0.1215,0.3615,1.3302,0.5027,-0.1066,0.2802,0.9202,0.3113,-0.0736,0.8422,0.241,0.4215,0.6603,0.6363,0.9845,0.8466,0.8436,-0.1527,0.0833,0.5883,-0.1131,0.699,-0.0427,0.085,0.7763,-0.0857,-0.019,-0.0019,-0.3088,-0.1464,-0.0738,-0.016,-0.1549,-0.0238,-0.0045,0.3497,-0.0761,1.2084,-0.0077,-0.0328,-0.1923,0.1052,0.235,-0.1298,0.1192,0.3136,0.1618,1.2069,-0.0657,-0.0431,-0.1063,0.0414,-0.0272,-0.0291,1.707,0.5212,2.3416,0.179,0.4774,0.2199,0.07,0.4801,0.2848,-0.0333,-0.0292,-0.0754,0.0624,-0.0744,0.225,0.1107,-0.0541,0.0025,-0.0972,0.0554,-0.0201,0.6775,-0.1332,Control
Utah__F07,0.0065,-0.0541,1.2066,0.2571,1.0536,-0.0316,-0.0527,1.7262,0.0621,-0.0446,-0.0769,-0.0567,-0.1711,0.2094,0.4831,0.0877,-0.018,-0.0508,-0.1337,0.3513,1.122,0.0636,0.1808,0.0302,0.0996,0.038,-0.1394,-0.0586,-0.0479,0.0604,0.2659,-0.0548,-0.0869,1.1517,1.2832,0.0317,0.4433,0.0899,0.961,0.5548,0.6675,-0.0654,-0.0792,-0.1056,-0.0529,0.1832,-0.1592,-0.1108,0.2947,-0.0587,-0.0016,0.7778,-0.0444,-0.0961,-0.1547,-0.1011,-0.0812,0.0777,-0.0428,-0.1091,1.2871,0.8677,0.7732,0.7595,-0.087,0.1644,-0.103,0.0056,0.1457,0.0399,1.4382,1.207,1.8607,0.0022,0.0452,1.2679,0.1176,0.8734,-0.0697,0.5136,0.615,-0.0861,-0.0815,-0.0978,0.2277,-0.006,0.0431,-0.0707,-0.0887,0.6474,1.3203,0.0099,0.4525,1.5097,0.5462,-0.0611,0.4008,1.6642,0.599,-0.0618,0.2736,0.2319,0.8053,1.0812,1.2621,1.3244,0.8119,1.1659,-0.1369,0.5998,1.0844,-0.0258,0.9645,0.1915,0.1674,0.8552,0.1112,-0.0896,-0.037,-0.1552,-0.093,-0.055,-0.0733,-0.0959,0.0043,0.0306,0.5368,-0.0696,0.7387,0.0263,-0.0667,-0.1037,0.076,0.2492,-0.0897,0.2357,0.2932,0.4188,1.2593,-0.013,0.001,-0.086,-0.062,0.0346,-0.0279,2.1633,0.8297,2.3627,0.1801,1.5815,0.1344,0.0238,0.8774,0.6033,-0.1422,-0.0556,-0.0861,-0.0219,-0.0621,0.1448,0.279,0.052,-0.0207,-0.1041,0.0603,-0.0423,0.6213,-0.068,Control
