@relation data

@attribute id string
@attribute 10488 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 11211 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 1387 numeric
@attribute 148327 numeric
@attribute 1499 numeric
@attribute 163688 numeric
@attribute 1638 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 1906 numeric
@attribute 1910 numeric
@attribute 196883 numeric
@attribute 2033 numeric
@attribute 23236 numeric
@attribute 2535 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2775 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 2932 numeric
@attribute 3265 numeric
@attribute 3815 numeric
@attribute 3845 numeric
@attribute 4157 numeric
@attribute 4254 numeric
@attribute 4286 numeric
@attribute 434 numeric
@attribute 4893 numeric
@attribute 51176 numeric
@attribute 51384 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54361 numeric
@attribute 5443 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5613 numeric
@attribute 5894 numeric
@attribute 64764 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 7299 numeric
@attribute 7306 numeric
@attribute 7471 numeric
@attribute 7472 numeric
@attribute 7473 numeric
@attribute 7474 numeric
@attribute 7475 numeric
@attribute 7476 numeric
@attribute 7477 numeric
@attribute 7478 numeric
@attribute 7479 numeric
@attribute 7480 numeric
@attribute 7481 numeric
@attribute 7482 numeric
@attribute 7483 numeric
@attribute 7484 numeric
@attribute 7855 numeric
@attribute 7976 numeric
@attribute 801 numeric
@attribute 80326 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 81029 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 8321 numeric
@attribute 8322 numeric
@attribute 8323 numeric
@attribute 8324 numeric
@attribute 8325 numeric
@attribute 8326 numeric
@attribute 83439 numeric
@attribute 84699 numeric
@attribute 89780 numeric
@attribute 90993 numeric
@attribute Class {Control,BRCACancer}

@data
D09,0.8687,0.0816,-0.0455,0.2816,0.0321,0.0844,-0.0707,1.5732,-0.1653,0.1486,1.4624,1.1948,0.0085,1.7265,0.1556,-0.1472,0.4449,0.8319,0.9638,-0.1172,-0.0899,0.1433,1.601,0.1879,0.0383,0.024,0.8275,1.421,0.0231,0.1938,0.5493,0.3942,0.4244,0.0449,1.1819,0.1079,-0.0441,0.0449,-0.0565,2.9893,1.1377,-0.1345,-0.1784,1.62,0.6418,-0.0618,-0.0621,0.2749,0.9957,0.8949,-0.0335,0.1937,0.6644,-0.0739,1.5693,1.0398,0.4905,0.4165,0.8538,1.506,0.3347,1.3571,0.2305,-0.1228,-0.0927,0.2158,-0.1171,-0.02,-0.1252,0.0608,0.1611,0.0119,-0.0326,0.1604,0.0166,0.0382,-0.1473,0.0603,0.051,-0.0159,0.1414,2.1715,0.2121,0.6783,2.2565,0.1538,0.0242,0.2287,0.0575,0.4717,0.4539,0.2554,-0.0971,0.122,0.0178,0.0978,0.1005,-0.0205,-0.0645,0.247,-0.0799,Control
D10,0.9228,0.0125,-0.0153,0.1527,0.0388,0.1422,-0.0649,1.3882,-0.118,0.2023,1.2564,1.1877,0.0079,1.4728,0.1739,-0.0875,0.3106,0.6115,0.7972,-0.0396,-0.1011,0.0776,1.6859,0.2377,0.1755,0.0026,0.7103,1.3176,-0.0196,0.2474,0.4839,0.3646,0.3991,-0.0086,1.0901,-0.0955,0.0977,0.0612,0.058,2.5983,0.7404,-0.0083,-0.1793,1.3034,0.5225,-0.0248,0.0022,0.337,1.0254,0.8289,-0.1194,0.2191,0.6788,-0.034,1.6679,0.8457,0.4452,0.3482,0.8919,1.2498,0.3177,0.9888,0.1995,-0.0531,-0.0376,0.2068,-0.1163,0.0179,-0.0933,0.087,0.0984,0.0595,-0.0432,0.1282,-0.053,0.1102,-0.0449,0.0401,0.1616,-0.0171,0.0421,1.9689,0.1345,0.5251,2.469,0.1015,0.0048,0.2077,0.1412,0.3709,0.3744,0.1526,-0.0964,0.1411,-0.056,0.0714,0.0977,-0.0499,-0.1176,0.2011,-0.105,Control
D11,0.4392,0.0751,0.0173,0.0986,0.0353,0.2274,-0.1726,0.6542,-0.1513,-0.0343,0.6866,0.7755,-0.0384,1.0388,0.1107,-0.1374,0.14,0.336,0.4892,-0.1707,-0.0439,0.2342,0.9165,0.0731,-0.1787,-0.1134,0.3421,0.693,0.1038,0.1572,0.3777,0.2333,0.2183,-0.142,0.7018,-0.1199,-0.0682,-0.1319,-0.0087,1.5273,0.705,-0.025,-0.1883,0.6964,0.2763,-0.0419,-0.0609,0.0801,0.6509,0.5404,-0.0693,0.2041,0.513,-0.1645,0.9471,0.3809,0.46,0.1474,0.4385,0.6441,0.1631,0.8224,0.1385,-0.1508,-0.0511,0.1572,-0.103,0.0686,-0.1829,-0.1597,0.0078,0.0936,-0.1562,0.2124,-0.0141,0.1478,-0.258,0.0095,0.1259,-0.1017,0.0526,1.6044,0.0114,0.3769,1.9583,0.2562,0.0163,0.5237,0.0126,0.2946,0.2711,-0.1968,-0.0121,-0.1809,-0.0789,-0.1301,-0.0257,-0.0202,-0.0123,0.0972,-0.0118,Control
D12,0.7654,-0.0378,-0.0499,0.1852,-0.034,0.0984,-0.0525,1.3053,-0.0617,0.1411,0.976,1.0953,0.0051,1.3738,0.1668,-0.055,0.2948,0.6161,0.8073,-0.1518,-0.0449,0.138,1.4805,0.1751,0.1373,-0.0587,0.6124,1.0305,0.0246,0.1748,0.5468,0.3141,0.352,-0.009,1.0597,-0.0498,-0.0648,0.0112,0.1066,2.6901,0.6528,0.001,-0.0288,1.3437,0.5267,-0.0129,-0.1201,0.2607,0.9781,0.8187,-0.1175,0.2118,0.6065,-0.0248,1.4867,0.9554,0.4226,0.3598,0.7562,1.0526,0.194,0.9832,0.1895,3e-04,0.0559,0.1434,-0.0695,0.026,-0.0934,0.0513,0.0921,0.1115,-0.0794,0.1619,0.0387,0.0733,-0.1335,-0.0182,0.2134,0.043,8e-04,2.1698,0.1344,0.6078,2.3686,0.1966,0.0034,0.2333,0.0887,0.2731,0.4093,0.1608,0.0111,-0.0282,-0.0146,0.1089,0.1298,-0.0287,0.0573,0.155,-0.0892,Control
E01,0.6296,0.0147,-0.0165,0.179,0.0019,0.0308,-0.1128,1.6378,-0.1011,0.117,1.3108,1.0924,-0.0232,1.6846,0.0952,-0.0723,0.333,0.5273,0.7966,9e-04,0.0046,0.0477,1.4516,0.1589,0.0496,-0.0969,0.6918,1.4761,-0.0398,0.1703,0.4879,0.428,0.2755,-0.0431,1.0913,0.0186,-0.0744,0.0238,0.0098,3.0096,0.6942,-0.003,-0.1851,1.5808,0.4679,-0.0584,-0.075,0.1902,0.8527,0.8386,-0.0806,0.1402,0.5981,-0.0783,1.5713,0.7767,0.4081,0.3564,0.8015,1.3234,0.279,1.1551,0.2226,-0.0829,-0.0256,0.083,-0.0917,0.0172,-0.0658,0.1061,0.1147,0.0134,-0.0615,0.0962,0.0327,0.0032,-0.0947,-0.047,0.1182,-0.0157,0.1192,2.4746,0.1233,0.6527,2.2234,0.0255,-0.0139,0.1963,0.0392,0.3267,0.3424,0.0969,-0.0509,0.0295,-0.0089,0.0342,0.1027,-0.0501,-0.0375,0.1306,-0.0601,BRCACancer
E02,1.0047,0.0163,-0.02,0.3289,-0.0752,0.1044,0.0575,1.5463,-0.1406,0.272,1.7482,1.3505,0.0844,1.9677,0.1012,-0.1397,0.4707,0.8225,0.9985,-0.0958,-0.0954,0.0665,1.699,0.1572,0.0357,0.1254,0.8386,1.6386,0.0456,0.1833,0.5772,0.5266,0.4329,-0.01,1.1422,-0.1015,0.1002,0.126,0.0407,3.2283,1.4106,0.028,-0.0905,1.4632,0.5179,-0.0556,-0.0272,0.2992,0.7773,1.1303,-0.2179,0.284,0.7186,-0.0609,1.5948,1.0066,0.5434,0.3982,0.8788,1.5839,0.4273,1.5412,0.2513,-0.1108,-0.0976,0.1413,-0.1202,0.032,-0.0644,0.0309,0.0966,0.0518,0.0332,0.0452,0.0565,0.113,-0.0834,0.0589,0.1515,0.0447,0.3385,2.1628,0.1567,0.7142,2.4671,0.0766,-0.0291,0.1666,0.0108,0.6997,0.4877,0.3639,-0.0796,0.2962,-0.0617,0.0987,0.1959,-0.0688,-0.0739,0.2242,-0.0958,Control
E03,1.0327,0.011,-0.031,0.2832,0.0014,0.0704,-0.0306,2.0647,-0.0634,0.3157,1.4211,1.3706,0.0298,1.6359,0.1368,-0.0922,0.4509,0.8704,0.8931,-0.0935,-0.0086,0.0755,1.7561,0.2201,0.3164,0.0125,0.7904,1.5503,0.0317,0.1966,0.59,0.3929,0.4693,0.0029,1.2796,0.0779,-0.0045,0.0638,0.1667,2.9213,0.979,-0.0022,0.0268,1.6868,0.7116,-0.0397,-0.0427,0.2437,1.0267,0.9428,-0.1075,0.2238,0.6768,-0.0127,1.8187,1.1335,0.5501,0.3878,0.9546,1.3712,0.243,1.2222,0.2732,-0.048,-0.0283,0.1178,-0.092,0.0305,-0.0239,0.0963,0.1095,0.0824,-0.1303,0.1084,0.0686,-0.0022,-0.1068,0.0802,0.2345,0.0222,0.1632,2.3276,0.2347,0.4944,2.7244,0.0661,0.0191,0.1047,0.0664,0.3907,0.4977,0.3633,0.0066,0.0588,0.0305,0.1935,0.1615,-0.053,0.0151,0.2373,-0.0472,Control
E04,1.0717,-0.0015,-0.044,0.4116,0.0016,0.1527,-0.0387,1.8438,-0.1025,0.3484,1.4685,1.2958,0.0777,1.8675,0.174,-0.1227,0.6386,1.0215,1.2163,0.0299,-0.0308,0.1619,1.7457,0.2791,0.244,0.0509,0.95,1.474,0.0207,0.2431,0.7433,0.4422,0.5544,0.067,1.1433,0.137,0.0121,0.1469,0.0393,3.1107,1.2789,-0.045,-0.1619,1.7668,0.8311,-0.015,0.0634,0.3369,1.0668,1.0104,-0.1028,0.2593,0.6837,-0.015,1.7083,1.2731,0.5435,0.5826,0.9385,1.6953,0.3938,1.6904,0.1828,-0.135,-0.0579,0.2185,-0.0543,0.0048,-0.0583,0.1159,0.1826,0.0328,0.0739,0.005,0.1381,0.1132,-0.0922,0.1149,0.2436,0.0533,0.2713,2.4413,0.2916,0.9354,2.5588,0.1272,0.0021,0.1487,0.0694,0.5905,0.5745,0.2914,-0.0695,0.0908,0.0749,0.1917,0.3137,-0.0335,0.0486,0.2417,-0.0556,Control
E05,0.8064,0.0813,0.0245,0.3838,0.0589,0.0834,-0.1877,1.2784,-0.1749,0.096,1.4543,1.149,0.0269,1.769,0.1717,-0.1168,0.3898,0.6594,0.945,0.0041,-0.1324,0.0625,1.6234,0.155,-0.0866,0.1141,0.6804,1.3738,0.0016,0.199,0.4985,0.4746,0.3934,-0.0176,1.0923,0.0753,0.0567,0.1093,0.029,2.8054,1.4867,-0.0057,-0.2773,1.2615,0.3973,-0.0691,0.0263,0.2326,0.7672,1.1271,-0.1868,0.2565,0.6298,-0.213,1.4644,0.8005,0.3906,0.2941,0.7143,1.4116,0.4185,1.3682,0.1451,-0.321,-0.0666,0.1206,-0.102,-0.0257,-0.0964,-0.0638,0.2184,0.0239,0.0586,0.0959,-0.0017,0.0739,-0.1028,-0.0431,0.0718,0.1166,0.2219,2.1386,0.1801,0.7072,2.309,0.0247,-0.0721,0.3808,0.1018,0.6127,0.3815,0.1119,0.0177,0.3129,0.0334,0.0558,0.1167,0.0078,-0.011,0.2178,-0.1627,Control
E06,0.5818,0.0973,0.0561,0.2246,0.1425,0.1031,-0.4087,1.3545,-0.208,0.0777,1.2151,1.0223,0.0373,1.7315,0.083,-0.097,0.1771,0.4377,0.9321,0.0847,-0.1701,0.1114,1.535,0.2034,-0.2713,0.079,0.6925,1.3104,0.0025,0.2853,0.4447,0.5171,0.1063,0.0465,1.0414,-0.0058,-0.1416,0.0748,-0.0177,2.4898,0.5624,0.1011,-0.4419,1.4663,0.4018,-0.0943,-0.1124,0.1775,0.7736,0.7322,-0.2662,0.0651,0.7063,-0.2096,1.4397,0.4629,0.4472,0.135,0.62,1.313,0.3952,0.619,0.4186,-0.2372,-0.2097,-0.0099,0.0112,0.0338,-0.1498,-0.2073,0.0088,-0.1243,0.0376,0.177,-0.1341,-0.0727,-0.1249,0.0167,-0.1011,0.0695,0.0848,1.755,0.0425,0.9359,1.704,0.1259,-0.065,0.4359,0.1217,0.5609,0.3282,0.1438,-0.0527,0.0627,0.0152,-0.1818,-0.1031,0.067,-0.0929,0.1801,-0.1658,BRCACancer
E07,0.8071,0.0043,-0.0367,0.4024,-0.0271,0.1556,-0.0144,1.7633,-0.1344,0.2146,1.4453,1.2683,0.1069,1.8908,0.1707,-0.1134,0.4424,0.7251,1.1445,-0.0391,-0.0488,0.1657,1.8181,0.2126,0.1576,-0.0217,0.9108,1.3914,0.0057,0.2416,0.6973,0.4318,0.4881,0.0363,0.9523,0.1378,0.0037,0.0569,0.2133,3.1658,0.8747,0.0288,-0.0759,1.8344,0.7276,-0.0373,-0.099,0.2466,0.9678,0.9897,-0.1013,0.1998,0.7396,-0.0216,1.6894,0.9472,0.513,0.5533,0.8735,1.6138,0.384,1.1753,0.2426,-0.1325,-0.075,0.1267,-0.0784,-0.0121,-0.0422,0.1231,0.0314,0.108,-0.0906,0.084,0.0247,0.0754,-0.0901,0.0733,0.0931,0.1207,0.1239,2.513,0.1847,0.9633,2.7646,0.1844,-0.0131,0.2165,0.0381,0.4124,0.5102,0.3885,-0.0533,0.0922,-0.0442,0.1513,0.2278,-0.0679,-0.0115,0.1259,-0.0371,BRCACancer
E08,0.9353,-0.0209,-0.0428,0.2837,-0.0567,0.1235,-0.0902,1.9919,-0.122,0.1695,1.5914,1.2895,0.0236,1.909,0.1441,-0.1147,0.4708,0.8465,1.0502,0.0202,-0.03,0.1084,1.7871,0.198,0.1141,0.0253,0.8803,1.7073,-0.0128,0.269,0.7071,0.4516,0.4382,-0.0314,1.2611,0.0061,-0.0169,0.0336,0.0302,3.3109,1.2314,0.0016,-0.0131,1.9106,0.6635,-0.0406,-0.069,0.3156,0.9621,1.0525,-0.1245,0.2445,0.7273,1e-04,1.6854,1.0552,0.5849,0.4586,0.911,1.5744,0.3219,1.3967,0.3363,-0.0509,-0.0251,0.1558,-0.0711,-0.0066,-0.044,0.0458,0.0601,0.0925,-0.032,0.0329,0.0288,0.0891,-0.0823,0.062,0.054,0.0162,0.2025,2.4266,0.102,0.9732,2.7554,0.0328,0.014,0.12,0.0023,0.4753,0.5135,0.372,-0.0474,0.1055,0.0119,0.126,0.2432,-0.0447,0.0068,0.1944,-0.1138,Control
E09,1.0173,-0.0037,-0.0553,0.3154,2e-04,0.18,-0.0911,1.6619,-0.1127,0.2271,1.4828,1.2887,0.0324,1.7112,0.2237,-0.1417,0.4262,0.8666,0.9631,0.0495,-0.0649,0.0313,1.7084,0.1952,0.1189,-0.0124,0.7663,1.438,0.0364,0.2315,0.6135,0.4532,0.5013,0.0134,1.1738,0.0589,0.0607,0.121,0.2356,2.7718,1.0373,0.0762,-0.0036,1.561,0.6196,-0.0245,-0.0274,0.3878,1.0297,0.9402,-0.0195,0.243,0.696,-0.0156,1.6831,1.0742,0.439,0.5049,0.9057,1.3707,0.3103,1.2988,0.2261,-0.0794,-0.0426,0.208,-0.0554,0.1135,-0.0622,0.0742,0.1801,0.0613,-0.0968,0.132,0.0974,0.0824,-0.0799,0.0522,0.1387,0.0384,0.2436,2.3559,0.0934,0.72,2.7085,0.1396,0.07,0.1346,0.0551,0.4917,0.4459,0.4406,-0.1157,0.1247,0.0203,0.1604,0.1452,-0.0209,0.0069,0.1604,-0.1169,BRCACancer
E10,0.9246,0.0781,-0.0247,0.3129,0.0248,-0.0329,-0.1841,1.7952,-0.1345,0.3641,1.711,1.4734,0.0367,2.1254,0.0976,-0.1278,0.4262,0.8071,1.1196,0.0127,-0.0722,0.1056,1.9777,0.387,0.1553,0.0986,0.9916,1.6347,0.056,0.3253,0.6057,0.6302,0.4769,0.0377,1.3865,0.2034,0.0625,0.1327,-0.0389,3.2199,1.0244,0.0392,-0.194,1.6488,0.616,-0.0693,-0.0496,0.3037,0.9967,1.0265,-0.1181,0.2837,0.8765,-0.0481,1.7996,0.9698,0.7321,0.4171,0.9719,1.7265,0.4981,1.0933,0.3373,-0.1382,-0.1064,0.105,-0.0976,0.0554,-0.0566,-0.0144,0.0743,-0.0203,-0.0785,0.0554,-0.0374,-0.0276,-0.115,-0.0192,0.0889,0.1043,0.3056,2.1519,0.0873,0.8219,2.1796,-0.0033,-0.0619,0.3131,0.0479,0.7262,0.5217,0.4705,-0.0861,0.2928,-0.0043,0.0448,0.1645,-0.0071,0.0303,0.2563,-0.1667,BRCACancer
E11,0.7809,0.047,-0.0576,0.3519,0.0055,0.1422,-0.1265,1.3764,-0.1064,0.1671,1.3203,1.0671,-0.0378,1.6732,0.1399,-0.1087,0.3407,0.6797,0.8768,-0.0165,-0.0428,0.0805,1.4668,0.1698,-0.029,0.0084,0.6896,1.3277,-0.004,0.1579,0.5108,0.3285,0.3426,0.0116,1.0683,0.0976,-0.0201,0.0338,0.0884,2.9702,0.866,0.0056,-0.2401,1.4104,0.4246,-0.0379,-0.0078,0.2504,0.7989,1.0099,-0.1099,0.2042,0.6024,-0.0748,1.577,0.8395,0.4051,0.3011,0.7288,1.3725,0.2928,1.1506,0.1399,-0.1406,-0.0765,0.1197,-0.1371,0.0064,-0.0721,0.1011,0.1048,0.0213,-0.1008,0.0212,0.0633,0.0415,-0.1246,0.029,0.184,0.0136,0.093,2.2735,0.0783,0.5502,2.686,0.1472,-0.0641,0.282,0.0835,0.3593,0.3935,0.0811,0.0098,-0.0018,0.0046,0.1235,0.1985,-0.0022,-0.0076,0.2225,-0.1192,Control
E12,0.6795,-0.0661,-0.0437,0.034,-0.0555,0.0138,-0.0832,1.4911,-0.0874,0.1084,1.0415,0.878,-0.0675,1.5573,0.0334,-0.0354,0.1818,0.4604,0.6596,-0.0669,-0.0176,0.0492,1.2999,0.1676,-0.0673,0.0085,0.6162,1.1995,0.0403,0.1771,0.4401,0.3275,0.2372,0.0215,0.841,0.1082,-0.0184,-0.0178,-0.0976,2.9403,0.5265,-0.0224,-0.3436,1.1822,0.3424,0.0108,-0.1859,0.1018,0.7725,0.8614,-0.1234,0.1592,0.5941,-0.1813,1.5831,0.6402,0.3941,0.2158,0.6559,1.1324,0.1985,0.6139,0.1837,-0.0621,0.024,0.0674,-0.044,-0.0172,-0.1283,-0.0732,-0.0176,0.0569,-0.0353,0.1437,-0.0057,-0.0375,-0.1349,-0.1383,0.1345,0.002,0.0866,2.0652,-0.0521,0.3796,2.3035,-0.0037,-0.0562,0.2036,-0.0363,0.3519,0.284,0.0799,-0.0118,0.0443,-0.1507,0.0808,0.2186,-0.0611,-0.0905,0.1596,-0.1455,BRCACancer
F01,0.9683,0.0234,-0.0169,0.3833,-0.0073,0.0387,-0.0917,1.8892,-0.1806,0.3042,1.5535,1.5042,0.0737,1.836,0.1543,-0.187,0.4865,0.9414,1.0012,-0.0549,-0.1194,0.1148,1.9923,0.288,0.044,0.0349,0.9064,1.466,-0.029,0.4733,0.6524,0.5279,0.4206,0.0307,1.3064,0.0787,-2e-04,0.064,-0.0174,2.5311,1.5974,-0.1153,-0.4056,1.8244,0.7096,-0.0838,-0.0151,0.2529,0.9573,0.9476,-0.233,0.448,0.9272,-0.1049,1.6926,1.167,0.6809,0.4871,1.0976,1.6937,0.3869,1.6756,0.2496,-0.059,-0.1244,0.1821,-0.1166,-0.0363,-0.0902,-0.0057,0.1707,0.0063,-0.0283,0.1016,0.0687,-0.0111,-0.1607,0.0103,0.0398,-0.0051,0.1873,2.2217,0.2385,0.9449,2.2117,0.1778,0.0355,0.1551,0.031,0.6894,0.6412,0.0703,-0.0952,0.1805,-0.0391,0.0485,-0.0268,-0.06,-0.0018,0.1185,-0.0887,Control
F02,0.9518,0.0114,-0.0164,0.3565,-0.0197,0.0572,-0.1236,1.9001,-0.1362,0.2904,1.7392,1.3825,0.1438,1.9958,0.1921,-0.107,0.6399,0.9889,1.1171,-0.1181,-0.0873,0.2052,1.8104,0.1988,0.2629,0.028,1.0319,1.6415,-0.0046,0.3117,0.6786,0.4525,0.5375,0.071,1.2242,0.2381,-0.0195,0.1008,0.046,2.9993,1.3784,0.03,-0.0265,1.7921,0.7574,-0.0791,-0.0166,0.313,0.9687,1.0637,-0.1613,0.2557,0.8097,-0.0763,1.6993,1.1417,0.5864,0.5672,1.0252,1.7591,0.4115,1.5546,0.2491,-0.1142,-0.101,0.2162,-0.0718,0.0064,-0.0362,0.0597,0.1335,0.039,-0.0496,0.0205,0.1907,0.0289,-0.0901,0.0457,0.1719,0.0468,0.2576,2.3264,0.2725,1.0284,2.2343,0.086,-5e-04,0.2194,0.0858,0.6395,0.5832,0.4036,-0.0479,0.2181,-0.0771,0.1747,0.139,-0.0594,-0.0271,0.1972,-0.0653,Control
F03,0.8621,0.0711,-0.0215,0.2983,0.0582,0.1262,-0.0941,1.7779,-0.1505,0.29,1.3896,1.203,0.0111,1.6797,0.1452,-0.2066,0.4943,0.6779,0.9974,0.0292,-0.1688,0.0819,1.6432,0.2039,0.1771,0.0022,0.8308,1.5198,0.0318,0.1519,0.5192,0.3452,0.3449,0.0587,1.1223,0.0822,-0.0366,0.0863,0.018,2.8604,0.7004,-0.0353,-0.1432,1.5617,0.6808,-0.0731,-0.0475,0.3655,0.8513,0.9215,-0.0553,0.1202,0.5834,-0.0176,1.7135,1.0058,0.4162,0.3851,0.795,1.4945,0.3702,0.8764,0.1902,-0.0607,-0.0964,0.2145,-0.0044,-0.0922,-0.0836,-0.0869,0.0955,-0.026,0.0232,0.1014,0.0752,3e-04,-0.1101,0.0298,0.0787,0.1135,0.2261,2.0819,0.1994,0.8235,2.2131,0.1568,-0.0121,0.2213,0.0721,0.4527,0.4325,0.3089,-0.0143,0.1846,-0.0044,0.0746,0.0321,0.0116,-0.0692,0.1563,-0.1556,Control
F04,0.9039,0.0425,-0.0655,0.2401,9e-04,0.0891,-0.1742,1.8439,-0.1537,0.2261,1.4804,1.4245,0.0271,1.8962,0.1078,-0.1078,0.3662,0.7524,0.958,-0.0427,-0.0994,0.2029,1.9567,0.5316,-0.0193,-0.0565,0.8225,1.3782,0.043,0.6481,0.7335,0.5787,0.3469,-0.0703,1.3493,0.1751,-0.0098,0.0279,-0.0366,2.4474,1.183,-0.1375,-0.3995,1.8458,0.6455,-0.0677,-0.0481,0.2586,0.9205,0.914,-0.0528,0.3533,1.2066,-0.1875,1.7677,0.9111,0.6779,0.449,1.0839,1.6127,0.4207,1.0688,0.5179,-0.145,-0.1045,0.13,-0.1325,-0.0172,-0.1567,-0.2178,0.1008,-0.0149,-0.0047,0.1951,0.0789,0.0168,-0.1702,-0.069,0.0132,0.0212,0.0297,2.4169,0.0375,1.1349,2.0915,0.1945,-0.0567,0.2669,0.0488,0.7011,0.6115,-0.0371,-0.0342,0.0341,-0.1424,-0.1129,0.0121,-0.047,-0.0888,0.075,-0.1463,Control
F05,1.0737,0.0267,-0.0138,0.4278,0.0317,0.2323,-0.1271,1.7701,-0.1183,0.2613,1.5118,1.2224,0.0898,1.8761,0.1716,-0.0663,0.4888,0.84,0.9471,-0.012,-0.0769,0.101,1.6885,0.1902,0.0417,0.0114,0.9183,1.624,0.0515,0.2124,0.5664,0.3728,0.4087,0.001,1.25,0.2271,-0.0059,0.0673,0.0351,3.0563,1.1623,-0.0554,-0.1302,1.6204,0.6821,-0.0195,-0.0606,0.3317,0.9792,1.083,-0.1055,0.2391,0.6934,-0.0768,1.6615,1.0555,0.5147,0.3417,0.9843,1.7212,0.3593,1.4064,0.2456,-0.0962,-0.0245,0.2095,-0.0805,4e-04,-0.0517,0.0252,0.1384,0.0744,-0.0642,0.1566,0.0858,0.088,-0.1002,0.0418,0.1316,0.0434,0.2138,2.2838,0.1416,0.6879,2.4926,0.1317,0.0326,0.289,0.103,0.5048,0.5208,0.2958,-0.0111,0.1237,-0.0509,0.103,0.2584,-0.0192,-0.0217,0.2505,-0.1086,Control
F06,0.7499,0.0724,-0.0022,0.309,0.068,0.116,-0.1231,1.4433,-0.1651,0.1472,1.2635,1.0151,0.067,1.5715,0.1198,-0.2073,0.3648,0.5646,0.8345,-0.1166,-0.0797,0.0599,1.5209,0.2936,0.0983,0.0824,0.7379,1.4227,0.0397,0.2044,0.4189,0.4321,0.2371,-0.0184,1.1556,0.1224,-0.0621,0.0807,0.0425,2.6599,0.655,-0.028,-0.3555,1.3654,0.5217,-0.1045,-0.0175,0.2772,0.8727,0.8591,-0.147,0.1182,0.6237,-0.1165,1.5601,0.9441,0.4672,0.2911,0.7196,1.3791,0.316,0.6557,0.1789,-0.1504,-0.0925,0.0605,-0.0869,-0.0187,-0.1503,-0.1322,0.1276,0.007,0.0627,0.1589,-0.017,-0.0385,-0.0803,-0.0099,0.0574,-0.0022,0.0497,1.7434,0.1461,0.5224,2.3393,0.1778,-0.0508,0.2308,0.0569,0.4951,0.2924,0.0645,0.0627,0.1839,-0.0594,0.0401,0.0206,-0.053,-0.0548,0.0999,-0.0989,Control
F07,0.88,-0.0038,-0.0598,0.2524,-0.0139,0.0566,-0.0254,1.7607,-0.1717,0.2295,1.7379,1.4566,0.0619,1.981,0.1731,-0.1121,0.4731,0.7779,0.9612,-0.1031,-0.0482,0.0772,1.8466,0.4705,0.0024,0.0736,0.8618,1.4108,-0.0078,0.5854,0.6655,0.6334,0.3191,0.0431,1.1583,0.2065,-0.0264,0.0784,0.0961,2.6959,2.0383,-0.0652,-0.0774,1.5352,0.566,-0.0588,-0.081,0.27,0.841,1.1616,-0.1314,0.5974,1.1087,-0.0288,1.7124,0.9762,0.6281,0.3625,0.9876,1.5711,0.4626,1.7876,0.3694,-0.1058,-0.0543,0.2347,-0.105,0.0152,-0.0697,-0.0507,0.2013,0.0681,-0.1059,0.0289,0.0954,0.0508,-0.1441,-0.0662,0.1521,-0.0356,0.1538,2.1798,0.1854,0.8277,2.3604,0.1789,0.0454,0.1538,0.011,0.8782,0.617,0.1266,-0.0618,0.2166,-0.0809,0.1007,0.0977,-0.0805,-0.0523,0.1347,-0.0782,Control
F09,1.1346,-0.0086,-0.0661,0.3476,-0.0526,0.1704,-0.007,1.9432,-0.1138,0.3812,1.7555,1.3906,0.0388,2.047,0.168,-0.1017,0.5971,1.0336,1.1585,0.0769,0.0176,0.2028,1.795,0.2586,0.3694,0.1035,1.0808,1.8177,0.0382,0.3056,0.6616,0.5011,0.5695,0.0959,1.3589,0.1316,0.1061,0.0848,0.1068,3.2044,1.3101,0.0045,-0.2467,1.8278,0.9422,-0.0271,-0.0456,0.2632,1.08,1.0124,-0.0572,0.2491,0.7305,-0.0444,1.6961,1.302,0.5816,0.4992,0.978,1.8769,0.4219,1.4829,0.2561,-0.1387,-0.0889,0.2673,-0.0874,0.047,-0.0969,0.0293,0.1211,0.0448,-0.1131,0.036,0.1786,0.0719,-0.0797,0.0063,0.1357,0.0612,0.2899,2.198,0.1511,0.9634,2.2495,0.1167,0.0677,0.1812,0.0627,0.5914,0.5998,0.5804,0.0058,0.2242,-0.046,0.1549,0.136,-0.0779,0.0994,0.1988,-0.038,Control
