@relation data

@attribute id string
@attribute 6559 numeric
@attribute 11254 numeric
@attribute 6558 numeric
@attribute 6557 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 283652 numeric
@attribute 54716 numeric
@attribute 23657 numeric
@attribute 56301 numeric
@attribute 8671 numeric
@attribute 6512 numeric
@attribute 57030 numeric
@attribute 65010 numeric
@attribute 6522 numeric
@attribute 6521 numeric
@attribute 6520 numeric
@attribute 6565 numeric
@attribute 9498 numeric
@attribute 206358 numeric
@attribute 57282 numeric
@attribute 8501 numeric
@attribute 6564 numeric
@attribute 9497 numeric
@attribute 84679 numeric
@attribute 6560 numeric
@attribute 6549 numeric
@attribute 115019 numeric
@attribute 121260 numeric
@attribute 57835 numeric
@attribute 6546 numeric
@attribute 6509 numeric
@attribute 389015 numeric
@attribute 6548 numeric
@attribute 6547 numeric
@attribute 6505 numeric
@attribute 142680 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 10861 numeric
@attribute 5172 numeric
@attribute 6508 numeric
@attribute 9056 numeric
@attribute 6511 numeric
@attribute 140679 numeric
@attribute 9057 numeric
@attribute 6510 numeric
@attribute 10479 numeric
@attribute 1811 numeric
@attribute 6553 numeric
@attribute 10723 numeric
@attribute 285195 numeric
@attribute 23315 numeric
@attribute 6550 numeric
@attribute 117247 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 83697 numeric
@attribute 84889 numeric
@attribute 6543 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 57468 numeric
@attribute 51296 numeric
@attribute 11136 numeric
@attribute 80024 numeric
@attribute 340024 numeric
@attribute 10568 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 57419 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 26503 numeric
@attribute 115111 numeric
@attribute 81539 numeric
@attribute 25769 numeric
@attribute 9990 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 9187 numeric
@attribute 6533 numeric
@attribute 123041 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 1836 numeric
@attribute Class {Control,BRCACancer}

@data
I06,0.0591,-0.1353,0.5545,-0.1109,-0.0212,0.0427,-0.0163,0.1386,0.0139,0.247,0.0287,0.1946,-0.0046,0.4345,0.499,0.1156,1.0735,0.3226,0.0382,0.2934,0.2799,0.2396,-0.0372,0.8694,0.2264,0.4882,-0.1308,-0.0584,0.8074,0.1008,0.268,0.2513,-0.0105,0.4877,-0.1049,-0.084,0.3111,-0.0675,-0.0721,-0.0143,0.1732,0.03,0.1365,1.8067,0.0248,-0.0891,1.0106,0.6041,1.0634,-0.0355,0.0457,0.5856,0.1418,0.5674,0.0247,0.1588,-0.1431,-0.0837,-0.1167,0.1546,-0.0287,-0.1199,-4e-04,-0.0473,0.3995,-0.0218,1.0907,-0.0422,0.9407,0.0506,0.0337,0.1146,0.5227,0.353,0.0033,0.0806,-0.0448,0.1157,0.7124,-0.1455,1.8346,-0.0231,1.1035,0.6893,0.0749,2.6139,-0.042,0.0166,0.4445,0.3045,1.4709,0.4132,0.6462,Control
I07,0.0918,-0.1748,0.6151,-0.2048,-0.0573,-0.0587,-0.0326,0.1454,0.0238,0.231,0.0911,0.1669,0.0043,0.6647,0.6115,0.2816,1.0659,0.735,0.2171,0.5891,0.0181,0.3065,-0.1314,1.0741,0.2672,0.6861,-0.0985,-0.1215,1.2587,0.2047,0.4218,0.4216,-0.0819,0.7159,-0.1128,-0.0705,0.1941,-0.0686,-0.1163,0.0161,0.0973,0.0143,0.1261,1.9962,-0.0115,0.1035,1.3187,0.8404,1.0643,-0.102,0.0265,0.9981,0.2535,0.8771,0.0613,0.1718,-0.2398,-0.0204,-0.1523,0.3006,-0.0071,-0.2047,-0.0545,-0.1076,0.4717,-0.1336,1.4824,-0.0529,1.2183,0.0975,-0.0272,-0.0103,0.5757,0.3536,-0.0135,0.1168,-0.052,0.1638,0.8507,-0.1682,1.8103,-0.0417,1.5219,1.0073,-0.0019,2.4785,-0.0775,0.1202,0.9166,0.4741,1.9417,0.5235,0.7129,Control
I08,0.101,-0.237,0.789,-0.1712,-0.0351,-0.0246,-0.0993,0.085,0.0292,0.2032,0.1155,0.1901,-0.077,0.5823,0.4872,0.1304,0.9614,0.6577,0.0483,0.4848,0.315,0.2022,-0.1331,1.2981,0.2643,0.4906,-0.1377,-0.1205,1.0011,0.1413,0.4096,0.2855,-0.1352,0.574,-0.0949,-0.1265,0.102,-0.0831,-0.1245,-0.0418,0.0577,0.0457,0.0551,1.6058,-0.0298,-0.1549,1.032,0.5993,1.0917,-0.0212,0.1289,0.4568,0.2151,0.5137,-0.0202,0.2496,-0.1341,-0.0443,-0.1986,0.1898,-0.019,-0.2163,0.0086,-0.0976,0.3153,-0.1002,1.022,-0.0855,0.8321,0.039,-0.0221,-0.0559,0.5531,0.3866,0.0216,0.0527,-0.1131,0.1206,0.9876,-0.1165,1.7564,-0.0468,1.1743,0.6111,-0.0282,2.4984,-0.143,0.0653,0.6693,0.2482,2.0202,0.462,0.7999,Control
I09,0.0518,-0.2199,0.4387,-0.1698,-0.0694,0.0101,-0.0852,0.1185,-0.0036,0.2562,0.0109,0.1868,0.0743,0.4304,0.2623,0.0402,0.8566,0.327,0.0545,0.4295,0.0101,0.164,-0.0815,0.7624,0.0948,0.4757,-0.1676,-0.1081,0.918,0.0748,0.3142,0.2224,-0.0498,0.4661,-0.079,-0.0513,0.0951,-0.0574,-0.08,0.0142,0.0364,0.0571,0.0114,1.76,-0.0631,-0.1644,0.9047,0.3527,0.9473,-0.0292,0.0329,0.2666,0.1963,0.546,-0.085,0.1379,-0.1042,-9e-04,-0.1501,0.1314,-0.0229,-0.0788,-0.0382,-0.0429,0.1905,-0.0391,0.9419,-0.133,0.7036,0.1025,0.043,0.0345,0.5381,0.2458,0.1288,0.0575,-0.0567,0.1505,0.5876,-0.1431,1.664,-0.0462,1.085,0.6438,-0.0424,2.7686,-0.152,0.0353,0.5801,0.2919,1.4285,0.3245,0.4306,Control
I10,0.0762,-0.2097,0.6893,-0.1359,-0.078,-0.0462,-0.0494,0.0845,-0.0592,0.2261,0.0995,0.1071,-0.0373,0.5623,0.4489,0.8976,0.8895,0.6185,0.1461,0.6038,0.0148,0.2117,-0.081,1.1366,0.2953,0.6004,-0.1363,-0.046,1.0899,0.1012,0.424,0.4041,-0.0351,0.561,-0.0438,-0.0752,0.1441,-0.1215,-0.0692,0.0263,0.0517,0.0157,0.0223,1.8511,-0.0103,-0.0719,1.1825,0.8033,1.1662,-0.0754,0.0495,0.4454,0.2541,0.6299,-0.0728,0.2024,-0.1958,-0.0912,-0.1344,0.3075,-0.0574,-0.1,0.0241,-0.1304,0.4512,-0.1492,1.204,-0.0198,0.9466,0.0297,-0.0207,-0.045,0.5026,0.427,0.1138,0.0974,-0.1483,0.1139,0.9282,-0.1461,1.8194,-2e-04,1.2472,0.7026,0.036,2.7193,-0.1187,0.0723,0.6532,0.2734,1.9269,0.5086,0.7959,Control
I11,-0.0063,-0.1823,0.3594,-0.1542,-0.0317,0.081,-0.0685,0.236,0.1495,0.2184,-0.0099,0.1928,-0.0484,0.2977,0.2401,0.2566,0.4908,0.3181,-0.0944,0.3665,-0.0672,0.0784,-0.0522,0.7927,0.0671,0.2728,-0.0719,-0.0069,0.5659,0.1137,0.3118,0.1389,0.0234,0.4168,-0.1046,-0.0448,0.2051,-0.0343,-0.1741,0.0694,0.1018,0.1464,0.1032,1.3768,-0.0801,-0.1773,0.5543,0.3095,0.6606,-0.0406,-0.0252,0.3636,0.2052,0.3102,-0.0482,0.1697,-0.173,9e-04,-0.1704,0.1132,0.0744,-0.0758,-0.0948,-0.0219,0.2454,-0.0739,0.5771,-0.1158,0.4718,0.0594,0.0912,-0.0066,0.3761,0.1339,0.0249,0.1654,-0.1049,0.3076,0.6531,-0.0648,1.4421,-0.0136,0.7531,0.3783,-0.0303,1.9535,-0.1015,-0.0651,0.5818,0.0242,1.1857,0.2284,0.4595,Control
I12,0.0273,-0.2304,0.5621,-0.1235,-0.026,0.0084,-0.0464,0.157,-0.032,0.2382,-0.0284,0.1808,0.0054,0.2918,0.2571,0.2223,0.7813,0.2296,-0.0113,0.294,0.3826,0.2133,-0.1407,0.9554,0.1566,0.4012,-0.1134,-0.0329,0.841,0.1449,0.2078,0.2325,-0.0759,0.4134,-0.0722,-0.0513,0.1187,-0.1085,-0.0612,0.0306,0.0438,-0.035,-0.0182,1.6668,0.0437,-0.0836,1.1814,0.4111,1.0832,-0.104,0.0775,0.2969,0.1644,0.5518,-0.0841,0.2278,-0.1579,-0.0081,-0.156,0.2247,-0.0143,-0.1729,0.0367,-0.1345,0.3423,-0.1317,0.8475,-0.1128,0.8439,0.0769,-0.0344,0.0748,0.3739,0.3212,0.0783,0.0744,-0.0645,0.1956,0.7802,-0.1672,1.8108,-0.046,1.0948,0.4876,-0.0481,2.7692,-0.1154,0.0365,0.4977,0.1407,1.4815,0.4349,0.5314,Control
I13,0.0051,-0.1147,0.6023,-0.1462,-0.01,-0.0053,-0.0705,0.1299,0.0641,0.2531,0.0291,0.1836,-0.0517,0.4332,0.4773,0.2638,1.0136,0.2605,0.0836,0.3962,0.0382,0.2452,-0.1213,0.8886,0.1802,0.5432,-0.12,-0.0655,0.9179,0.0469,0.2887,0.1563,-0.0482,0.4893,-0.0809,-0.0507,0.2902,-0.096,-0.0584,-0.0125,0.0612,0.041,0.0814,1.8004,-0.0503,-0.0603,1.0688,0.4716,1.114,-0.0625,0.0091,0.5829,0.149,0.5556,0.0349,0.1715,-0.0923,-0.0492,-0.118,0.1593,-0.0171,-0.1921,-0.0231,-0.0785,0.3583,-0.1112,1.058,-0.0151,0.878,0.0711,0.0072,-0.0551,0.4384,0.3715,-0.025,0.1114,-0.0559,0.159,0.7532,-0.1037,1.9099,-0.0515,1.2206,0.5668,0.1058,2.7922,-0.0873,-6e-04,0.563,0.312,1.5668,0.463,0.5567,Control
J01,0.08,-0.1091,0.3529,-0.1053,0.0438,0.0174,-0.0327,0.1264,0.0125,0.3108,-0.0372,0.0443,0.0807,0.2809,0.3398,0.0364,0.7054,0.0443,0.0649,0.2522,0.0359,0.1907,0.0124,0.6904,0.1553,0.3478,-0.0979,-0.1179,0.7656,0.0085,0.232,0.1955,-0.0854,0.4025,-0.0619,-0.0737,0.2656,-0.0844,-0.0635,-0.0159,0.1615,0.1031,0.1347,1.6314,0.0899,-0.097,0.87,0.4139,0.7701,-0.0613,0.0318,0.4107,0.1169,0.392,0.167,0.1317,-0.0671,-0.0863,-0.0706,0.1576,-0.0291,-0.1189,0.0532,-0.0819,0.2523,-0.0416,0.8665,0.0054,0.6629,0.0295,0.0371,-0.0488,0.4721,0.2035,0.0463,0.0584,-0.0682,0.1039,0.6104,-0.1551,1.6192,0.0012,1.006,0.4737,0.0427,2.6084,-0.056,-0.0115,0.403,0.2077,1.2069,0.3009,0.4215,Control
J02,0.0628,-0.1049,0.5028,-0.1507,9e-04,-0.008,-0.0558,0.1382,0.0448,0.3228,-0.0041,0.153,-0.0511,0.2769,0.3418,0.1418,0.8059,0.3047,-0.0258,0.2889,0.112,0.2035,-0.0561,0.7929,0.2183,0.3647,-0.1393,-0.0576,0.7076,0.1456,0.2023,0.1466,-0.0872,0.4426,-0.0659,-0.0639,0.2373,-0.0421,-0.0883,-0.0226,0.0926,0.0713,0.1388,1.4935,0.0128,-0.0762,1.1602,0.4792,0.8939,-0.0027,0.0345,0.4958,0.1201,0.5072,0.0694,0.2243,-0.1573,-0.0557,-0.11,0.0652,-0.0282,-0.1064,0.0231,-0.0886,0.2647,-0.0321,0.7284,-0.0288,0.8178,0.0919,0.037,-0.0303,0.4383,0.2025,-0.0244,0.096,-0.0593,0.1209,0.6668,-0.1172,1.8174,-0.0561,1.1319,0.5659,0.1048,2.6243,-0.0599,0.0208,0.4056,0.1712,1.2256,0.3941,0.4734,Control
J03,0.0057,-0.1501,0.8937,-0.1298,0.0269,0.0016,0.0283,0.1373,0.0623,0.2588,0.2018,0.2752,-0.0137,0.5284,0.5844,0.2819,1.1306,0.4132,0.2787,0.469,-0.0243,0.3896,-0.0799,1.3755,0.3629,0.554,-0.0991,-0.1363,1.2593,0.0837,0.2782,0.5068,-0.0861,0.6826,-0.0603,-0.1149,0.2333,-0.0897,-0.1067,-0.0193,0.0947,0.0856,0.0514,1.711,0.0198,0.084,0.8387,0.8027,1.3426,-0.0997,0.0265,0.6852,0.2511,0.6971,0.0794,0.0979,-0.1436,-0.1041,-0.0832,0.229,-0.0307,-0.1726,0.0148,-0.0741,0.5375,-0.0722,1.0745,-0.0766,0.8372,0.1151,-0.0267,-0.0747,0.5926,0.6507,0.1084,0.0876,-0.0917,0.1554,0.9965,-0.1648,1.7689,-0.0503,1.2167,0.6997,0.0778,2.4396,-0.0816,0.1041,0.5945,0.2319,1.9116,0.5343,0.7598,Control
J04,0.0653,-0.1604,0.6513,-0.1806,-0.0717,0.0133,-0.0424,0.1613,0.0371,0.255,-0.0101,0.1389,0.0408,0.4214,0.4299,0.4652,1.0297,0.4494,0.123,0.2988,-0.0372,0.2931,-0.0373,0.9669,0.3692,0.4921,-0.1827,-0.1344,1.0804,0.0871,0.3406,0.3586,-0.0765,0.5396,-0.0832,-0.0881,0.2183,-0.0839,-0.0381,-0.0157,0.1462,0.0476,0.0657,1.8479,0.0133,-0.0546,1.1733,0.6767,1.19,-0.084,0.0841,0.4433,0.2323,0.6838,0.0465,0.1559,-0.1687,-0.083,-0.1555,0.2515,-0.0503,-0.1474,0.0213,-0.146,0.3952,-0.0631,1.0539,-0.0658,0.9922,0.1179,-0.0054,-0.0104,0.531,0.329,-0.0051,0.1155,-0.0877,0.145,0.7671,-0.1736,1.9282,-0.0227,1.3198,0.7424,0.1039,2.6338,-0.0816,0.0985,0.6278,0.2538,1.5098,0.5137,0.6233,Control
J05,-0.0153,-0.2582,0.4856,-0.2071,-0.0656,0.0124,-0.153,0.1743,0.0228,0.178,-0.0223,0.1565,-0.0272,0.3698,0.2601,0.956,0.6569,0.9552,0.1421,0.5667,-0.0527,0.1254,-0.1903,0.9818,0.3237,0.5252,-0.1405,-0.0811,0.9446,0.1991,0.8261,0.2618,-0.0122,0.5275,-0.1071,-0.1431,0.0742,-0.1502,-0.1563,0.043,0.1402,0.0197,0.0351,1.3905,-0.0269,0.0645,1.2427,0.2471,0.6756,-0.098,-0.0018,0.4285,0.4139,0.6487,-0.0403,0.3607,-0.2215,-0.0385,-0.2589,0.0301,0.0353,-0.2253,-0.1528,-0.027,0.3465,-0.1537,0.9329,-0.1107,0.8665,0.1458,0.068,-0.0771,0.3771,0.1547,-0.0098,0.0843,-0.0794,0.0665,0.5144,-0.1645,1.9668,-0.0946,1.42,0.775,-0.0765,2.2305,-0.1336,0.0482,0.7518,0.3045,1.5499,0.5143,0.3354,Control
J06,0.0155,-0.1847,0.5014,-0.136,-0.0491,0.0916,-0.0974,0.193,0.0958,0.0906,0.049,0.2562,-0.0521,0.551,0.3555,0.0658,0.7099,0.7466,0.0894,0.5929,0.0313,0.1309,-0.1529,1.1495,0.2443,0.5118,-0.0962,-0.015,1.0818,0.1421,0.898,0.2048,0.0691,0.448,-0.1323,-0.0896,0.2134,-0.1259,-0.1138,0.048,0.0697,0.0623,0.1164,1.4564,-0.0641,-0.277,0.9816,0.3265,0.8751,-0.0017,0.0607,0.7227,0.4332,0.7169,-0.1306,0.163,-0.2382,-0.0657,-0.1573,0.0975,0.0556,-0.192,-0.0561,0.0044,0.2758,-0.163,0.8214,-0.0735,0.6857,0.0948,0.0662,0.0197,0.3547,0.2798,-0.0369,0.0677,-0.0904,0.2622,0.6449,-0.093,1.9384,-0.0487,1.1653,0.5382,-0.1027,2.4327,-0.1044,-0.0572,0.7451,0.2323,1.9616,0.4103,0.4348,Control
J07,0.1326,-0.1704,0.7243,-0.1552,-0.0035,0.0189,-0.0631,0.1561,0.1338,0.2743,0.0876,0.1418,-0.0362,0.5917,0.5701,0.384,1.382,0.6407,0.2243,0.563,-0.0282,0.302,-0.0855,1.1262,0.393,0.6515,-0.0888,-0.0867,1.2007,0.0893,0.5322,0.4235,-0.063,0.7198,-0.0367,-0.0684,0.297,-0.0964,-0.0683,-0.0067,0.1434,0.0683,0.1375,2.2357,-0.007,0.0031,1.1012,0.9143,1.3812,-0.0654,0.0486,0.8315,0.2581,0.8046,0.0942,0.1378,-0.1243,-0.0444,-0.1065,0.4691,-0.0074,-0.1815,0.0188,-0.054,0.4376,-0.0689,1.4685,-0.066,1.0299,0.1601,-0.0264,0.0515,0.8361,0.5171,0.1064,0.0647,-0.0728,0.1155,0.9224,-0.116,1.754,-0.0564,1.3735,0.9341,0.0512,2.7563,-0.1059,0.127,0.7455,0.457,1.8448,0.5172,0.6252,Control
J08,0.0671,-0.1494,0.5392,-0.182,-0.0511,-0.0171,-0.0644,0.1689,-0.1009,0.2424,0.0991,0.2023,9e-04,0.4901,0.4152,0.1399,0.935,0.6944,0.1561,0.4431,-0.0112,0.1603,-0.0555,0.9557,0.2787,0.5656,-0.1294,-0.2125,1.1493,0.1213,0.4955,0.2654,-0.0785,0.433,-0.1481,-0.0499,0.114,-0.1311,-0.0986,0.0472,0.1191,0.088,0.0378,1.8859,-0.0115,0.143,1.0867,0.5824,1.0273,-0.0374,0.052,0.3511,0.2803,0.608,0.0153,0.066,-0.2293,-0.0543,-0.1385,0.199,0.012,-0.15,-0.0434,-0.0833,0.3305,-0.1372,1.1441,-0.0673,0.8828,0.15,0.0378,-0.0671,0.4782,0.3568,0.0542,0.1041,-0.078,0.1543,0.7508,-0.1102,1.7717,-0.0851,1.2288,0.7284,-0.0087,2.5561,-0.1453,0.0019,0.5986,0.2041,1.6439,0.3711,0.4345,Control
J09,0.0383,-0.1365,0.4438,-0.1079,-0.0456,-0.033,-0.0635,0.1633,0.0289,0.0951,-0.0148,0.1721,-0.049,0.4209,0.1983,-0.1518,0.71,0.4049,0.0016,0.2755,0.0105,0.0798,-0.0517,0.884,0.1602,0.4432,-0.1634,-0.0178,0.7807,0.1908,0.3436,0.0925,-0.011,0.3935,-0.0551,-0.0416,0.1146,-0.1009,-0.1127,0.0513,-0.0019,-0.0128,0.0372,1.0231,-0.0565,-0.0986,1.2084,0.1879,0.7435,-0.0569,0.117,0.5374,0.2563,0.56,-0.1418,0.3971,-0.1567,0.0357,-0.1153,0.0081,0.052,-0.1116,-0.0248,-0.0997,0.2296,-0.0663,0.571,-0.148,0.8637,0.0752,0.0559,0.0623,0.2959,0.22,0.0164,0.053,-0.0947,0.1146,0.5295,-0.1047,1.9384,-0.0746,1.0805,0.2784,-0.0614,2.3264,-0.1259,0.0414,0.5018,0.0722,1.5745,0.3417,0.3803,Control
J10,0.0697,-0.1379,0.7257,-0.1596,0.0076,-0.0225,-0.0892,0.0737,-0.0022,0.1816,0.1143,0.1384,-0.057,0.4578,0.3525,0.0749,1.0011,0.6287,0.2365,0.4835,0.2229,0.2584,-0.1435,1.4766,0.3552,0.5489,-0.1032,-0.14,1.2105,0.1955,0.9179,0.3312,-0.0824,0.6172,-0.0828,-0.0953,0.1595,-0.158,-0.0879,-0.0557,0.1352,0.034,-0.0033,1.3855,-0.0425,0.0414,1.3169,0.4576,1.208,-0.1125,0.0137,0.5635,0.4563,0.8909,-0.0073,0.4586,-0.1989,-0.0455,-0.157,0.0761,0.0262,-0.1048,-0.0455,-0.0835,0.494,-0.103,0.8973,-0.1055,1.0084,0.0334,0.003,-0.0859,0.5602,0.408,0.1974,0.1088,-0.1154,0.0948,0.8241,-0.0264,2.2178,-0.0218,1.4853,0.6451,-0.0392,2.6392,-0.0859,0.1141,0.7476,0.303,1.8439,0.6641,0.5475,Control
J11,0.0441,-0.2027,0.5315,-0.1219,-0.0154,-0.0011,-0.0456,0.0905,0.0175,0.2388,0.0851,0.1502,-0.0278,0.3653,0.3506,0.1329,0.9431,0.5915,0.1837,0.416,0.225,0.242,-0.0774,1.2714,0.2512,0.4465,-0.1766,-0.085,1.1926,0.1123,0.6791,0.224,-0.1028,0.4875,-0.0814,-0.0963,0.2479,-0.0777,-0.0707,-0.0329,0.1088,0.013,0.0373,1.5278,-0.0378,-0.0105,1.2195,0.4172,1.0374,-0.0935,0.0309,0.5482,0.3024,0.7733,-0.0068,0.1759,-0.1733,-0.099,-0.0897,0.1116,0.0122,-0.1094,-0.0359,-0.1208,0.3237,-0.0887,0.8678,-0.0805,0.8928,0.0876,-0.022,-0.0503,0.3723,0.3575,-0.0206,0.0728,-0.1463,0.1431,0.5904,-0.1393,2.4623,-0.0619,1.4121,0.5979,-0.0021,2.6739,-0.0986,0.045,0.5616,0.3499,1.8433,0.5617,0.3917,Control
J12,0.0185,-0.2766,0.5398,-0.142,-0.1468,0.051,-0.046,0.168,-0.0514,0.1573,-0.05,0.1748,-0.0521,0.3124,0.1886,0.0028,0.6961,0.5976,0.0985,0.4373,-0.1044,0.1744,-0.0647,1.2511,0.2189,0.3722,-0.1189,-0.0487,0.9512,0.0927,0.605,0.1194,-0.1236,0.4069,-0.0404,-0.0683,0.0889,-0.0657,-0.0746,-0.0067,-0.0427,-0.0293,-0.0231,0.9836,0.0807,-0.119,1.0675,0.2515,0.8434,-0.0483,0.0259,0.3818,0.3492,0.6503,-0.1997,0.1527,-0.1647,-0.0842,-0.1706,0.0667,-0.0291,-0.1044,-0.0032,-0.1402,0.3381,-0.0997,0.4707,-0.047,0.7385,-0.0461,0.0233,0.0069,0.4019,0.2593,0.0611,0.0223,-0.1659,0.1527,0.5832,-0.1725,2.1402,0.0071,1.165,0.3311,-0.0725,2.5904,-0.0778,0.0028,0.6101,0.1895,1.6932,0.4767,0.2566,Control
K01,0.1419,-0.187,0.7275,-0.1672,-3e-04,0.0453,-0.0747,0.0523,0.1352,0.1944,0.0989,0.1792,-0.0576,0.599,0.5741,0.237,1.1833,0.7814,0.3517,0.751,0.1239,0.2516,-0.1469,1.4251,0.3666,0.6483,-0.0819,-0.0525,1.3033,0.0896,1.0482,0.4519,-0.0561,0.6767,-0.0965,-0.1129,0.2884,-0.1435,-0.1213,0.0203,0.1582,0.0217,0.1376,2.3589,-0.0464,-0.0964,1.1532,0.9448,1.3057,-0.041,0.0189,0.8274,0.5004,0.9727,0.0732,0.1211,-0.212,-0.0765,-0.1648,0.3625,0.0234,-0.183,-0.0223,-0.0853,0.4314,-0.1257,1.6268,-0.0831,1.0642,0.194,-0.0145,-0.1109,0.5445,0.2423,-0.0058,0.15,-0.1026,0.1845,1.018,-0.1067,1.7668,-0.057,1.5813,1.1838,0.0195,2.6975,-0.1055,0.1501,0.8989,0.7763,2.1313,0.6185,0.8518,BRCACancer
K02,0.1478,-0.1977,0.7798,-0.1516,0.0078,0.0314,-0.0653,0.0815,0.1157,0.2107,0.119,0.157,-0.0031,0.5897,0.5402,0.5085,0.9945,0.7138,0.1568,0.5082,0.2287,0.2726,-0.1231,1.1799,0.3781,0.6146,-0.1243,-0.1405,1.1748,0.1194,0.4847,0.3051,-0.0422,0.6771,-0.0443,-0.0944,0.3109,-0.1239,-0.0762,0.0329,0.1617,0.0527,0.139,1.9635,0.0036,-0.0255,1.3315,0.7601,1.3088,-0.0752,-2e-04,0.6822,0.3447,0.7311,0.0575,0.2951,-0.1848,-0.0795,-0.1172,0.3402,-0.0095,-0.1445,0.0185,-0.0656,0.351,-0.0943,1.2192,-0.0913,1.0673,0.1965,-0.0236,-0.0457,0.6485,0.3952,0.0913,0.0975,-0.0622,0.175,1.0019,-0.1294,1.9834,-0.0272,1.4048,0.7528,0.0386,2.9017,-0.1287,0.0875,0.6765,0.3815,1.8755,0.5214,0.7789,BRCACancer
K03,0.0678,-0.2598,0.615,-0.1301,-0.1622,0.0044,-0.0469,0.1224,0.0012,0.1915,0.1014,0.1965,-0.0088,0.3693,0.1542,0.1196,0.6813,0.5645,0.0798,0.4269,0.1838,0.1723,-0.1139,1.3326,0.1941,0.465,-0.0864,-0.0774,1.1032,0.1252,0.3554,0.2519,-0.0524,0.4814,-0.0755,-0.0131,0.0108,-0.0678,-0.0899,-0.0094,7e-04,-0.0495,-0.0228,1.4166,-0.0365,-0.0561,1.1899,0.5083,1.0615,0.0119,0.1035,0.4451,0.2995,0.7132,-0.1887,0.1437,-0.2513,-0.0724,-0.2064,0.1523,0.0239,-0.0644,-0.0565,-0.08,0.2891,-0.1327,0.7318,-0.1045,0.69,0.0324,-0.0068,0.1064,0.4501,0.2963,0.0214,0.0836,-0.1395,0.2407,0.7872,-0.1278,1.9812,-0.0046,1.1066,0.4949,-0.037,2.6096,-0.1003,0.0622,0.6395,0.1379,2.0025,0.5006,0.5563,BRCACancer
K04,0.0891,-0.2038,0.6839,-0.1764,-0.0065,-0.0128,-0.048,0.1487,0.088,0.2331,0.1186,0.1942,0.028,0.4851,0.4163,1.0588,0.9962,0.7237,0.1587,0.5347,0.0463,0.3252,-0.0883,1.3356,0.3059,0.5528,-0.1383,-0.1183,1.309,0.0915,0.3858,0.2733,-0.1157,0.5902,-0.1059,-0.053,0.2316,-0.1093,-0.0762,-0.0346,0.1358,0.0335,0.0897,1.8902,-0.0086,-0.08,1.1052,0.7749,1.3039,-0.1224,0.0256,0.5797,0.2892,0.7909,0.0549,0.1265,-0.1215,-0.1315,-0.1383,0.1431,-0.0383,-0.2089,-0.0042,-0.1264,0.4176,-0.0584,1.1124,-0.0294,0.929,0.1294,-0.0141,-0.0334,0.6761,0.5203,0.0292,0.0227,-0.0902,0.1278,0.8534,-0.1181,2.1051,-0.0602,1.3764,0.6832,0.0149,2.7297,-0.1223,0.1021,0.6804,0.3467,2.0048,0.5642,0.6116,BRCACancer
K05,0.0905,-0.1885,0.4829,-0.1361,0.0307,0.0567,-0.0072,0.1461,0.0255,0.2946,0.0186,0.161,0.0184,0.3546,0.3577,0.9104,0.728,0.447,0.0317,0.3238,0.0542,0.23,-0.1049,0.7529,0.2663,0.5173,-0.1346,-0.1231,0.9436,0.091,0.3314,0.2607,-0.0686,0.5371,-0.1321,-0.1179,0.2738,-0.0914,-0.1084,-0.0179,0.1744,0.0081,0.1538,1.9367,-0.0312,0.0682,1.1569,0.6123,0.8343,-0.031,0.0698,0.4679,0.2406,0.6391,0.102,0.2135,-0.1735,-0.0716,-0.1291,0.0932,-0.0026,-0.107,0.0089,-0.1139,0.2344,-0.0721,1.3132,-0.1132,0.8212,0.1214,7e-04,-0.1173,0.5964,0.2898,0.018,0.1367,-0.0958,0.1354,0.5998,-0.1462,1.8976,-0.0387,1.2689,0.6907,-0.0137,2.3858,-0.1199,0.0886,0.5384,0.3041,1.3504,0.5289,0.4807,Control
