@relation data

@attribute id string
@attribute 10207 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 4301 numeric
@attribute 1001 numeric
@attribute 50855 numeric
@attribute 1002 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 9459 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 55742 numeric
@attribute 9071 numeric
@attribute 1009 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 3728 numeric
@attribute 7122 numeric
@attribute 64398 numeric
@attribute 9076 numeric
@attribute 57863 numeric
@attribute 5584 numeric
@attribute 87 numeric
@attribute 1010 numeric
@attribute 50848 numeric
@attribute 977 numeric
@attribute 149461 numeric
@attribute 9069 numeric
@attribute 23705 numeric
@attribute 92359 numeric
@attribute 29780 numeric
@attribute 49861 numeric
@attribute 7408 numeric
@attribute 3611 numeric
@attribute 3691 numeric
@attribute 24146 numeric
@attribute 6251 numeric
@attribute 3918 numeric
@attribute 3688 numeric
@attribute 3914 numeric
@attribute 64403 numeric
@attribute 53842 numeric
@attribute 54751 numeric
@attribute 1495 numeric
@attribute 1000 numeric
@attribute 51208 numeric
@attribute 25945 numeric
@attribute 2318 numeric
@attribute 2316 numeric
@attribute 10979 numeric
@attribute 26285 numeric
@attribute 84552 numeric
@attribute 3909 numeric
@attribute 84612 numeric
@attribute 1499 numeric
@attribute 667 numeric
@attribute 5010 numeric
@attribute 253559 numeric
@attribute 1500 numeric
@attribute 3987 numeric
@attribute 1366 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 81607 numeric
@attribute 3655 numeric
@attribute 5829 numeric
@attribute 7016 numeric
@attribute 1308 numeric
@attribute 1016 numeric
@attribute 1013 numeric
@attribute 10686 numeric
@attribute 1012 numeric
@attribute 137075 numeric
@attribute 23562 numeric
@attribute 5339 numeric
@attribute 9080 numeric
@attribute 55679 numeric
@attribute 56288 numeric
@attribute 5817 numeric
@attribute 5819 numeric
@attribute 5818 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
E08,0.2416,-0.0304,-0.0175,0.1123,-0.0581,0.1567,-0.0321,-0.0641,-0.0499,1.4835,-0.0906,-0.0746,-0.0588,-0.1138,-0.0436,0.0166,-0.2052,1.0292,0.6312,0.2936,-0.1421,-0.0207,0.2583,1.001,-0.0835,1.2601,0.3992,0.0926,0.0616,-0.0413,0.1916,0.2177,0.0331,0.758,1.8813,-0.0429,0.2534,0.2619,-0.1029,2.3078,0.0292,0.0317,-0.0964,0.016,0.2589,-0.0229,-0.0598,0.1278,0.0319,3.1779,-0.0669,0.0276,-0.0684,-0.0764,0.6547,1.909,0.1509,-0.0163,0.1162,0.6011,0.5115,-0.099,-0.1656,0.2111,-0.0552,1.1271,1.1739,0.926,-0.0753,-0.0725,0.0913,-0.101,-0.091,-0.0956,0.0394,0.8891,-0.0924,0.0354,0.0375,0.3058,0.2003,0.0518,0.0568,Control
E09,0.2321,-0.0278,0.0582,0.0769,-0.0118,0.2734,-0.0156,-0.0647,-0.0621,1.3042,-0.084,-0.069,-0.1071,-0.0845,-0.0171,-0.035,-0.1617,0.4541,1.1019,0.3212,-0.1546,-0.0231,0.2226,1.0933,-0.04,1.4031,0.8578,0.1184,0.1084,-0.0471,0.2595,0.257,0.0458,0.618,1.8917,0.0461,0.3026,0.2326,-0.1172,2.2563,0.1041,-0.0088,-0.0774,0.0581,0.2358,-0.024,-0.0352,0.1071,0.0754,3.127,-0.0635,-0.2159,-0.1132,-0.0586,0.6304,1.7112,0.0879,0.0542,-0.0164,0.4692,0.4132,-0.1246,-0.1811,0.2599,0.0112,1.0041,1.1134,0.821,-0.0842,-0.0433,0.1791,0.0079,-0.07,-0.0528,-0.0737,0.7825,-0.0816,0.1543,0.0704,0.2352,0.2217,0.0133,0.0155,BRCACancer
E10,0.3421,-0.1214,0.0516,0.3433,-0.0488,0.0416,-0.0497,-0.0638,-0.0613,1.3913,-0.1485,-0.1036,-0.1264,-0.1399,-0.0866,0.018,-0.0774,0.4845,0.6046,0.33,-0.1335,0.048,0.2202,0.8708,-0.0659,1.3563,0.543,0.1648,0.2634,-0.0653,0.0269,0.1911,0.0432,0.5595,1.6056,-0.055,0.1983,0.2944,-0.0736,2.1344,0.0678,-0.0677,-0.1403,-0.0158,0.3513,-0.0383,-0.096,0.1468,0.0249,2.8746,-0.0987,-0.0738,-0.1054,-0.0898,0.5541,2.1254,0.2392,0.085,-0.0827,0.6945,0.5613,-0.0731,-0.1167,0.1166,0.0809,1.012,1.1234,0.8154,-0.0841,-0.0861,0.0306,-0.0801,-0.0959,-0.1851,0.0228,0.9146,-0.0602,0.1531,0.0137,0.3924,0.1672,0.0516,-0.0505,BRCACancer
E11,0.229,-0.1034,0.0909,0.0795,-0.0812,0.212,0.0292,-0.0545,-0.0812,1.2619,-0.0913,-0.0717,-0.0844,-0.1297,-0.0993,0.0495,-0.1816,0.1945,0.7296,0.2981,-0.1369,-0.0198,0.1859,1.0858,-0.0764,1.3881,0.7288,0.0945,0.1308,-0.0363,0.0334,0.3037,-0.0052,0.5563,1.8097,0.03,0.1398,0.2028,-0.0915,2.3337,0.1446,0.0547,-0.1083,0.1046,0.1896,-0.0506,-0.0631,0.1205,0.043,3.0476,-0.0781,-0.0451,-0.009,-0.0643,0.5723,1.6732,0.0491,0.0151,-0.09,0.4089,0.3111,-0.1143,-0.1918,0.1806,0.0728,0.9468,0.9989,0.7121,-0.0782,-0.0845,0.12,0.0574,-0.0675,-0.1492,0.0876,0.7103,-0.1019,0.0924,0.0415,0.1543,0.1789,0.0904,-0.0373,Control
E12,0.118,-0.0689,0.0533,0.0776,-0.0855,0.0011,-0.0518,-0.0695,-0.1183,1.0226,-0.1005,-0.0344,0.0119,-0.0863,-0.0648,0.0314,-0.1127,0.2326,0.4674,0.1746,-0.1166,0.0139,0.0748,0.6371,-0.0802,0.9208,0.5503,0.0539,0.134,0.0011,0.0374,0.1573,0.0521,0.3591,1.3919,-0.0418,-0.0399,0.2385,-0.1054,1.865,0.0255,-0.0612,-0.0914,0.046,0.2171,-0.0067,-0.0786,0.0056,-0.0565,2.8089,-0.0355,-0.0285,-0.0465,-0.0351,0.4203,1.5573,0.0343,-0.0356,-0.0734,0.3816,0.2375,-0.2168,-0.1942,0.0341,-0.1108,0.6024,0.938,0.5512,-0.0559,-0.0595,0.03,-0.0333,-0.0117,-0.1777,0.0513,0.441,-0.2113,-0.0099,0.0474,0.0643,0.0741,0.0067,0.0373,BRCACancer
F01,0.4492,-0.0863,0.0517,0.1814,-0.0862,0.0564,-0.0433,-0.1471,-0.0737,1.4615,-0.1468,-0.0859,-0.0817,-0.162,-0.102,-0.0062,-0.2391,0.5367,0.5991,0.4258,-0.1129,0.052,0.2849,0.9694,-0.0651,1.1281,0.4353,0.2324,0.1429,-0.075,0.0182,0.2005,0.0432,0.6994,1.6743,-0.0066,0.2531,0.3364,-0.0786,2.2504,0.1146,-0.0607,-0.12,-0.049,0.3064,-0.0556,-0.1007,0.1504,0.0346,2.7195,-0.1304,-0.0764,-0.1014,-0.1055,0.7463,1.836,0.2135,-0.0125,-0.0602,0.7121,0.4741,-0.0387,-0.191,0.1996,0.0856,1.3714,1.2389,0.8389,-0.1159,-0.1094,0.0917,-0.0531,-0.1228,-0.1536,0.048,1.0641,-0.1159,0.1934,-0.0123,0.3227,0.1408,0.0473,0.0481,Control
F02,0.3262,-0.0742,0.0463,0.2439,-0.0317,0.1642,-0.0307,-0.0844,-0.0865,1.4217,-0.125,-0.0719,-0.09,-0.1149,-0.1202,0.0193,-0.1134,0.4732,0.5927,0.3348,-0.1655,0.0025,0.2792,0.8651,-0.0673,1.3049,0.6848,0.2057,0.2045,-0.0741,0.1884,0.2828,-0.0082,0.8264,1.7145,0.0022,0.4006,0.2889,-0.0747,2.075,0.159,0.0365,-0.149,0.1544,0.3316,-0.0539,-0.0412,0.1509,0.0481,2.7387,-0.0953,-0.0297,-0.117,-0.0689,0.7073,1.9958,0.2288,0.0328,-0.0445,0.6814,0.495,0.0324,-0.0462,0.2753,0.0364,1.2813,1.1543,0.9685,-0.0727,-0.0664,0.0505,-0.0591,-0.0934,-0.1032,0.0697,1.0203,-0.0118,0.1716,-0.0063,0.4096,0.2552,0.0884,0.0223,Control
F03,0.2307,-0.0473,0.1542,0.1349,-0.1062,0.0417,-0.0336,-0.0317,-0.104,1.1627,-0.1356,-0.0752,-0.1485,-0.1439,-0.1245,0.0085,-0.0585,0.4616,0.7601,0.3012,-0.1171,0.0364,0.1907,0.8993,-0.0278,1.3011,0.6005,0.2437,0.1931,-0.0722,0.0697,0.2062,-0.1068,0.7851,1.7784,-0.0269,0.264,0.2097,-0.1597,1.9861,0.1869,0.0056,-0.182,0.0122,0.3565,-0.068,-0.0092,0.1463,0.0609,2.8888,-0.0629,-0.2563,-0.1359,-0.1151,0.6205,1.6797,0.169,0.0531,0.0567,0.537,0.4406,-0.0099,-0.1271,0.1299,0.0492,0.8294,1.0083,0.8697,-0.1025,-0.0839,0.0533,0.0545,-0.1288,-0.0809,0.0471,0.8612,-0.2064,0.1719,0.0165,0.3383,0.1941,0.0414,-0.0248,Control
F04,0.1896,-0.0774,0.0286,0.1362,-0.087,0.0098,-0.0225,-0.1383,-0.1223,1.5254,-0.1531,-0.116,-0.0618,-0.2031,-0.0972,0.0244,-0.0733,0.3407,0.4566,0.3086,-0.1555,-0.0126,0.2121,0.8936,-0.1278,0.9756,0.5981,0.18,0.0702,-0.0611,-0.1364,0.2298,-0.1378,0.7354,1.7197,-0.0249,0.1561,0.4091,-0.104,2.412,0.15,-0.0625,-0.0023,-0.0548,0.2838,-0.1072,-0.1381,0.0909,0.0107,2.7565,-0.1691,-0.1496,-0.1256,-0.0929,0.5735,1.8962,0.1435,0.0141,-0.1108,0.7198,0.5477,-0.0125,-0.1992,0.0222,0.1093,0.8517,1.0798,0.793,-0.081,-0.1051,-0.0173,0.0727,-0.0963,-0.3191,0.0164,0.7132,-0.1413,0.1481,-0.0153,0.3054,0.169,0.0162,-0.0505,Control
F05,0.2675,-0.0649,0.0902,0.1862,-0.0405,0.161,0.0117,-0.0771,-0.0776,1.4088,-0.1235,-0.083,-0.0559,-0.1317,-0.0852,0.0154,-0.0949,0.5971,0.704,0.3206,-0.1286,0.0373,0.2181,1.1396,-0.0663,1.4061,0.6982,0.0925,0.1746,-0.0419,-0.008,0.2948,-0.0545,0.6718,1.9318,0.0102,0.1778,0.2683,-0.0636,2.1263,0.1542,-0.0045,-0.0796,0.0465,0.3408,-0.0489,-0.0756,0.1243,0.0537,2.9733,-0.0603,-0.1744,-0.09,-0.0675,0.5768,1.8761,0.1364,0.0131,-0.0777,0.6398,0.3829,0.0109,-0.1286,0.1364,0.1079,1.2329,1.0249,0.7593,-0.0647,-0.1057,0.0504,0.0454,-0.0896,-0.1474,0.0495,0.8151,-0.1113,0.1765,0.0507,0.3146,0.3192,0.0585,-0.019,Control
F06,0.1556,-0.0349,0.0788,0.1624,-0.0937,-0.0063,-0.0244,-0.0733,-0.0157,1.1644,-0.1546,-0.1135,-0.1137,-0.1159,-0.0818,0.0757,-0.0889,0.3454,0.6389,0.209,-0.1273,0.0337,0.1768,0.9959,-0.0624,1.3689,0.8244,0.3306,0.1159,-0.1129,0.0216,0.2628,0.1038,0.5742,1.8803,-0.0241,0.0728,0.2424,-0.0567,1.9383,0.1295,-0.094,-0.0502,0.0146,0.3472,-0.0557,-0.018,-0.0143,0.0764,2.8685,-0.1069,-0.1446,-0.1394,-0.1052,0.5524,1.5715,0.0586,0.0545,0.0622,0.4646,0.4497,-0.1972,0.0405,0.1822,0.0652,0.629,0.8283,0.6251,-0.059,-0.0868,0.0394,-0.0088,-0.1051,-0.2201,-0.0278,0.7276,-0.2089,0.1506,0.0553,0.2756,0.2008,0.0048,-0.0498,Control
F07,0.4262,-0.0358,0.0326,0.2566,-0.0518,0.1156,0.0032,-0.0758,-0.1066,1.4393,-0.1354,-0.0891,-0.093,-0.151,-0.0832,0.1055,-0.0993,0.5112,0.4581,0.3465,-0.11,-0.0168,0.2611,1.0059,-0.1055,1.1364,0.5124,0.0773,0.1178,-0.0729,0.2048,0.2932,-0.0282,0.6255,1.7071,0.023,0.2274,0.3828,-0.1337,2.1857,0.1039,0.043,-0.1055,0.0265,0.2901,-0.0656,-0.1209,0.1444,0.0049,2.7855,-0.084,-0.0452,-0.1195,-0.0736,0.7725,1.981,0.1634,-0.0989,-0.0771,0.6937,0.6198,-0.0473,-0.0579,0.1162,0.0511,1.4929,1.0539,0.7537,-0.0472,-0.127,0.0392,-0.0208,-0.0854,-0.1238,0.0946,0.9986,-0.0325,0.1576,0.0054,0.2254,0.1938,0.0337,0.0083,Control
F09,0.294,-0.0455,-0.0523,0.1578,-0.0262,0.2303,-0.0079,-0.092,-0.1059,1.4775,-0.1133,-0.0572,-0.109,-0.0553,-0.0755,0.0955,-0.1145,0.6076,0.7107,0.3627,-0.1673,-0.0026,0.2998,1.0125,-0.0794,1.4525,0.7443,0.0061,0.1251,-0.0719,0.2275,0.2292,0.001,0.8936,1.7478,0.0367,0.2286,0.2604,-0.1174,1.8437,0.0931,0.0728,-0.0689,0.0452,0.4457,-0.0108,-0.1077,0.1462,0.0364,2.7111,-0.0275,-0.0819,-0.0989,-0.0587,0.6545,2.047,0.2533,0.0322,-0.0416,0.7525,0.4707,0.0061,-0.0883,0.2742,0.0183,1.2689,1.2095,0.9952,-0.0759,-0.1291,0.1759,-0.0187,-0.095,0.0076,0.1421,1.1743,-0.074,0.181,0.0282,0.5508,0.2317,0.1335,-0.0325,Control
F10,0.3359,-0.01,0.019,0.2155,-0.0343,0.1298,-0.0179,-0.0073,-0.0918,1.4404,-0.0897,-0.0649,-0.0841,-0.1024,-0.09,0.0798,-0.1103,1.0827,0.6462,0.3733,-0.176,-0.0053,0.263,0.9943,-0.0819,1.3966,0.6592,0.0088,0.1378,-0.0506,0.2235,0.2548,-0.0745,0.8816,1.8189,3e-04,0.3072,0.3447,-0.1148,2.1083,0.0743,0.0323,-0.1365,0.0124,0.4307,-0.0531,-0.0681,0.1074,0.0294,2.9161,-0.0627,-0.1503,-0.0724,-0.0682,0.724,2.1337,0.3276,-0.0695,-0.0791,0.8347,0.6007,0.0023,-0.1292,0.2926,-0.0361,1.2558,1.2029,0.9599,-0.0525,-0.1191,0.1277,-0.0616,-0.0998,-0.0956,0.0767,1.0767,-0.0564,0.1392,0.0216,0.4573,0.3024,0.1161,0.0473,Control
F11,0.1581,-0.0368,0.0092,0.1328,-0.0373,0.0662,0.004,-0.0794,-0.0302,1.3304,-0.0807,-0.0612,-0.0806,-0.115,-0.1114,0.0067,-0.1531,0.4391,0.7905,0.2919,-0.0977,0.0303,0.1767,0.9765,-0.0514,1.3175,0.8517,0.272,0.1673,-0.0619,0.1576,0.2401,0.023,0.8995,1.8268,0.0196,0.2148,0.2396,-0.1083,2.1037,0.177,-0.0105,-0.0898,0.0565,0.3139,-0.0577,-0.0235,0.0605,0.0914,3.073,-0.0684,-0.0667,-0.0263,-0.0824,0.6039,1.6802,0.1854,0.0036,0.0383,0.6757,0.3937,0.0046,-0.1153,0.2371,0.0864,0.7464,1.1327,0.9532,-0.049,-0.077,0.112,-0.0259,-0.1035,-0.0686,-0.0711,0.9254,-0.0452,0.1998,0.0385,0.5182,0.2556,0.0957,-0.0077,Control
F12,0.3362,-0.1158,0.0201,0.1922,-0.1107,0.0505,-0.048,-0.042,-0.0568,1.5031,-0.1905,-0.1517,-0.1263,-0.1493,-0.1608,0.0353,-0.1911,0.3671,0.2258,0.32,-0.1856,-0.0572,0.2642,0.8321,-0.0962,1.1032,0.3928,0.0952,0.1995,-0.0744,-0.0921,0.2281,0.0331,0.5629,1.5388,-0.0565,0.1075,0.5119,-0.1254,2.3703,0.0595,-0.035,-0.1896,-0.0723,0.5236,-0.1367,-0.0723,0.1606,-0.001,2.6849,-0.1587,-0.0884,-0.1411,-0.1142,0.4451,2.0082,0.3066,-0.0124,-0.1183,0.9331,0.6815,-0.1371,-0.2352,0.0842,-0.0547,0.9175,1.01,0.6902,-0.1394,-0.137,0.0177,-0.014,-0.1361,-0.1557,0.0863,0.7555,-0.243,-0.0051,-0.0427,0.3345,0.1404,-0.0016,-0.0721,Control
G01,0.1625,-0.0036,-0.0243,0.0811,-0.0135,0.1928,0.0255,-0.1675,-0.082,1.3642,-0.1312,-0.1367,-0.0937,-0.1061,-0.0792,0.1057,-0.0279,0.4999,0.4296,0.2571,-0.1244,-0.0164,0.1935,0.8536,-0.1301,1.1424,0.4944,0.1351,0.1572,-0.0443,-0.0207,0.2777,-0.1532,0.8518,1.6303,0.0241,0.1047,0.3035,-0.1319,1.982,0.0972,0.0283,-0.1034,0.026,0.3707,-0.0821,-0.1248,0.0484,0.0277,2.658,-0.104,-0.1875,-0.0463,-0.0561,0.4705,1.6699,0.1969,-0.0596,-0.074,0.7527,0.4739,-0.0289,-0.3501,0.2655,0.0071,0.5192,0.9473,0.7619,-0.0425,-0.1559,0.0139,0.0698,-0.0849,-0.0529,0.051,0.8184,-0.1823,0.099,0.0203,0.3093,0.256,0.0729,-0.0556,Control
G02,0.1388,-0.0352,-0.0244,0.1807,-0.0412,0.2005,0.006,-0.042,-0.0755,1.3257,-0.0633,-0.0652,-0.0924,-0.0688,-0.0599,0.1345,-0.1474,0.3701,0.8682,0.2354,-0.1457,0.0261,0.2314,0.9632,-0.0621,1.1466,0.7013,0.2079,0.0991,-0.0547,0.154,0.282,-0.0871,0.6402,1.8211,0.0435,0.1875,0.2464,-0.1062,2.389,0.1741,0.0307,-0.0824,0.0686,0.251,-0.0336,-0.0652,0,0.0096,2.8874,-0.0419,-0.0939,-0.0516,-0.053,0.4598,1.6359,0.0819,-0.0313,-0.0683,0.5237,0.3941,-0.0205,0.0779,0.3204,0.0508,0.6987,0.9339,0.6551,-0.0619,-0.0865,0.1425,-0.009,-0.0927,-0.0683,0.0339,0.6255,-0.0686,0.111,0.0411,0.1849,0.1778,0.004,-0.0528,Control
G03,0.3781,-0.1285,0.0689,0.24,-0.0631,0.1201,-0.0731,-0.1362,-0.0513,1.5699,-0.1692,-0.0834,-0.1302,-0.1634,-0.1109,0.0845,-0.0996,0.4262,0.4699,0.358,-0.1778,-0.0052,0.2557,0.9008,-0.0664,1.4057,0.456,0.15,0.1661,-0.0718,0.0367,0.2087,0.1742,0.764,1.8251,-0.0081,0.2339,0.328,-0.1225,2.1499,0.0947,0.0314,-0.0756,0.0398,0.3361,-0.0749,-0.092,0.1702,0.0545,2.639,-0.0956,-0.02,-0.1,-0.0742,0.5863,2.0741,0.2419,0.0494,-0.0701,0.6915,0.4872,-0.0939,-0.1904,0.1203,0.0214,1.2963,1.1679,0.7763,-0.1494,-0.1173,0.0602,0.0514,-0.0958,-0.1057,0.0465,0.8718,-0.076,0.1663,0.0164,0.3469,0.279,0.0301,-0.0527,Control
G04,0.2805,-3e-04,-0.0193,0.1022,-0.0031,0.2189,0.0214,-0.0415,-0.0437,1.3487,-0.0366,-0.0668,-0.0414,-0.0543,-0.0508,0.0312,-0.1186,0.6027,0.7585,0.283,-0.104,0.0108,0.227,0.947,-0.0474,1.4448,0.8077,0.1285,0.1582,0.0025,0.3003,0.2872,-0.0113,0.7151,1.8002,0.0708,0.2713,0.2469,-0.081,1.9676,0.0634,0.0269,-0.0675,0.0746,0.3449,-0.0171,-0.0858,0.0806,0.0466,3.1295,-0.0083,-0.0387,-0.0279,-0.0418,0.506,1.9953,0.1249,0.0113,-0.056,0.6209,0.4432,0.0185,-0.0158,0.3297,0.0516,1.1696,1.0443,0.835,-0.045,-0.0855,0.2064,-0.0794,-0.0546,-0.0562,0.0223,0.9482,-0.164,0.199,0.0513,0.3412,0.2023,0.0823,0.0237,BRCACancer
G05,0.159,-0.0798,-0.0041,0.0665,-0.0866,0.0054,0.0812,-0.187,-0.2226,1.0984,-0.1538,-0.1294,0.0086,-0.1606,-0.0051,0.1532,0.0152,0.2152,0.3348,0.1139,-0.301,-0.0882,0.1199,0.7034,-0.1831,0.648,0.2497,-0.1336,0.1826,0.0243,-0.2614,0.1826,0.0426,0.3354,1.33,0.0222,-0.2041,0.3091,-0.1222,1.8218,0.1138,-0.0031,-0.0926,-0.1489,0.2068,-0.1425,-0.1031,0.0298,-0.0565,2.1639,-0.1567,-0.0061,-0.0345,-0.0271,0.4047,1.4298,0.0255,-0.0557,-0.1829,0.4559,0.3273,-0.1471,-0.4496,-0.0761,0.0099,0.6709,0.7714,0.4575,-0.0788,-0.1519,-0.0463,0.0503,-0.0013,-0.3512,0.1166,0.5003,-0.1596,0.0355,0.0401,0.0747,0.1724,0.0499,-0.0498,BRCACancer
G06,0.2716,-0.0532,0.0628,0.1196,-0.0663,0.0643,0.0028,-0.0882,-0.0876,1.2776,-0.0769,-0.1082,-0.1293,-0.1504,-0.113,0.0715,-0.2039,0.3866,0.4769,0.3044,-0.1388,0.0468,0.2449,0.6829,-0.0508,1.2231,0.5725,0.2866,0.1186,-0.0623,0.0683,0.2101,0.0035,0.5589,1.4336,0.0141,0.1918,0.2409,-0.11,2.0729,0.2648,-0.0551,-0.1055,0.0244,0.3815,-0.0391,-0.0946,0.1394,0.0331,2.6066,-0.1689,-0.07,-0.0881,-0.1095,0.5637,1.9232,0.2867,-0.0265,0.0092,0.6764,0.4026,-0.022,-0.3108,0.3104,0.1096,0.7456,0.9766,0.6277,-0.1026,-0.0992,0.1014,0.0873,-0.115,-0.0333,0.1585,0.6867,-0.2626,0.1387,-0.01,0.3052,0.2751,0.0199,0.0194,BRCACancer
G07,0.2472,-0.0455,0.0485,0.0638,-0.0341,0.144,0.012,-0.0879,-0.1298,1.3796,-0.1089,-0.123,-0.1014,-0.1608,-0.0711,0.0622,-0.1277,0.3481,0.4824,0.3282,-0.1365,0.0023,0.2184,0.8876,-0.0882,0.9505,0.4586,0.0877,0.1076,-0.0533,0.0902,0.2231,-0.0548,0.4499,1.6201,0.0079,0.1456,0.2042,-0.096,1.9951,0.134,-0.0445,-0.0529,-0.0207,0.1278,-0.0427,-0.0755,0.0874,0.0166,2.5841,-0.0918,-0.0601,-0.0417,-0.0825,0.7971,1.641,0.0295,0.001,-0.0994,0.4235,0.3263,-0.1507,-0.2759,-0.0356,-0.0224,1.1191,0.8537,0.6592,-0.0542,-0.0718,0.0421,-0.0108,-0.0817,-0.1192,0.1119,0.6049,-0.0536,0.1069,0.0094,0.1696,0.1983,0.021,0.026,Control
G08,0.2363,-0.0816,0.0284,0.1289,-0.0826,-0.0303,-0.0291,-0.1454,-0.1414,1.4492,-0.1827,-0.1319,-0.1578,-0.1718,-0.0989,-0.0628,-0.0973,0.4492,0.4023,0.3866,-0.1214,0.0049,0.2204,0.8538,-0.0812,1.2056,0.5013,0.0779,0.1589,-0.067,-0.0666,0.2212,0.0416,0.7405,1.758,-0.0234,0.1225,0.2807,-0.1274,1.9653,0.0862,-0.064,-0.1226,-0.0668,0.3308,-0.1053,-0.1524,0.0569,-0.0037,2.7284,-0.0583,0.047,-0.0866,-0.0918,0.6174,1.9025,0.1993,-0.0503,-0.0548,0.8088,0.44,-0.0207,-0.1021,-0.0493,0.1534,0.9556,1.1003,0.792,-0.059,-0.097,0.0229,-0.0271,-0.0922,-0.1486,0.0536,0.7776,-0.0875,0.0842,0.0163,0.399,0.2829,0.071,-0.0119,Control
G09,0.1027,-0.0078,0.013,0.1415,-0.0145,0.2606,0.0557,-0.0709,-0.067,1.2665,-0.0704,-0.0459,-0.0907,-0.1303,-0.0613,0.098,-0.1119,0.2667,0.6881,0.3205,-0.12,-0.0565,0.1719,0.8539,-0.0646,0.9461,0.4894,0.1324,0.2215,-0.0332,0.1519,0.2368,0.0642,0.6202,1.7314,0.0669,0.1071,0.2723,-0.1453,2.1563,0.106,0.0061,-0.0752,0.0951,0.2211,-0.03,-0.1006,-0.0037,0.024,2.64,-0.0487,-0.0978,0.0082,-0.0618,0.547,1.6224,0.0631,-0.0057,-0.0554,0.6405,0.3893,-0.0297,-0.2622,0.0982,-0.0427,0.582,0.9893,0.692,-0.0621,-0.115,0.1249,0.0063,-0.0588,-0.0179,0.1735,0.6073,-0.1073,0.064,0.0398,0.2315,0.1694,0.0304,0.0025,Control
G10,0.1429,-0.0894,0.0098,0.1982,-0.1406,-0.0078,0.0282,-0.1027,-0.0531,1.2582,-0.1473,-0.1727,-0.1416,-0.1831,-0.1314,-0.0159,-0.2305,0.2666,0.2896,0.1523,-0.0821,0.0089,0.2558,0.3536,-0.0978,0.6953,0.2314,0.1943,0.1841,-0.0487,-0.0158,0.1519,0.0229,0.4252,1.1757,0.0348,0.0427,0.2177,-0.1172,1.9127,0.2061,-0.0552,0.0494,0.0271,0.2335,-0.113,0.0641,0.1397,0.1001,2.6189,-0.1276,-0.1356,-0.0818,-0.0674,0.561,1.7558,0.0914,0.0849,-0.0229,0.4083,0.2664,-0.0334,-0.3119,0.087,0.0351,0.5829,0.7992,0.6403,-0.0607,-0.1162,-0.0265,0.1402,-0.1207,-0.1156,-0.0159,0.4639,-0.2022,0.1238,-0.061,0.094,0.0893,0.0036,0.0016,BRCACancer
G11,0.1337,0.0626,-0.0279,0.0377,0.1124,0.0945,0.0704,-0.0769,-0.0313,0.8845,-0.0055,0.0231,-0.0733,-0.1018,0.1181,0.0674,-0.0563,0.0133,0.3344,0.2462,-0.0791,-0.084,0.1064,0.5214,-0.0346,0.611,0.315,0.0488,0.2769,0.0736,0.0115,0.1777,0.4178,0.3105,1.2132,-0.0396,-0.0513,0.2383,-0.0636,1.5377,0.0455,-0.104,0.0456,-0.1361,0.0752,0.0796,-0.1572,-0.0111,-0.0969,1.903,-0.0199,0.0868,0.1019,0.0388,0.3353,1.2823,0.0159,0.0952,-0.0814,0.3919,0.3492,-0.0609,-0.3819,0.0704,-0.132,0.4345,0.4867,0.5237,-0.0305,-0.0869,-0.0551,0.189,0.0355,-0.0802,0.2475,0.1932,-0.0742,-0.0672,0.1288,0.1285,0.2202,0.0573,0.1087,BRCACancer
G12,0.1867,-0.0279,0.0598,0.1579,-0.0904,0.0852,0.0047,-0.088,-0.0524,1.2967,-0.1002,-0.0802,-0.1242,-0.0903,-0.0778,0.1235,-0.1881,0.6847,0.6425,0.2707,-0.1091,-0.007,0.2547,0.818,-0.0446,1.1253,0.316,0.1779,0.0717,-0.0707,0.1521,0.1738,-0.0286,0.5305,1.3745,0.0193,0.1344,0.2818,-0.0794,2.2609,0.1313,0.003,-0.187,0.0941,0.2929,-0.0476,-0.042,0.0969,0.0573,2.7639,-0.1077,-0.0818,-0.0888,-0.0814,0.5923,1.946,0.121,0.0206,-0.0275,0.5127,0.3646,-0.0645,-0.1387,0.0732,0.0931,0.7808,0.9619,0.6725,-0.0673,-0.0557,0.1233,-0.0036,-0.1139,-0.1211,0.1469,0.6059,-0.1256,0.1375,0.0092,0.2452,0.0438,0.0624,0.0047,BRCACancer
