@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1297 numeric
@attribute 55740 numeric
@attribute 8128 numeric
@attribute 10298 numeric
@attribute 10486 numeric
@attribute 9048 numeric
@attribute 10487 numeric
@attribute 1289 numeric
@attribute 79784 numeric
@attribute 1287 numeric
@attribute 64218 numeric
@attribute 10154 numeric
@attribute 6093 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 1285 numeric
@attribute 6091 numeric
@attribute 1286 numeric
@attribute 6092 numeric
@attribute 9353 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 1385 numeric
@attribute 25 numeric
@attribute 7408 numeric
@attribute 5365 numeric
@attribute 5364 numeric
@attribute 27 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 64221 numeric
@attribute 1277 numeric
@attribute 23122 numeric
@attribute 80031 numeric
@attribute 1278 numeric
@attribute 56924 numeric
@attribute 55558 numeric
@attribute 5216 numeric
@attribute 23129 numeric
@attribute 80728 numeric
@attribute 4690 numeric
@attribute 5217 numeric
@attribute 57556 numeric
@attribute 3845 numeric
@attribute 9901 numeric
@attribute 1072 numeric
@attribute 27289 numeric
@attribute 3320 numeric
@attribute 4637 numeric
@attribute 8440 numeric
@attribute 23396 numeric
@attribute 4233 numeric
@attribute 57144 numeric
@attribute 8851 numeric
@attribute 391 numeric
@attribute 7529 numeric
@attribute 1463 numeric
@attribute 5058 numeric
@attribute 3326 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 91584 numeric
@attribute 9037 numeric
@attribute 4627 numeric
@attribute 54209 numeric
@attribute 4629 numeric
@attribute 4628 numeric
@attribute 23332 numeric
@attribute 998 numeric
@attribute 23380 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 6655 numeric
@attribute 784 numeric
@attribute 5063 numeric
@attribute 785 numeric
@attribute 5894 numeric
@attribute 10507 numeric
@attribute 2817 numeric
@attribute 5062 numeric
@attribute 10398 numeric
@attribute 9826 numeric
@attribute 51466 numeric
@attribute 389 numeric
@attribute 2675 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 2674 numeric
@attribute 7903 numeric
@attribute 2064 numeric
@attribute 5880 numeric
@attribute 5605 numeric
@attribute 776 numeric
@attribute 57731 numeric
@attribute 5604 numeric
@attribute 775 numeric
@attribute 23365 numeric
@attribute 10570 numeric
@attribute 778 numeric
@attribute 971 numeric
@attribute 779 numeric
@attribute 57522 numeric
@attribute 2260 numeric
@attribute 56896 numeric
@attribute 51332 numeric
@attribute 10371 numeric
@attribute 2668 numeric
@attribute 7305 numeric
@attribute 2885 numeric
@attribute 8829 numeric
@attribute 5595 numeric
@attribute 2909 numeric
@attribute 5786 numeric
@attribute 5879 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 2932 numeric
@attribute 9723 numeric
@attribute 6708 numeric
@attribute 1809 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 3985 numeric
@attribute 1808 numeric
@attribute 3984 numeric
@attribute 6237 numeric
@attribute 9855 numeric
@attribute 103910 numeric
@attribute 6900 numeric
@attribute 8482 numeric
@attribute 9475 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 6712 numeric
@attribute 1298 numeric
@attribute 6710 numeric
@attribute 1299 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 1400 numeric
@attribute 2242 numeric
@attribute 8912 numeric
@attribute 1020 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.2837,-0.153,0.0434,-0.0795,-0.0651,-0.1094,-0.0797,-0.0572,0.2208,-0.0654,-0.0918,1.4221,-0.0717,-0.0631,-0.1466,0.5733,1.0686,1.239,-0.0234,0.1269,0.0066,-0.0051,0.6274,-0.042,0.0792,-0.1452,-0.0352,-0.0602,-0.1099,-0.1074,0.1786,0.0494,1.3787,0.4148,0.4895,0.0242,0.0206,0.4255,2.4501,2.524,-0.0369,-0.1422,0.6333,-0.1518,-0.1488,0.0301,0.1672,1.3177,0.4883,-0.0081,0.6509,0.0761,-0.0966,1.415,-5e-04,0.4061,-0.0428,0.6483,1.6202,0.5522,0.219,0.1055,-0.1573,0.1645,1.0367,2.4022,-0.0781,1.166,1.274,-0.0336,0.7252,0.0254,0.0205,1.6528,0.055,-0.0037,-0.1089,0.7376,0.9791,0.4913,0.1634,-0.0794,1.1911,0.1049,-0.0732,-0.026,1.2871,1.4808,-0.0854,0.7593,0.7253,0.4177,0.9791,0.6117,0.0145,0.8839,0.5479,-0.0668,1.2503,0.3412,1.5323,0.421,-0.0511,-0.0974,0.5921,-0.0814,0.6738,0.0684,-0.0138,0.8452,-0.0084,0.0043,0.041,-0.0979,0.0016,-0.1206,-0.067,1.3018,1.5674,-0.0299,0.9765,0.6236,0.6912,0.4206,2.931,0.7411,1.8048,0.2849,0.2303,0.4751,-0.1344,-0.0666,-0.0248,1.6078,-0.182,0.6126,0.4857,0.3741,1.075,0.1045,0.2841,-0.0157,0.4442,0.6606,0.2131,-0.0156,0.0273,-0.1022,-0.0305,-0.0216,0.4346,0.0466,0.002,0.3455,-0.0168,0.484,-0.0226,0.1238,-0.1498,2.3402,1.2727,Control
A12,0.0822,-0.2579,0.2326,-0.0575,-0.1556,-0.0012,0.0084,-0.0199,0.1358,0.0643,-0.1097,1.2657,-0.1051,-0.1521,-0.1926,0.6129,0.5666,0.8331,-0.0024,0.1012,0.0538,-0.0758,0.1613,-0.0445,-0.0275,-0.003,0.0414,-0.0162,-0.0512,-0.02,0.2702,0.1581,1.2041,0.1321,0.1742,-0.0859,0.178,0.2913,1.8175,2.6251,-0.0903,-0.1471,0.5026,-0.1701,-0.0589,0.0284,0.0014,1.1536,0.3638,-0.0332,0.6443,0.1613,0.1175,0.869,0.1396,0.454,-0.0097,0.5301,1.3459,0.5243,0.0321,0.1487,-0.1839,-0.3787,0.7221,1.7834,-0.125,0.6782,1.3925,0.0048,0.4922,0.166,0.0888,1.0592,0.0457,-0.0538,-0.1566,0.6342,0.6876,0.4383,0.0232,-0.1324,0.746,0.1776,-0.0941,0.0351,1.1725,1.0893,0.0366,0.5503,0.8621,0.3416,0.5622,0.4566,-0.0716,0.6311,0.2865,-0.0743,0.8719,0.1156,1.0033,0.184,0.1282,-0.1815,0.3092,-0.0376,0.6443,-0.0033,0.0089,0.1757,0.0615,-0.1109,0.0317,0.0914,-0.1039,-0.0749,-0.0039,0.9074,1.1338,-0.0991,0.6537,0.412,0.3851,0.307,2.6066,0.5264,1.2884,0.1934,0.0266,0.3882,-0.1147,0.0175,0.0914,1.1132,-0.4374,0.2559,0.4221,0.3417,1.0297,0.1782,0.2178,0.0682,0.2134,0.6181,0.1246,0.0534,-0.0647,-0.045,0.0034,-0.1012,0.4651,0.1417,0.1071,0.0454,-0.0765,0.2346,0.0077,0.0324,-0.0232,1.9533,0.8099,Control
B01,-0.0543,-0.3238,0.1291,-0.106,-0.1778,-0.086,-0.0572,-0.0186,-0.0013,0.0385,-0.3045,1.3261,-0.2761,-0.2472,-0.1937,0.6709,1.0474,1.4378,-0.1388,0.2081,-0.0468,-0.0601,0.6866,-0.1462,-0.2429,-0.0553,-0.1097,-0.0375,-0.1066,-0.0911,0.1618,0.132,1.6376,0.3845,0.2971,-0.211,-0.0326,0.4579,2.099,2.6035,-0.1317,-0.2634,0.7651,-0.1436,-0.1215,-0.0661,0.0245,1.3153,0.3,-0.179,0.7973,0.3281,0.0234,1.5378,0.1296,0.4608,0.0909,0.7649,1.6279,0.8475,0.0024,-0.0501,-0.1187,-0.1757,0.9697,2.4564,-0.2005,0.9999,2.0831,-0.1571,0.7818,0.228,0.0023,1.4165,0.0834,-0.009,-0.0833,0.9168,1.4666,0.7293,0.0077,-0.0575,1.2677,0.0677,-0.0461,0.0598,1.6457,1.5134,-0.2236,0.9952,0.4849,0.5929,1.3307,0.6364,-0.1429,0.6094,0.7625,-0.035,1.1777,-0.0625,1.2247,0.1378,0.0445,-0.2806,0.6422,-0.0398,0.5625,-0.1271,0.0476,0.1446,-0.0349,-0.0539,0.0367,-0.0182,-0.2057,0.1229,-0.223,1.1033,1.513,-0.0191,0.7649,0.491,0.6897,0.7761,3.056,0.9155,1.5393,0.1464,0.0227,0.6682,-0.1909,-0.1012,0.093,1.6269,-0.5663,0.6806,0.5102,0.2314,0.8361,0.2107,0.8421,-0.0994,0.0896,0.9096,0.1548,0.0533,-0.1565,-0.2211,-0.0536,-0.2917,0.8638,0.0459,-0.0262,0.0869,-0.3188,0.1628,-0.1957,0.0888,-0.0806,1.8864,1.4445,Control
B02,0.2964,-0.0741,0.0494,-0.1029,0.0387,-0.0499,-0.0898,-0.0254,0.2233,-0.0375,-0.0407,1.5361,-0.0791,0.0177,-0.1421,0.9611,1.0792,1.3561,0.0071,0.1632,0.0021,-0.0525,0.5097,-0.0815,0.0743,-0.0773,-0.0045,-0.0424,-0.0919,-0.0915,0.2994,0.0592,1.7428,0.3683,0.6916,0.0302,0.0979,0.4612,2.3005,3.2009,-0.02,-0.1198,0.764,-0.1165,-0.0995,0.0169,0.3011,1.6928,0.6759,0.021,0.8904,0.3618,-0.0278,1.5353,0.0015,0.728,0.053,0.9047,1.9203,0.7375,0.3491,-0.0332,-0.1322,0.2521,1.3189,2.6982,-0.0759,1.1145,2.1611,0.0522,1.1109,0.0472,-0.0147,1.7497,-0.0395,-0.0015,-0.0353,0.9063,1.4387,0.7443,0.2511,-0.0779,1.2043,0.1708,-0.0731,-0.0319,1.8628,1.6096,0.0697,0.9993,0.6647,0.6318,1.4469,0.8987,-0.0056,1.3316,0.6839,-0.0706,1.2606,0.2679,1.6089,0.4073,-0.0102,-0.0461,0.6051,-0.0645,0.5818,0.0561,0.0138,0.3099,-0.0239,-0.0292,0.056,-0.1133,0.0471,0.0599,-0.0171,1.6778,1.6209,-0.0802,1.0793,0.5372,0.6836,0.6982,3.301,0.8818,1.7139,0.3374,0.0684,0.5401,-0.1272,-0.0689,-0.004,1.835,-0.1432,0.6646,0.6637,0.6032,1.3183,0.2104,0.9314,-0.0536,0.3448,0.8781,0.4023,0.0827,-0.016,0.0384,-0.0112,0.0393,0.7734,0.0529,0.0068,0.603,-0.0384,0.7062,-0.023,0.2872,-0.0649,2.2867,1.4931,Control
B03,0.2347,-0.1219,0.0753,-0.1198,-0.0315,-0.0944,-0.1122,0.0492,0.1794,-0.0403,-0.2362,1.4928,-0.143,-0.0536,-0.1587,0.8351,1.0711,1.4188,0.0011,0.0831,-0.0384,-0.014,0.6076,-0.0844,-0.021,-0.0855,-0.0603,-0.0602,-0.1226,-0.0815,0.2042,0.0886,1.7274,0.3623,0.524,-0.0117,-0.0179,0.4728,2.3513,2.9618,-0.0423,-0.1971,0.7997,-0.1162,-0.1428,0.0464,0.2147,1.5134,0.5317,-0.0449,0.876,0.325,-0.0531,1.6324,0.0506,0.6299,0.0422,0.9581,1.7137,0.7699,0.2819,-0.1078,-0.1354,-0.0065,1.2304,2.6786,-0.0583,1.1141,2.0034,-0.0262,1.154,0.1284,-0.0032,1.6347,-0.0267,0.0569,-0.0789,0.9227,1.3911,0.7708,0.1834,-0.0185,1.2156,0.1524,-0.037,4e-04,1.7257,1.5696,-0.123,0.933,0.1767,0.5924,1.2755,0.7207,-0.0767,1.0184,0.6896,-0.053,1.3504,0.0957,1.448,0.3033,0.0132,-0.0838,0.6391,-0.0514,0.3359,-0.0099,0.012,0.2975,-0.042,-0.0358,0.1457,-0.061,-0.0182,-0.0583,-0.0773,1.3672,1.5833,-0.0394,0.9322,0.6195,0.7004,0.7721,3.4126,0.9292,1.7231,0.2578,0.0688,0.647,-0.1277,-0.1057,0.0033,1.7454,-0.3271,0.667,0.6329,0.3875,1.1035,0.1715,0.866,-0.1114,0.3231,0.9308,0.2613,0.0761,-0.0569,-0.0352,-0.0766,-0.0547,0.784,0.0354,-0.0146,0.321,-0.1109,0.3968,-0.0781,0.2113,-0.104,2.0759,1.6356,BRCACancer
B04,0.1792,-0.2049,0.0608,-0.0819,-0.0199,-0.0471,-0.0712,-0.0977,0.1869,-0.061,-0.0779,1.4805,-0.1591,-0.137,-0.1604,0.7702,1.2067,1.4506,-0.0759,0.2236,-0.0049,-0.0837,0.8287,-0.1141,0.0292,-0.025,-0.0103,-0.0288,-0.1027,-0.0812,0.2904,0.1174,1.7233,0.481,0.4196,-0.0189,0.1285,0.5936,2.6115,2.4663,-0.0379,-0.1788,1.115,-0.1744,-0.1013,0.0595,0.191,1.3092,0.5665,-0.0089,0.9414,0.2583,-0.0816,1.3972,0.0676,0.4693,0.0096,0.6354,1.4138,1.1549,0.2676,-0.0386,-0.1726,0.0503,0.8242,2.053,-0.1169,1.1366,1.3061,-0.0933,0.6089,0.1958,0.0368,1.8226,0.0352,-0.0108,-0.0648,1.1774,1.7601,1.0271,0.2066,-0.1279,1.2674,0.1292,-0.1455,0.0447,1.725,1.6507,-0.0182,1.2182,0.6043,0.6307,1.2919,0.675,-0.0544,0.8295,1.0121,-0.143,1.7555,0.1963,1.267,0.3598,-0.0408,-0.1005,0.7937,-0.1022,0.6872,-0.0209,-0.0363,0.1022,-0.0071,-0.0661,0.1162,-0.0368,-0.0342,-0.0179,-0.0674,0.8511,1.6575,-0.0767,0.7103,0.7675,0.7448,0.8504,3.6942,1.4407,1.892,0.1672,0.1929,1.0867,-0.1174,-0.0234,-0.0364,1.6934,-0.3291,0.6125,0.6894,0.4788,0.8154,0.246,0.4183,-0.0349,0.2352,1.022,0.3358,0.0537,-0.0116,-0.0508,-0.0801,-0.0447,0.7388,-0.0411,0.0018,0.2944,-0.1565,0.3538,-0.1277,0.069,-0.1051,2.1871,2.1773,BRCACancer
B05,0.2404,-0.1831,0.1429,-0.0609,-0.0882,-0.0333,-0.0479,-0.0714,0.15,-0.0263,0.0215,1.3838,-0.1345,-0.082,-0.1633,0.7967,0.9878,1.1686,-0.0707,0.0832,0.079,-0.1102,0.3764,-0.088,-0.0396,0.0053,0.0134,0.0356,-0.0701,-0.0662,0.3097,0.0993,1.3547,0.3489,0.4286,-0.0543,0.1657,0.4034,2.2374,2.3855,-0.0548,-0.1573,0.6967,-0.1958,-0.0439,-0.0168,0.1097,1.9193,0.5136,-0.0146,0.654,0.2436,0.0362,1.274,0.0679,0.7588,0.0114,0.7922,1.7786,0.6406,0.1973,0.0429,-0.2329,0.0121,1.0955,2.5809,-0.1651,1.0147,1.8732,0.0229,0.9612,0.1682,0.0659,1.4626,0.1562,-0.0374,-0.1343,0.8303,1.2624,0.741,0.1359,-0.1239,1.2093,0.0936,-0.1748,0.0224,1.4207,1.4682,0.0399,0.7795,0.5536,0.4466,1.0691,0.8862,-0.0215,1.0624,0.6877,-0.1486,0.9853,0.2248,1.5184,0.3612,-0.0078,-0.1235,0.4861,-0.1112,0.5424,-0.0064,-0.0174,0.1478,0.0557,-0.074,0.0064,-0.0258,-0.0472,0.0167,0.0525,1.4531,1.5074,-0.0138,0.8091,0.502,0.6214,0.4846,3.07,0.7814,1.7712,0.23,0.1572,0.5288,-0.0637,-0.0337,0.0314,1.5294,-0.2578,0.416,0.5013,0.4452,1.429,0.2998,0.5547,0.0267,0.3273,0.6726,0.2762,0.0555,-0.0373,-0.041,-0.0654,-0.0163,0.5673,0.053,0.0288,0.2344,-0.1172,0.4158,-0.0639,0.105,-0.052,2.2588,1.5353,BRCACancer
B06,-0.0476,-0.3919,0.1087,-0.0573,-0.3586,-0.0674,-0.0644,-0.0746,-0.1137,0.027,-0.2045,1.2411,-0.3361,-0.4104,-0.1646,0.564,0.8325,1.2192,-0.2017,0.1723,-0.0011,-0.1617,0.3382,-0.2091,-0.3047,-0.0534,-0.1032,0.0031,-0.0846,-0.0252,0.0558,0.0959,1.416,0.2129,0.1032,-0.2515,-0.044,0.3863,2.0964,2.1283,-0.2201,-0.3425,0.5869,-0.0759,-0.0642,-0.1528,-0.1578,1.0272,0.2796,-0.1778,0.6232,0.1207,0.1322,1.0432,0.1892,0.3107,0.032,0.6655,1.3941,0.4943,-0.133,0.0143,-0.1166,-0.5305,0.6091,2.1886,-0.2809,0.8608,1.671,-0.2512,0.4928,0.2256,0.0693,1.1609,-0.0492,-0.0751,-0.2022,0.7703,1.0718,0.5991,-0.0562,-0.0465,0.9821,-0.0226,0.0256,0.0678,1.4508,1.1966,-0.2273,0.6924,0.3054,0.4681,0.8621,0.2219,-0.1906,0.3437,0.5814,-0.0499,0.9601,-0.0883,0.8041,-0.0139,0.0423,-0.3007,0.5274,-0.0907,0.4235,-0.2051,-0.0845,0.1751,-0.0565,-0.0653,-0.115,-0.0292,-0.2314,-0.0476,-0.1646,0.7864,1.1253,-0.029,0.5053,0.3768,0.4616,0.4988,3.202,0.7812,1.2783,-0.0263,0.0879,0.4849,-0.1602,-0.0017,0.0921,1.2124,-0.7446,0.4108,0.4097,0.1109,0.4446,0.0891,0.4911,-0.1073,-0.1001,0.7029,-0.0629,0.0417,-0.2168,-0.2539,-0.2287,-0.3243,0.6263,0.1338,-0.1124,0.0847,-0.418,0.0199,-0.2834,-0.1038,-0.1135,1.5314,1.3611,BRCACancer
B07,0.3758,-0.0546,0.0635,-0.0847,0.023,-0.0478,-0.0898,-0.0707,0.2463,-0.0752,-0.0266,1.7259,-0.1382,-0.0064,-0.1575,0.8734,1.0354,1.5765,-0.0652,0.1479,0.0241,-0.1007,0.6786,-0.0983,0.0308,0.0063,-0.0424,-0.016,-0.0837,-0.0299,0.3381,0.0472,1.8168,0.3413,0.5536,0.0261,0.1268,0.5499,2.5925,2.9543,0.0056,-0.1893,0.8634,-0.1198,-0.0629,0.0112,0.3272,1.6695,0.7388,0.0081,0.9644,0.2622,-0.0193,1.5847,0.0161,0.7237,0.0111,0.8132,1.8033,0.7863,0.3106,0.0179,-0.1271,0.0503,1.0944,2.5831,-0.0427,1.26,1.9274,-0.0647,0.9446,0.0583,-0.0044,1.8558,0.0152,-0.0061,-0.0897,1.0385,1.5184,0.781,0.315,-0.1138,1.3289,0.218,-0.0797,-0.0368,1.951,1.6522,0.105,1.0305,0.6082,0.6697,1.5068,0.6306,-0.0561,0.9661,0.9305,-0.0918,1.4988,0.2682,1.5398,0.486,-0.0596,-0.0322,0.6798,-0.1126,0.7209,0.0096,-0.0058,0.5764,-0.0231,-0.0944,0.0812,-0.0841,0.0622,-0.0216,0.0021,1.4092,1.6451,-0.0903,1.0321,0.6995,0.7629,0.7269,3.5324,1.1794,1.792,0.3789,0.0201,0.6284,-0.0924,-0.0368,0.002,1.8673,-0.1506,0.6794,0.6426,0.5321,1.1271,0.2517,0.6602,0.0077,0.3147,1.0957,0.3509,0.0228,0.0167,0.0477,-0.0029,-0.0125,0.6998,0.0483,-0.0132,0.5091,-0.0584,0.5609,-0.0468,0.1898,-0.0858,2.2675,1.7565,BRCACancer
B08,0.2558,0.0529,0.0711,-0.078,0.1041,-0.0408,-0.0808,-0.033,0.2785,-0.0684,-0.0398,1.5131,-0.0418,0.0694,-0.1089,0.8941,1.0181,1.3469,0.0558,0.2591,-0.015,-0.0254,0.5668,-0.0426,0.15,-0.0521,-0.0385,-0.0785,-0.1097,-0.0805,0.2115,0.0138,1.5686,0.3316,0.7295,0.1188,6e-04,0.4074,2.2952,3.0594,0.0416,-0.1107,0.6569,-0.1379,-0.0933,0.0381,0.2167,1.5431,0.579,0.03,0.6798,0.1825,-0.1092,1.4566,0.0112,0.6534,0.0439,0.6412,1.6647,0.5788,0.3476,0.0301,-0.0825,0.2087,1.0983,2.5998,-0.0141,1.2287,1.4091,0.0339,0.8813,0.0056,-0.0216,1.7176,-0.1006,0.01,-0.0481,0.721,1.0596,0.513,0.2358,-0.0425,1.3009,0.1616,-0.0434,-0.0596,1.5728,1.5203,0.0416,0.7563,1.1161,0.5389,1.1034,0.7649,-8e-04,1.2783,0.5672,-0.0603,1.1047,0.3391,1.6268,0.444,-0.0595,-0.0125,0.667,-0.0753,0.9948,0.0519,0.0125,0.2965,-0.0353,-0.018,0.0355,-0.1088,0.0591,-0.0501,-0.0213,1.7488,1.6528,-0.0505,1.0572,0.5104,0.6732,0.4862,2.8425,0.7595,1.6981,0.3671,0.0543,0.4248,-0.1025,-0.1269,-0.035,1.5907,-0.1122,0.5451,0.6736,0.452,1.3775,0.1291,0.5552,-0.0843,0.3258,0.862,0.5257,0.0272,0.0043,0.05,0.1255,0.1412,0.4699,-0.0442,-0.0101,0.652,0.0253,0.7314,0.0157,0.2532,-0.1068,2.6466,1.0547,Control
B09,0.1655,-0.1075,0.0358,-0.1098,-0.057,-0.115,-0.1011,-0.0417,0.1622,-0.0603,-0.1203,1.3273,-0.1474,-0.1348,-0.1833,0.5432,1.0948,1.4309,-0.0806,0.2879,-0.0248,-0.1009,0.9168,-0.0849,0.026,-0.0774,-0.1041,-0.0983,-0.1647,-0.1376,0.1951,0.0296,1.4345,0.426,0.4414,-0.0176,0.0233,0.4495,2.8246,2.2033,-0.0637,-0.1356,0.9343,-0.1238,-0.1163,0.0616,0.2337,1.4299,0.3825,-0.0217,0.816,-0.0821,-0.0747,1.1871,0.019,0.7427,-0.1029,0.9921,1.6878,1.0645,0.2768,0.0407,-0.1719,-0.0076,0.9825,2.1615,-0.0243,0.8196,1.9846,-0.0942,0.9719,0.1843,-0.0098,1.7524,-0.0892,-0.011,-0.0518,1.0454,1.5966,0.6381,0.1409,-0.0389,1.2638,0.0041,-0.0782,-0.0166,1.5204,1.8101,-0.0663,0.9353,0.7087,0.4775,1.3348,0.5621,-0.0944,0.6738,1.0014,-0.0261,1.0913,0.1856,1.097,0.3163,-0.0979,-0.0904,0.7209,-0.0711,0.9138,0.0555,-0.0017,0.3886,-0.0651,-0.124,0.1324,-0.0836,-0.0018,-0.0482,-0.0356,0.6384,1.6703,-0.1168,0.6103,0.679,0.8248,0.6499,3.4057,1.2234,1.8255,0.2529,0.283,0.8415,-0.1742,-0.1127,-0.0216,1.6064,-0.0571,0.5044,0.3393,0.3218,0.7251,0.1985,0.5783,-0.0779,0.2894,0.8732,0.3141,0.0148,-0.0413,-0.1098,0.0549,-0.0631,0.7432,-0.0322,0.0044,0.2241,-0.1018,0.1619,-0.1146,0.1265,-0.1331,2.4296,2.0965,Control
B10,0.1263,-0.0995,0.1052,-0.0921,-0.0072,-0.0094,-0.0754,-0.0271,0.1661,0.0144,-0.0846,1.6899,-0.1093,-0.0461,-0.1686,0.6125,0.9729,1.2836,-0.0845,0.0802,-4e-04,-0.103,0.5319,-0.0927,0.0087,-0.0701,-0.033,-0.0563,-0.109,-0.068,0.1942,0.0522,1.5664,0.3291,0.4218,-0.004,0.0697,0.4716,2.3771,2.7107,-0.0719,-0.1557,0.8461,-0.1351,-0.0991,-0.0083,0.1715,1.1674,0.4485,-0.0109,0.8458,0.2892,-0.1037,1.2219,0.0371,0.4021,-0.0271,0.5125,1.2949,0.8221,0.1789,-0.013,-0.1764,0.0446,0.816,2.0657,-0.0807,0.9727,1.3386,-0.0465,0.641,0.095,0.0294,1.5886,0.046,-0.0776,-0.0881,0.9137,1.5265,0.672,0.0719,-0.0774,1.1026,0.0336,-0.0859,0.0052,1.466,1.508,-0.0413,0.9486,0.6399,0.4689,0.9601,0.709,-0.0946,1.1691,0.6115,-0.0969,1.3249,0.2207,1.361,0.1761,-0.0338,-0.0817,0.6102,-0.0933,0.5852,0.0033,-0.06,0.097,0.006,-0.0864,0.0274,-0.0313,0.003,-0.0083,0.0061,0.773,1.5222,-0.0696,0.6316,0.5106,0.5958,0.8182,3.8873,1.057,1.7394,0.2365,0.1959,0.846,-0.1333,-0.0679,0.072,1.4273,-0.1974,0.456,0.5512,0.3946,0.7395,0.1464,0.2527,-0.0612,0.1875,0.7921,0.2267,-0.0113,-0.0306,9e-04,-0.0548,-0.0559,0.6492,-0.0088,0.0563,0.22,-0.0796,0.223,-0.0595,0.1018,-0.0561,2.2037,1.7694,Control
B11,0.1595,0.0394,0.0872,-0.0667,-0.0282,-0.0197,-0.0866,-0.0603,0.1485,-0.0217,-0.0663,1.4962,-0.0853,-0.0168,-0.1439,1.005,1.1447,1.2874,-0.0575,0.1845,-0.0063,-0.0964,0.5827,-0.0571,0.0882,-0.0583,-0.0142,-0.0661,-0.0811,-0.0206,0.2297,0.082,1.4935,0.3014,0.5072,0.0776,0.0937,0.4333,2.1992,2.7007,-0.0461,-0.2065,0.728,-0.1208,-0.1151,0.0758,0.2032,1.8249,0.6166,0.0214,0.6005,0.0707,-0.0533,1.3353,0.0255,0.6645,0.116,0.5734,1.5632,0.6872,0.3394,0.0691,-0.1545,-0.0027,1.0607,2.3984,-0.074,1.2778,1.6403,0.0122,0.9398,0.0673,-0.002,1.6597,-0.0043,0.0021,-0.0503,0.7835,1.1268,0.7424,0.1635,-0.0654,1.2622,0.079,-0.0758,-0.0086,1.3773,1.5698,0.1054,0.8346,1.388,0.6769,0.8993,0.796,-0.0444,1.155,0.5429,-0.075,1.2437,0.1322,1.5061,0.3957,-0.0536,-0.0236,0.5357,-0.089,0.7706,-0.0145,0.0029,0.1694,-0.0494,-0.0451,0.0154,-0.039,-0.0091,0.054,0.0029,1.7002,1.7628,-0.0283,0.9134,0.5422,0.6223,0.5737,2.9815,0.9509,1.6375,0.4132,0.0913,0.622,-0.0828,-0.0539,0.0139,1.4998,7e-04,0.4871,0.6639,0.49,1.406,0.1936,0.1779,-0.0731,0.3216,0.8886,0.4117,0.0918,0.0167,0.0199,0.0262,0.0094,0.5385,0.0343,-0.0012,0.4866,-0.0389,0.5174,-0.0121,0.1651,-0.0525,2.6659,1.3446,Control
B12,0.1533,-0.0777,0.0285,-0.0486,0.0442,-0.0377,-0.0608,-0.0781,0.2375,-0.0703,-0.0611,1.4159,-0.092,-0.1238,-0.1238,0.4324,0.8321,1.0406,-0.0407,0.0977,0.0525,-0.1009,0.5605,-0.0969,0.0262,-0.0528,0.0044,-0.0644,-0.0809,-0.033,0.1665,0.0594,1.2122,0.3582,0.1545,-0.0264,0.1184,0.4452,2.3982,1.1689,-0.0473,-0.0703,0.7726,-0.1691,-0.1002,0.0085,0.2159,0.9971,0.3794,-0.0106,0.6669,0.1179,-0.0083,0.9353,-0.0336,0.3309,0.015,0.6104,1.1979,0.9572,0.1911,-0.0187,-0.1641,-0.0276,0.5551,1.8274,-0.1019,0.7335,1.3587,-0.1296,0.586,0.0574,-0.0074,1.5032,-0.0138,-0.0085,-0.0993,0.8408,1.4994,0.4924,0.0241,-0.0605,0.8093,-0.0069,-0.092,-0.0617,1.2915,1.6932,0.0394,0.861,0.4787,0.3965,1.2103,0.2931,-0.0954,0.4743,0.7352,-0.0938,1.0843,0.0697,0.8838,0.2992,-0.0466,-0.075,0.613,-0.1146,0.2933,0.0128,-0.0459,0.2209,0.018,-0.0827,0.061,-0.1129,-0.0562,-0.0554,0.0508,0.5557,1.3374,-0.1417,0.4982,0.4052,0.4528,0.6707,3.5071,1.0116,1.4211,0.2142,0.0475,0.7691,-0.1147,-0.0854,-0.0185,1.3003,-0.2399,0.3803,0.3268,0.1512,0.5368,0.1076,0.3904,-0.0719,0.147,0.5598,0.208,-0.0335,-0.0161,-0.0125,-0.1447,-0.0373,0.6164,0.0456,-0.0284,0.2043,-0.0999,0.112,-0.0522,0.1529,-0.07,1.8272,1.9139,Control
