@relation data

@attribute id string
@attribute 64805 numeric
@attribute 5733 numeric
@attribute 5539 numeric
@attribute 59345 numeric
@attribute 51083 numeric
@attribute 10692 numeric
@attribute 152 numeric
@attribute 59340 numeric
@attribute 6352 numeric
@attribute 150 numeric
@attribute 5368 numeric
@attribute 151 numeric
@attribute 5540 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 5030 numeric
@attribute 4889 numeric
@attribute 1901 numeric
@attribute 1902 numeric
@attribute 1903 numeric
@attribute 4886 numeric
@attribute 339403 numeric
@attribute 4887 numeric
@attribute 3352 numeric
@attribute 3351 numeric
@attribute 3354 numeric
@attribute 6364 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 3350 numeric
@attribute 6368 numeric
@attribute 51764 numeric
@attribute 283869 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 2841 numeric
@attribute 2840 numeric
@attribute 6360 numeric
@attribute 6010 numeric
@attribute 6752 numeric
@attribute 8862 numeric
@attribute 6753 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 1129 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 728 numeric
@attribute 221391 numeric
@attribute 2792 numeric
@attribute 727 numeric
@attribute 2793 numeric
@attribute 623 numeric
@attribute 1132 numeric
@attribute 6374 numeric
@attribute 109 numeric
@attribute 6373 numeric
@attribute 54331 numeric
@attribute 108 numeric
@attribute 6372 numeric
@attribute 107 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 1269 numeric
@attribute 1268 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 187 numeric
@attribute 10681 numeric
@attribute 2779 numeric
@attribute 2773 numeric
@attribute 9568 numeric
@attribute 6387 numeric
@attribute 2780 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 2781 numeric
@attribute 9170 numeric
@attribute 718 numeric
@attribute 2782 numeric
@attribute 183 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 611 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 23596 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 2919 numeric
@attribute 113 numeric
@attribute 4852 numeric
@attribute 11255 numeric
@attribute 111 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 846 numeric
@attribute 8843 numeric
@attribute 55811 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 11251 numeric
@attribute 3577 numeric
@attribute 94235 numeric
@attribute 165140 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 53637 numeric
@attribute 50865 numeric
@attribute 301 numeric
@attribute 9290 numeric
@attribute 117579 numeric
@attribute 196883 numeric
@attribute 5697 numeric
@attribute 9294 numeric
@attribute 1232 numeric
@attribute 4543 numeric
@attribute 1233 numeric
@attribute 4544 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 58191 numeric
@attribute 256933 numeric
@attribute 134 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 8698 numeric
@attribute 53829 numeric
@attribute 1230 numeric
@attribute 3361 numeric
@attribute 3355 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 55970 numeric
@attribute 2550 numeric
@attribute 9934 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 23566 numeric
@attribute 5995 numeric
@attribute 4283 numeric
@attribute 5473 numeric
@attribute 140 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
AA3226,0.6889,-0.0893,0.1141,0.6564,0.0468,0.0229,0.0323,-0.0831,2.2424,0.0032,-0.0881,0.1188,-0.1478,0.2505,0.01,-0.329,-0.1474,-0.2364,0.0284,1.7889,0.2146,0.4329,-0.0379,0.1685,0.0907,-0.0593,0.2945,-0.0414,-0.0342,0.0024,0.0657,-0.1016,-0.0634,0.2475,-0.0942,-0.0566,-0.1464,-0.0106,0.9263,-0.1103,-0.1154,0.0113,-0.0429,-0.0636,0.1763,-0.243,0.0016,0.9148,-0.0161,-0.0738,0.5755,0.0642,0.1277,-0.0524,0.8607,0.9712,1.9682,-0.0376,-0.0663,0.1173,0.215,-0.1477,0.1116,0.7424,0.3985,-0.0863,1.227,-0.0397,-0.0725,0.0158,0.2272,1.5497,0.1601,0.0194,0.1697,0.0052,-0.0373,0.6704,-0.0638,0.2595,-0.0873,1.4623,-0.0847,-0.0223,-0.0414,0.0876,2.4249,0.3866,1.1164,0.0617,1.6359,0.1242,-0.0887,-0.1251,-0.2416,-0.0361,0.2041,-0.241,0.3966,-0.0257,0.062,-0.1269,0.1081,0.0901,0.4307,1.2124,-0.0502,-0.0908,0.0018,-0.1976,0.1212,0.4304,-0.043,0.7265,-0.0746,2.7852,0.52,0.4458,1.1687,0.3558,0.4421,0.1341,1.2852,1.1065,0.3566,1.7725,0.1605,0.3972,0.2401,0.1488,0.1839,-2e-04,-0.1075,2.3615,-0.0569,0.8675,0.6121,1.3555,0.117,1.7057,0.1314,0.0381,-0.0415,1.7256,2.0084,0.8862,1.8132,1.2497,-0.1058,-0.0186,-0.1133,-0.008,0.2184,-0.0674,0.0152,-0.0532,-0.0972,-0.0545,0.3971,0.1007,1.7046,0.6852,0.0558,-0.0729,-0.0878,0.0652,4.5468,0.0086,0.2285,Control
AB3227,0.7827,-0.0932,-0.047,0.7444,-0.1054,0.0593,-0.1685,0.2468,3.0693,0.0695,0.2644,0.1757,-0.0986,0.4381,0.1011,-0.5765,-0.1316,-0.1507,-0.0088,1.231,0.1162,0.5509,-0.0165,0.0521,0.1432,-0.1551,0.3783,0.0168,-0.1061,0.0462,0.0298,-0.1436,-0.1656,0.0297,-0.092,-0.0558,-0.1076,-0.3213,1.2214,-0.0341,-0.1192,-0.0563,-0.1104,-0.0444,0.0755,-0.2302,0.0642,0.8446,0.023,-0.0539,0.6405,-0.0016,0.0305,0.0233,0.9535,1.4478,1.5719,-0.0407,-0.1126,0.2434,0.6196,-0.0714,0.182,0.9886,0.232,-0.013,1.1819,-0.0057,-0.0814,0.049,-0.1441,2.2425,-0.0082,-0.1321,0.1383,-0.016,-0.3617,0.5669,-0.0535,0.3086,-0.0674,1.4592,-0.111,-0.0771,0.0917,-0.0027,1.8762,0.5845,1.0493,0.0154,1.3741,0.0696,-0.2035,-0.0105,-0.2162,0.2184,0.056,-0.5229,0.5654,0.0014,0.2202,-0.1654,0.3903,0.0366,0.3157,1.891,0.0294,-0.1051,0.0132,-0.1157,-0.014,0.1774,-0.0234,0.7216,-0.0841,2.0597,1.3975,0.5919,1.5892,0.0179,0.6126,0.2314,1.0113,0.9321,0.4474,2.17,0.335,0.2903,0.0408,0.1157,0.2189,0.2562,-0.0706,1.2875,-0.048,0.8517,0.27,1.2259,0.6869,0.8454,-0.0654,-0.0176,0.0901,1.8433,2.3543,1.1263,2.5069,0.6282,-0.074,-0.1152,-0.0532,-0.3697,0.2662,-0.0589,-0.017,-0.1478,-0.1345,-0.0071,0.7109,0.2626,2.2587,-0.0318,-0.283,0.0181,-0.1308,0.0449,4.4712,0.063,-0.0149,Control
AC3228,1.0487,-0.0419,-0.1255,0.6928,-0.177,0.0879,0.0828,-0.0487,2.1765,0.1742,0.1949,0.2924,-0.2588,0.3111,0.1383,-0.3456,-0.2798,-0.1517,0.1132,2.2707,0.1663,0.8002,-0.0406,0.2955,0.1267,0.076,0.4715,0.0506,0.3028,0.1284,-0.0013,-0.0613,-0.0666,0.0035,-0.0933,-0.1334,-0.0484,-0.2015,1.057,0.0443,-0.1469,-0.0585,-0.1609,-0.1298,0.2259,-0.1774,0.0584,0.6589,-0.0642,-0.0392,0.5935,0.0293,0.0796,-0.0367,0.7937,1.782,1.423,0.0647,-0.0258,0.1165,0.0395,-0.1257,0.2678,1.164,0.2086,-0.1053,1.002,0.0399,-0.1612,0.0994,0.0798,1.9236,1e-04,-0.0344,0.1239,-0.0852,-0.3102,0.6222,-0.0324,0.4674,0.0709,1.5641,-0.1601,-0.0777,0.0411,-0.1035,2.0686,0.5996,0.98,-0.0577,1.3569,0.2351,-0.2104,0.0236,-0.3424,0.0889,-0.0684,-0.491,0.4144,0.1421,0.2696,-0.1886,0.0425,0.0343,0.497,1.4195,0.0447,-0.037,0.0904,0.0094,-0.0154,0.5445,0.0312,0.7321,-0.0018,2.7095,0.3901,0.3195,0.7737,0.0474,0.5647,0.3722,1.2558,0.6897,0.5403,2.6398,0.3928,0.2913,0.1441,-0.1188,0.0449,0.0045,-0.0304,1.734,-0.1316,1.0279,0.4593,1.7579,0.4764,1.215,-0.0763,0.1132,0.1271,1.0299,2.0151,1.0272,2.0911,1.1317,-0.1021,0.0615,0.0242,-0.2321,0.1158,-0.0117,-0.018,-0.1769,-0.2033,0.076,0.6826,0.0199,3.1154,0.9274,0.2223,-0.0217,-0.1684,-0.0253,4.8554,0.1284,0.103,Control
AD3231,0.654,-0.0109,-0.0331,0.7502,-0.1063,0.057,0.0064,0.3783,2.0527,-0.0714,0.176,0.2802,-0.1359,0.1981,0.1028,-0.5398,-0.1486,-0.0932,-0.0622,1.7195,0.069,0.6999,-0.0575,0.123,0.0982,-0.0346,0.5863,-0.0158,0.1099,-0.0788,0.0807,-0.2422,-0.0673,0.0087,-0.2091,-0.1121,-0.0518,-0.2669,1.3081,0.0012,-0.0191,-0.1049,-0.2617,-0.0332,0.1303,-0.2306,-0.0772,0.8242,-0.0145,-0.0042,0.767,-0.0217,-0.0046,0.0371,0.9719,1.0874,1.6688,-0.0032,-0.1258,0.2035,0.2841,-0.1569,-0.0574,1.1294,0.2073,-0.1695,1.3197,0.0146,-0.0893,0.0541,0.011,2.3477,-0.0211,-0.0453,0.1933,0.1395,0.063,0.4286,0.0218,0.4002,-0.022,1.743,-0.1268,2e-04,0.0525,-0.0861,1.7898,0.4485,1.3116,0.0606,1.6065,0.1534,-0.1795,0.0051,-0.1838,0.0227,-0.143,-0.2902,0.5106,0.1183,0.1202,-0.1721,0.2565,0.0252,0.5103,1.7882,0.0525,-0.013,0.0313,-0.1318,-0.0837,0.2373,-0.0498,1.459,-0.0541,2.4456,1.5183,0.2735,1.8888,-0.0744,0.6785,0.2562,1.4469,0.3334,0.4108,2.0451,0.5207,0.4401,0.0818,0.0327,0.232,0.372,-0.0645,1.6682,-0.1596,0.6922,0.297,1.7531,0.8899,0.7882,0.0536,0.0325,0.0833,1.7751,2.6543,1.2822,2.8404,0.8365,-0.0102,0.1072,-0.1111,-0.274,0.2977,-0.0654,-0.005,-0.0722,-0.1654,-0.0191,0.812,0.3045,0.8989,0.2715,-0.1677,0.0594,-0.1313,0.0548,3.8654,0.0841,0.0092,Control
AE1543,0.4783,-0.0851,-0.0273,0.7079,0.027,0.0767,-0.1531,0.0307,2.2491,0.0348,0.1897,0.0426,-0.1464,0.3378,0.0695,-0.3681,-0.0919,-0.2228,-0.0854,1.5691,0.1465,0.8356,0.0153,-0.0256,0.1349,0.0327,0.3772,0.058,-0.0065,0.0884,0.0752,-0.1755,-0.0802,-0.0592,-0.1223,-0.0429,-0.085,-0.2953,1.1594,-0.0179,-0.0297,-0.0319,-0.1163,-0.0258,0.1981,-0.3185,0.0257,0.8134,0.1016,-0.0287,0.5092,-0.0145,0.2009,-0.0635,0.8252,0.6288,1.6132,-0.0794,-0.0349,0.1516,0.175,-0.0618,0.1067,0.5295,0.2249,-0.0547,1.1917,-0.0353,-0.2814,0.0283,-0.2411,1.8717,-0.0946,-0.0833,0.091,-0.0896,-0.2714,0.3665,-0.0037,0.2783,-0.0755,1.3097,-0.0583,-0.0123,-0.133,0.1228,1.835,0.352,0.8621,0.0601,1.2726,0.1025,-0.0939,0.1664,-0.1299,-0.0603,-0.0677,-0.4307,0.4567,-0.0473,0.1366,-0.1501,0.2503,0.0912,0.3096,1.6125,-0.0981,-0.1019,-0.0191,-0.1001,-0.0641,0.3235,-0.102,0.7255,-0.0888,2.7737,0.2647,0.3821,0.4403,0.1946,0.4528,0.1813,1.1317,0.8717,0.4927,2.673,0.4054,0.5508,0.1043,0.0757,0.2149,0.193,-0.0958,1.4554,-0.1006,0.7606,0.1448,1.2979,0.4735,1.0393,0.0637,-0.0193,0.0583,0.6074,1.8102,0.6915,2.2242,1.023,-0.127,0.0946,-0.0867,-0.0633,0.2815,-0.1239,-0.0468,-0.0169,-0.0075,0.0087,0.7132,0.1461,0.9661,0.7633,0.0532,-0.0304,-0.1301,0.1081,3.6716,0.0931,-0.0559,Control
AF3229,1.2564,-0.0813,0.102,1.1069,-0.0349,0.0192,-0.0248,-0.117,2.6741,0.362,0.0785,-0.0091,-0.0432,0.2514,0.0848,-0.2933,-0.1259,-0.1155,0.0195,1.6747,0.1999,0.5764,-0.0533,0.1072,0.0331,0.1864,0.3606,-0.0277,0.4783,0.0732,0.0325,-0.25,-0.1604,0.1996,-0.124,-0.0219,-0.1394,-0.0477,1.1285,-0.0086,-0.0328,-0.0895,-0.034,-3e-04,0.3337,-0.2534,0.1821,0.8782,0.0453,-0.0289,0.5067,-0.0045,0.2374,-0.0316,0.7676,0.9782,1.3717,-0.0597,-0.0794,0.0981,0.0898,-0.0974,0.1877,0.9346,0.5279,-0.0115,1.2367,-0.0746,-0.1419,-0.0187,-0.062,1.6123,-0.0046,-0.0113,0.175,-0.1063,-0.0968,0.2811,-0.0156,0.2581,-0.0676,1.9697,-0.0375,-0.1219,-0.0016,0.08,3.3111,0.5438,1.0265,-0.0426,1.6579,0.0425,-0.0837,-0.1699,-0.1696,-0.0905,-0.0868,-0.1714,0.8238,0.0791,1.1148,-0.0489,0.2491,0.1406,0.5011,1.3115,-0.0804,-0.0044,-0.0444,-0.1868,0.0072,0.5118,-0.0366,1.2023,-0.1046,2.6842,0.2149,0.4639,0.6218,0.0149,0.2205,0.2415,1.5378,1.1907,0.5584,1.9903,0.185,0.2975,0.2331,0.1946,0.2694,0.0379,-0.1434,1.9802,-0.0827,0.7471,0.3415,1.4535,0.4048,1.4152,0.2395,0.0032,0.2386,1.3953,2.3011,0.6259,2.354,1.8031,-0.0962,-0.0688,-0.067,-0.0808,0.31,-0.0801,-0.0266,-0.1844,-0.108,-0.0387,0.4585,0.0079,2.5813,1.0511,0.535,-0.0849,-0.0522,-0.0321,4.4248,0.0476,0.4836,Control
AG3230,1.0068,-0.0351,-0.1402,0.7593,-0.0481,0.0358,-0.1087,0.1755,2.7032,0.2059,0.016,0.1641,0.0078,0.2569,3e-04,-0.3518,-0.0725,-0.0288,-0.0439,2.1478,0.1189,0.6042,-0.0248,0.0697,0.1198,-0.1476,0.527,-0.1018,0.9705,0.0436,0.0905,-0.2216,0.149,0.0951,0.0978,-0.0546,-0.117,-0.2221,0.9739,2e-04,-0.0739,-0.046,-0.0627,-0.1133,0.2074,-0.3136,0.0373,0.4066,-0.0535,-0.0555,0.4911,0.0035,0.0878,0.0958,0.5491,1.9661,0.721,-0.0316,-0.0944,0.2006,0.1554,-0.1252,0.2043,1.3999,0.1884,-0.1674,1.1966,-0.0389,-0.1037,0.016,-0.0489,1.7879,0.0336,-0.0115,0.1361,-0.2143,-0.1461,0.4242,-0.0056,0.4416,-0.0144,1.3771,-0.0904,0.0522,0.0197,-0.1321,2.2137,0.7548,1.1914,0.0554,1.3888,0.0479,-0.1897,-0.0732,-0.2114,-0.0889,-0.0842,-0.2546,0.4426,0.0189,0.715,-0.102,0.1994,0.1599,0.6524,1.4229,-0.0398,-0.0945,-0.0036,-0.1301,0.0735,0.4064,-0.046,1.0012,-0.0553,2.5348,0.197,0.512,0.3823,0.5106,0.3775,0.2781,1.3824,0.6164,0.3663,2.0522,0.4609,0.4894,0.1452,0.1373,0.163,0.1966,-0.0572,2.1244,-0.0451,0.7535,0.2039,1.6104,0.6521,0.9727,-0.0487,-0.0038,0.3779,1.4122,1.4621,1.1801,2.1752,0.8856,-0.0513,-0.0958,-0.0588,-0.253,0.1707,-0.055,-0.104,-0.0997,-0.0567,-0.0259,0.6197,0.1153,2.5093,1.0872,0.6641,-0.0957,-0.0882,-0.0091,4.6018,0.0034,0.0468,Control
AH3232,0.8324,-0.0306,0.0634,0.2977,-0.0239,-0.0143,-0.2085,0.0939,2.6741,-0.06,0.3023,-0.0169,-0.1557,0.1929,0.0202,-0.4341,-0.1646,-0.1588,-0.0091,1.8677,0.0634,0.2495,-0.0318,-0.0169,0.0883,0.1636,0.3595,-0.0353,-0.1274,0.0792,0.1282,-0.2116,-0.0454,0.0253,-0.0216,-0.0526,-0.1161,-0.2921,1.0692,-0.1158,0.0208,0.0082,-0.0918,-0.0792,0.1401,-0.2985,0.211,0.6524,0.038,-0.1403,0.3369,0.0454,0.1481,0.047,0.5928,0.8378,1.4553,-0.0568,-0.0985,0.1105,-0.0085,-0.102,0.1117,0.8415,0.1723,-0.0503,1.0375,-0.0415,-0.3539,0.0079,-0.2177,1.6497,-0.0683,0.0024,0.1912,-0.2161,-0.0597,0.287,0.0233,0.3435,-0.1223,1.0934,-0.1193,-0.1186,-0.0896,0.093,1.4609,0.4859,0.9283,0.0038,1.289,0.1831,-0.061,-0.1474,-0.1553,-0.1203,0.0266,-0.4503,0.3317,-0.0851,0.1074,-0.1337,0.0827,0.1225,0.2646,1.4112,0.084,-0.0614,-0.0056,-0.1719,0.0435,0.4116,-0.0495,0.2957,-0.0772,2.4818,0.4034,0.4914,0.6845,0.0639,0.4229,0.1193,1.4664,0.3662,0.2977,1.9524,0.3101,0.4707,0.0187,0.1563,0.2825,0.0556,-0.0922,1.634,-0.1799,0.7751,0.1717,1.8937,0.4399,0.9491,-0.0227,-0.053,-0.0281,0.7262,1.067,0.9363,1.3796,0.6584,-0.0794,-0.0019,-0.1073,-0.2778,0.1938,-0.1131,-0.0841,-0.0392,-0.0279,-0.024,0.5752,0.0063,0.9996,0.694,-0.1373,-0.0702,-0.0983,-0.0504,4.6558,0.014,0.0376,Control
AI3233,1.0821,-0.0469,0.0175,0.9154,-0.0049,0.1408,0.0522,0.5884,2.0871,0.3101,0.2243,0.0984,-0.1704,0.2599,0.2193,-0.3551,-0.1788,-0.0588,-0.0783,1.6529,0.4483,0.8884,-0.0281,0.1392,0.1021,-0.0839,0.257,-0.0781,-0.1289,0.1945,-0.0876,-0.1842,-0.2056,0.1568,-0.018,-0.0471,-0.0921,-0.2119,1.1162,-0.0868,-0.0858,0.0287,-0.1295,-0.0816,0.1976,-0.1606,0.0163,0.9117,0.012,-0.0839,0.5882,-0.0345,-0.0833,-0.0219,0.9277,1.724,1.2102,-0.1073,-0.0893,0.3084,0.3587,-0.1277,0.1412,1.2598,0.2525,-0.0203,0.6719,-0.0066,-0.0746,0.0609,-0.1216,3.1335,-0.0908,-0.0155,0.2454,-0.0316,0.1212,0.8548,-0.0073,0.3129,-0.0569,1.5644,-0.0923,-0.0663,-0.0075,0.153,1.684,0.6879,1.0177,-0.0315,1.2996,0.26,-0.1623,0.0427,-0.3009,0.0349,-0.0751,-0.2737,0.6588,0.111,0.1377,-0.1485,0.2646,0.129,0.3166,2.0378,-0.0296,0.0574,-0.004,-0.1145,0.0399,0.3161,-0.0413,0.6234,-0.0501,1.9183,0.9553,0.725,1.302,0.1746,0.5325,0.3165,0.7232,0.4928,0.5076,2.7739,0.8295,0.4509,0.0876,0.0089,0.1913,0.3432,-0.1146,1.8696,-0.1184,1.0727,0.3533,0.9571,1.3747,0.6042,0.0323,0.0403,0.2936,1.435,1.5971,1.2373,2.8278,0.6235,-0.0918,-0.0486,-0.0421,-0.0705,0.3225,-0.0606,-0.0502,-0.0711,-0.0813,-0.0507,0.934,0.1499,2.0948,-0.1416,-0.2812,0.0359,-0.0787,0.0779,4.0791,0.0646,-0.0319,Control
AJ3234,1.047,-0.0333,-0.0503,0.9816,-0.0546,0.1012,-0.1417,0.5129,2.6675,-0.0308,0.3243,0.1105,-0.1874,0.2263,0.1366,-0.2414,-0.2998,-0.0623,0.0424,1.3129,0.137,0.8642,-0.044,0.0628,0.0056,-0.0119,0.0778,0.0419,-0.1424,-0.0029,0.0646,-0.1002,-0.0519,0.0516,-0.1975,-0.0646,-0.0994,-0.3496,1.0165,0.0065,-0.0489,-0.0481,-0.1468,-0.1462,0.1436,-0.383,0.1709,1.0848,-0.0339,-0.0642,0.6964,-0.0357,0.0059,0.0063,1.1013,1.6168,1.239,-0.0693,-0.1027,0.3301,0.5709,-0.1299,0.0397,1.7789,0.1527,0.0065,0.85,-0.0208,-0.0296,0.0466,0.0853,3.3143,-0.1278,-0.045,0.275,0.0654,0.0369,0.6038,0.0747,0.1965,-0.0536,1.5857,-0.0921,-0.1183,-0.0761,0.0686,1.9725,0.6907,0.9445,0.106,1.3303,0.0758,-0.146,-0.047,-0.1894,-0.1672,-0.0509,-0.2641,0.7049,-0.0644,0.1848,-0.1456,0.358,0.148,0.3334,2.2435,0.0346,-0.1316,-0.0145,-0.0511,0.0463,0.1687,-0.0013,0.9583,-0.0473,1.859,1.1931,0.5942,1.5707,0.0953,0.6985,0.3196,0.9563,0.9772,0.7554,2.9113,0.4874,0.3502,0.1282,0.0253,0.0587,0.3236,-0.0405,1.5616,-0.1317,1.3453,0.3402,0.5616,0.8819,0.6667,0.1109,0.0027,0.2409,1.5351,2.0559,1.1439,3.0118,0.7224,-0.0012,0.0327,-0.0237,-0.3118,0.3359,-0.03,-0.1375,-0.0299,-0.087,-0.0201,0.779,0.3006,2.0441,-0.0968,-0.2887,0.0377,-0.0989,-0.0351,4.029,0.1339,-0.051,Control
AK3235,1.0139,0.0115,-0.1485,1.0702,-0.0517,0.1243,0.1123,0.364,2.1612,0.1567,0.4174,0.1756,-0.243,0.398,0.1544,-0.5297,-0.2213,-0.1393,0.014,1.7031,0.1803,0.9588,-0.053,0.0673,0.0458,0.0594,0.48,0.065,-0.1471,0.0247,-0.0316,-0.0064,-0.0296,0.009,-0.1528,-0.1081,-0.0272,-0.2933,1.1954,0.1423,-0.0993,0.0204,-0.057,-0.1253,0.1364,-0.0855,0.0081,1.0195,-0.0987,0.0394,0.6649,0.0071,-0.0081,0.1448,1.0358,1.4729,1.1221,0.0185,-0.0304,0.2472,0.3753,-0.1389,0.1162,0.9577,0.2432,-0.2288,0.9053,0.0279,-0.1378,0.0726,-0.1445,2.4655,-0.087,-0.089,0.2798,-0.0075,-0.0923,0.1456,0.0099,0.2853,0.0985,1.5604,-0.1704,-0.0241,-0.0458,-0.1335,1.4708,0.5911,0.7293,0.1858,1.1983,0.2203,-0.2351,0.0666,-0.3242,-0.0024,-0.0122,-0.2674,0.6436,0.1477,0.1651,-0.2017,0.2433,0.027,0.3136,1.8892,0.1271,-0.0162,0.0937,-0.032,0.1401,0.2896,-0.0196,0.6048,-0.0324,2.3,0.5845,0.3143,0.7241,0.048,0.5891,0.3893,0.7064,0.8266,0.4855,2.482,0.4121,0.307,0.035,0.0369,0.212,0.2776,0.0388,1.5346,-0.1427,0.7881,0.1836,1.0954,0.5281,0.7092,0.0332,0.1356,0.0389,0.6414,1.4991,0.9496,2.4678,0.5528,0.0221,-0.0108,-0.0587,-0.2137,0.2977,-0.0402,0.0449,-0.0463,-0.1455,0.0791,0.9351,0.104,2.3734,-0.0064,-0.278,0.0279,-0.2082,0.0616,4.6272,0.1364,-0.049,Control
AL3236,0.3091,-0.0797,0.0049,0.6472,-0.0617,0.1299,-0.2223,0.0983,1.6114,-0.005,0.2775,0.1446,-0.2204,0.4157,0.1213,-0.46,-0.1681,-0.1506,-0.1337,1.6442,0.105,0.6397,-0.1648,0.0903,0.1688,0.091,0.4485,0.0767,-0.0941,-0.0812,0.1058,-0.0804,-0.0711,0.0433,-0.1728,-0.1291,-0.1198,-0.2459,1.2851,-0.0467,-0.0012,-0.0321,-0.1519,-0.086,0.1168,-0.2293,0.2521,0.7227,0.0765,-0.0678,0.4433,0.0325,0.1786,0.0033,0.8705,0.7265,0.9675,-0.0533,0.0548,0.1569,0.1406,-0.3272,0.161,1.12,0.242,-0.1571,0.5231,0.0112,-0.0487,0.0722,-0.0843,2.0536,-0.181,-0.0229,0.1965,-0.1084,-0.1363,0.314,0.0996,0.3277,-0.0469,0.9305,-0.0951,-0.0239,0.0036,0.0544,1.0124,0.4908,0.9307,0.0729,1.0416,0.1464,-0.1197,0.0099,-0.244,-0.0554,-0.1343,-0.2644,0.5449,-0.0075,0.1092,-0.136,0.1451,0.0646,0.1379,1.7606,0.043,-0.1704,0.0136,-0.1262,-0.0738,0.4333,0.0228,0.3719,-0.0444,2.136,0.5936,0.4408,1.0833,-0.1309,0.5358,0.2782,0.2479,0.3945,0.4228,2.9133,0.3375,0.5404,0.1346,0.1432,0.1365,0.1483,-0.0834,1.0697,-0.1491,0.2908,0.0432,1.3942,0.2488,0.5296,0.016,0.0091,0.036,0.603,1.2231,0.9975,2.8591,0.2901,-0.0352,1e-04,-0.0782,-0.2039,0.2397,-0.0693,-0.0986,-0.0217,-0.0767,0.0251,0.7343,0.1253,0.8352,-0.1949,-0.3296,0.0401,-0.1098,0.113,3.6668,0.0669,-0.0802,Control
AM3237,0.7825,-0.0997,-0.056,1.0317,-0.0335,-0.0048,-0.143,0.3785,2.1429,0.0542,0.35,0.199,-0.1312,0.2585,0.0068,-0.3938,-0.0585,-0.0695,-0.1063,1.6485,0.0267,0.7504,-0.1222,0.0453,0.0682,-0.1173,0.2683,-0.0825,-0.1829,0.1495,0.0733,-0.1471,-0.1137,0.1221,-0.1303,-0.0105,-0.1595,-0.1889,1.4317,-0.0527,-0.0489,-0.0492,0.017,-0.0762,0.2058,-0.1696,0.0789,0.8753,0.0346,-0.0847,0.386,-0.0194,0.3107,0.0072,0.9359,1.4551,0.9854,-0.0463,-0.093,0.4048,0.5366,-0.0356,0.384,1.2336,0.1804,-0.1885,1.0002,-0.0639,-0.2096,0.0112,-0.1956,2.4937,0.0099,0.0314,0.3418,-0.1008,-0.3625,0.3672,0.1202,0.5295,-0.0377,1.2045,-0.0896,0.0167,-0.0487,0.149,1.39,0.6685,0.7077,0.0871,1.2051,0.1986,-0.0802,-0.0779,-0.2583,0.0217,0.1367,-0.2819,0.612,-0.047,0.144,-0.0869,0.3243,0.097,0.2173,2.0105,0.041,-0.0312,-0.0548,-0.1615,0.1006,0.5594,-0.0773,0.3631,-0.067,2.1942,0.725,0.5237,0.995,0.0531,0.5101,0.3758,0.5684,0.9617,0.531,2.5441,0.3514,0.4427,0.1183,0.142,0.1789,0.3442,-0.1379,0.9268,-0.0511,0.4995,0.2709,1.23,0.6018,0.5819,0.0781,-0.0355,0.1563,0.8261,1.2897,1.1122,2.5092,0.3382,-0.0614,0.0155,-0.1279,-0.2593,0.3268,-0.106,-0.0909,0.001,-0.1588,-0.0685,0.8097,0.218,1.7141,-0.1638,-0.2502,-0.0095,-0.13,-0.0012,3.9619,-0.0086,-0.0462,Control
