@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
G12,0.9561,0.4029,0.2706,-0.0082,0.0322,0.2452,0.1481,1.4505,0.2213,0.105,0.6048,0.9452,0.6292,1.1021,-0.0708,-0.0801,0.053,0.1676,0.1652,0.2036,-0.0354,0.2414,-0.0532,-0.0629,0.0961,0.1991,-0.0687,0.349,-0.0485,-0.0322,0.0014,0.0743,0.0865,0.0612,0.0354,0.2903,0.0247,0.005,0.3459,-0.1045,0.3159,0.7264,0.6352,2.2504,0.2465,1.3595,-0.0442,-0.0839,0.0376,0.8121,1.4543,-0.0744,0.5535,0.0465,0.2763,2.2496,0.9977,0.5189,0.0315,0.2529,0.5098,0.3609,0.1113,0.6553,0.3487,0.417,1.0552,0.0272,3.1017,0.1464,0.8488,0.8508,-0.1149,0.2914,0.059,0.1303,0.0692,0.104,0.5217,0.7048,0.7804,0.9621,1.1116,0.2816,1.5385,0.7841,-0.0966,0.0393,0.0709,-0.1097,0.1011,-0.047,-0.0968,-0.1293,-0.0226,0.4664,1.4528,0.1089,0.9081,-0.0081,0.1399,-0.0029,-0.1069,0.9293,-0.078,-0.1092,0.081,0.0073,-0.0829,-0.0172,2.5748,-0.128,-0.1379,0.7625,0.0869,0.4515,-0.0639,-2e-04,0.0144,0.0168,-0.0675,-0.0474,0.7538,-0.1009,0.0191,1.2311,BRCACancer
H01,0.8343,0.3174,0.1588,0.0423,-0.0682,0.1248,0.0708,1.2793,0.1828,-0.0374,0.5312,0.8487,0.751,1.1014,-0.073,-0.113,0.1334,0.0922,0.1141,0.2566,-0.0113,0.1528,-0.0176,0.0456,0.0436,0.2341,-0.0907,0.1316,-0.0727,-0.0292,-0.02,0.027,-0.0104,0.1232,0.0359,0.1711,-0.0347,-0.0095,0.2042,-0.1164,0.236,0.6226,0.4177,1.953,0.1941,0.9018,-0.0121,-0.0811,-0.0418,0.6747,1.176,-0.1081,0.4008,0.0729,0.3303,1.9717,0.9975,0.3706,-0.0125,0.2428,0.3526,0.2408,0.163,0.4771,0.3295,0.2925,0.876,0.047,2.5849,0.0539,0.7677,0.6322,-0.1479,0.1641,0.0149,0.0421,0.0019,0.0569,0.3659,0.4344,0.6395,0.6921,0.8597,0.0863,1.3328,0.7772,-0.074,-0.0483,0.0547,-0.2389,0.1335,-0.09,-0.0507,-0.166,-0.0353,0.4309,1.3729,0.1442,0.6958,0.0189,0.1158,0.0081,-0.0954,0.9605,-0.0704,-0.0404,0.1057,-0.0437,-0.0976,-0.0026,2.0023,-0.1031,-0.141,0.442,0.0619,0.2198,-0.031,-0.0385,0.0068,0.0155,-0.058,-0.0122,0.6115,-0.0965,-0.0512,0.713,Control
H02,0.9489,0.5182,0.3013,-0.0626,0.0217,0.471,0.0633,1.4269,0.3206,1e-04,0.4005,0.837,0.7655,1.4842,-0.0698,-0.0698,0.0817,0.2318,0.1226,0.1046,-0.0861,0.4418,-0.0346,-0.0631,0.1324,0.3376,-0.0393,0.0583,-0.0484,-0.0735,0.0877,0.0402,0.0946,0.0404,0.0905,0.3557,0.0853,-0.0424,0.5152,-0.0743,0.1967,0.5281,0.4057,2.397,0.2912,0.7457,-0.0499,-0.0026,-0.0497,0.7747,1.1754,-0.0545,0.2636,0.0999,0.4494,2.1624,1.0932,0.4045,0.078,0.27,0.5215,0.4681,0.0095,0.3681,0.4049,0.2938,1.0951,0.2004,2.789,0.1278,1.1985,0.6037,-0.057,0.216,0.071,0.1144,0.0584,0.0292,0.4084,0.3334,0.6652,0.6317,0.715,0.261,1.6217,0.9747,-0.0409,0.0924,0.0496,-0.0317,0.2002,-0.0058,-0.0923,-0.1132,-0.0315,0.3551,1.697,0.128,0.5171,0.0386,0.1403,-0.0218,-0.0998,1.0345,0.0456,-0.0886,0.0512,0.0394,-0.0583,-0.0073,2.482,-0.0229,-0.0669,0.4256,0.0539,0.3873,-0.0453,-0.0143,0.0893,-0.0395,-0.0604,0.001,0.4484,-0.0907,-0.0245,0.6224,Control
H03,0.8698,0.2151,0.2401,-0.1008,-0.1118,-0.0604,0.1254,1.3221,0.2029,-0.0506,0.6087,0.8315,0.8388,1.1337,-0.0362,-0.0536,-0.0408,-0.0505,0.1245,0.0464,-0.0819,0.0419,-0.0083,-0.0739,-0.0998,0.2056,-0.1617,0.3216,-0.1404,-0.0803,-0.0233,0.0312,0.0435,-0.0025,0.0163,0.298,-0.0017,-0.0546,0.2132,-0.1716,0.1698,0.4709,0.411,1.6509,0.3143,1.0366,-0.1517,0.0437,0.0239,0.5795,1.2902,-0.1105,0.4111,0.2009,0.1919,2.2216,1.0281,0.4778,-0.0093,0.3055,0.35,0.4529,0.0113,0.5252,0.3153,0.4378,1.1217,0.167,2.8511,-0.0647,0.8346,0.6628,-0.0493,0.191,0.0695,0.0636,-0.0033,0.0334,0.488,0.4895,0.8974,0.9044,0.8247,0.1915,1.5129,0.8385,-0.0651,-0.0361,0.1172,-0.1205,0.1119,-0.0042,0.0058,-0.0667,0.0016,0.29,1.5182,-0.0202,0.7049,0.0336,0.1883,-0.1017,-0.1251,1.1287,-0.0172,-0.1348,0.043,-0.0128,-0.0104,-0.0108,2.1723,-0.2259,-0.1196,0.4542,0.0649,0.3451,-0.0725,-0.0458,-0.0469,-0.0167,-0.1183,-0.0331,0.5051,-0.1682,-0.012,0.8896,Control
H04,1.082,0.4147,0.2495,-0.0586,-0.096,0.2829,0.2323,1.6738,0.2755,0.1264,0.5618,1.0697,0.9395,1.2943,-0.0917,-0.115,0.0814,0.1236,0.05,0.1173,-0.1439,0.2108,-0.0929,-0.0705,0.0282,0.2586,-0.1081,0.3365,-0.1082,-0.0403,-0.0236,-0.0177,0.081,0.0467,0.1133,0.3777,0.0203,-0.0572,0.6494,-0.1055,0.2373,0.6346,0.6792,2.3374,0.4361,1.3224,-0.0938,-0.0323,0.0089,0.7347,1.2447,-0.1221,0.4335,0.0603,0.4173,2.3749,1.1686,0.5597,0.0128,0.3665,0.5206,0.5806,0.0091,0.6195,0.3878,0.5617,1.3679,0.0412,2.7691,0.0433,1.2539,0.7338,-0.1112,0.2682,0.0179,0.0771,0.0107,0.0589,0.5524,0.5142,1.1231,0.9592,1.0838,0.2874,1.6879,1.064,-0.0705,-0.0746,0.0486,-0.1828,0.15,-0.0199,-0.0825,-0.1609,-0.0699,0.467,1.6436,0.096,0.8108,-0.0367,0.1799,-0.0455,-0.135,1.3743,-0.1125,-0.148,0.0305,0.0412,-0.0984,-0.0184,2.5854,-0.1904,-0.1724,0.6406,0.0351,0.4261,-0.089,0.0515,-0.0524,-0.0547,-0.0734,-0.0398,0.677,-0.0846,0.0393,0.92,Control
H06,1.0931,0.4855,0.2939,0.0409,0.0227,0.4314,0.0726,1.5863,0.2857,0.0782,0.3632,0.901,0.7273,1.386,-0.1093,-0.0958,0.0716,0.3239,0.0935,0.1117,-0.0479,0.3155,-0.0492,0.0125,0.0954,0.2574,-0.0849,0.0939,-0.0502,-0.078,0.0784,0.0098,0.1001,0.0657,0.0633,0.2746,0.1198,-0.0731,0.5792,-0.0716,0.2899,0.689,0.6251,2.5873,0.3466,0.9777,-0.0188,-0.0201,0.0278,0.816,1.3173,-0.1238,0.3504,0.182,0.4358,2.0804,1.022,0.4238,0.0315,0.2845,0.556,0.5001,-0.0231,0.5247,0.4268,0.3693,0.9905,0.1541,3.1971,0.1516,1.2823,0.7886,-0.0422,0.2332,-0.0041,0.0749,0.1434,0.0231,0.405,0.4237,0.8319,0.665,0.9181,0.1957,1.6201,0.9651,-0.0785,-0.0189,0.0868,-0.108,0.1385,-0.0366,-0.1124,-0.1063,-0.053,0.3368,1.6348,0.1667,0.6664,0.0298,0.1915,-0.0449,-0.1016,1.0917,-0.0648,-0.0813,0.0623,0.0394,-0.0649,-0.0343,2.0536,-0.0197,-0.1389,0.5336,0.0673,0.3442,-0.0596,-0.0496,0.0588,-0.0654,-0.0717,-0.0223,0.6279,-0.0733,-0.0357,0.8603,Control
H07,1.004,0.1507,0.1369,-0.0189,-0.1067,0.0625,0.0669,1.4681,0.154,0.122,0.5262,0.9305,1.0322,1.0866,0.0096,-0.1311,0.1226,0.0358,0.0376,-0.0057,-0.162,0.1141,-0.1519,-0.0515,-0.0422,0.1865,-0.1287,0.1384,-0.1044,-0.0625,-0.0458,0.0544,0.0798,0.0229,0.0259,0.1809,-0.0112,-0.0212,0.3147,-0.1492,0.1055,0.3252,0.601,2.1229,0.2536,1.213,-0.065,-0.0742,-0.0872,0.7292,1.3167,-0.1355,0.4166,0.168,0.18,2.0021,1.1371,0.4787,-0.0718,0.2362,0.356,0.465,0.0183,0.6112,0.2457,0.3631,0.9729,0.0145,2.4745,-0.0533,0.9662,0.7487,-0.156,0.218,0.0285,0.0793,-0.0674,0.0518,0.3506,0.5289,0.9772,0.889,1.0424,0.2189,1.615,0.8295,-0.0487,-0.0397,0.1071,-0.179,0.0303,-0.1158,-0.0241,-0.1338,-0.0619,0.3489,1.4082,-0.0547,0.8245,-0.0607,0.1045,-0.0617,-0.1295,1.231,-0.1072,-0.2232,0.0281,-0.0212,-0.0864,-0.0092,2.7066,-0.1641,-0.174,0.4962,0.0536,0.2769,-0.1038,-0.1014,-0.0872,-0.0849,-0.1086,-0.0481,0.4971,-0.0898,0.0173,0.99,BRCACancer
H08,1.1308,0.4103,0.2046,-0.0855,0.006,0.0729,0.0421,1.2947,0.1379,0.1566,0.6611,0.9093,0.5871,1.382,-0.0468,-0.0945,0.0346,0.0808,0.2101,0.1138,-0.0277,0.1694,-0.0804,-0.0693,0.0585,0.2075,-0.0904,-0.0193,-0.0751,-0.029,0.0219,0.0347,0.1898,0.0574,0.0843,0.2404,0.1174,-0.071,0.5399,-0.0913,0.3414,0.9814,0.7211,2.2305,0.2408,1.1247,-0.0441,0.1011,-0.0522,0.7594,1.3855,-0.0797,0.3406,0.151,0.2464,2.077,1.1985,0.4678,0.0065,0.0788,0.466,0.4381,-0.1001,0.4798,0.2266,0.3255,0.9264,3e-04,2.8667,0.0663,1.0441,0.6982,-0.0941,0.2153,0.0794,0.1072,0.0537,0.0434,0.3315,0.4699,0.7506,0.7297,0.9233,0.0727,1.635,0.6828,-0.0689,0.1112,0.078,-0.0935,0.1076,0.0386,-0.0192,-0.1776,-0.0522,0.4062,1.4244,0.0895,0.71,0.0151,0.0892,-0.0167,-0.0837,1.1685,0.0209,-0.1526,0.103,-0.0538,-0.0248,-0.0124,3.1421,-0.1323,-0.0829,0.5214,0.0921,0.228,-0.0542,-0.0765,0.0499,-0.026,-0.0768,-0.0076,0.6406,-0.1093,0.0388,0.8409,BRCACancer
H09,0.5226,-0.0889,0.1153,0.0331,-0.065,0.0598,0.1224,1.3333,0.0491,-0.1145,0.3329,0.8077,0.5252,0.5468,-0.0738,-0.0559,0.1555,-0.0354,0.1055,-0.0187,-0.0235,0.0511,-0.0831,-0.1483,0.029,0.1865,-0.1344,0.1692,-0.1317,-0.0668,0.0291,0.0045,0.0429,-0.0291,0.0411,0.2283,0.1268,-0.071,0.1073,-0.1149,0.2125,0.4164,0.5911,0.7566,0.2448,1.8419,-0.077,0.0047,-0.0859,0.4265,0.8081,-0.1156,0.5941,0.1235,0.2424,2.1274,0.8779,0.5922,-0.0165,0.1882,0.1045,0.2986,0.1087,0.4982,0.295,0.5468,0.9068,0.1236,1.3424,0.0107,0.3782,0.6109,-0.0539,0.1635,0.0373,0.0454,0.0388,0.078,0.2289,0.6945,0.6541,0.8178,1.3612,0.1139,1.2553,0.5096,-0.0394,0.0178,0.1832,-0.1373,0.0416,-0.0722,-0.1066,-0.0776,-0.0081,0.3716,0.7682,0.0451,0.7441,-0.01,0.1044,-0.0121,-0.1161,0.7901,-0.032,-0.0063,0.1403,0.0304,-0.0683,-0.0271,2.6365,-0.1165,-0.0714,0.7321,0.0918,0.3012,-0.0804,-0.1177,-0.0181,-0.0184,-0.0697,-0.0416,0.4696,-0.1128,-0.0121,1.2392,BRCACancer
H10,0.9514,0.1623,0.1677,0.0125,-0.1245,0.1204,-0.0048,1.2665,0.1405,0.0539,0.5784,0.8949,0.7891,1.0189,-0.0174,-0.148,-0.0446,-0.0574,0.1608,0.0559,-0.0583,0.1284,-0.14,-5e-04,0.0276,0.2116,-0.1237,0.0902,-0.0411,-0.0502,0.0388,0.0936,0.1431,0.0483,0.0536,0.1208,0.0066,-0.0358,0.2988,-0.1343,0.3298,0.5756,0.5869,1.924,0.2173,1.0788,-0.0282,-0.0681,0.0882,0.7794,1.2888,-0.0821,0.4362,0.1546,0.0222,1.8718,0.9568,0.6534,-0.0195,0.1786,0.3092,0.3097,0.0855,0.5789,0.2615,0.288,0.8353,0.1236,1.8732,-0.1141,0.889,0.6842,-0.1413,0.1601,0.0328,0.1358,-0.0268,0.0604,0.1751,0.4797,0.7069,0.7659,1.1717,0.0904,1.4306,0.7096,-0.0221,0.0344,0.0225,-0.1217,0.0292,-0.1274,0.0259,-0.1247,-0.0641,0.4421,1.1771,0.0209,0.7399,0.0153,0.0824,-0.0408,-0.0755,0.9762,-0.1299,-0.1525,0.1131,-0.091,-0.1294,-0.0011,2.1873,-0.1708,-0.1072,0.5144,0.0558,0.2841,0.0107,-0.0993,-0.0077,-0.027,-0.0713,-0.0253,0.4631,-0.094,0.037,1.1434,BRCACancer
H11,0.7773,0.5107,0.1832,-0.0412,0.033,0.1113,0.1075,1.228,0.214,0.1594,0.3837,0.7364,0.5867,1.1113,-0.0679,-0.1126,0.0915,-0.008,0.0929,0.2421,-0.0131,0.0709,-0.071,-0.0757,0.0774,0.3144,-0.0962,0.2683,-0.087,-0.0263,0.0583,0.0956,0.1365,0.0788,0.1219,0.2823,0.0532,-0.0655,0.5,-0.0925,0.2908,0.5848,0.6209,1.9289,0.2263,1.3507,-0.0226,-0.0308,0.0429,0.7452,1.6531,-0.0847,0.4914,0.1707,0.2127,1.8997,0.856,0.3868,-0.0045,0.2286,0.5529,0.2223,-0.0435,0.631,0.2882,0.3173,0.7867,0.0387,3.3068,0.0129,0.8979,0.7535,-0.1084,0.2727,0.1501,0.1305,0.0202,0.0731,0.4775,0.5559,0.5812,0.9542,1.1209,0.0574,1.4447,0.796,-0.0385,0.0491,0.0865,-0.1519,0.0731,-0.1031,-0.0598,-0.1883,-0.0559,0.3763,1.3465,0.0155,0.8438,-0.0448,0.0946,0.0055,-0.1023,0.8084,-0.1506,-0.1169,0.1344,0.0067,-0.0602,0.0084,3.5343,-0.1354,-0.1763,0.6543,0.1165,0.3046,-0.0613,-0.1011,0.0365,0.027,-0.063,-0.01,0.7449,-0.0817,0.0314,0.8793,BRCACancer
H12,1.0675,0.5513,0.2016,0.1404,-0.0251,0.3208,0.2378,1.5234,0.259,0.1201,0.6759,1.0681,0.8932,1.1392,-0.0617,-0.115,0.1105,-0.0809,0.1492,0.2369,-0.0668,0.38,-0.0835,-0.0873,0.0855,0.2986,-0.1409,0.3156,-0.1211,-0.0748,-0.0294,0.1058,0.1912,0.0775,0.0606,0.4061,0.0658,-0.0723,0.403,-0.1171,0.2569,0.7452,0.781,2.2921,0.3626,1.4395,-0.0154,-0.021,0.1018,0.9089,1.7022,-0.1222,0.4685,0.1592,0.4181,2.248,1.3876,0.6543,-0.0312,0.3317,0.586,0.6784,-0.0479,0.7738,0.3458,0.5491,1.2793,0.0828,3.2605,0.0041,1.1404,0.9462,-0.1223,0.2806,0.1457,0.0628,-0.0564,0.0318,0.8059,0.5898,1.0549,1.2915,1.1146,0.2781,1.6617,0.9571,-0.0842,0.0446,0.0489,-0.1635,0.0954,-0.1293,-0.0188,-0.1034,-0.0819,0.5583,1.5497,0.1174,1.0553,-0.0109,0.2111,-0.0971,-0.1001,1.3388,-0.006,-0.1309,0.042,-0.0417,-0.0599,0.0032,2.301,-0.1363,-0.1337,0.7087,0.0626,0.2206,-0.0474,-0.0587,-0.0453,0.0492,-0.0696,-0.0436,0.9633,-0.1328,0.0497,1.17,BRCACancer
I01,1.1264,0.5372,0.2722,-0.0091,-1e-04,0.226,0.1974,1.6413,0.2572,0.0815,0.5918,1.2488,0.8827,1.0668,-0.0677,-0.1118,-0.0472,0.1854,0.0827,0.1677,-0.0241,0.2398,-0.0466,-0.1083,0.0749,0.2053,-0.1107,0.2715,-0.1015,-0.0817,0.1235,0.0384,0.1044,0.0418,0.0258,0.2063,0.0935,-0.0733,0.4456,-0.1134,0.4832,1.0431,0.8166,2.0974,0.4064,2.0023,-0.0198,0.0123,0.0116,0.8374,1.5464,-0.1081,0.7793,0.1437,0.3107,2.4244,1.3506,0.6195,0.0191,0.3529,0.6277,0.5943,0.0182,0.8308,0.4051,0.8163,1.387,0.023,3.2644,0.0477,1.0297,0.9669,-0.0842,0.282,0.0642,0.0695,0.2252,0.0626,0.5585,0.986,1.1151,1.3837,1.4548,0.4146,1.862,1.0045,-0.1061,0.0805,0.066,-0.1454,0.2648,-0.0537,-0.0993,-0.1497,-0.0644,0.6699,1.7068,0.101,1.1169,-0.0265,0.2521,-0.0339,-0.1089,1.3031,-0.0477,0.0028,0.0373,-0.0311,-0.0419,-0.0442,2.4634,-0.074,-0.1332,1.0695,0.0935,0.4604,-0.0459,-0.1005,0.0561,-0.0421,-0.0942,-0.0786,0.9698,-0.1043,-0.0054,1.3319,Control
I02,0.8812,0.0335,0.1032,-0.1128,-0.0341,0.0429,0.1701,1.4977,0.0993,0.0568,0.4404,0.913,0.5029,0.8642,-0.0254,-0.103,0.0315,-0.0562,0.0857,0.0606,-0.0645,0.0912,-0.109,-0.205,-0.0089,0.3004,-0.1325,0.3005,-0.0645,-0.0609,0.0465,0.1137,0.151,0.0551,0.0013,0.2906,0.0032,-0.0339,0.0802,-0.1137,0.3007,0.5848,0.5167,1.4851,0.3017,1.5288,-0.0396,-0.0351,0.0258,0.6769,1.018,-0.1054,0.6323,0.1751,0.2647,2.0035,0.8553,0.4417,-0.0777,0.3588,0.3744,0.3897,-4e-04,0.4167,0.3215,0.4484,1.0446,0.2009,2.3472,0.0501,0.8277,0.6899,-0.0764,0.2144,0.1143,0.1483,-0.0135,0.0943,0.5148,0.7065,0.8761,0.957,1.2471,0.1197,1.435,0.7395,-0.0196,0.0297,0.0888,-0.1622,0.1212,-0.0631,-0.0175,-0.2221,-0.0285,0.5544,1.2773,0.0208,0.88,-0.0293,0.0922,-0.0573,-0.0973,1.0413,-0.0402,-0.1668,0.1704,-0.077,-0.0431,0.0133,2.0398,-0.1966,-0.0994,0.7761,0.1144,0.246,-0.0373,-0.103,0.0435,0.0349,-0.0813,-0.0382,0.7118,-0.1195,0.063,1.1178,Control
I03,0.5097,0.2275,0.2109,0.001,-0.0673,0.103,0.065,1.0999,0.1248,-0.0575,0.4355,0.6634,0.4568,1.0042,-0.0037,-0.0765,-0.0602,0.0292,0.1489,0.0251,-0.0947,0.1459,-0.0392,-0.0579,-0.0138,0.2621,-0.0866,0.1669,-0.1556,-0.0499,0.0659,0.034,0.0646,-0.0063,0.0487,0.2787,0.0305,-0.0435,0.0866,-0.1456,0.2385,0.6078,0.3841,1.23,0.1444,0.8238,-0.0343,-0.0073,-0.0525,0.5738,1.2448,-0.1347,0.2901,0.1668,0.2607,1.6679,0.8487,0.3702,0.0174,0.2067,0.2265,0.2012,0.0419,0.426,0.285,0.2932,0.9324,0.1196,2.4274,0.1561,0.5748,0.6299,-0.0567,0.1613,0.0803,0.0479,0.0247,0.0488,0.3055,0.3669,0.6199,0.705,0.8702,0.1479,1.2953,0.7177,-0.0681,0.0573,0.1649,-0.104,0.0581,-0.0538,-0.1089,-0.1491,0.0268,0.3414,1.3258,0.0761,0.5659,0.0441,0.1068,-0.0213,-0.1137,0.7505,-0.0061,-0.0257,0.0422,-0.0466,-0.0123,-0.025,2.2849,-0.083,-0.087,0.4359,0.0857,0.3543,-0.0731,-0.0808,-0.0372,-0.0295,-0.0927,-0.0115,0.3977,-0.1291,-0.0104,0.6868,Control
I04,0.9631,0.8003,0.3554,0.024,0.0721,0.2909,0.2129,1.6423,0.3719,0.1206,0.6311,0.9202,1.0016,1.459,-0.0748,-0.0661,0.1008,0.2106,0.2594,0.2147,-0.0013,0.4518,-0.0646,-0.0036,0.203,0.5297,-0.0345,0.2614,-0.0633,7e-04,0.1092,0.0279,0.1007,0.0565,0.136,0.554,0.0936,-0.0138,0.8,-0.0569,0.3279,0.6626,0.5853,2.7682,0.3153,1.1524,-0.0249,-0.0232,0.0393,0.987,1.6369,-0.068,0.3924,0.1495,0.4896,1.8481,1.1816,0.4343,0.0132,0.3724,0.813,0.526,0.0042,0.6593,0.4675,0.3389,1.0792,0.0234,3.4661,0.204,1.1392,0.948,-0.0836,0.3561,0.0478,0.1049,0.1687,0.0392,0.781,0.4533,0.814,0.9158,0.8839,0.2994,1.6412,1.1978,-0.0674,0.0534,0.0167,-0.1008,0.1776,-0.0139,-0.0497,-0.0864,-0.0699,0.3837,1.8832,0.2775,0.7597,0.0935,0.2173,0.094,-0.0702,1.1127,0.0727,0.0502,0.027,0.0673,-0.0297,-0.0225,2.3348,-0.0192,-0.0983,0.6748,0.0853,0.639,-0.0531,-0.0462,0.0798,-0.0173,-0.012,-0.0397,0.7456,-0.0241,0.0153,0.9747,Control
I05,0.8572,0.6164,0.3529,0.0569,0.026,0.3513,0.1194,1.618,0.3871,0.0712,0.5279,0.7939,0.6444,1.3253,-0.0064,-0.078,0.1049,0.2385,0.1879,0.1496,-0.0393,0.465,-0.0849,-0.0078,0.1936,0.458,-0.0473,0.0877,-0.0274,-0.0097,0.0424,-0.0323,0.1275,0.0457,0.1377,0.4458,0.1161,-0.0309,0.6431,-0.0369,0.3313,0.732,0.5649,2.4092,0.3366,0.8388,0.0081,3e-04,0.0207,0.8385,1.262,-0.0607,0.3171,0.1977,0.418,1.8262,0.8163,0.4134,0.0183,0.2737,0.7031,0.4754,0.1992,0.4006,0.4481,0.3496,0.9341,0.0609,2.9833,0.2037,1.1905,0.7309,-0.1091,0.339,0.0443,0.1172,0.1871,0.1097,0.6251,0.2918,0.7046,0.7569,0.7442,0.2578,1.5299,1.1647,-0.0654,0.1214,-0.0011,-0.0817,0.2061,-0.0665,0.024,-0.1119,-0.0313,0.4147,1.7783,0.1554,0.5873,0.015,0.1988,0.0657,-0.067,0.9315,-0.0691,-0.1098,0.076,0.0963,-0.0738,0.0112,2.0266,0.0077,-0.0871,0.6064,0.0793,0.5728,-0.0061,-0.029,0.062,0.0207,-0.0321,-0.0048,0.5323,-0.1118,-0.004,0.7146,Control
I06,0.8341,0.5359,0.2785,-0.0201,0.11,0.2386,0.2042,1.5155,0.3173,0.0466,0.6243,0.8527,0.9953,1.3621,-0.0401,-0.0995,0.155,0.2473,0.1511,0.105,0.0056,0.2719,-0.0567,-0.051,0.1103,0.2665,-0.041,0.2887,-0.049,-0.028,0.112,0.0081,0.0973,0.0326,0.1807,0.4047,0.0747,-0.0031,0.6594,-0.0433,0.1702,0.546,0.5235,2.4985,0.2789,1.1502,-0.0261,0.0493,-0.0266,0.8326,1.5571,-0.0731,0.3456,0.0992,0.4629,1.8509,0.9622,0.3507,0.0276,0.2352,0.6621,0.4484,0.0514,0.5331,0.4066,0.4019,1.0845,0.0463,3.1513,0.1727,0.9145,0.7923,-0.0847,0.3053,0.0677,0.0956,0.0876,0.0428,0.6619,0.4696,0.7027,0.8544,0.9069,0.2932,1.5878,1.0061,-0.0486,0.112,0.0807,-0.1266,0.0853,-0.0184,-0.0129,-0.0944,-0.0729,0.3867,1.7394,0.1053,0.7287,-0.0269,0.1933,0.0079,-0.0727,1.0158,-0.0532,-0.0105,0.1124,0.0238,-0.0284,-0.0014,2.8904,-0.0282,-0.117,0.5432,0.1081,0.4988,-0.0257,-0.0718,0.0571,-0.0044,-0.0439,-0.0455,0.6606,-0.0705,0.0288,0.8922,Control
