@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 6019 numeric
@attribute 5021 numeric
@attribute 5539 numeric
@attribute 6347 numeric
@attribute 5020 numeric
@attribute 6348 numeric
@attribute 6870 numeric
@attribute 51083 numeric
@attribute 6352 numeric
@attribute 6869 numeric
@attribute 5368 numeric
@attribute 5540 numeric
@attribute 1524 numeric
@attribute 6866 numeric
@attribute 6356 numeric
@attribute 6865 numeric
@attribute 6354 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 887 numeric
@attribute 4923 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 4922 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 4889 numeric
@attribute 4295 numeric
@attribute 122042 numeric
@attribute 4886 numeric
@attribute 1906 numeric
@attribute 4887 numeric
@attribute 339403 numeric
@attribute 1907 numeric
@attribute 1909 numeric
@attribute 1908 numeric
@attribute 6361 numeric
@attribute 6364 numeric
@attribute 59350 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 10911 numeric
@attribute 6368 numeric
@attribute 6367 numeric
@attribute 7200 numeric
@attribute 283869 numeric
@attribute 7201 numeric
@attribute 6360 numeric
@attribute 8862 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 1910 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 728 numeric
@attribute 727 numeric
@attribute 6376 numeric
@attribute 2837 numeric
@attribute 6375 numeric
@attribute 623 numeric
@attribute 6374 numeric
@attribute 6373 numeric
@attribute 6372 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 2832 numeric
@attribute 2834 numeric
@attribute 2833 numeric
@attribute 10886 numeric
@attribute 23620 numeric
@attribute 187 numeric
@attribute 10887 numeric
@attribute 128674 numeric
@attribute 6387 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 718 numeric
@attribute 183 numeric
@attribute 2829 numeric
@attribute 185 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 84109 numeric
@attribute 84634 numeric
@attribute 3640 numeric
@attribute 84432 numeric
@attribute 2919 numeric
@attribute 4852 numeric
@attribute 60675 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 9002 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 3577 numeric
@attribute 4157 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 4159 numeric
@attribute 50865 numeric
@attribute 4158 numeric
@attribute 301 numeric
@attribute 51052 numeric
@attribute 3814 numeric
@attribute 117579 numeric
@attribute 5697 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1235 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 58191 numeric
@attribute 594857 numeric
@attribute 256933 numeric
@attribute 51554 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 1230 numeric
@attribute 8620 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 387129 numeric
@attribute 554 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 551 numeric
@attribute 2925 numeric
@attribute 64106 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2922 numeric
@attribute 257313 numeric
@attribute 2862 numeric
@attribute 4283 numeric
@attribute 3060 numeric
@attribute 6863 numeric
@attribute 5473 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 57007 numeric
@attribute 2532 numeric
@attribute Class {Control,BRCACancer}

@data
E05,-0.101,1.4617,-0.0489,0.1844,0.1517,-0.1298,-0.0423,0.85,-0.1603,-0.118,2.3078,-0.0317,0.3472,-0.0424,1.3957,0.0274,-0.1399,-0.0594,-0.1802,-0.0222,-0.006,0.3143,0.0165,-0.1815,-0.1825,-0.2059,-0.0523,0.2397,0.0865,-0.1574,-0.4499,-0.1004,0.0244,0.1512,-0.1005,-0.0066,0.0297,0.1013,0.1549,-0.096,-0.0362,0.0281,0.0381,0.0344,-0.0407,-0.0717,0.0496,-0.0668,-0.2141,-0.0313,0.1017,-5e-04,-0.0333,-0.0947,-0.0541,-0.0666,0.1573,-0.1433,-0.2799,0.1619,0.6743,0.0748,0.0391,-0.0808,-0.2366,-0.1144,1.1748,-0.1694,-0.0537,0.0838,1.3674,0.0456,-0.0705,-0.268,-0.1587,0.6299,-0.1,0.0605,0.0369,0.1464,-0.1362,-0.1184,0.0409,1.0428,-0.0097,0.281,0.47,0.0475,-0.1734,0.0041,-0.2152,-0.0305,-0.3038,0.0756,0.2379,-0.03,0.1306,0.3242,0.2592,0.5114,0.0548,0.4468,-0.065,-0.081,0.4065,0.1757,2.3058,0.3977,1.1059,0.069,0.3309,0.6811,-0.0221,0.4334,-0.0843,1.761,0.3612,0.0155,0.4783,0.1797,0.1487,1.5814,0.9103,0.5116,0.3664,1.403,0.4933,0.0315,-0.0314,-0.1279,0.6432,-0.0363,-0.0052,0.0277,0.0336,0.5154,1.0797,0.5643,0.6759,-0.0272,-0.2808,0.1221,-0.0709,-0.0567,-0.1615,-0.1009,-0.0438,-0.0391,0.6212,0.2758,-0.2665,-0.1586,-0.1668,2.8741,0.442,0.1203,-0.2217,0.0328,-0.1116,-0.0373,-0.0289,-0.0674,4.9588,0.1241,0.0013,0.1545,0.0978,Control
E06,-0.1162,0.8242,-0.3214,0.1737,0.2834,-0.0328,-0.2516,1.3093,-0.2124,-0.1429,1.962,0.0289,0.3431,0.111,1.7512,0.1687,-0.1145,-0.1245,-0.1884,0.0121,0.0409,0.214,0.1036,-0.0814,-0.1721,-0.2739,-0.0538,0.1851,0.1478,-0.2392,-0.5385,-0.1133,-0.0336,0.1779,-0.178,-0.0233,0.1282,0.1478,0.1559,-0.1498,0.0379,-0.0969,-0.0698,0.0323,-0.0865,0.0963,0.0107,-0.0525,-0.1229,-0.3551,0.0517,-0.2836,-0.1355,-0.1422,-0.0246,-0.1009,-0.0166,-0.1813,-0.1819,0.1162,1.271,0.1398,-0.0616,-0.2565,0.1269,-0.054,0.5954,-0.0436,-0.171,0.2888,2.102,-0.1333,-0.0479,-0.2039,-0.2175,0.2967,-0.0673,0.0226,0.008,0.2354,0.0585,-0.0803,-0.1723,1.3363,0.1201,0.3238,0.4763,0.0971,-0.3306,0.0877,-0.3157,-0.1689,-0.4812,-0.0303,0.5409,-0.0182,-0.048,0.3785,0.3671,0.3011,0.0242,0.3478,0.0068,0.0848,0.0451,-0.0321,1.7087,0.7324,1.2025,-0.011,0.0956,1.3019,0.0873,0.2965,-0.1081,2.5959,0.2563,-0.0363,0.4346,0.088,0.3871,0.6487,0.785,0.3098,0.0129,0.4734,0.2337,0.1319,0.0565,-0.1891,1.0361,0.2071,-0.2354,-0.1224,0.1061,1.3536,1.6231,0.8991,0.6848,-0.0018,-0.4492,0.1921,-0.0696,-0.0132,-0.1552,-0.1731,-0.004,-0.0214,-0.0385,0.3728,-0.631,-0.1969,-0.0811,1.0411,0.6076,-0.2375,-0.0438,0.0245,-0.2746,0.2304,-0.1862,-0.0628,3.3827,0.1522,-0.018,-0.077,0.1465,BRCACancer
E07,-0.0114,1.3389,-0.0584,0.1056,-0.0313,0.0299,0.1658,0.4205,-0.1065,-0.0397,2.721,-0.0715,0.307,-0.1297,1.5638,-0.0131,-0.2398,-0.0087,-0.087,-5e-04,-0.0018,0.4662,-0.0725,0.025,0.1156,-0.0736,-0.0969,0.2536,0.0345,-0.0746,-0.0964,-0.1974,0.0271,0.07,-0.086,-0.0473,-0.0229,0.0895,0.0911,-0.1171,-0.0101,0.063,0.0258,0.0979,-0.0783,7e-04,0.0389,0.0098,-0.1391,-0.0351,0.0858,-0.0615,-0.0546,-0.0889,-0.037,0.1018,0.0445,-0.0593,-0.0939,0.0467,1.4179,0.227,0.0026,0.0805,-0.0922,-0.049,1.806,-0.0961,-0.0618,0.1896,2.656,0.0581,-0.0852,-0.3416,-0.0022,0.4486,-0.0165,0.0148,0.1608,0.0394,-0.0229,-0.0373,-0.0026,1.4933,0.0191,0.0527,0.1521,0.011,-0.0716,0.0094,-0.218,0.053,-0.1982,0.0848,0.1577,-0.0589,0.2817,0.2889,0.1764,0.4403,0.0841,0.6993,-0.1015,0.0124,0.649,0.4527,2.4514,0.5859,0.8465,0.1305,0.2472,0.7304,0.0153,0.5062,-0.0384,2.6042,0.248,0.0377,0.3259,0.0989,0.2878,1.4799,1.0217,0.2943,0.3282,1.1095,0.5349,-0.0239,0.3048,-0.1323,0.872,-0.0841,0.248,0.1312,0.2017,1.197,2.0703,0.9601,0.8641,-0.0373,-0.0546,0.2583,-0.0712,0.0872,-0.037,-0.0742,-0.062,0.0869,0.7432,0.1948,-0.085,-0.0639,-0.008,2.8668,0.2744,0.0896,-0.1507,0.0125,-0.0124,-0.0142,0.0822,-0.0453,5.8299,0.04,-0.0763,-0.0158,0.0025,BRCACancer
E08,-0.0241,1.2191,0.0929,0.0044,0.0322,0.129,0.0664,0.3802,-0.1271,-0.0777,2.6816,-0.07,0.2217,-0.1522,2.133,0.011,-0.1911,-0.004,0.0021,-0.0587,-0.0096,0.2506,-0.0165,-0.0541,-0.0082,-0.0742,-0.0636,0.3219,0.0289,-0.0457,-0.2674,-0.148,0.0532,-0.0631,-0.0998,-0.0741,0.0494,-0.0577,0.1089,-0.1889,-0.041,0.0822,0.0261,0.0584,-0.0385,-0.0772,0.0886,0.0256,-0.0856,-0.0668,0.0544,0.097,-0.0813,-0.1429,-0.0807,0.0168,0.3294,-0.0404,-0.2565,0.0678,1.6912,0.1834,-0.0012,0.0365,-0.1714,-0.1197,1.1778,-0.0836,-0.0742,0.1038,2.1495,0.235,-0.0164,-0.1731,-0.1018,0.639,-0.0822,-0.0277,0.0759,-0.1,-0.065,-0.0274,0.049,2.3904,0.0849,0.0018,0.1411,0.0091,-0.0077,0.0806,-0.1921,-0.0461,-0.2724,0.056,0.6405,-0.0082,0.2036,0.2154,0.0029,0.2367,-0.0288,0.4932,-0.1315,-0.0134,0.4725,0.3083,2.5397,0.6093,0.8946,8e-04,0.3098,0.8306,-0.1782,0.5119,-0.0628,2.295,0.2459,0.0528,0.3448,0.0166,0.1718,1.8622,0.878,0.3485,0.2547,1.5138,0.7022,-0.0104,0.0734,-0.1728,1.3319,-0.054,0.2222,-0.0468,-0.027,1.653,2.0319,1.1908,0.6516,0.0205,-0.0738,0.2763,-0.0591,-0.0883,-0.0826,-0.0373,-0.0727,0.0041,0.4095,0.1854,-0.0801,0.1034,-0.0534,2.1823,0.2612,-0.0371,-0.0401,-0.0429,-0.0123,-0.0906,0.1075,-0.0996,5.0884,0.0425,-0.0377,0.0252,-0.0685,Control
E09,0.006,1.2659,0.0448,0.0223,0.0078,0.0545,0.1012,0.4943,-0.0874,-0.0258,3.3193,-0.0194,0.3833,-0.1437,1.9469,-0.0713,-0.115,0.036,0.0586,0.0391,0.0901,0.4032,-0.1007,-0.0245,-0.0608,-0.085,-0.0629,0.3934,0.0663,-0.1145,-0.1182,-0.233,0.0044,-0.0491,-0.0626,0.022,0.0852,0.1185,-0.0277,-0.1232,-0.0504,0.0105,0.0719,0.1043,-0.0356,-0.1008,0.2289,-0.0616,-0.1155,0.0085,0.1403,-0.0034,-0.0978,-0.0069,-0.0551,0.1018,0.179,-0.0754,-0.2133,0.2394,1.6353,0.1421,0.0285,0.0765,0.2996,-0.1864,1.7185,-0.1546,0.0795,0.0699,2.3437,0.0759,-0.0788,-0.1712,-0.0345,0.6468,-0.0172,0.0043,0.0431,0.0824,-0.0346,0.0444,0.122,2.2711,0.0822,0.0745,0.2492,0.0045,-0.0513,-0.1448,-0.0011,0.0704,-0.4457,0.1076,0.1848,-0.0178,0.2253,0.2456,0.0712,0.1585,0.0949,0.4799,-0.074,-0.0397,0.5372,0.4598,2.2599,0.4883,1.0215,0.0528,0.2152,0.6124,-0.0473,0.6759,-0.0182,1.9118,0.2602,0.1353,0.343,0.0107,0.0587,1.819,0.8884,0.5565,0.4771,1.4462,0.4986,0.0015,-0.3502,-0.1621,1.1813,-0.0939,0.2944,-0.0931,0.0408,1.6358,2.3255,0.9193,0.6974,-0.1048,-0.0182,0.2212,-0.0466,-0.0199,-0.1258,0.0111,-0.09,-0.1108,0.6679,0.239,-0.1323,-0.0161,-0.1489,3.5866,0.3182,-0.1727,-0.0985,0.0599,0.0072,0.0381,0.0605,-0.0916,5.2378,0.04,-0.0397,0.1452,0.0198,BRCACancer
E10,-0.0568,1.2574,-0.0269,0.3437,-0.0716,-0.0541,0.0372,0.7445,-0.1938,-0.1746,2.3786,-0.0308,0.5083,-0.0718,1.7917,0.0944,-0.1461,-0.0673,-0.1669,0.0496,-0.0255,0.4843,-0.0244,-0.0985,-0.0422,-0.1659,-0.1411,0.3101,0.3243,-0.159,-0.3617,-0.2657,0.0285,-5e-04,-0.1418,0.0024,0.0403,0.0871,0.1919,-0.167,-0.0225,0.0168,0.0035,0.0286,-0.0527,0.0759,0.0531,0.1128,-0.1791,0.0517,0.1861,-0.113,-0.0858,-0.0622,-0.0608,-0.0885,0.1078,-0.0829,-0.2267,0.0418,1.5512,0.3943,-0.1,-0.0091,-0.0485,-0.2972,1.6062,0.0094,-0.0056,0.6703,2.6774,0.0665,-0.0791,-0.3512,-0.1239,0.5163,-0.1181,0.0118,-0.0166,0.0431,-0.0515,-0.0773,0.2,2.2676,0.0998,0.087,0.3509,0.0087,-0.1218,0.0376,-0.1872,-0.0733,-0.2659,0.0696,0.2504,-0.0085,0.0758,0.2015,0.0444,0.4902,0.0055,0.5541,-0.142,-0.0102,0.5693,0.3052,2.4549,1.0162,1.3359,0.1952,0.3411,0.88,-0.0045,0.571,-0.0918,2.2104,0.3183,0.0802,0.3132,0.1189,0.5402,1.7018,0.7939,0.3894,0.4888,0.8936,0.7529,-0.0679,-0.1321,-0.2303,1.0031,-0.0916,0.0891,0.0348,0.1718,1.4789,1.7483,1.0756,0.7835,-0.0252,-0.2267,0.1977,-0.0686,0.0156,-0.1141,-0.0504,-0.0448,-0.0848,0.5268,0.2656,-0.3875,-0.1621,-0.1811,2.1431,0.2274,-0.0484,-0.1398,0.0872,-0.1497,0.0388,-0.002,-0.1745,4.3519,0.05,0.008,0.0569,-0.0029,BRCACancer
E11,0.0108,1.4587,-0.1178,0.1766,0.0872,0.0158,0.1044,0.3614,-0.1314,0.0545,2.8528,-0.026,0.0942,-0.1419,1.6449,0.0789,0.0085,0.0172,-0.0279,0.0604,0.0109,0.4199,-0.1168,0.0447,0.0369,-0.178,-0.0191,0.2573,0.0965,-0.1426,-0.2261,-0.1254,-0.0081,-0.0203,-0.0524,-0.0013,0.0047,-0.0114,0.1071,-0.1129,0.014,0.0978,0.0578,0.2008,-0.0905,0.1236,0.1421,0.0499,-0.0638,0.0053,0.1944,0.0664,-0.0837,-0.1134,-0.057,-0.0201,0.0886,-0.0532,-0.1865,0.158,1.1709,0.1633,0.0528,0.0349,-0.1436,-0.1382,1.3068,-0.0876,-0.0769,-0.0528,2.3148,0.0109,0.0054,-0.0387,-0.1551,0.6659,0.0258,-0.0066,0.0959,0.048,0.0083,0.031,0.0611,1.9281,-0.0353,0.1714,0.2231,0.0189,-0.0891,-0.0639,-0.3009,0.0998,-0.2104,0.1115,0.0365,-0.069,0.2071,0.2906,0.1528,0.5101,0.0318,0.1882,-0.1247,0.1805,0.3285,0.4917,2.0734,0.483,1.0785,0.091,0.2769,0.6524,-0.0934,0.2896,-0.0121,2.0689,0.4254,-0.0182,0.459,0.056,0.4066,1.5471,0.8185,0.423,0.3282,1.1138,0.3533,0.0354,-0.1069,-0.166,0.9456,0.0784,0.121,-0.0034,-0.0167,1.2893,1.6908,0.6917,0.6502,-0.0852,-0.1624,0.2615,-0.0903,-0.0899,-0.0047,0.0125,-0.0737,-0.1214,0.7737,0.265,-0.2545,-0.0855,-0.0879,2.9611,0.3127,-0.1784,-0.1308,-0.0146,0.1273,-0.0634,0.0746,-0.0529,6.0736,0.0515,-0.0359,0.0326,0.0702,Control
E12,-0.0765,0.957,-0.0458,-0.195,0.0139,-0.0057,0.0649,0.9231,-0.1888,-0.1361,2.3854,-0.004,0.2093,-0.1282,2.1095,0.1387,-0.0509,0.0121,-0.0712,-0.0823,-0.1386,0.1756,-0.0671,-0.0669,-0.1074,-0.1691,-0.1086,0.1101,-0.0419,-0.1885,-0.3451,-0.2551,-0.0641,-0.0166,-0.1195,-0.14,-0.0569,0.1259,-0.0122,-0.1324,-0.0699,-0.0086,-0.128,0.022,-0.0587,0.0662,0.1004,-0.1328,-0.0615,-0.1444,-0.1328,-0.0103,0.1436,-0.1143,-0.121,-0.0095,0.0757,-0.0279,-0.1582,0.1741,1.0147,0.087,0.011,-0.038,-0.0825,-0.0698,1.5204,-0.131,-0.1789,-0.1885,1.9033,0.0708,-0.0728,-0.4204,-0.1937,0.1472,-0.0746,-0.0621,-0.0374,0.0514,-0.195,-0.0232,-0.0313,1.5825,0.01,0.1307,0.0081,0.0315,-0.1314,0.0848,-0.1731,-0.1333,-0.2891,-0.051,0.0891,-0.1176,0.1511,0.3787,0.0104,0.2202,0.0615,0.3306,-0.0526,0.0966,0.1152,0.4046,2.2365,0.7271,1.0508,0.1014,0.1254,0.7003,-0.0235,0.3862,0.001,1.8481,0.1606,-0.0596,0.2055,0.1165,0.1049,1.1234,0.7106,0.2619,0.1761,0.5549,0.4827,-0.0278,0.08,-0.3222,0.742,0.136,0.1487,-0.0676,0.0351,1.0393,1.8044,0.595,0.6953,-0.0242,-0.1618,0.1724,-0.0339,-0.212,-0.1848,0.0059,-0.0986,-0.089,0.1765,0.174,-0.1944,-0.0419,-0.075,1.7811,0.2009,-0.241,-0.0948,-0.1208,-0.2393,-0.0826,-0.1102,-0.1901,5.3328,-0.0195,-0.0282,-0.0953,-0.0743,BRCACancer
F01,-0.091,0.9899,-0.0373,-0.0738,-0.1012,0.1063,-0.0577,0.4288,-0.1584,-0.037,2.2623,-0.0992,0.3612,-0.1875,1.1182,0.0482,-0.3088,0.0476,-0.044,-0.0937,-0.0816,0.5211,0.0202,-0.1568,-0.0812,-0.1888,-0.07,0.2598,0.1615,-0.2096,-0.3432,-0.1891,0.0228,0.0022,-0.1036,-0.0714,-0.0422,0.2231,0.069,-0.1132,-0.0586,-0.0135,0.0117,-0.0637,-0.1019,0.0053,0.1492,1.0524,-0.0568,0.0541,0.1197,-0.0468,-0.0362,-0.1651,-0.1254,-0.0596,0.4401,-0.1303,-0.2741,0.0523,1.5241,0.349,-0.0897,-0.0859,-0.0372,-0.1818,1.0828,-0.1123,-0.0092,-0.053,2.0773,-0.0314,-0.027,-0.209,-0.2303,0.7538,-0.0645,-0.0842,-0.017,0.0287,-0.2075,-0.065,0.1698,2.058,-0.0027,0.1253,0.2193,0.0128,-0.1412,-0.127,-0.2194,0.073,-0.3446,-0.0434,0.2476,-0.0568,0.2483,0.4664,0.0865,0.3478,0.0369,0.8317,-0.1801,0.0749,0.8063,0.3386,2.7984,1.0141,1.4403,0.0723,0.4094,1.6961,-0.1422,0.5432,-0.0754,2.0247,0.1966,-0.0788,0.4475,0.0717,0.3394,2.0799,0.8756,0.3009,0.4998,1.9311,0.9245,0.0526,-0.3036,-0.2669,1.1463,-0.146,0.107,-0.027,0.2637,1.439,1.8381,1.1023,0.7722,-0.1925,-0.2307,0.2835,-0.0893,-0.1144,-0.0794,-0.0788,-0.0959,0.0569,0.6054,0.2245,-0.411,-0.1596,-0.1755,2.4363,0.393,-0.0586,-0.1767,-0.0513,-0.2081,0.0157,0.0568,-0.1587,3.8218,0.054,-0.0193,0.0527,0.0373,Control
F02,-0.0296,1.2073,0.0371,0.0566,-0.0807,-0.0244,0.0493,0.8227,-0.1213,-0.0052,2.2414,-0.0296,0.4595,-0.1215,1.8113,-0.0042,-0.1148,0.0175,-0.0388,0.0587,-0.0159,0.4833,-0.0397,-0.0472,0.007,-0.156,-0.1313,0.3193,0.2023,-0.1431,-0.2652,-0.2587,-0.0392,-0.0344,-0.1107,-0.0156,-0.1193,0.1091,0.0976,0.0272,-0.0209,-0.0188,0.0952,2e-04,-0.0803,-0.0154,5e-04,0.0441,0.024,0.0091,0.0832,0.0041,-0.0379,-0.0782,-0.0818,0.0405,0.2211,-0.098,-0.2015,0.1132,1.3073,0.3242,-0.0647,-0.0449,0.2708,-0.1497,1.3178,-0.2,-0.158,0.0632,2.4495,0.0046,-0.1188,-0.1443,-0.0251,0.8247,-0.0507,0.0461,0.0901,0.1862,-0.0371,0.0269,-0.0642,2.0424,-0.0162,0.0906,0.1225,-0.0071,-0.0912,-0.0658,-0.1783,0.1497,-0.1752,0.1427,0.216,-0.02,0.2421,0.4127,0.0198,0.3622,0.0337,0.9954,-0.1049,0.061,0.8603,0.3406,2.855,0.7924,1.0707,0.2294,0.3496,0.6348,-0.0545,0.508,-0.1007,2.3745,0.2693,0.1024,0.3799,0.0105,0.2687,2.0357,0.9699,0.4378,0.6342,1.8586,0.6406,0.037,-0.1562,-0.2615,1.2655,-0.1048,0.2493,-0.0514,0.2035,1.3846,1.8325,1.177,0.8837,-0.1103,-0.0934,0.2818,-0.1023,-0.067,-0.0052,-0.099,-0.1037,0.0665,0.4927,0.285,-0.2244,-0.0201,-0.1672,1.9615,0.2512,0.0451,-0.1346,-0.0712,-0.0796,0.0026,0.0596,-0.0754,3.9909,0.0979,-0.0295,0.1864,-0.0418,Control
F03,-0.0611,1.612,-0.0188,0.1991,0.0507,-0.0835,-0.037,0.4157,-0.112,-0.0328,2.9316,-0.0108,0.2035,-0.1469,2.0401,-0.0167,-0.138,-0.013,0.0099,-0.0064,0.0404,0.5255,-0.1693,-0.0389,-0.0072,-0.2311,0.0823,0.3713,0.1384,-0.0599,-0.2777,-0.2449,-0.0397,-0.0107,-0.0822,-0.006,0.0605,0.1062,0.0133,-0.2227,-0.0498,0.0844,0.0218,-0.0377,-0.0437,-0.0869,0.014,0.1011,-0.1213,0.0409,0.1066,-0.0896,-0.0264,-0.0261,-0.1034,-0.0194,0.2372,-0.18,-0.3083,0.0678,1.4535,0.2188,0.0168,-0.0714,0.2423,-0.1324,1.5115,-0.3016,-0.0803,-0.0865,2.6796,0.0469,-0.0604,0.0638,0.0744,0.8412,0.0208,0.032,-0.0042,0.1984,-0.2893,-0.0265,0.107,2.0592,0.1349,0.2168,0.344,0.0757,-0.146,-0.0803,-0.2593,0.063,-0.1981,0.0817,0.3163,0.0291,0.2174,0.2473,0.1553,0.3533,-0.0027,0.4097,-0.0977,0.0378,0.2825,0.4532,2.4829,0.6196,1.2657,0.0758,0.4338,0.5075,-0.0923,0.4347,-0.2601,2.2474,0.2789,-0.0218,0.4487,-0.0938,0.1152,1.6878,1.5458,0.6666,0.3964,0.8683,0.6226,0.0455,-0.1117,-0.2518,1.1697,0.0112,0.1208,0.0829,0.2494,1.3805,1.797,1.1662,0.7529,-0.0716,-0.1004,0.294,-0.0328,-0.0288,-0.0743,0.0231,-0.0132,-0.0336,0.6112,0.184,-0.3718,-0.1011,-0.188,2.9041,0.316,-0.0092,-0.2209,0.0543,-0.1183,0.034,-0.0046,-0.1237,4.6958,0.0985,0.0583,0.1133,-0.0321,Control
F04,-0.066,1.0921,0.0459,-0.0801,-0.0014,0.051,-0.1591,0.8844,-0.1374,-0.0823,2.7391,-0.0326,0.1272,-0.1124,1.7746,0.1049,-0.1372,0.0334,-0.0049,-0.0819,0.0661,0.2452,-0.0017,-0.0824,-0.0905,-0.2738,-0.0909,0.2655,0.0871,-0.2121,-0.5784,-0.251,-0.0728,0.0152,-0.1238,-0.0184,-0.0273,-0.0052,0.0918,-0.2072,-0.0369,0.0049,0.0622,-0.0545,-0.125,0.0226,0.18,-0.0527,-0.1101,0.1373,0.1025,-0.2562,-0.2331,-0.1032,-0.1239,-0.1076,0.0871,-0.1101,-0.3604,0.0921,1.1425,0.3166,-0.0328,-0.1114,-0.0712,-0.0888,1.1506,-0.198,-0.2275,-0.0093,2.1315,-0.1209,-0.0831,-0.2681,-0.1724,0.5191,-0.0482,-0.0752,0.0381,0.0402,0.0243,-0.1205,-0.0129,1.7796,-0.0041,0.2204,0.3913,-0.0038,-0.1666,-0.0064,-0.2874,-0.1258,-0.3631,-0.0486,0.1696,-0.0843,0.0497,0.1945,0.16,0.2138,0.0356,0.4768,-0.154,-0.0144,0.4422,0.228,2.1176,0.4251,0.8586,0.1673,0.1492,0.8122,-0.1903,0.4954,-0.1698,2.912,0.3626,-0.1286,0.3789,0.081,0.0163,1.3011,0.7087,0.2587,0.325,1.2498,0.4913,-0.0258,-0.0673,-0.2833,0.9015,-0.0344,-0.0631,-0.0509,0.0256,1.4492,1.9182,0.8087,0.8956,-0.1023,-0.3442,0.2252,-0.1326,-0.0641,-0.1139,-0.1499,-0.0628,-4e-04,0.5336,0.2499,-0.4718,-0.0727,-0.1461,2.1757,0.2524,-0.1063,-0.1867,-0.1681,-0.3041,-0.1102,-0.0682,-0.1878,4.1864,0.0265,-0.0668,-0.0189,0.0093,Control
F05,0.0243,1.5667,-0.0734,-0.0339,0.0511,0.025,0.1116,0.4783,-0.1078,0.0103,2.5531,-0.0378,0.3009,-0.0815,1.7632,-0.0163,-0.1319,0.0559,-0.02,0.0091,-0.0311,0.3748,0.0273,-0.0718,-0.0541,-0.1041,-0.1339,0.3379,0.1567,-0.1669,-0.3049,-0.1654,-0.0128,0.062,-0.134,-0.0473,0.0101,0.1336,0.1149,-0.1022,-0.0546,0.0305,0.0335,0.0042,-0.0645,0.0916,0.0996,-0.0016,-0.1379,0.1795,0.1206,-0.0593,-0.106,-0.0848,-0.028,-0.0292,0.2648,-0.0875,-0.1605,0.1067,1.2587,0.2194,0.025,0.008,-0.1819,-0.0158,1.8438,0.0149,-0.004,-0.0277,2.6946,0.0614,-0.0458,-0.2026,-0.1384,0.6391,-0.1068,0.0661,0.0523,-0.0032,-0.0317,-0.0253,-0.0058,2.0036,0.0851,0.1063,0.3051,0.0374,-0.1695,-0.0557,-0.1592,-0.0534,-0.3266,0.0789,0.7726,7e-04,0.2488,0.3183,0.1189,0.3332,0.0474,0.2844,-0.1103,0.1116,0.4634,0.4036,2.8654,0.4585,0.8066,0.2186,0.3104,0.7622,-0.1079,0.4778,-0.0584,2.0563,0.3823,0.0806,0.4591,0.0061,0.0891,1.5819,1.3301,0.5463,0.3384,1.5495,0.4015,-0.0243,-0.1684,-0.1717,1.1036,-0.0467,0.152,0.0204,0.1505,1.3327,1.8788,1.1068,0.6792,-0.028,-0.1009,0.2702,-0.0742,-0.0061,-0.166,-0.0583,-0.0391,0.0486,0.7178,0.282,-0.2277,-0.0188,-0.1287,3.1117,0.1342,0.0274,-0.0949,0.0146,-0.1493,-0.0296,0.0044,-0.0483,5.2502,0.1783,-0.0431,0.142,-0.0499,Control
