@relation data

@attribute id string
@attribute 10257 numeric
@attribute 10599 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 10864 numeric
@attribute 109 numeric
@attribute 10998 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123264 numeric
@attribute 1244 numeric
@attribute 1581 numeric
@attribute 196883 numeric
@attribute 200931 numeric
@attribute 2052 numeric
@attribute 23439 numeric
@attribute 2778 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 343 numeric
@attribute 358 numeric
@attribute 361 numeric
@attribute 366 numeric
@attribute 3781 numeric
@attribute 3949 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5243 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 570 numeric
@attribute 57552 numeric
@attribute 57835 numeric
@attribute 6256 numeric
@attribute 6344 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6513 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6548 numeric
@attribute 6550 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6580 numeric
@attribute 6822 numeric
@attribute 7363 numeric
@attribute 760 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8671 numeric
@attribute 8714 numeric
@attribute 9376 numeric
@attribute 9429 numeric
@attribute 949 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
F10,0.2754,-0.1109,-0.0033,-0.0477,-0.08,0.0079,0.3363,0.0591,-0.0501,0.0912,2.0068,-0.0782,0.3057,0.1088,0.0576,-0.138,0.1558,0.0164,0.1789,-0.0875,0.6887,-0.1009,1.7859,0.0867,0.0187,-0.0477,1.1155,-0.0543,0.7629,1.9775,-0.0209,0.1754,-0.1221,0.1996,0.029,0.4998,0.1769,0.793,1.0212,1.098,-0.1551,1.0278,-0.0639,0.3063,0.1302,0.7357,0.0227,0.0149,-0.0309,0.7146,0.6636,-0.0805,0.6717,0.0105,0.0445,0.0166,-0.1256,7e-04,-0.1136,-0.0667,1.0465,-0.1036,-0.072,0.0743,0.7141,-0.1164,0.0252,0.3436,-0.1341,Control
F11,0.3434,-0.0622,0.0534,-0.0321,-0.0531,0.0383,0.282,0.0412,0.064,0.0897,1.94,-0.1094,0.2099,0.0917,-0.0338,-0.1425,0.0964,0.0458,0.2184,-0.0965,0.5656,-0.0893,1.6064,0.0816,0.1101,-0.0739,1.4592,-0.0122,0.7074,1.815,-0.0158,0.1154,-0.015,0.1658,-0.0104,0.3577,0.2517,0.4559,1.0153,0.9759,-0.0593,0.8681,-0.1229,0.2008,0.0501,0.7438,0.0535,0.0196,0.0189,0.5291,0.5547,-0.1299,0.5247,0.0891,0.1166,-0.114,-0.1038,-0.0114,-0.1326,-0.0798,1.0461,-0.0172,-0.0603,0.0031,0.5187,-0.0942,-0.0134,0.2164,-0.1432,Control
F12,0.324,-0.1876,0.018,-0.0245,-0.0742,0.0205,0.2044,-0.014,-0.0141,0.0502,1.7624,-0.1498,0.2451,0.0095,0.0165,-0.1555,0.0541,0.039,0.1719,-0.1562,0.5894,-0.1769,1.5398,0.0446,0.0449,-0.1736,0.9575,-0.0561,0.5325,1.7119,-0.0152,0.1213,-0.1828,0.3436,0.007,0.5056,0.0921,0.6286,0.8957,0.9912,-0.279,0.9214,-0.0654,0.3686,0.0913,0.6325,0.0201,-0.0204,-0.0501,0.5917,0.3937,-0.1426,0.4742,-0.0941,-0.0029,0.1584,-0.1927,0.0661,-0.2092,-0.1223,0.6635,-0.0481,-0.1054,0.0938,0.4542,-0.1188,0.026,0.1794,-0.2215,Control
G01,0.2857,-0.1235,0.0336,-0.0418,-0.0987,0.131,0.1918,-0.0065,0.0218,0.139,1.7144,-0.1035,0.2405,0.1466,-0.0206,-0.2377,0.1724,0.0205,0.2529,-0.141,0.6192,-0.1115,1.5066,0.243,0.1438,-0.0198,0.9486,-0.0721,0.3924,1.6894,-0.0361,0.0218,-0.193,0.2474,0.067,0.4217,0.2082,0.2795,1.0745,0.7933,-0.1137,0.8802,0.0029,0.1812,-0.0056,0.7552,0.0333,-0.0436,0.0534,0.4853,0.4052,-0.0143,0.5342,-0.0509,0.0732,0.1238,-0.1923,-0.0683,-0.151,-0.0962,0.9939,0.0821,-0.0277,-0.055,0.5934,-0.0307,-0.0147,0.2712,-0.1957,Control
G02,0.3984,-0.1404,-0.0087,-0.0222,-0.0729,0.0479,0.2303,-0.0022,0.01,0.1527,1.5242,-0.1383,0.1399,0.1385,-0.0166,-0.1863,0.0245,-0.0103,0.2166,-0.1546,0.6042,-0.0682,1.1694,0.138,0.0857,-0.0413,1.2063,-0.0917,0.3874,1.6439,-0.008,0.092,-0.1598,0.0588,0.0319,0.2971,0.221,0.4281,0.9382,0.9031,-0.1651,0.6748,-0.0153,0.119,0.0022,0.5969,0.0805,-0.0488,0.0032,0.4345,0.3957,-0.0713,0.5165,0.0399,0.0846,0.019,-0.1238,-0.0406,-0.096,-0.0107,0.9575,-0.119,-0.0836,-0.0202,0.6682,-0.0214,-0.0514,0.1106,-0.182,Control
G03,0.4233,-0.1133,-0.0163,0.0055,-0.0412,0.0612,0.3026,0.0027,-0.049,0.0252,1.7879,-0.1496,0.2925,0.0273,0.0519,-0.2372,0.1131,-0.0204,0.228,-0.1258,0.647,-0.1419,1.7201,-0.0285,-0.0809,-0.0607,1.2861,-0.0465,0.4744,1.9805,0.0483,0.1251,-0.0939,0.3166,0.1166,0.428,0.227,0.7036,1.0058,1.0351,-0.2275,0.9048,-0.0855,0.3307,0.1447,0.585,0.0043,-0.0075,-0.054,0.6618,0.5555,-0.119,0.5724,0.0191,0.0569,-0.1031,-0.1233,0.0331,-0.182,-0.1013,0.955,-0.1194,-0.032,0.1062,0.4857,-0.0529,0.0292,0.1931,-0.1836,Control
G04,0.3846,-0.0984,0.0254,-0.0341,-0.0716,0.0746,0.4032,0.1374,-0.0281,0.128,1.8303,-0.1288,0.188,0.0653,0.014,-0.1053,0.0753,0.0262,0.1846,-0.0732,0.6176,-0.0996,1.7114,0.111,0.0497,0.005,0.9481,-0.0048,0.6401,2.0862,0.0045,0.1467,-0.0556,0.2908,0.0642,0.4031,0.1102,0.4389,0.9478,1.1928,0.0404,0.8914,-0.1421,0.2198,0.1306,0.6387,0.009,0.0288,-0.0198,0.6871,0.6577,-0.0668,0.5952,0.101,0.0362,-0.0404,-0.0907,-0.0855,-0.0532,-0.1645,0.8462,-0.0066,-0.061,-0.0178,0.6305,-0.0827,0.0454,0.186,-0.1076,BRCACancer
G05,0.2926,-0.2229,0.005,0.0199,-0.1406,0.0732,0.0801,-0.0446,-0.021,0.1227,1.2506,-0.1486,0.0582,0.188,0.0473,-0.3192,0.166,-0.0249,0.0824,-0.0839,0.5313,-0.1481,0.8406,0.1805,-0.026,0.0386,0.9525,-0.1393,0.3563,1.413,-0.0471,-0.0577,-0.1019,-0.0071,0.0696,0.119,0.1807,0.1481,0.7867,0.5369,-0.0888,0.5869,-0.0475,-0.0282,-0.0405,0.468,-0.0353,-0.0838,-0.0025,0.3731,0.0338,-0.0314,0.3099,-0.2113,0.2263,0.2018,-0.1928,-0.1378,-0.1012,-0.1285,0.4356,-0.022,-0.1678,-0.1053,0.2706,0.1327,-0.0099,0.0486,-0.1799,BRCACancer
G06,0.1686,-0.1627,0.0614,-0.0084,-0.1427,0.1194,0.2631,0.0436,0.0414,0.0701,1.6676,-0.1993,0.2532,0.1699,-0.0154,-0.159,0.0644,0.0203,0.2036,-0.1117,0.5129,-0.0768,1.5768,0.037,0.0226,-0.0174,1.066,-0.1079,0.5317,1.8747,0.0248,0.0781,-0.0284,0.3534,0.0546,0.4561,0.135,0.5438,0.9547,0.9351,-0.0217,0.7326,-0.108,0.2784,0.0958,0.5959,0.0354,-0.0741,-0.0133,0.599,0.4379,-0.0648,0.4937,0.0168,0.0644,-0.0279,-0.1367,0.0907,-0.0744,-0.0512,0.7616,-0.1098,-0.0872,0.0128,0.4233,-0.0433,0.1374,0.2205,-0.2152,BRCACancer
G07,0.3355,-0.1361,0.0473,-0.0174,-0.0662,0.0688,0.2321,0.0437,0.0341,0.0628,1.5389,-0.1886,0.0949,0.2554,-0.0098,-0.2056,0.049,-0.0336,0.1826,-0.1245,0.5357,-0.1311,1.2425,0.1082,0.0078,-0.0468,0.7893,-0.0988,0.421,1.8618,-0.0175,0.0618,-0.1274,-0.0125,0.0186,0.173,0.1964,0.4846,0.7199,1.0096,-0.1215,0.8092,-0.1219,0.1228,0.0992,0.4662,0.0671,-0.0891,0.0212,0.5854,0.2739,-0.1024,0.3776,-0.057,0.0856,-0.0639,-0.1741,0.0128,-0.1334,-0.1369,0.5567,0.0342,-0.0458,-0.0658,0.371,-0.008,0.029,5e-04,-0.154,Control
G08,0.3298,-0.0983,0.0384,-0.0109,-0.1131,0.0864,0.2964,-0.0384,-0.0021,0.0806,1.7868,-0.1427,0.2671,0.1093,0.1407,-0.1581,0.094,0.0562,0.227,-0.1674,0.6486,-0.1388,1.5959,0.127,-5e-04,-0.0632,1.2977,-0.1378,0.4783,1.801,-0.0355,0.0986,-0.0897,0.2611,0.0362,0.3648,0.2602,0.7822,1.0117,0.8431,-0.0446,0.9004,-0.1289,0.2923,0.0863,0.6743,-0.0182,-0.0478,-0.0447,0.6246,0.3805,-0.0657,0.5563,-0.0698,0.0826,0.0049,-0.1821,0.0456,-0.153,-0.107,0.8099,0.0377,-0.1341,0.0544,0.5688,-0.0675,0.0143,0.4247,-0.221,Control
G09,0.2599,-0.0852,-0.0146,-0.0538,-0.0816,0.0283,0.1425,-0.0098,-0.0447,0.1404,1.3426,-0.1112,0.1606,0.352,-0.0215,-0.0388,0.1413,-0.021,0.1356,-0.1247,0.6374,-0.1029,1.11,0.2826,-0.0176,-0.0217,1.1737,-0.0544,0.2672,1.5347,-0.0236,0.0544,-0.0974,0.0886,0.0709,0.352,0.218,0.3169,1.0104,0.8195,-0.03,0.6873,-0.0694,0.0896,-0.0399,0.5979,-0.0388,-0.0405,-0.0043,0.412,0.3077,-0.0517,0.4031,0.0342,0.0357,0.0795,-0.1056,-2e-04,-0.1142,-0.1361,1.391,0.048,-0.0699,-0.0112,0.4358,-0.1006,-0.1093,0.0923,-0.1586,Control
G10,0.1063,-0.2262,0.0649,0.0046,-0.0052,0.1088,0.1478,-0.0061,0.0537,0.0832,1.3859,-0.1506,0.1094,0.1765,-0.0315,-0.196,0.1038,0.0957,0.1639,-0.0971,0.5667,-0.0938,1.024,0.1246,0.0088,-0.0159,0.5614,-0.0755,0.2918,1.7111,0.0887,0.1759,-0.0667,0.1484,-0.003,0.4354,0.3353,0.8312,0.7264,1.0173,-0.1437,0.6247,-0.0443,0.1249,0.074,0.4504,0.0853,0.0125,0.0236,0.6864,0.236,-0.0423,0.4389,-0.0203,0.1571,-0.2233,-0.1532,-0.0165,-0.1442,-0.0657,0.393,0.0682,-0.1096,0.1436,0.1969,0.0775,0.0035,-0.0407,-0.2342,BRCACancer
G11,0.2176,-0.05,-0.0432,0.0348,-0.0236,0.1447,-0.02,0.0034,0.0343,0.2799,0.6851,0.0266,0.1189,0.5952,0.1467,-0.172,0.2023,-0.0061,0.019,-0.0256,0.4685,-0.1302,0.6726,0.0888,-0.09,0.0133,0.7944,-0.1141,0.3073,1.1013,0.0461,-0.0723,0.007,0.0055,0.1333,0.2377,0.0489,0.3177,0.6139,0.5161,-0.1301,0.6008,0.1207,-0.0213,0.0038,0.3523,-0.0699,-0.0878,-0.1328,0.2413,0.0173,0.2172,0.1809,-0.2222,0.1277,0.2928,-0.0277,-0.0742,0.1188,-0.128,0.4685,0.11,0.0167,0.0029,0.1146,0.1998,-0.0282,0.0646,-0.0558,BRCACancer
G12,0.352,-0.0659,0.0459,-0.01,-0.0663,0.0914,0.1823,-0.0452,0.0228,0.1333,1.591,-0.1175,0.1733,0.2089,-0.0232,-0.1973,0.0904,0.0487,0.1776,-0.0888,0.6007,-0.0243,1.2906,0.0945,0.0124,-0.0256,0.8167,-0.101,0.4675,1.7718,0.0267,0.0703,-0.2125,0.0164,0.0337,0.4433,0.1994,0.5543,0.8156,1.0256,-0.0627,0.7526,-0.0656,0.2372,0.0153,0.6384,0.0456,-0.0135,-0.0321,0.5763,0.4521,-0.1071,0.4977,0.0651,0.0772,0.0844,-0.1037,0.0732,-0.0189,-0.1206,0.7294,-0.0992,-0.0249,0.084,0.4825,-0.0891,-0.0337,0.0673,-0.2412,BRCACancer
H01,0.1677,-0.0838,0.0534,-0.005,-0.1152,0.1181,0.1142,-0.09,0.0469,0.1299,1.3664,-0.2091,0.1304,0.3786,-0.0633,-0.1692,-0.0374,0.0537,0.2764,-0.1047,0.4997,-0.0287,1.2057,0.2116,0.2071,-0.1032,0.7494,-0.0457,0.3521,1.5876,0.0272,-0.0317,-0.1947,0.2048,0.0404,0.2419,0.2865,0.4783,0.7794,0.9264,-0.0799,0.6905,-0.1463,0.1037,0.0439,0.5126,0.0516,-0.0652,0.0308,0.3778,0.194,-0.0018,0.3385,-0.0191,0.1125,-0.1985,-0.1892,0.0123,-0.0551,-0.1458,0.7522,-0.1543,-0.0144,0.037,0.2268,-0.0537,-0.0453,0.0316,-0.1764,Control
H02,0.2609,-0.1115,0.0502,-0.028,-0.057,0.0743,0.2234,0.0903,0.023,0.1382,1.6855,-0.1003,0.3149,0.3005,-0.039,-0.0828,0.1276,0.0831,0.1794,-0.0437,0.5995,-0.0248,0.9432,0.144,0.1488,0.0671,0.9696,-0.039,0.3481,1.6501,0.0083,0.2109,-0.071,0.037,0.1144,0.2279,0.3459,0.3342,1.0007,0.7549,-0.0122,0.77,-0.0206,0.1654,-0.0054,0.5966,0.1068,0.0471,0.0058,0.4375,0.4111,-0.0053,0.381,0.0967,0.1176,-0.127,-0.0914,0.044,-0.0842,-0.0393,0.797,-0.1305,-0.0474,-0.0281,0.2834,-0.0434,-0.026,0.0733,-0.1576,Control
H03,0.2467,-0.1343,0.0235,-0.0156,-0.1042,0.1068,0.1557,0.0615,0.0369,0.1053,1.4121,-0.1017,0.1074,0.2921,0.0936,-0.3155,0.1105,0.0169,0.1851,-0.0096,0.5573,-0.0888,1.237,0.1796,-0.0268,0.0456,0.9189,-0.1161,0.4871,1.6236,0.012,0.0777,-0.1855,-0.0254,0.0602,0.1823,0.1822,0.5688,0.741,0.9056,-0.2048,0.8249,-0.0664,0.0554,-0.0218,0.4426,0.0356,-0.0738,-0.0299,0.5647,0.2074,-0.048,0.352,-0.1921,0.1946,0.0575,-0.1054,-0.0435,-0.0871,-0.1297,0.2594,0.0376,-0.1066,-0.0182,0.1391,0.07,0.0091,0.1102,-0.1332,Control
H04,0.2341,-0.1367,0.055,-0.0075,-0.1033,0.0224,0.22,-8e-04,-0.0064,0.0351,1.8244,-0.1534,0.2415,0.1365,0.0903,-0.1666,0.2032,0.0731,0.145,-0.1752,0.6983,-0.1063,1.2942,0.0315,-0.0062,-0.1325,1.0139,-0.0735,0.4497,1.6086,0.0471,0.1572,-0.0131,0.1097,0.0229,0.4687,0.2428,0.666,1.0016,0.8342,-0.0744,0.9112,-0.2206,0.1941,0.0754,0.6392,-0.0113,-0.0624,-0.0911,0.5899,0.3585,-0.0293,0.4608,-0.0879,0.0736,0.0577,-0.214,-0.0098,-0.1275,-0.1541,0.7146,0.0436,-0.0544,0.0681,0.347,-0.0098,0.0377,0.2064,-0.2539,Control
H06,0.3616,-0.0633,0.0504,-0.0625,-0.086,0.0798,0.2254,0.0565,-0.0103,0.1029,1.7029,-0.0907,0.1906,0.21,-0.1102,-0.1441,0.1055,-0.0157,0.2138,-0.1074,0.6616,-0.0669,1.3318,0.0785,0.0618,0.0296,0.9315,-0.1019,0.5202,1.695,-0.014,0.1292,-0.1984,0.216,0.0916,0.3265,0.3046,0.3228,1.0675,0.816,-0.0706,0.8246,-0.104,0.1306,0.0133,0.7383,0.0536,-0.0287,-0.0367,0.3978,0.4739,-0.0676,0.4541,0.1086,0.1427,-0.1773,-0.1471,-0.0266,-0.1775,-0.028,0.8907,-0.0635,-0.1092,-0.0354,0.4738,0.0083,-0.0718,0.2323,-0.1669,Control
H07,0.1164,-0.2416,0.0661,-0.0194,-0.051,0.1365,0.1707,-0.0808,0.0256,0.0889,1.5359,-0.1469,0.118,0.067,0.0472,-0.3445,0.1156,0.2016,0.1146,-0.1198,0.5943,-0.1644,1.2555,0.0029,-0.001,-0.1019,1.2916,-0.0659,0.1884,1.7337,0.0358,0.0856,-0.0419,0.1648,0.0501,0.3527,0.0645,0.4978,0.7962,0.7313,-0.2568,0.7818,-0.0372,0.136,0.0917,0.5452,0.094,-0.0792,-0.0102,0.5069,0.1998,-0.1486,0.424,-0.1239,0.0594,-0.101,-0.25,-0.0087,-0.2074,-0.2763,0.3068,0.0303,-0.0793,-0.0117,0.3036,-0.087,0.007,0.1113,-0.217,BRCACancer
H08,0.3141,-0.0664,0.0565,-0.0194,-0.1122,0.1071,0.1232,-0.1059,0.0881,0.076,1.5246,-0.1423,0.1237,0.0767,-0.0767,-0.2117,0.1148,0.0203,0.1722,-0.127,0.512,-0.0613,1.3112,0.1352,0.0262,0.0151,2.4359,-0.0549,0.4278,1.5811,0.0354,0.072,-0.0565,0.1203,-0.0175,0.4009,0.0447,0.3447,0.9925,0.8974,0.0075,0.7281,-0.0849,0.1907,-0.0495,0.6001,0.0698,-0.0234,0.0017,0.4743,0.369,-0.0424,0.3852,0.008,0.1423,-0.1263,-0.1302,-0.0081,-0.0933,-9e-04,0.6081,-0.1058,-0.061,-0.0351,0.6338,-0.0721,0.1221,0.0581,-0.1845,BRCACancer
H09,0.204,-0.2161,0.06,-0.0016,-0.0336,0.1958,0.1067,-0.1775,0.0144,0.0326,1.119,-0.1288,-0.0471,0.3323,0.0029,-0.1307,0.1197,0.0448,0.1404,-0.1871,0.5373,-0.123,0.6341,0.1677,0.1279,-0.0148,0.47,-0.0813,0.231,1.3281,-0.048,-0.0067,-0.1718,-0.1052,0.0229,0.5137,0.237,0.3472,0.6332,0.6808,-0.1144,0.669,-0.1949,-0.0778,0.0482,0.4074,0.0361,-0.1073,-0.0165,0.3888,0.1384,0.0272,0.2336,-0.1251,0.2296,0.06,-0.0984,6e-04,-0.0973,-0.0139,0.5338,-0.1347,-0.0986,0.0039,0.237,0.0606,0.1252,0.0107,-0.1821,BRCACancer
H10,0.1833,-0.1868,0.0914,0.0066,0.0562,0.0792,0.2353,-0.0064,-0.0042,0.0409,1.3329,-0.2203,0.0783,0.1428,-0.0693,-0.0772,0.1543,0.0898,0.2444,-0.1823,0.5357,-0.13,0.9529,0.1585,0.0781,-0.1198,1.206,-0.0947,0.2557,1.5163,0.0208,-0.0175,-0.1197,0.2008,0.1381,0.3941,0.0544,0.3807,0.8101,0.6725,-0.0599,0.5477,-0.0583,0.1197,0.0149,0.5284,0.084,-0.048,-0.0246,0.4105,0.1857,-0.1323,0.402,-0.0859,0.1773,0.0529,-0.2228,-0.0952,-0.1098,-0.2445,0.6908,0.0429,-0.0476,-0.005,0.5133,-0.0538,-0.0863,0.077,-0.2705,BRCACancer
H11,0.1989,-0.1332,0.0632,0.0217,-0.0215,0.181,0.2627,0.0609,0.0583,0.0959,1.3751,-0.1533,0.0861,0.055,-0.0317,-0.1469,0.0913,-7e-04,0.241,-0.0677,0.4281,-0.0144,1.4883,0.0565,0.1015,-0.051,0.906,-0.0343,0.2419,1.7944,0.0292,0.0437,-0.0389,0.1018,-0.0068,0.4107,0.1012,0.664,0.8052,1.0988,-0.0903,0.6345,-0.0752,0.1524,0.0575,0.4863,0.0278,-0.0325,0.0517,0.5304,0.3636,-0.0707,0.4337,-0.051,0.0432,-0.1192,-0.1346,0.0261,-0.1119,-0.1436,0.9084,-0.0168,-0.1016,0.0562,0.4701,-0.0739,0.0922,0.0733,-0.2106,BRCACancer
H12,0.2759,-0.1727,0.038,0.0094,-0.0602,0.1004,0.3372,-0.0571,0.024,0.011,1.7759,-0.1835,0.2441,0.1733,0.0807,-0.2876,0.1716,-0.0155,0.2388,-0.1636,0.5739,-0.1671,1.8522,-0.0808,0.0609,0.0081,1.2354,-0.0392,0.4881,1.8615,-0.0345,0.2482,-0.1208,0.33,0.0282,0.5758,0.1221,1.0926,0.9157,1.0389,-0.1143,0.9404,-0.0596,0.2746,0.0968,0.5129,0.0351,-0.0594,0.0102,0.8374,0.4357,-0.1034,0.5169,-0.0738,0.0677,0.0579,-0.1966,0.0147,-0.0964,-0.1732,0.643,-0.0732,-0.079,0.1231,0.5538,-0.0372,0.1821,0.1188,-0.2098,BRCACancer
I01,0.3357,-0.085,0.0202,-0.0349,-0.0843,0.0345,0.4098,-0.0068,-0.0057,0.106,1.8038,-0.1576,0.3022,0.1964,0.0367,-0.2009,0.0745,0.0188,0.1872,-0.0871,0.7229,-0.1182,1.4161,0.1416,0.1612,-0.0448,0.888,-0.1141,0.6833,1.7252,0.0282,0.3889,-0.082,0.1887,0.0252,0.6317,0.2802,0.7018,0.8537,1.3038,-0.0659,0.8845,-0.1133,0.1411,0.0292,0.6053,0.0407,-0.0297,0.0093,0.8137,0.4203,-0.0972,0.5809,0.0535,0.0928,-0.0402,-0.1392,0.071,-0.185,-0.0472,0.7971,-0.1788,-0.078,0.2307,0.8826,-0.1577,0.006,0.0448,-0.1953,Control
I02,0.1451,-0.1889,0.1052,-0.0165,-0.0593,0.0702,0.2497,-0.0097,0.0826,0.0998,1.2229,-0.1614,0.0286,0.1303,-0.0591,-0.203,0.0216,0.1315,0.2263,-0.2065,0.5414,-0.1879,0.956,0.1263,0.1351,-0.0529,0.554,-0.0872,0.3756,1.6297,-0.0245,0.0702,-0.1683,0.1314,0.0029,0.3461,0.1507,0.398,0.676,0.9356,-0.0488,0.5741,-0.1237,0.034,0.1245,0.4198,0.0399,-0.0585,0.0822,0.5182,0.1834,-0.17,0.374,-0.0694,0.0899,-0.0317,-0.2124,-0.0409,-0.0912,-0.2338,0.9673,-0.1234,-0.0288,-0.0339,0.3308,0.0137,0.0294,0.1113,-0.2862,Control
I03,0.0829,-0.1333,0.0029,0.0025,-0.0729,0.0357,0.1096,0.0181,0.0416,0.1131,1.1772,-0.1576,0.039,0.2386,-0.0178,-0.227,0.1036,-0.0072,0.2204,-0.0829,0.4351,-0.0684,1.0686,0.2394,-0.0306,-0.0249,0.4061,-0.0896,0.2606,1.5681,-0.0186,0.0539,-0.0925,0.0011,0.0706,0.3161,0.1844,0.467,0.6846,0.8524,-0.1004,0.5223,-0.1167,0.0041,0.0174,0.3972,0.0962,-0.0689,-4e-04,0.5482,0.1968,-0.0437,0.3024,-0.0489,0.2052,-0.006,-0.1322,-0.0483,0.0574,-0.1422,0.3622,-0.1275,-0.0751,-0.0145,0.2475,-0.0291,-0.0171,-0.0253,-0.1828,Control
I04,0.2115,-0.1089,0.0556,-0.0318,-0.0607,0.0404,0.3701,0.0581,0.0145,0.066,2.0877,-0.1087,0.213,0.1189,0.0439,-0.0691,0.1017,0.0809,0.3004,-0.0765,0.725,-0.11,1.606,0.1052,0.0846,-0.0306,1.0756,-0.0752,0.5869,1.8654,0.0414,0.1801,-0.0374,0.2057,0.0231,0.2954,0.1837,0.8453,1.0288,1.0515,-0.0805,0.9844,-0.0772,0.1747,0.0934,0.6347,0.0152,-0.0107,0.0089,0.6223,0.6586,-0.0774,0.5553,0.1215,0.0456,-0.0833,-0.1052,-0.0169,-0.0834,-0.0848,0.8369,-0.0775,-0.0789,0.0379,0.8032,-0.0638,-0.0098,0.2617,-0.1207,Control
I05,0.2958,-0.1495,0.0863,0.0349,-0.0607,0.1475,0.3088,0.1215,0.008,0.1508,1.7844,-0.1306,0.1537,0.1629,-0.0057,-0.1016,0.1337,0.044,0.269,-0.0235,0.6242,-0.1105,1.2793,0.1912,0.1276,-0.0977,1.0911,-0.0622,0.4874,1.7279,0.0052,0.1562,-0.0636,0.1693,0.1509,0.2625,0.1926,0.4424,1.0256,0.9506,-0.0475,0.8063,-0.2199,0.1768,0.0604,0.6735,-0.0178,0.0316,0.0755,0.471,0.5368,-0.0958,0.5558,0.0898,0.0807,0.142,-0.1264,-0.04,-0.1287,-0.1616,0.9638,0.0648,-0.0543,0.0043,0.6771,-0.0497,-0.0219,0.2768,-0.1917,Control
I06,0.1838,-0.1304,0.0783,-0.0125,-0.048,0.0601,0.2552,0.0117,0.0608,0.0414,1.7655,-0.1248,0.1731,0.0797,0.0226,-0.1352,0.0817,0.0091,0.2207,-0.0446,0.5639,-0.1144,1.3513,0.0539,0.1323,0.0549,1.1325,-0.034,0.4902,1.7912,-0.0116,0.2104,-0.086,0.1728,0.0795,0.335,0.2078,0.789,0.9124,0.9851,-0.1098,0.8361,-0.0973,0.1771,0.0982,0.5818,0.0564,0.0054,-0.001,0.601,0.5099,-0.1158,0.475,0.0325,0.0579,-0.0377,-0.1284,-0.0265,-0.1442,-0.0713,0.9094,0.0553,-0.0714,0.0242,0.3326,-0.0782,-0.002,0.1513,-0.1628,Control
I07,0.1584,-0.1032,-0.0029,-0.0272,-0.0428,0.0804,0.3729,-0.0432,-0.0343,-0.0583,2.1087,-0.1296,0.3797,0.1749,0.0956,-0.1822,0.2184,0.0385,0.2939,-0.1182,0.7764,-0.1062,1.6429,0.053,-0.0284,-0.0305,2.0628,-0.0476,0.668,1.8969,0.0094,0.2233,0.0328,0.2683,-0.0121,0.4472,0.2417,0.5295,1.1898,0.9357,-0.0628,0.9942,-0.0375,0.2446,0.207,0.7587,0.0056,-0.0894,-0.0232,0.6864,0.6246,-0.1081,0.7006,0.0693,0.0773,-0.1159,-0.1893,0.0461,-0.1033,-0.089,0.651,-0.0023,-0.0672,0.0848,0.7452,-0.0966,-0.0207,0.334,-0.2563,Control
I08,0.2487,-0.1857,0.0377,-0.034,-0.0869,0.1259,0.3824,0.0616,-0.0137,0.0458,1.5889,-0.1348,0.1605,-0.0207,0.038,-0.1731,0.1459,0.0152,0.2437,-0.135,0.6331,-0.173,1.6516,0.0873,0.0091,-0.053,1.0775,-0.0664,0.3324,1.8927,-0.0241,0.2011,-0.104,0.2921,0.1048,0.4959,0.1608,1.0858,0.8076,1.1151,0.0314,0.8837,-0.1065,0.1961,0.1406,0.5262,-0.0338,-0.0627,-0.0349,0.8607,0.4979,-0.1527,0.5603,-0.0125,0.0579,0.0214,-0.1969,0.021,-0.0877,-0.0605,1.1192,-0.0094,-0.127,0.1084,0.2769,-0.0501,0.0101,0.1183,-0.1983,Control
I09,0.3533,-0.1896,0.0536,-0.0026,-0.0274,0.1199,0.2541,0.0482,0.0223,0.2499,1.6473,-0.1593,0.1628,0.2026,0.0554,-0.2289,0.0825,0.0641,0.2088,-0.0709,0.5368,-0.1265,1.1818,0.2805,0.0476,-0.0021,1.3149,-0.0881,0.2886,1.5706,0.0409,-0.002,-0.1136,0.1078,0.1035,0.2966,0.2553,0.4615,0.9128,0.8419,0.0035,0.7369,-0.0417,0.1137,0.071,0.5684,0.0608,-0.0881,0.0232,0.506,0.2687,-0.1027,0.4536,-0.0775,0.1353,0.0381,-0.1954,0.0022,-0.1177,-0.1652,0.9322,-0.0479,-0.0459,0.0071,0.7151,-0.0402,0.028,0.1289,-0.2359,Control
