@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 6774 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 6772 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 5604 numeric
@attribute 4352 numeric
@attribute 5921 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 7066 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
I13,0.2864,0.7636,0.4453,1.3164,1.645,0.6733,2.1713,0.804,0.2739,0.3781,0.3644,0.808,0.7654,1.2221,1.4177,1.3399,1.0195,0.9787,1.1038,-0.0161,1.5762,1.9762,1.1507,0.7674,Control
J01,0.3241,0.7393,0.4136,1.1361,1.0594,0.6051,1.7388,0.6997,0.1917,0.4819,0.4257,0.5384,0.7157,0.948,1.0892,1.3005,0.9094,0.9609,1.0831,-0.0765,1.0353,1.6826,0.9273,0.6198,Control
J02,0.3242,0.8571,0.399,1.1776,1.3241,0.657,1.6191,0.686,0.263,0.5052,0.3857,0.7715,0.5943,1.1314,1.3591,1.3544,0.9347,1.0056,1.0501,0.0049,0.9114,1.6923,1.114,0.7335,Control
J03,0.3891,1.6775,0.6097,1.3972,1.7246,0.7502,2.1024,0.9233,0.1834,0.4969,1.0295,0.8718,0.8466,1.4154,1.2538,1.3831,1.2033,1.14,1.1362,-0.006,2.3306,2.2235,1.2124,1.04,Control
J04,0.4242,1.1425,0.4573,1.346,1.5617,0.8945,2.0494,0.6907,0.3792,0.4876,0.4615,0.864,0.9767,1.2689,1.4677,1.641,1.1565,1.1232,1.0923,0.0133,1.5144,1.9576,1.2594,0.8666,Control
J05,0.5221,0.6317,0.2298,1.3301,1.365,1.4366,1.5754,0.557,0.6797,0.7411,0.6533,1.0175,1.0392,1.166,1.3648,1.6952,0.9403,1.112,0.905,-0.0229,1.6436,1.5023,1.1473,0.9786,Control
J06,0.5074,0.5072,0.1984,1.2396,1.6731,1.2395,2.5135,0.6359,0.3481,0.5962,0.1517,1.1492,1.3418,1.2223,1.3107,1.3702,0.7643,1.0689,0.975,0.1455,1.4958,1.7944,1.3573,1.0703,Control
J07,0.4321,1.6516,0.4838,1.5184,1.8821,0.9156,2.6034,0.9111,0.2931,0.5928,1.4113,1.056,1.2472,1.4432,1.3452,1.7215,1.3016,1.1395,1.1813,0.0207,3.0701,2.175,1.3933,1.063,Control
J08,0.406,0.8578,0.3615,1.3233,1.4506,1.0341,2.0083,0.6862,0.2624,0.511,0.5181,0.8823,1.0257,1.1302,1.3265,1.5286,0.9145,1.0883,1.1654,0.0977,2.748,1.9424,0.9995,0.7996,Control
J09,0.3276,0.7468,0.2482,1.1688,1.4086,0.9461,2.2165,0.5002,0.5013,0.4162,0.4715,0.807,0.5412,1.2172,1.533,1.1163,0.8875,0.9754,0.9946,0.0926,1.3561,1.572,1.2994,0.6695,Control
J10,0.6011,1.1287,0.3852,1.4989,1.6912,1.3657,2.1396,0.7336,0.8307,0.8011,1.4617,1.2944,1.2234,1.5707,1.4741,1.7491,1.018,1.3319,1.1185,-0.0054,2.3342,1.9787,1.5076,1.172,Control
J11,0.5582,0.8264,0.4145,1.3474,1.5312,1.5096,2.2325,0.7064,0.546,0.739,0.44,0.9145,1.1741,1.3301,1.6269,1.6388,0.9509,1.3204,1.1161,0.0161,1.6042,1.7777,1.4647,0.8782,Control
J12,0.4575,0.492,0.2722,1.1775,1.291,1.2584,2.3917,0.4646,0.5859,0.6345,0.353,1.0199,1.0579,1.2942,1.3621,1.4011,0.8095,1.1061,0.9421,0.0594,1.1121,1.6977,1.3928,0.9875,Control
K01,0.6178,1.6691,0.4448,1.5402,1.873,1.2012,2.7631,0.9113,0.4032,0.8338,0.7245,1.3479,1.5834,1.628,1.1138,1.932,1.1102,1.2934,1.1897,0.1077,3.5408,2.2896,1.5682,1.2437,BRCACancer
K02,0.5218,1.1021,0.4133,1.3706,1.7321,0.9159,2.3078,0.8581,0.3819,0.6974,1.0616,1.2034,1.1411,1.5322,1.5647,1.7149,1.1444,1.1542,1.1103,0.0224,1.6536,2.2256,1.4944,1.073,BRCACancer
K03,0.468,0.6087,0.2327,1.2306,1.5916,0.8507,2.1969,0.6911,0.2753,0.6379,0.3561,1.0322,0.9041,1.3492,1.3628,1.4086,0.8326,1.17,0.9507,0.1511,0.8523,1.9581,1.4384,1.091,BRCACancer
K04,0.5493,1.0202,0.4224,1.4853,1.6676,1.1075,2.1768,0.8118,0.3158,0.7322,0.8679,1.0222,1.1217,1.4233,1.4866,1.6713,1.1445,1.3177,1.0837,-0.0489,1.2857,1.995,1.4326,1.0734,BRCACancer
K05,0.4232,0.9398,0.4709,1.2492,1.3246,1.0147,1.7026,0.729,0.3163,0.6424,0.6322,0.833,0.9134,1.0461,1.3146,1.6396,1.0373,1.0776,0.9651,-0.0178,1.5147,1.8119,1.1505,0.7798,Control
AA3226,0.4773,0.9164,0.2756,1.4866,1.9652,0.6131,2.2349,0.8757,0.0878,0.9513,0.2867,0.9856,0.5345,1.4218,0.9247,1.4344,0.8185,0.8901,1.1982,-0.0448,1.6109,2.3261,1.5259,0.6126,Control
AB3227,0.3316,1.3566,0.2596,1.3723,1.4334,1.0158,2.2176,0.6851,0.4118,0.6746,0.5669,1.0442,1.1273,1.1038,1.4298,1.6633,1.0926,1.2426,0.9718,0.03,2.025,1.6552,1.2228,1.1298,Control
AC3228,0.449,1.2073,0.3269,1.3255,1.5567,0.7875,2.1353,0.8441,0.4291,0.4746,0.8025,0.9326,0.7287,1.4432,1.4974,1.3655,0.9432,0.9597,1.261,0.1987,1.8297,2.014,1.2605,0.8363,Control
AD3231,0.4197,1.3209,0.2652,1.4152,1.6819,1.1569,2.1615,0.7159,0.5456,0.6788,0.4382,0.9295,0.9534,1.3868,1.627,1.7475,1.2232,1.25,1.0522,0.0884,1.9385,1.4583,0.9269,1.0365,Control
AE1543,0.3596,1.3756,0.3032,1.3173,1.4325,0.755,2.1412,0.6291,0.3776,0.5625,0.0474,0.7242,0.8304,1.018,1.2657,1.4922,0.8998,0.8692,1.0009,0.0444,2.9787,1.8909,1.381,0.6781,Control
AF3229,0.5433,1.3693,0.3017,1.3712,2.0391,0.253,3.0492,0.9848,0.0988,0.6496,0.3007,0.9228,0.6322,1.5794,0.9924,1.5613,1.0779,0.8153,0.9366,0.0583,2.2465,2.4425,1.3313,0.831,Control
AG3230,0.5735,0.9045,0.4065,1.2382,1.5745,0.8875,2.1548,0.6823,0.4756,0.4692,0.7896,0.823,0.925,1.3895,1.3748,1.359,0.9657,1.0712,1.0744,0.0066,0.7706,1.7596,1.3152,0.801,Control
AH3232,0.2853,1.2548,0.3272,1.1817,1.3018,0.5328,1.9431,0.4727,0.3555,0.5338,0.3003,0.7393,0.5023,1.5576,1.3028,1.0707,0.7371,0.8883,0.8103,-0.0312,1.6594,1.5694,0.9802,0.6472,Control
AI3233,0.279,1.4107,0.3183,1.164,1.2645,1.2636,1.8012,0.6527,0.5601,0.544,0.698,1.2268,1.3647,1.0758,1.5912,1.6419,1.004,1.2314,1.0922,0.0164,2.3736,1.4906,0.9457,1.3882,Control
AJ3234,0.2767,1.5128,0.3221,1.2707,1.2958,1.2667,1.8365,0.7374,0.3877,0.5685,0.6622,1.1849,1.2869,0.8424,1.2597,1.7076,1.0436,1.142,0.9262,0.0426,2.7028,1.6211,0.8515,1.1973,Control
AK3235,0.3006,1.2765,0.2721,1.2733,1.2257,0.8321,2.093,0.7085,0.4094,0.3937,0.694,0.8583,1.0143,1.2253,1.2553,1.6088,1.0279,0.9054,0.9079,0.1276,2.6403,1.9531,1.1361,1.0085,Control
AL3236,0.2606,1.2175,0.2246,1.1462,1.044,0.8629,2.0003,0.6468,0.4839,0.1975,0.5592,0.6114,0.9539,1.0904,1.5242,1.3771,1.2641,0.8967,1.0413,0.0171,2.0711,1.6086,0.8334,0.799,Control
AM3237,0.4568,1.2934,0.4862,1.2744,1.3603,1.2825,1.8293,0.6549,0.6154,0.4685,0.5322,1.0256,1.1441,1.4106,1.4159,1.5189,1.0287,1.1017,0.9637,0.0301,1.8458,1.5685,1.1489,1.1069,Control
AN757,0.5267,0.5868,0.2443,1.3165,1.5869,0.8247,2.0797,0.7316,0.3066,0.712,0.5185,0.9322,0.8051,1.3967,1.0917,1.4372,0.8737,1.1204,0.9502,0.0453,1.2664,2.117,1.7904,0.7993,Control
C474,0.4203,1.2686,0.4735,1.3187,1.7002,0.5328,2.5914,0.6668,0.164,0.551,0.6427,0.7014,0.9231,1.4015,1.1397,1.7552,0.8335,0.9031,1.1479,0.0676,2.4418,2.4113,1.1096,0.5693,Control
D480,0.2303,1.0522,0.3617,1.2651,1.3743,0.8879,1.8823,0.635,0.3249,0.5893,1.2736,0.6003,0.7341,1.1762,1.1399,1.5336,0.8785,0.9445,1.0764,0.0453,1.2926,1.7948,1.3239,0.9494,Control
E519,0.5097,0.2964,0.5752,1.3576,1.7931,0.8069,2.3507,0.9039,0.2043,0.6743,0.1022,1.1451,0.8834,1.0757,1.2194,1.8459,1.1364,1.6994,1.0668,0.033,0.8979,1.8865,1.2026,0.8837,Control
F548,0.1978,0.8585,0.3519,0.9418,1.4146,0.5476,1.5998,0.4973,0.0775,0.3463,0.892,0.8515,0.6453,1.4606,0.9385,0.9642,0.5033,0.8475,0.7399,-0.0657,0.7729,1.9379,1.8131,0.6211,Control
G660,0.3397,0.5899,0.4548,1.1267,1.3971,0.6786,1.7046,0.7742,0.1012,0.4391,0.9595,0.4266,0.6942,0.9869,0.7902,1.4585,0.9919,0.8085,1.0483,-0.0082,1.9368,1.8467,1.4765,0.4885,Control
H663,0.621,0.7445,0.4476,1.3173,1.3725,0.7865,1.4138,0.5089,0.3393,0.3728,1.1699,0.7615,0.8798,1.4514,1.138,1.406,0.9099,0.9907,0.9292,0.0045,1.6258,1.8401,1.4287,0.7112,Control
I782,0.4833,1.4231,0.3443,1.2283,1.2969,1.1053,1.3868,0.4727,0.2527,0.34,0.4296,0.7873,0.7122,1.4094,1.4417,1.1471,0.7374,1.0153,0.9292,0.0109,2.16,1.6868,1.4578,0.6088,Control
J787,0.6478,0.6959,0.5952,1.4647,1.658,0.989,1.6915,0.769,0.1213,0.8856,0.4743,0.838,0.8141,1.4223,0.8767,1.8008,1.1568,0.8754,1.2689,0.109,1.659,2.435,1.6488,0.6629,Control
K1162,0.3811,0.6552,0.4475,0.9049,1.1618,0.9702,2.1629,0.6364,0.1914,0.4543,0.456,1.2054,1.3418,0.9123,1.499,1.3358,1.0062,0.9466,0.7805,0.0315,1.3896,1.7323,1.3189,1.1226,BRCACancer
L1176,0.5996,1.1507,0.2443,1.4291,1.4767,0.9116,2.0904,0.7194,0.3181,0.5278,0.4497,0.7783,0.682,1.7805,1.3235,1.3809,0.7091,0.9061,1.0717,0.0517,1.8782,1.9446,1.3486,0.8407,BRCACancer
M1263,0.3265,1.3313,0.4445,1.2289,1.2634,0.8434,2.0524,0.5804,0.5327,0.4245,0.8534,0.902,1.1124,1.3042,1.5441,1.4022,0.8997,0.9958,0.8038,-0.0378,2.5571,1.8631,1.2261,0.9352,BRCACancer
P1075,0.2983,1.272,0.3175,1.5669,1.6929,0.6211,1.5733,0.714,0.0045,0.661,0.468,0.4944,0.4842,1.1399,1.3099,1.5234,1.0475,1.0705,1.5563,0.0188,2.6359,1.8487,1.4677,0.5523,BRCACancer
Q1080,0.3249,0.649,0.426,1.2319,1.7585,0.6285,1.5478,1.0765,0.0888,0.5662,0.7482,0.3575,0.4069,1.1319,1.219,1.521,0.9036,0.8671,1.4107,-0.0107,0.5689,1.8496,1.0142,0.5941,BRCACancer
R1104,0.7227,0.4814,0.3814,1.3179,1.7097,0.9683,2.2411,0.7534,0.3252,0.6618,0.3335,0.8777,0.9165,1.6794,1.0701,1.6247,0.961,1.0185,1.1718,0.1364,1.8069,2.1149,1.5771,0.8122,BRCACancer
S1133,0.2958,1.1129,0.2126,1.4363,2.0262,0.4649,1.4676,0.8517,-0.0066,0.8389,0.4377,0.9357,0.4075,1.6049,0.9332,1.3883,0.7555,0.8562,1.0988,0.0586,1.8815,2.1358,1.2343,0.68,BRCACancer
T1463,0.4601,0.9449,0.2478,1.2242,1.1723,1.2979,2.1241,0.6984,0.4718,0.5782,0.6527,1.3975,1.4688,0.8497,1.5755,1.5011,0.8888,1.1943,1.1511,-0.0489,2.2319,1.45,1.2708,1.333,BRCACancer
U2017,0.5698,1.107,0.3845,1.3386,1.4797,0.7433,2.3839,0.5174,0.227,0.4105,0.3895,0.7815,0.7256,1.1122,1.2311,1.4333,0.7819,1.1343,1.0418,0.0392,0.9376,1.8798,1.4782,0.5702,BRCACancer
V432,0.42,1.2145,0.2382,1.3669,1.6618,0.3676,3.096,0.6537,0.1407,0.8117,0.4868,0.7664,0.6212,1.3412,1.1318,1.2781,0.5588,1.1476,1.2038,-0.0588,1.0466,1.6501,1.428,0.5586,BRCACancer
W433,0.1953,1.4183,0.38,1.1603,1.362,1.2768,1.9086,0.593,0.4447,0.5292,0.5666,1.1637,1.3776,0.9791,1.3982,1.5699,1.0085,1.1291,0.7455,0.0245,2.0783,1.5938,0.7059,1.0989,BRCACancer
X524,0.4559,0.3777,0.2098,1.3293,2.1455,0.896,2.5486,1.0299,0.3448,0.7824,0.6415,1.0803,0.9202,1.0683,1.2534,1.7608,1.1906,1.7543,0.9751,0.1167,0.8617,1.8692,0.9947,1.1024,BRCACancer
Y546,0.3798,0.1582,0.3056,0.9464,1.2453,0.7396,1.9995,0.6005,0.0364,0.4212,0.4361,0.4939,0.633,1.027,1.0482,1.0309,0.578,0.7214,0.9616,0.0139,0.4893,1.8095,1.001,0.5029,BRCACancer
Z3225,0.5041,0.3462,0.4129,0.9281,1.2593,1.0649,2.242,0.6758,0.478,0.4703,0.8246,1.5703,1.586,0.9359,1.7688,1.1857,1.0031,1.2698,1.0484,-0.0581,0.7922,1.4767,1.1109,1.3153,Control
