@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
C09,-0.1012,-0.2323,0.3887,-0.077,-0.0399,-0.1647,-0.1457,0.66,0.864,-0.0724,0.3594,-0.0196,-0.0319,0.0127,0.5864,0.1077,-0.075,0.3593,0.638,1.0495,-0.0937,0.0158,-0.0882,0.0056,-0.0608,-0.0688,0.1652,0.0547,0.7356,-0.0086,-0.1071,-0.1345,-0.1624,-0.0254,-0.2303,0.0462,0.0216,0.271,0.1392,-0.0065,-0.1527,-0.1493,0.6556,0.1985,0.9563,-0.022,-0.0378,-0.0814,-0.0442,-0.0072,0.1344,-0.1984,0.2546,0.06,0.1334,-0.023,0.0276,-0.2292,-0.0915,0.6719,-0.1266,-0.0821,-0.1259,-0.0888,-0.4114,0.0764,0.3837,-0.018,0.3083,0.2296,0.543,1.0671,-0.0314,-0.0788,0.0724,-0.1301,-0.0946,0.2379,0.1247,0.3786,-0.0535,0.359,-0.0094,0.4231,0.442,-0.0141,0.2012,-0.0913,0.1143,-0.1368,1.1198,-0.1226,0.3757,0.0548,-0.0154,1.9176,0.0668,1.0885,0.5751,0.4007,0.0652,-0.0777,2.0717,0.0527,-0.0175,0.3624,Control
C10,-0.0746,-0.2796,0.4513,-0.0035,0.0134,-0.2029,-0.034,0.6879,0.9088,-0.103,0.4154,-0.0696,-0.0281,-0.0865,0.5506,0.2161,-0.0414,0.2976,0.6454,1.4804,-0.0898,-0.0379,-0.0371,-0.0605,-0.1128,0.0476,0.1572,0.29,0.7715,-0.0076,-0.1089,-0.1657,-0.1868,0.4723,-0.153,0.0269,0.1131,0.3546,0.2283,-0.028,-0.0965,0.1724,0.909,0.2581,1.229,-0.0206,0.0139,-0.0384,-0.0331,-0.0504,0.1062,-0.335,0.1691,0.0033,0.1739,-0.0542,0.0041,-0.2,-0.0774,0.7127,-0.0644,-0.0764,-0.0514,-0.05,-0.1725,-0.0221,0.5236,-0.1109,0.2327,0.3296,0.7187,1.0935,-0.1051,-0.0432,-0.0893,-0.068,-0.2166,0.1997,0.1748,0.426,0.0064,0.3908,-0.0221,0.3979,0.4631,-0.0861,0.0183,-0.1215,0.0699,-0.0718,1.2062,-0.0537,0.3971,0.163,-0.0392,1.9843,0.0484,1.2851,0.4651,0.43,0.0068,0.0285,2.2321,-0.1034,-0.0382,0.2189,BRCACancer
C11,0.026,-0.0937,0.4963,-0.105,-0.0275,-0.1917,-0.1287,0.9907,0.8032,-0.0787,0.5138,-0.0437,-0.0585,0.0219,0.7564,0.2951,-0.0096,0.7844,0.5798,1.6517,-0.0951,-0.136,-0.0958,-0.0473,-0.1392,0.0697,0.2789,0.0165,0.3549,0.0899,-0.1012,-0.1106,-0.1557,0.3093,-0.3272,0.0083,0.0275,0.3491,0.1218,-0.0804,-0.1424,-0.1594,0.8106,0.2649,1.045,-0.043,-0.0042,-0.0803,-0.1335,-0.0973,0.2867,-0.1325,0.3771,-0.0592,0.1608,-0.0637,-0.0239,-0.1961,-0.0686,0.8926,-0.078,-0.1206,-0.0331,-0.0537,-0.1236,-0.056,0.4638,-0.0603,0.3579,0.2864,0.6869,1.1734,-0.0333,-0.022,0.025,-0.0531,-0.1663,0.2274,0.0519,0.3987,0.0816,0.2795,-0.0414,0.5546,0.4736,0.0458,0.1858,-0.1689,0.1635,-0.1342,1.1904,-0.1047,0.6471,0.1104,0.061,1.7839,0.1119,1.1271,0.7831,0.4719,0.0173,-0.0079,2.01,-0.0734,-0.1675,0.1729,Control
C12,0.0335,-0.0821,0.397,-0.0965,-0.0264,-0.0942,0.0603,0.7726,0.797,-0.0445,0.1948,-0.0573,-0.0657,-0.0957,0.4536,0.1468,-0.0145,0.2693,0.3722,1.9585,-0.0808,0.1354,-0.1286,0.011,-0.049,0.1301,0.2128,0.2487,0.2587,0.0969,-0.0735,-0.1453,-0.181,0.2172,-0.2831,-0.0367,0.1553,0.1668,0.073,-0.0112,-0.1041,-0.0207,0.3579,0.1942,0.5506,0.0042,-0.0489,-0.0771,-0.0682,0.0058,0.1082,0.039,0.1872,0.0177,0.2094,0.0071,-0.0843,-0.1615,-0.0792,0.647,-0.1105,-0.086,-0.1026,-0.1791,-0.2391,0.0863,0.2871,-0.0285,0.2152,0.086,0.3265,0.754,-0.0542,-0.0869,-0.0258,-0.1142,-0.0421,0.2101,0.0928,0.089,0.0256,0.3789,-0.0227,0.2992,0.1943,0.0785,0.1122,-0.1438,-0.0162,-0.1133,0.4465,-0.1365,0.265,0.1629,-0.0749,1.3375,0.183,0.7603,0.3111,0.2942,-0.0066,-0.0628,1.5674,-0.0075,-0.2152,0.2482,BRCACancer
D01,-0.142,-0.2968,0.5538,-0.115,0.0817,-0.3138,-0.04,0.3619,0.5569,-0.1032,0.2393,0.0261,-0.2172,0.0089,0.6977,0.068,-0.1169,0.3593,0.2798,0.647,-0.0881,-0.187,-0.0773,-0.015,-0.1229,0.1267,0.0962,-0.1073,0.5105,0.0365,-0.0623,-0.203,-0.3618,0.1538,0.0665,-0.0211,0.2016,0.2096,-0.0062,-0.0195,-0.1772,-0.0139,0.6728,0.0806,0.6406,-0.0649,-0.099,-0.1501,-0.1627,-0.0858,0.1751,-0.3637,0.3805,0.0555,0.0887,-0.0614,0.0352,-0.1492,-0.1294,0.4093,-0.1401,-0.1741,-0.1247,-0.0891,-0.3958,0.0249,0.628,-0.0689,0.3218,0.4576,0.6742,1.3784,-0.0787,-0.1178,-0.1101,-0.1078,-0.3415,0.3304,0.038,0.2032,-0.0389,0.0844,-0.0679,0.4738,0.5341,0.0293,0.1951,-0.0471,0.0846,-0.1844,0.8854,-0.1176,0.3467,-0.0571,0.0987,1.2709,0.3005,0.9708,0.6755,1.1224,0.084,0.0013,1.8881,-0.1576,-0.1554,0.138,BRCACancer
D02,-0.1281,0.0059,0.4582,-0.124,-0.0408,-0.0874,-0.0123,1.1258,0.8267,0.0048,0.4374,-0.0524,-0.0266,-0.0704,0.641,0.2957,-0.0457,0.5847,0.3598,1.9494,-0.0751,-0.0794,-0.0208,-0.0387,-0.0547,-0.0028,0.2386,-0.0942,0.2344,0.008,-0.1118,-0.0714,-0.2227,0.0691,-0.2478,-0.0432,0.0784,0.22,0.1405,-0.0716,-0.2004,-0.07,0.6865,0.2586,0.7801,-0.065,-0.1385,-0.0599,-0.0416,-0.0454,0.1985,-0.1398,0.2562,0.0553,0.0529,0.075,-0.0676,-0.0843,-0.0128,0.7613,-0.037,-0.0894,-0.0556,-0.1004,-0.3346,0.0209,0.3862,-0.1348,0.3201,0.1677,0.5854,1.1135,-0.0165,-0.0333,0.0371,-0.072,-0.1376,0.2431,0.1272,0.4253,0.0358,0.2782,-0.0194,0.402,0.3634,0.0405,0.1775,-0.0994,0.1234,-0.1827,0.9916,-0.0736,0.4409,0.0845,0.0104,1.7719,0.2205,1.126,0.5728,0.3354,0.0235,0.0979,1.9226,-0.0268,-0.0467,0.2488,BRCACancer
D03,-0.0806,-0.1989,0.427,-0.0984,0.1152,-0.1496,-0.0715,0.9249,0.8064,-0.059,0.2619,-0.0635,-0.0752,-0.1054,0.6266,0.1479,-0.138,0.4656,0.2958,1.7308,-0.1374,0.0505,-0.0687,-0.0373,-0.1243,0.0235,0.184,-0.1913,0.3466,0.0047,-0.1122,-0.0554,-0.1242,0.0324,-0.2678,0.0771,0.0652,0.1799,0.1387,-0.0728,-0.1161,-0.0419,0.4144,0.2378,0.6386,-0.0623,-0.028,-0.1396,-0.108,-0.0618,0.2079,-0.0839,0.2622,-0.0589,-0.0061,-0.0199,-0.0601,-0.1536,-0.0657,0.6499,-0.2437,-0.065,-0.0933,-0.083,-0.3119,0.0378,0.3863,-0.1134,0.2594,0.1873,0.3536,0.9177,-0.0994,-0.1219,0.0083,-0.0942,-0.1096,0.4859,0.1425,0.2635,0.0372,0.4606,-0.0565,0.3259,0.4123,0.0435,0.1446,-0.0502,-0.0218,-0.1055,1.1153,-0.1222,0.4427,0.1068,-0.0043,1.5611,0.0061,0.9633,0.4469,0.462,-0.046,0.0351,1.8864,-0.0157,-0.0782,0.256,BRCACancer
D04,-0.2149,-0.131,0.4842,-0.0652,0.0386,-0.1824,-0.037,0.8864,0.7792,-0.0781,0.4136,-0.0194,-0.0043,0.0111,0.6418,0.3652,-0.0525,0.67,0.5315,1.464,-0.0814,0.0031,-0.0507,-0.0715,-0.1082,0.0223,0.1773,0.2124,0.8573,0.0794,-0.1091,-0.1218,-0.1274,-0.0992,-0.0837,-0.0107,0.1161,0.2541,0.2215,-0.0846,-0.1467,-0.2211,0.7045,0.2052,1.3729,-0.0751,0.081,-0.149,-0.072,-0.104,0.1212,-0.2861,0.4009,0.0166,0.0357,0.0061,-0.0909,-0.0612,-0.0267,0.7657,-0.1677,-0.0745,-0.107,-0.1086,-0.2408,0.0741,0.5538,-0.0662,0.562,0.2874,0.5377,1.0185,-0.0724,-0.0922,-0.0679,-0.086,-0.1753,0.1527,0.0939,0.3434,0.0169,0.429,-0.0361,0.4827,0.4067,-0.0819,0.2836,-0.1663,0.1312,0.0303,1.7357,-0.1162,0.4594,0.1146,0.0245,1.6408,0.2264,1.0786,0.5842,0.5172,-0.0071,-0.024,1.9787,-0.1635,-0.1229,0.2252,BRCACancer
D05,-0.0756,-0.0278,0.45,-0.0447,0.0824,-0.204,0.0218,0.8681,0.8903,-0.1107,0.5321,-0.0277,-0.1329,-0.0471,0.6326,0.244,-0.0662,0.4866,0.4363,1.8695,-0.139,-0.0219,-0.0131,-0.1512,-0.0782,0.0934,0.1075,-0.0391,0.7193,0.0709,-0.0958,-0.1417,-0.2326,0.0342,-0.3422,0.0443,0.0896,0.3098,0.1905,-0.0408,-0.1638,-0.0242,1.186,0.295,1.0237,-0.0531,0.0226,-0.1076,-0.0963,0.0062,0.1224,-0.2873,0.2851,-0.0288,0.1983,-0.0728,-0.1088,-0.2531,-0.0829,0.7874,-0.1619,-0.0457,-0.0879,-0.106,-0.2748,-0.0134,0.5753,-0.1164,0.4305,0.3028,0.6386,1.0275,-0.0944,-0.0234,-0.0497,-0.1026,-0.1565,0.1785,0.1249,0.3543,0.0903,0.5339,-0.0389,0.4107,0.5744,0.0541,0.037,-0.1545,0.0861,-0.0527,1.4362,-0.0813,0.5861,0.112,-0.0434,1.8688,0.129,1.2623,0.526,0.6299,-0.0184,0.0417,2.2108,-0.0648,-0.0942,0.2985,BRCACancer
D06,-0.0736,-0.2112,0.5659,-0.1146,0.0241,-0.1963,0.0762,0.907,0.788,-0.124,0.618,-0.069,-0.017,-0.1295,0.7901,0.345,-0.0985,0.7014,0.5501,1.5311,-0.1135,-0.0156,-0.0721,-0.0559,-0.1338,0.1126,0.1163,0.0664,0.703,0.1138,-0.0833,-0.1176,-0.162,0.3163,-0.3653,0.0207,0.3433,0.3048,0.1029,-0.0487,-0.1409,5e-04,1.1348,0.2902,1.4319,-0.0807,-0.0543,-0.1362,-0.0916,-0.0984,0.3242,-0.3114,0.3881,-0.0239,0.0592,-0.0509,-0.0421,-0.1484,-0.1429,0.9024,-0.1089,-0.1039,-0.1262,-0.0926,-0.253,-0.0285,0.5145,-0.1992,0.5771,0.3475,0.721,1.1696,-0.1279,-0.0853,-0.0835,-0.1602,-0.1131,0.3496,0.0589,0.4106,0.0239,0.3498,-0.0341,0.5037,0.5773,0.0573,0.1333,-0.0536,0.107,-0.0797,1.0141,-0.0779,0.4923,0.0649,0.0532,1.931,0.1624,1.2134,0.7603,0.5558,0.0591,-0.0619,2.2197,-0.0024,-0.151,-0.0156,BRCACancer
D07,-0.2077,-0.1406,0.471,-0.0938,-0.0421,-0.1572,0.0267,1.0683,0.8142,-0.0484,0.4922,-0.0152,0,-0.0011,0.7443,0.3174,-0.004,0.6157,0.5309,1.9828,-0.0701,-0.0449,-0.0455,-0.056,-0.0923,0.0759,0.1978,-0.0473,0.6695,0.0345,-0.071,-0.128,-0.1668,0.1633,-0.2267,0.0265,0.1683,0.2298,0.1618,-0.049,-0.1408,0.0073,0.9851,0.1707,1.198,-0.0484,-0.0661,-0.0885,-0.0582,0.0067,0.0782,-0.0095,0.2731,0.0431,-0.0298,-0.1713,-0.0469,-0.145,-0.0993,0.7186,-0.1061,-0.1571,-0.0617,-0.0543,-0.2741,0.0482,0.4616,-0.0853,0.464,0.2346,0.6509,1.0914,-0.0893,-0.0359,0.0018,-0.0986,-0.1845,0.2501,0.0905,0.384,0.0848,0.3566,-0.0234,0.4718,0.4595,0.0628,0.2222,-0.0362,0.1404,-0.0632,1.4718,-0.0658,0.5669,0.177,0.0103,1.8465,0.0356,1.2097,0.7983,0.4459,0.0585,-0.0018,2.18,-0.0771,-0.1234,0.1917,Control
D08,-0.1797,-0.0732,0.3702,-0.0638,0.0929,-0.2328,0.1015,0.9188,0.8441,-0.0717,0.4225,-0.0567,-0.015,-0.1084,0.4607,0.0882,-0.0554,0.4226,0.3283,1.3508,-0.0966,0.1345,-0.1108,-0.0046,-0.0531,0.0042,0.1423,-0.154,0.437,0.0769,-0.0741,-0.123,-0.2107,0.1357,-0.2808,0.0636,0.2076,0.3281,0.1223,-0.11,-0.2016,-0.0313,0.69,0.0441,0.8263,-0.0846,-0.1812,-0.0749,-0.1286,-0.0415,0.0096,-0.2055,0.2177,0.0215,0.1809,0.0693,-0.0155,-0.1472,-0.0473,0.5938,-0.1265,-0.1583,-0.1022,-0.0696,-0.3008,0.0837,0.3757,-0.083,0.2212,0.2252,0.5337,0.8255,-0.1167,-0.0509,-0.099,-0.1064,-0.3032,0.2057,0.1376,0.1892,0.0442,0.291,-0.0192,0.3733,0.3771,0.0752,0.1134,-0.1367,0.0913,-0.1538,0.9086,-0.1043,0.2964,0.0863,0.0388,1.6119,0.0929,1.0138,0.4781,0.3581,0.1037,-0.0093,2.0708,-0.0746,-0.1122,0.4169,Control
D09,-0.0415,-0.2083,0.5328,-0.1507,0.0336,-0.2285,-0.0459,0.8081,0.6923,-0.0196,0.5081,-0.0615,-0.0481,-0.014,0.5885,0.3182,-0.0789,0.5072,0.5231,1.379,-0.1114,-0.1155,-0.105,-0.0533,-0.1221,-0.0892,0.2606,-0.0783,0.5985,-0.0713,-0.0541,-0.1414,-0.2493,0.3035,-0.3001,0.0273,0.1555,0.3076,0.1442,-0.0477,-0.2002,-0.0208,0.9189,0.2964,0.9861,-0.025,-0.168,-0.0442,-0.1512,-0.046,0.2427,-0.1811,0.2979,0.0394,0.0948,-0.1634,-0.022,-0.1314,-0.0949,0.809,-0.0582,-0.1282,-0.1028,-0.1459,-0.0531,-0.0354,0.4486,-0.1413,0.4932,0.3111,0.6517,1.1315,0.0102,-0.1093,-0.0242,-0.1581,-0.2177,0.2068,0.1582,0.4063,8e-04,0.4172,-0.0264,0.4276,0.4955,0.0534,0.1763,-0.1524,0.0606,-0.1716,0.9666,-0.1503,0.4513,0.0632,0.0274,1.8525,0.0276,1.1705,0.6406,0.4516,0.0403,0.0081,1.9926,-0.1087,-0.1109,0.262,Control
D10,-0.1441,-0.2163,0.4396,-0.0334,0.0682,-0.2872,0.3022,0.6916,0.8381,-0.0487,0.4357,0.0476,-0.0813,-0.1316,0.5931,0.2089,-0.0469,0.5933,0.3696,1.3536,-0.1132,0.1021,-0.1123,-0.0302,-0.1127,-0.0112,0.1114,0.0791,0.7497,0.0138,-0.0848,-0.1358,-0.2716,0.2018,-0.2231,0.0174,0.12,0.2785,0.1969,-0.02,-0.1661,0.0082,0.9221,0.174,0.9168,-0.0423,-0.032,-0.0686,-0.0826,-0.0486,0.154,-0.2054,0.3256,-0.0239,0.1213,-0.1121,-0.0066,-0.1376,-0.0859,0.8898,-0.1357,-0.1465,-0.0632,-0.1433,-0.3033,-0.03,0.8661,-0.1176,0.5294,0.288,0.546,0.9266,-0.07,-0.1349,-0.0398,-0.0836,-0.2161,0.2625,0.1199,0.3269,-0.0381,0.2998,-0.0279,0.3947,0.3679,-0.0057,0.3191,-0.1091,0.1313,-0.0519,1.2365,-0.0943,0.3569,0.1079,0.0201,1.7092,0.185,1.0444,0.5572,0.3314,0.0902,0.0348,1.5668,-0.0391,-0.1677,0.0955,Control
D11,-0.2435,-0.0324,0.2263,-0.0553,0.1078,-0.31,0.2924,0.6429,0.4056,0.0188,0.076,0.0601,-0.0502,0.0644,0.2553,-0.0069,-0.1323,0.2709,0.2523,1.0796,-0.0515,0.0011,-0.0946,0.026,-0.1475,-0.0219,0.0777,-0.1259,0.05,0.0649,0.0634,-0.1833,-0.0985,-0.1652,-0.4071,0.021,0.1433,-0.0896,0.0087,-0.0024,-0.2198,-0.0925,0.2392,-0.0294,0.3549,-0.1056,-0.154,-0.0889,-0.1936,-0.0803,-0.1187,-0.1608,0.0184,-0.037,0.1267,0.1129,0.1616,-0.1171,-0.1633,0.3445,-0.123,-0.2011,-0.1564,-0.0271,-0.4741,0.0812,0.1076,-0.1433,0.2234,0.0741,0.1825,0.6312,-0.1839,-0.1488,-0.0011,-0.0938,-0.3097,0.2073,0.0598,-0.0273,0.1123,0.2837,-0.062,0.1558,0.1567,0.1453,0.1973,-0.0731,0.092,-0.1699,0.3158,-0.1069,0.1158,-0.1219,0.0679,0.9439,0.3207,0.5621,0.0916,0.2207,0.2621,-0.0964,0.9866,-0.0297,-0.2263,0.2919,Control
D12,-0.1723,0.0464,0.3607,-0.0994,-0.0293,-0.0628,-0.0461,0.7658,0.6741,-0.0339,0.3993,-0.0389,0.0704,-0.0378,0.5309,0.255,-0.0993,0.4808,0.3223,1.1477,-0.0808,-0.3274,-0.128,-0.0133,-0.0798,-0.1418,-0.0195,-0.0565,0.356,0.0692,-0.0898,-0.0581,-0.0874,0.1269,-0.0553,-0.049,0.1397,0.1935,0.0241,-0.0098,-0.1486,-0.1089,0.8184,0.1465,1.0804,-0.0586,-0.1571,-0.0793,-0.1025,-0.1783,0.1548,-0.0133,0.2716,0.0929,0.1447,-0.0552,-0.0017,-0.1165,-0.1154,0.6152,-0.1453,-0.0998,-0.0237,-0.1667,-0.3527,-0.0337,0.3153,-0.1124,0.4403,0.2062,0.4253,0.7689,-0.1397,0.0154,-0.0285,-0.0411,-0.1094,0.1399,0.0966,0.0734,0.0121,0.4225,8e-04,0.3549,0.3164,0.1227,0.1739,-0.0696,0.0631,-0.1297,0.4485,-0.1276,0.2961,0.0911,0.1,1.6562,0.0732,0.7962,0.4238,0.3017,0.0733,-0.0387,1.6176,-0.0552,-0.0871,0.2291,Control
E01,-0.0233,-0.1955,0.3477,-0.0409,-0.0053,-0.123,-0.0918,0.2175,0.8422,-0.0721,0.3394,-0.0605,-0.0497,-0.0646,0.5564,0.1066,-0.0196,0.24,0.5744,0.5086,-0.0784,-0.0046,-0.0083,-0.0242,-0.0354,-0.0529,0.1189,0.2431,0.4991,-0.0822,-0.0808,-0.0607,-0.149,0.1792,-0.2631,-0.0259,-0.089,0.2108,0.1217,-0.0647,-0.1069,-0.1602,0.8331,0.2282,0.7128,-0.0349,0.0641,-0.0571,-0.099,-0.0193,0.1283,-0.0748,0.1656,-0.01,0.1171,0.0965,-0.0519,-0.1305,-0.1629,0.5865,-0.1515,-0.018,-0.0173,-0.1241,-0.2042,0.0445,0.3834,-0.1229,0.237,0.2205,0.4822,0.8029,-0.1038,-0.1,-0.0503,-0.1027,-0.1756,0.2073,0.0956,0.2916,-0.0425,0.4095,-0.0427,0.4002,0.374,0.0615,0.1497,-0.1812,0.0473,-0.1078,1.1015,-0.031,0.3856,0.0438,-0.008,1.8321,-0.0324,0.9729,0.4607,0.33,-0.032,0.0043,2.3276,-0.1525,-0.0748,0.1422,BRCACancer
E02,-0.1412,-0.0477,0.3942,-0.1196,0.0044,-0.1874,-0.2279,1.0666,0.7637,-0.0458,0.657,0.0148,-0.0938,-0.0503,0.7004,0.2279,-0.0159,0.5897,0.4664,1.8914,-0.0944,-0.1103,-0.0577,-0.047,-0.092,0.0238,0.3203,0.186,0.6856,-0.0225,-0.0998,-0.0934,-0.2161,-0.1749,-0.3213,-0.0161,0.2059,0.297,0.22,-0.0781,-0.2459,0.0249,0.8602,0.1693,1.5121,-0.0342,-0.0884,-0.1167,-0.0789,-0.0092,0.1057,0.1301,0.2724,-0.0448,-0.0778,-0.0105,-0.0803,-0.1849,-0.0273,0.8173,-0.058,-0.0196,-0.1368,-0.0676,-0.4468,0.009,0.5894,-0.0532,0.2643,0.3594,0.8787,1.3238,-0.0741,0.0024,-0.0544,-0.1315,-0.1419,0.2957,0.0263,0.4744,0.0612,0.3913,0.0076,0.5368,0.64,-0.0922,0.1631,-0.1603,0.0137,-0.123,1.1167,-0.0382,0.5918,-0.0124,-0.0065,2.0622,0.0288,1.4405,0.621,0.3897,0.0228,0.0646,2.0254,0.068,-0.0722,0.1449,Control
E03,-0.0626,-0.1198,0.4762,-0.0276,-0.0208,-0.1078,-0.0927,0.8492,0.9867,-0.0687,0.4224,-0.0713,-8e-04,0.0353,0.6858,0.2729,-0.0476,0.6232,0.4615,1.8343,-0.0638,-0.1398,-0.0799,-0.0345,-0.0677,-0.1039,0.2084,0.0762,0.6394,0.0224,-0.1076,-0.0501,-0.1432,0.0977,-0.246,0.0213,0.1521,0.3828,0.1296,-0.0584,-0.1341,-0.0979,1.186,0.2274,1.2852,-0.0012,0.0562,-0.1038,-0.0443,-0.0897,0.1263,-0.1017,0.3816,0.0505,0.0157,-0.069,0.0107,-0.1211,-0.013,0.9759,-0.077,-0.0331,-0.047,-0.104,-0.0686,-0.0074,0.608,-0.0621,0.3964,0.2698,0.5232,0.9926,-0.1325,-0.015,-0.0466,-0.085,-0.1085,0.3076,0.1123,0.3864,-0.0053,0.1723,-0.0312,0.4849,0.4505,-0.0538,0.1672,-0.152,0.0518,-0.0345,1.1542,-0.1135,0.4244,0.1364,0.0293,1.8365,0.1401,1.1353,0.6737,0.329,0.0041,0.0568,2.1288,-0.1622,-0.0875,0.2629,Control
E04,0.0355,-0.1426,0.5565,-0.0823,0.0024,-0.1709,0.0752,1.2204,0.791,-0.104,0.5778,-0.084,0.0168,0.0526,0.789,0.394,-0.0069,0.7184,0.444,1.9544,-0.0919,0.1411,-0.0603,4e-04,-0.0866,-0.0821,0.0891,-0.0839,1.0469,-0.002,-0.0853,-0.0824,-0.1128,-0.1029,0.0219,0.0418,-0.0237,0.3444,0.1298,-0.0479,-0.1012,-0.0961,0.6234,0.2415,1.1815,-0.0522,-0.0205,-0.1438,-0.0373,-0.1001,0.1277,-0.0795,0.4184,-0.0194,0.0937,-0.0969,-0.0174,-0.0842,-0.1299,0.902,-0.0801,-0.051,-0.0299,-0.0389,-0.2335,-0.0194,0.5588,-0.0917,0.3419,0.4171,0.815,1.2261,-0.0982,0.0302,-0.0583,-0.0681,-0.0842,0.2766,0.1465,0.4263,0.0088,0.6236,-0.0319,0.6159,0.4933,-0.0117,0.1719,-0.1099,0.0459,-0.1449,1.5579,-0.08,0.6328,0.1914,-0.0047,2.0156,0.0544,1.2685,0.7432,0.476,-0.0063,0.1132,2.2802,0.0407,-0.1246,0.2921,Control
E05,-0.2171,-0.1556,0.2225,-0.0423,0.0382,-0.3403,-0.0094,0.8465,0.6288,-0.0766,0.4797,-0.032,-0.0557,-0.0954,0.5049,0.0847,-0.0766,0.4959,0.4082,1.658,-0.1108,-0.0643,-0.0177,-0.0179,-0.0839,-0.0819,-0.0757,0.1669,0.4245,0.0221,-0.1314,-0.1707,-0.2573,0.3067,-0.0672,0.0731,0.3843,0.2871,0.1424,-0.0529,-0.2628,0.2522,0.4287,0.2259,1.3433,-0.0624,0.0286,-0.0686,-0.122,0.0408,0.0856,-0.3487,0.1936,-0.0714,0.0043,0.0578,-0.0151,-0.1912,-0.1638,0.5661,-0.1522,-0.1209,-0.0924,-0.1052,-0.2986,-0.0292,0.4642,-0.1327,0.0821,0.3475,0.693,1.3686,-0.0882,-0.2064,-0.0885,-0.1191,-0.3509,0.3731,0.1743,0.5284,-0.0163,0.3592,-0.0151,0.4044,0.6731,0.0514,0.1466,-0.2677,-0.0329,-0.0203,0.5634,-0.0836,0.6393,0.048,0.0025,2.0007,0.0461,1.1989,0.6175,0.3948,0.0271,0.0039,1.8841,-0.1134,-0.1415,0.0739,Control
E06,-0.3962,0.0175,0.2486,-0.1796,0.1962,-0.4295,-0.0568,0.2971,0.5216,-0.1174,0.4449,-0.001,-0.1218,-0.0597,0.4158,-0.0436,-0.0713,0.273,1.2877,0.6906,-0.0961,-0.0124,-0.0262,-0.1273,-0.1103,0.1535,-0.0676,0.1867,0.5215,-0.0567,-0.1381,-0.2583,-0.405,-0.0536,-0.2369,0.1227,0.1204,0.2511,0.0723,-0.1224,-0.2622,-0.036,0.9339,0.1553,0.9632,-0.0218,-0.1531,-0.031,-0.1834,-0.0268,0.0528,-0.2543,0.2152,-0.1199,0.0283,-0.0096,-0.0524,-0.2094,-0.197,0.2948,-0.0932,-0.0769,-0.0771,-0.0657,-0.1916,-0.0848,0.4099,-0.0959,0.0919,0.267,0.561,0.9235,-0.1932,-0.2984,-0.121,0.0016,-0.4505,0.5009,0.1118,0.3431,-0.0139,0.4175,-0.0949,0.2533,0.5067,0.207,0.2398,-0.1126,-0.0223,-0.1879,0.7941,-0.0415,0.2114,-0.024,-0.0275,1.5424,0.0357,0.9413,0.3166,0.6569,0.0697,-0.0586,1.8681,-0.1868,-0.2326,0.5193,BRCACancer
