@relation data

@attribute id string
@attribute 113612 numeric
@attribute 123745 numeric
@attribute 124975 numeric
@attribute 151056 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 2053 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 242 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 257202 numeric
@attribute 26279 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 27306 numeric
@attribute 284541 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 4048 numeric
@attribute 4051 numeric
@attribute 4056 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5730 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 57834 numeric
@attribute 64600 numeric
@attribute 6916 numeric
@attribute 80142 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8529 numeric
@attribute 8681 numeric
@attribute 873 numeric
@attribute 874 numeric
@attribute 9536 numeric
@attribute Class {Control,BRCACancer}

@data
J08,0.406,-0.0021,-0.0012,0.2348,-0.2671,-0.0296,-0.0918,-0.1479,-0.1459,-0.0281,-0.0404,-0.1622,0.3869,1.258,1.5888,-0.0083,-0.0713,-0.0595,-0.0524,0.3276,-0.0491,0.2165,0.0458,0.0383,-0.2611,1.3174,-0.0509,-0.0658,-0.1136,0.7438,-0.0197,-0.0584,2.03,0.2481,-0.0297,-0.0735,0.1723,0.0481,0.2866,-0.082,0.249,-0.1985,1.4288,0.9112,-0.2357,5e-04,0.5512,0.514,0.2678,0.4327,0.0493,-0.0332,-0.1331,0.4984,0.3726,-0.0174,0.1594,Control
J09,0.3855,-0.0289,-0.0246,0.1102,-0.0572,0.0333,-0.1346,-0.083,-0.1187,-0.0537,-0.1446,-0.0615,0.819,0.6907,1.1628,-0.056,0.0036,-0.1275,-0.1125,0.1758,-0.0308,0.295,0.0206,0.1077,-0.0696,0.5506,0.0137,-0.0301,0.0312,0.7669,-0.0218,0.0588,1.4991,0.1423,-0.1355,0.0596,0.04,0.056,0.1008,-0.1969,0.0036,-0.141,0.8989,0.2226,-0.16,-0.0335,0.4043,0.4938,0.2089,0.4295,-0.1353,-0.0287,-0.04,0.5661,0.1041,-0.0036,0.0215,Control
J10,0.3297,-0.0043,0.0912,0.1303,-0.3479,-0.1056,-0.1099,-0.0989,-0.109,-0.0501,-0.0388,-0.2796,0.6135,2.1729,1.4303,0.037,-0.0272,-0.0256,-0.063,0.0929,-0.2334,0.3105,0.0511,-0.0022,-0.2001,1.209,0.0667,-0.0431,-0.1481,0.8604,-0.007,-0.0455,1.7987,0.2018,-0.0208,-0.0539,0.0275,0.0146,0.444,-0.1481,0.1389,-0.0783,1.9131,0.3524,-0.1179,-0.0535,0.7627,0.5911,0.4835,0.4599,-0.0969,0.0083,-0.1226,0.6661,0.3376,0.1544,0.0311,Control
J11,0.2379,0.003,0.1288,0.0675,-0.1668,-0.0831,-0.1531,-0.1156,-0.057,-0.0086,-0.0793,-0.2604,0.4295,0.7357,1.5672,-0.0479,0.0222,-0.0922,-0.1303,0.1646,-0.0643,0.2896,0.0718,-0.0172,-0.1183,0.4823,-0.0284,-0.0183,-0.0628,0.8328,0.0318,-0.1084,1.7239,0.2218,0.0611,0.0311,-0.072,0.1213,0.1969,-0.0861,0.2459,-0.0632,1.351,0.1999,-0.0751,-0.0529,0.6284,0.575,0.3212,0.4064,0.0413,-0.1808,-0.0723,0.6367,0.3377,-0.0275,0.1305,Control
J12,0.1658,0.0654,0.2105,0.1186,-0.1979,0.0211,-0.0875,-0.1122,-0.108,0.0865,-0.0407,-0.0407,0.6225,0.8877,1.0524,0.1185,0.1184,-0.0485,-0.0701,0.1293,-0.051,0.1812,0.0716,0.031,-0.2432,0.5159,0.066,-0.1305,-0.1304,0.5569,-0.0291,0.0725,1.5091,0.2339,-0.2636,0.0868,-0.0236,-0.0503,0.1541,-0.089,0.0585,-0.1491,1.136,0.1081,-0.2043,0.039,0.6301,0.3202,0.3019,0.3596,0.0984,0.0411,-0.0044,0.4355,0.3117,0.0485,0.3028,Control
K01,0.4798,-0.0358,0.1359,0.2561,-0.2176,-0.0773,-0.1803,-0.0959,-0.1053,-0.0233,-0.0778,-0.1233,0.4236,1.1323,1.8197,-0.0172,0.1141,0.0681,-0.1342,0.0543,-0.035,0.2487,0.1489,0.0154,-0.2482,1.926,0.0203,-0.0089,-0.1687,0.6823,0.008,0.0513,2.4215,0.2022,0.0497,0.0287,-0.0229,7e-04,0.8324,-0.1396,0.25,-0.0164,1.5086,3.0269,-0.1264,-0.0414,1.0031,0.5742,0.444,0.301,-0.0908,-0.0364,-0.1271,0.5371,0.5396,-0.0304,0.0905,BRCACancer
K02,0.465,-0.0223,0.1533,0.1638,-0.1854,0.0067,-0.1072,-0.1006,-0.0705,0.1016,0.0137,-0.108,0.613,1.7496,1.5793,0.033,0.0676,0.0455,-0.1473,0.1156,-0.0433,0.2882,0.0936,-0.0192,-0.2369,0.9522,0.0547,-9e-04,-0.1656,0.9837,0.0607,-0.0416,2.3948,0.1025,0.0123,0.0846,0.0553,-0.0052,0.6469,-0.1353,0.2174,-0.0367,1.7569,0.5426,-0.0707,0.0205,0.6116,0.5387,0.4939,0.452,-0.0656,-0.0583,-0.1095,0.5571,0.5074,0.0638,0.029,BRCACancer
K03,0.1982,0.0493,0.1014,0.1215,-0.21,-0.1588,-0.1181,-0.1006,-0.0345,-0.0022,-0.1127,0.0223,0.3739,0.4152,1.1388,-0.0423,-0.0189,-0.0925,-0.0037,-0.0669,-0.0494,0.1493,7e-04,0.0332,-0.2993,0.804,0.1208,-0.0351,-0.1868,0.7265,0.1017,0.0258,1.8563,0.1332,-0.3059,0.0892,0.0618,0.0311,0.2487,-0.0487,-0.0266,-0.1149,0.8709,0.3692,-0.0979,0.0764,0.4891,0.3299,0.2097,0.355,0.0121,0.042,-0.0134,0.392,0.3209,-0.1049,0.2111,BRCACancer
K04,0.3936,0.0012,0.0615,0.1389,-0.1422,0.0276,-0.1392,-0.0231,-0.1096,-0.0016,-0.0396,-0.1687,0.3768,1.3329,1.3473,-0.0257,0.0424,0.0646,-0.1162,0.1116,-0.0451,0.2663,0.1782,0.0162,-0.281,0.4737,0.0687,-0.0345,-0.1849,0.8071,-0.1251,-0.0239,1.8335,0.2503,0.024,0.08,-0.0458,0.0212,0.3252,-0.1771,0.3135,0.0162,1.5559,0.5393,-0.1123,-0.0682,0.5956,0.5798,0.3923,0.4843,-0.1102,-0.0718,-0.0569,0.6739,0.4609,0.0062,0.0878,BRCACancer
K05,0.2916,-0.0471,0.0344,0.1474,-0.1767,-0.012,-0.1458,-0.0736,-0.0836,-0.0332,-0.0905,-0.1454,0.3667,1.3685,1.6163,0.0599,0.0814,0.087,-0.1149,0.1502,-0.0244,0.232,0.2291,-0.0037,-0.1958,0.9107,0.0759,-0.0026,-0.1014,0.6889,-0.011,-0.1,1.9271,0.2528,0.1708,-0.043,0.0886,-0.0041,0.1795,-0.1987,0.2868,-0.0592,1.7778,0.3408,-0.1556,-0.0147,0.4999,0.552,0.3419,0.4153,-0.1397,-0.1098,0.0427,0.4506,0.439,0.0403,0.1333,Control
AA_RR-849,0.175,0.0566,-0.0263,0.2154,0.0024,-0.0028,-0.1384,-0.0104,-0.0931,-0.0291,-0.0971,-0.1318,0.3629,0.8733,1.3862,-0.0216,0.1083,0.0743,-0.0814,0.2464,0.0323,0.1107,0.0932,-0.002,-0.1261,0.9139,0.1561,-0.0189,-0.099,0.6327,0.0292,0.074,1.8327,0.2493,0.0431,0.0963,-0.0127,0.0685,0.1471,-0.0951,0.1914,-0.008,1.2199,1.2249,-0.1455,0.074,0.4409,0.4118,0.2523,0.257,-0.2029,-0.0345,0.0224,0.4231,0.3011,-0.0081,0.2173,BRCACancer
AE_RR-3300,0.338,-0.0071,0.1081,0.1752,-0.2927,-0.0102,-0.2267,-0.0936,-0.0428,0.0127,-0.104,-0.1669,0.6709,0.7207,1.1204,0.0167,0.0012,-0.0208,0.0732,0.0855,-0.1418,0.2108,0.0266,-0.0304,-0.0912,1.1221,0.0617,-0.0247,-0.1345,0.6406,-0.1077,-0.0441,1.4821,-0.0118,-0.1172,-7e-04,0.0361,-0.0059,0.3025,-0.0566,0.1138,-0.0529,1.0833,0.0867,-0.2074,0.0921,0.3189,0.397,0.4423,0.3297,-0.1261,-0.0877,-0.1497,0.5746,0.1545,0.195,0.1507,Control
AF_RR-3276,0.1802,-0.0327,0.08,0.07,-0.3178,0.0528,-0.103,-0.1122,-0.143,-0.0296,-0.0815,-0.0187,0.3109,0.5618,1.1656,0.0249,-0.0541,-0.111,-0.0533,0.1866,-0.0686,0.0032,0.0832,-0.0197,-0.1654,0.507,-0.1344,-0.025,-0.0832,0.5734,0.0816,-0.0819,1.6106,0.1736,-0.0378,0.0532,0.024,0.0326,0.1984,-0.1742,-0.0869,-0.0948,1.157,0.1611,-0.1263,-0.0073,0.4305,0.5207,0.1619,0.3432,-0.1365,-0.1217,-0.1192,0.1647,0.4471,-0.0353,0.383,Control
AG_RR-3298,0.198,-0.0113,0.0095,0.1926,-0.1117,-0.0519,-0.0897,-0.0168,-0.0915,-0.0794,-0.0742,-0.219,0.3356,1.3761,1.3357,-0.0037,-0.0342,0.0322,-0.0353,0.1784,-0.0673,0.2034,0.2074,0.0406,-0.2729,0.9138,-0.095,-0.0074,-0.0953,0.4323,-0.06,-0.0637,2.1236,0.1934,0.2073,-0.0173,-0.0343,0.0382,0.2652,-0.1466,0.3092,-0.0333,1.6584,0.3544,-0.0404,0.0964,0.372,0.2837,0.2238,0.2195,-0.0463,-0.0063,0.019,0.4566,0.224,0.0156,0.1693,Control
AH_RR-3295,0.4035,0.0702,0.1394,0.1744,-0.3024,0.1155,-0.1059,-0.0914,-0.0721,-0.0367,-0.1096,-0.1179,0.5094,0.9381,1.3093,-0.0268,0.0303,-0.0546,-0.0807,0.0613,-0.0267,0.1632,0.0935,-0.0514,-0.3114,0.7999,-0.0314,-0.0502,-0.1795,0.7478,-0.0696,-0.0383,2.3419,0.1533,-0.3174,-0.0208,-0.0361,-0.0409,0.6599,-0.2239,0.0787,-0.0982,1.4309,0.388,-0.0818,-0.0917,0.6104,0.3246,0.4162,0.2537,-0.0637,0.0026,-0.1343,0.3551,0.3323,-0.032,0.0402,Control
AI_RR-3291,0.4192,0.0175,0.0386,0.2721,-0.2487,-0.0562,-0.059,-0.1438,-0.0771,-0.0169,-0.0305,-0.0501,0.7754,1.1466,1.4305,-0.084,0.0337,-0.0609,-0.0719,0.0854,-0.1353,0.3242,-0.0583,-0.0381,-0.1579,1.5976,0.0273,-0.0427,-0.0566,0.9314,-0.0163,-0.0196,2.2054,0.1501,-0.1228,0.0511,-0.0319,-0.0043,0.2714,-0.1245,0.193,-0.0777,1.3357,0.7971,-0.1111,-0.0011,0.5818,0.5157,0.4198,0.4392,0.0977,-0.079,-0.0329,0.6794,0.5929,-0.0077,0.1236,Control
AJ_RR-3296,0.4287,0.0456,0.0937,0.078,-0.1514,-0.063,-0.0766,-0.0707,-0.1718,-0.0397,-0.1004,-0.2222,0.6012,1.197,1.1084,-0.0395,-0.0215,0.1162,-0.0567,0.229,-0.0478,0.2969,0.1221,-0.1596,-0.2844,0.7501,0.001,-0.0128,-0.1093,0.7318,-0.0129,-0.0957,1.7426,0.0326,-0.0081,0.0094,0.0458,0.0253,0.1355,-0.2729,0.2225,-0.0623,1.427,0.6555,-0.1488,-0.0354,0.4172,0.4733,0.4515,0.3775,-0.0854,-0.0336,-0.0857,0.5704,0.2972,0.1234,0.1679,Control
AM_RR-1949,0.3659,0.0017,0.1439,0.1159,-0.0887,0.0227,-0.0665,-0.1059,-0.0765,0.0891,-0.0878,-0.0831,0.3888,0.7981,1.2911,0.0367,0.0409,0.0297,-0.1274,0.3764,0.0262,0.3206,0.2415,-0.0351,-0.1628,0.8173,-0.0256,8e-04,-0.0582,0.8414,-0.0781,-0.1023,1.7991,0.1579,0.0163,0.0273,-0.0947,-0.055,0.1325,-0.1219,0.2853,0.0037,1.1889,0.1562,-0.1063,0.0735,0.4764,0.4551,0.2848,0.2865,-0.1574,0.0338,0.0337,0.5538,0.2578,0.0324,0.3309,Control
AN_RR-3297,0.4701,-0.0399,0.152,0.1081,-0.141,-0.0949,-0.1252,-0.0401,-0.0407,-0.0019,-0.0954,-0.2736,0.4091,0.8405,1.2306,0.0846,0.0293,0.0653,-0.1044,0.276,-0.0404,0.2837,0.1409,-0.0506,-0.2335,1.082,0.0965,-0.0373,-0.104,0.8804,-0.1346,-0.1034,2.1807,0.0686,0.0235,0.0376,0.0425,0.0011,0.4632,-0.1452,0.2888,-0.1,1.3216,0.3016,-0.1096,0.0676,0.4892,0.4865,0.6164,0.3192,0.1763,-0.0491,-0.0753,0.5998,0.3752,0.219,0.1423,Control
AO_RR-3288,0.2724,0.0056,0.0691,0.1603,-0.2715,0.0477,-0.0418,-0.0952,-0.0394,-0.0075,-0.1233,-0.1019,0.5314,1.1212,1.5094,-0.0221,0.0579,0.0098,-0.065,0.0653,-0.1139,0.3211,0.0791,0.0529,-0.1244,1.1112,0.095,-0.1079,-0.1597,0.6803,-0.0299,-0.1709,1.9423,0.1558,-0.1247,0.0518,0.0274,-0.069,0.2261,-0.1052,0.1147,0.0035,1.4179,0.5759,-0.0703,-0.0557,0.6807,0.4456,0.2781,0.3587,-0.0134,-0.0518,-0.0066,0.506,0.391,0.0123,-0.0263,Control
AP_RR-3280,0.1978,0.0439,-0.0209,0.1847,-0.2356,0.1372,-0.1794,0.0218,-0.0505,-0.1131,-0.0632,-0.1145,0.2769,0.8042,1.5009,-0.0337,-0.0776,0.0135,-0.0766,0.1815,-0.0093,0.0582,0.0529,0.0239,-0.1366,0.481,-0.0736,0.1069,-0.0931,0.5515,0.1599,0.0571,1.5305,0.464,-0.1063,-0.0614,0.0724,0.0405,0.1881,-0.1222,0.0327,-0.0331,1.2614,0.5051,-0.1017,-0.0035,0.4607,0.3596,0.3738,0.2387,-0.333,-0.0186,-0.0328,0.2104,0.053,0.1308,1.1117,Control
AR_RR-3278,0.3363,-0.0094,-0.0177,0.387,-0.3713,-0.0236,-0.0915,-0.0389,-0.0687,-0.0742,-0.034,-0.1798,0.5949,1.554,1.5244,-0.0304,-0.0281,-0.0452,-0.0174,-0.0024,-0.0403,0.2288,0.08,-0.0064,-0.0709,0.8379,-0.108,-0.0864,-0.0885,0.7663,0.0775,0.1215,2.2919,0.7089,-0.1916,-0.0138,-0.0988,0.034,0.237,-0.0804,-0.0097,-0.068,1.5196,1.415,-0.1525,-0.0194,0.8815,0.4839,0.2666,0.3922,-0.0086,-0.1384,0.0533,0.578,0.4413,0.0676,-0.1089,Control
AS_RR-3277,0.4065,0.0472,0.1691,0.1868,-0.09,-0.0459,-0.123,-0.116,-0.0314,-6e-04,-0.0976,-0.0348,0.5653,1.4707,1.3074,0.0754,0.198,0.0669,-0.0689,0.0676,-0.095,0.2949,0.1382,-0.1071,-0.0206,0.9579,0.0937,0.1089,-0.0919,0.9959,0.0537,0.0754,1.9304,0.3474,-0.1071,0.109,0.1132,-0.1129,0.3872,-0.1919,0.2478,-0.0431,1.7505,0.7963,-0.0608,0.0461,0.7427,0.3297,0.425,0.3461,0.1787,-0.0678,0.0839,0.5121,0.2528,0.1398,0.4402,Control
A_RR96-12,0.6081,0.0101,0.0997,0.1828,-0.1029,-0.1623,0.0063,-0.0381,-0.0587,0.0397,-0.0334,-0.203,0.8066,1.1358,1.41,4e-04,-0.0221,0.0186,-0.0368,0.1264,-0.1026,0.3394,0.0513,-0.0532,-0.234,0.3002,-0.0058,-0.0899,-0.1288,1.0419,0.0611,0.0298,2.0825,0.0608,-0.1538,0.0339,-0.138,-0.0534,0.388,-0.0519,0.3321,-0.0356,1.3803,0.2352,-0.1319,-0.0688,0.9516,0.6194,0.4487,0.4704,0.03,-0.009,-0.1444,0.665,0.6,0.088,-0.2129,BRCACancer
B_RR-1519,0.2817,0.0337,0.0751,0.0405,-0.1999,-0.1381,-0.094,-0.0549,-0.1061,-0.0328,-0.0239,-0.0378,0.252,0.0135,0.9042,-0.0423,0.0768,0.0811,-0.0447,0.0908,0.0621,0.0541,0.1691,-0.1338,-0.2324,0.4763,0.0231,-0.0339,-0.0948,0.6227,-0.0452,-0.0444,1.7898,0.0346,-0.0827,0.0253,-0.0769,-0.0034,0.3323,-0.0701,0.0962,-0.0615,0.1936,-0.2531,-0.1716,-0.0584,0.1787,0.6524,0.2775,0.6531,0.0712,0.024,-0.1113,0.3536,0.5095,-0.0522,-0.1823,BRCACancer
C_RR-3293,0.2748,-0.0209,0.037,0.0391,-0.221,-0.0809,-0.1493,-0.0897,-0.1066,-0.0431,0.1347,-0.1682,0.4334,0.084,0.8943,0.0042,0.0451,0.074,0.0153,0.2288,-0.008,0.1465,0.2187,-0.0389,-0.1556,0.0874,0.06,-0.0484,-0.0864,1.1447,0.0088,0.029,1.5727,-0.0105,-0.0196,0.0512,-0.0214,-0.0779,0.454,-0.1478,0.1646,-0.0419,0.0857,-0.2087,-0.0699,0.0522,0.3008,0.5488,0.3393,0.4345,-0.0097,-0.1102,-0.1844,0.1456,0.6248,0.0839,-0.1975,BRCACancer
D_RR-3301,0.2062,0.0974,0.143,0.1802,-0.1893,0.0304,-0.0784,-0.1036,-0.1293,-0.0555,-0.0244,0.0058,0.4895,1.2561,1.6735,0.0481,0.1722,0.0165,-0.0995,0.3094,-0.0173,0.2176,0.2278,0.0984,-0.1664,1.1108,0.0445,-0.0258,-0.1128,0.6192,-3e-04,-0.0049,2.2269,0.3863,0.0721,0.0722,-0.0016,-0.0203,0.3706,-0.0968,0.178,-0.006,1.5487,0.6721,-0.0891,0.0268,0.4765,0.417,0.1805,0.3151,0.0782,-0.0391,-0.036,0.4444,0.2931,-0.0906,0.1943,BRCACancer
E_RR-2070,0.5507,-0.0634,-0.0142,0.2454,-0.175,-0.0394,-0.0319,-0.1186,-0.1448,-0.043,-0.0415,-0.0859,0.4987,0.9633,1.6948,-0.0387,0.0389,-0.0227,-0.1554,0.1645,-0.0268,0.3186,0.0977,0.1086,-0.2152,1.0737,-0.0079,-0.0954,-0.1321,1.0679,-0.0122,-0.0862,2.3728,0.1169,0.0123,0.0389,-0.0865,0.003,0.3326,-0.087,0.3737,-0.1259,1.3407,0.4119,-0.1097,-0.0321,0.9076,0.5862,0.3496,0.5227,-0.0734,-0.14,-0.1047,0.6486,0.6188,7e-04,-0.137,BRCACancer
J_RR-1226,0.2691,0.0692,0.1862,0.1999,-0.2839,-0.0818,-0.1223,-0.1522,-0.1437,-0.0547,-0.1021,-0.1452,0.2613,0.8675,1.2437,-0.0314,0.0736,-0.0999,0.0539,0.0647,-0.1525,0.0859,-0.0372,-0.0099,-0.1244,0.723,-0.0111,0.0805,-0.097,0.5946,-0.0227,-0.0211,1.6921,0.1444,-0.193,-0.0525,0.0102,0.092,0.3181,-0.0219,0.1279,-0.0958,1.1957,1.7806,-0.1755,0.1145,0.4226,0.1959,0.3114,0.22,0.0054,-0.0795,-0.0983,0.2109,0.22,-0.1635,0.261,BRCACancer
K_RR-3290,0.1911,0.0359,0.1249,0.3118,-0.1887,-0.105,-0.0692,-0.0755,-0.0639,-0.1025,-0.0713,-0.0981,0.4252,1.9132,1.5894,0.0697,0.2326,0.0401,-0.0219,0.2564,-0.1175,0.2315,0.0607,0.0433,-0.1531,1.4139,0.0034,8e-04,-0.1097,0.5413,-0.0658,-0.0275,2.4022,0.3465,0.0445,0.1834,0.0883,-0.0888,0.5567,-0.1285,0.3625,-0.0222,2.0395,0.9399,-0.0673,0.0538,0.6674,0.4941,0.2254,0.2932,0.0037,-0.0393,0.0295,0.464,0.5215,0.0049,0.0214,Control
L_RR-3286,0.5733,-0.0811,-0.0279,0.1925,-0.2843,-0.0667,-0.1284,-0.1477,-0.1616,-0.1359,0.0204,-0.0732,0.8526,0.977,1.4156,-0.1285,0.0031,-0.0476,0.027,0.1465,-0.0423,0.1795,0.0075,0.0528,-0.2289,0.6368,-0.0681,-0.0548,-0.0496,0.6982,0.1022,-0.0074,2.2665,0.283,-0.0803,0.0147,-0.052,0.0356,0.4595,-0.0258,-0.0186,-0.1454,1.419,0.7159,-0.211,0.0451,0.7363,0.4433,0.3391,0.2799,-0.2672,-0.1813,-0.03,0.4942,0.6203,-0.0702,-0.1208,Control
N_RR-3294,0.3067,0.0461,-0.0456,0.1287,-0.3457,-0.0622,-0.1811,-0.0947,-0.1708,-0.113,-0.041,-0.3354,0.5566,1.27,1.2193,-0.0071,-0.1234,0.0062,-0.163,0.1501,-0.0449,0.2421,0.1692,0.0363,-0.1473,1.2298,0.0876,-0.0209,-0.1369,0.9108,0.1344,-0.0396,1.8755,0.3563,-0.1026,0.1219,-0.0491,0.1393,0.1357,-0.1675,-0.01,-0.004,1.5342,1.2125,-0.149,-0.0489,0.4134,0.5019,0.4199,0.2444,0.1031,-0.1068,0.1628,0.4847,0.4529,0.2226,0.1648,Control
O_RR-3285,0.3209,0.0415,0.0795,0.1681,-0.2842,0.0038,-0.0615,-0.1515,-0.1556,-0.0356,-0.0523,-0.1524,0.4108,1.2433,1.4816,-0.0045,-0.0119,-0.0075,-0.0541,0.146,-0.0314,0.1714,0.0394,0.0141,-0.1688,1.0155,0.0444,0.0492,-0.1151,0.8489,-0.062,0.0167,1.5749,0.2515,-0.2171,-0.0107,-0.1063,-0.0668,0.4046,-0.0683,0.1552,-0.1089,1.2875,0.9973,-0.1388,-0.0683,0.5877,0.4378,0.329,0.257,-0.0459,-0.1127,-0.0583,0.4383,0.3922,-0.1127,0.174,Control
P_RR-3274,0.2386,0.101,0.1497,0.1109,-0.2272,-0.0238,-0.1619,-0.0514,-0.0168,-0.065,-0.079,-0.1711,0.3983,1.012,1.4682,-0.0756,0.0508,-0.0298,-0.0593,0.0894,-0.0773,0.2439,0.0372,-0.0893,-0.3003,1.1868,-0.0475,-0.0582,-0.156,0.6433,-0.1081,-0.0292,1.9988,0.1088,-0.1159,-0.0467,0.0991,-0.0014,0.0337,-0.1686,0.2613,-0.0841,1.2193,0.6253,-0.1351,0.0843,0.3783,0.4517,0.177,0.4099,-0.0282,-0.0886,0.0054,0.4488,0.2032,-0.0837,0.2605,Control
Q_RR-3283,0.3438,-0.0111,0.0842,0.2235,-0.2903,-0.0809,-0.1096,-0.053,-0.1214,0.037,-0.0835,-0.1248,0.4731,1.615,1.7768,-0.046,-0.0066,0.0063,-0.2195,0.102,0.0325,0.2873,0.1199,0.0377,-0.2382,0.8375,0.0974,-0.083,-0.1028,0.6403,0.0104,-0.0932,1.9131,0.1761,0.0087,-0.0562,0.0753,0.0505,0.3238,-0.2073,0.246,-0.0798,1.6761,0.3579,-0.1614,0.0566,0.7012,0.5003,0.1753,0.2961,-0.0585,-0.1353,-0.0141,0.5626,0.3228,0.0433,-0.0032,Control
RR-3275,0.4993,0.062,0.1433,0.0669,-0.1206,-0.107,-0.0273,-0.0449,-0.0633,-0.078,-0.1341,-0.2506,0.3812,0.795,1.1479,0.0928,0.018,-0.0189,-0.1632,0.1018,0.1095,0.3385,0.1016,-0.0435,-0.2439,0.7667,0.1363,-0.022,-0.1417,0.9762,-0.0595,-0.1914,1.8432,0.0363,-0.0653,-0.0086,0.0071,-0.0226,0.6355,-0.1721,0.1136,0.0455,1.1987,1.1098,-0.0464,-0.028,0.4657,0.4095,0.5664,0.2031,-0.0042,0.0165,-0.017,0.51,0.2571,0.2622,0.1996,Control
RR-3281,0.1806,0.0707,0.0893,0.0928,-0.3845,0.013,-0.1254,-0.0868,-0.0915,-0.007,-0.1208,-0.1802,0.202,1.5438,1.2952,-0.0819,-0.0986,-0.026,-0.1202,0.0523,0.0485,0.0205,-0.0493,-0.0432,-0.2431,0.7905,0.0104,0.0582,-0.1027,0.4769,-0.1047,-0.0249,1.75,0.1113,-0.3082,0.0552,0.0822,0.0157,0.2609,-0.1183,-0.055,-0.0274,1.7993,0.396,-0.1737,0.0896,0.5317,0.3484,0.1789,0.1882,-0.0539,-0.0924,0.0345,0.1588,0.1762,-0.1899,0.3923,Control
RR-3287,0.3493,0.0472,0.0687,0.1193,-0.1895,0.0171,-0.1465,-0.0418,-0.0647,0.0302,-0.1288,-0.0577,0.5408,0.9687,1.3216,0.0093,0.0249,0.0601,-0.1565,0.0986,-0.0048,0.2848,0.1119,-0.0038,0.0093,0.8825,0.021,-0.0845,-0.1461,0.9499,-0.094,-0.0714,1.9565,0.0473,-0.1216,-0.0205,0.0867,-0.0571,0.5433,-0.1505,0.2256,0.0199,1.3374,0.0665,-0.1176,-0.0394,0.4287,0.4205,0.4707,0.3142,0.0969,-0.1573,-0.0176,0.5225,0.4005,0.1317,0.0498,BRCACancer
RR-3289,0.4185,0.0036,0.0688,0.1575,-0.0891,-0.1313,-0.1108,-0.1199,-0.1338,-0.0421,-0.0511,-0.1353,0.7435,0.6623,1.3053,0.0792,0.0619,0.1015,-0.0695,0.2837,-0.111,0.3499,0.1506,4e-04,-0.237,1.4605,-0.0277,0.0027,-0.04,1.0979,-0.035,-0.0172,2.0751,0.0308,0.1205,0.0238,-0.0459,0.0144,0.234,-0.0058,0.2469,-0.0382,1.0582,0.7501,-0.0972,-0.0375,0.395,0.5589,0.3587,0.3074,0.0086,-0.1251,-0.1602,0.6127,0.4773,0.0565,-0.021,Control
RR-3299,0.5316,-0.0125,0.107,0.1169,-0.3317,-0.0525,-0.1018,-0.2042,-0.0987,0.0192,-0.0501,-0.0448,0.5773,0.9088,1.1468,-0.0898,0.0507,-0.0651,-6e-04,0.1081,-0.0039,0.2167,0.0272,-0.0316,-0.1387,0.6968,0.0178,-0.0134,-0.1066,1.3379,0.0613,0.0115,1.8504,0.0063,-0.0713,0.0217,0.1168,-0.0385,0.2485,-0.1272,0.1118,-0.0413,1.2598,0.2666,-0.1393,0.0506,0.7665,0.2488,0.6174,0.294,-0.0541,-0.018,-0.2291,0.3797,0.393,0.0441,0.1618,BRCACancer
T_RR-3292,0.1704,0.0234,0.0676,0.2648,-0.1485,-0.0503,-0.1138,-0.08,-0.108,-0.0825,-0.1265,-0.2205,0.2905,1.1734,1.4145,-0.008,-0.0215,-0.0444,-0.0901,0.1744,-0.0518,0.0811,0.0102,-0.0038,-0.2177,1.2212,0.0148,0.0767,-0.1334,0.4892,-0.0915,-0.1563,1.8564,0.3554,-0.2813,0.13,0.0097,0.0061,0.3734,-0.1105,0.0277,-0.0618,1.558,1.257,-0.1376,0.0137,0.548,0.366,0.2414,0.2232,-0.1078,-0.0129,-0.0304,0.3819,0.3756,-0.0691,0.4892,Control
U_RR-2236,0.4762,-0.0315,-0.0117,0.3045,-0.0323,-0.086,-0.0742,-0.0868,-0.1098,-0.0519,-0.0244,-0.0811,0.549,1.6483,1.9421,0.0156,0.0435,0.0145,-0.0531,0.2602,-0.0714,0.2817,0.1292,0.0534,-0.1292,1.1452,0.0114,-0.0397,-0.0375,0.8709,0.0824,0.0065,2.495,0.3277,0.1951,0.0732,-0.0329,-0.0556,0.3589,-0.1159,0.2015,-0.0296,1.7185,0.707,-0.1006,0.0429,0.7955,0.5981,0.3507,0.4104,-0.0564,0.0604,-0.0363,0.705,0.5128,-0.0277,-0.0588,BRCACancer
