@relation data

@attribute id string
@attribute 1351 numeric
@attribute 29796 numeric
@attribute 1350 numeric
@attribute 4698 numeric
@attribute 2110 numeric
@attribute 4697 numeric
@attribute 374291 numeric
@attribute 2109 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 1349 numeric
@attribute 2108 numeric
@attribute 1345 numeric
@attribute 1340 numeric
@attribute 1329 numeric
@attribute 1327 numeric
@attribute 7381 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 1337 numeric
@attribute 7388 numeric
@attribute 4694 numeric
@attribute 7386 numeric
@attribute 7385 numeric
@attribute 7384 numeric
@attribute 54539 numeric
@attribute 4709 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4704 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 10975 numeric
@attribute 4700 numeric
@attribute 4731 numeric
@attribute 27089 numeric
@attribute 9167 numeric
@attribute 126328 numeric
@attribute 9377 numeric
@attribute 4716 numeric
@attribute 4728 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4729 numeric
@attribute 4712 numeric
@attribute 4724 numeric
@attribute 4713 numeric
@attribute 4723 numeric
@attribute 4714 numeric
@attribute 4726 numeric
@attribute 4715 numeric
@attribute 4725 numeric
@attribute 51079 numeric
@attribute 4720 numeric
@attribute 4710 numeric
@attribute 4722 numeric
@attribute 4711 numeric
@attribute 1537 numeric
@attribute 54205 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute Class {Control,BRCACancer}

@data
G07,0.7031,0.711,0.752,0.5367,0.3795,0.8133,0.2955,0.1171,0.2563,0.4791,1.1628,0.7913,0.5028,0.6171,1.1776,0.5572,0.6805,0.7569,0.5542,0.3635,0.1091,0.3689,1.0072,0.7204,1.6499,0.6406,0.6838,-0.1413,0.7184,0.2301,0.6734,0.4046,0.6198,0.4482,0.1713,0.685,1.365,0.6924,0.7849,0.7121,0.4045,0.5387,0.595,0.1432,0.8419,0.9189,1.3039,0.5103,-0.0062,0.0983,0.6979,1.1421,1.4481,0.5706,0.3651,0.413,0.2754,0.904,0.7038,0.9945,1.5004,0.8498,0.4632,0.8634,1.2313,Control
G08,0.7894,0.7689,0.6828,0.7638,0.7441,1.0465,0.339,0.2136,0.4921,0.6582,1.2296,0.9163,0.6745,0.7453,1.2161,0.6055,0.8379,0.6802,0.687,0.3496,0.0199,0.4601,1.5009,0.8702,1.7787,1.0503,0.6504,0.0028,0.8814,0.3837,0.7735,0.4338,0.7388,0.5356,0.3993,0.9413,1.5225,0.8047,1.1475,0.8774,0.5692,0.6484,0.7786,0.1647,0.997,1.0558,1.6283,0.757,0.0415,0.2128,0.9894,1.2424,1.6517,0.7615,0.5275,0.6277,0.4021,1.1046,0.9912,1.2207,1.574,1.1595,0.6717,1.0086,1.2861,Control
G09,0.6016,0.4773,0.4144,0.6282,0.2984,0.7735,0.2458,0.1403,0.6596,0.3575,0.9383,0.9498,0.5984,0.7124,1.1859,0.5796,1.0809,0.2469,0.7069,0.3875,0.018,0.395,1.4728,0.6692,1.6212,0.6784,0.5174,-0.015,0.9658,0.4681,0.6423,0.3479,0.5423,0.45,0.1947,0.7952,1.4723,0.7326,0.9251,0.7223,0.5361,0.7896,0.8819,0.1345,0.8143,0.7745,1.1378,0.5074,0.0894,0.2066,0.7328,1.0356,1.3399,0.7429,0.3413,0.5727,0.4948,0.7439,0.725,1.0025,1.1218,0.7663,0.5736,0.8045,1.1127,Control
G10,0.4598,0.5039,0.4694,0.4787,0.3943,0.8273,0.0715,0.0686,0.2717,0.4282,1.0134,0.7311,0.3965,0.6002,1.1093,0.4076,0.3915,0.5649,0.5474,0.3064,0.1599,0.4235,0.8046,0.9117,1.4844,0.6398,0.2919,-0.0453,0.5825,0.3187,0.6821,0.2065,0.5809,0.2195,-0.0539,0.4522,0.9849,0.4549,0.8972,0.7675,0.2528,0.5229,0.3451,0.0982,0.8456,0.6936,1.4155,0.4567,-0.0434,0.1478,0.4908,1.0632,1.0192,0.7087,0.3373,0.6001,0.2319,0.7348,0.6309,0.7918,1.1041,0.8239,0.5425,0.6609,1.1522,BRCACancer
G11,0.4119,0.3574,0.5907,0.1863,0.2236,0.6389,-0.0053,0.2008,0.6345,0.3045,0.222,0.7011,0.4941,0.65,0.7092,0.2748,0.1296,0.1762,0.4379,0.3427,0.2726,0.2688,0.2737,0.5135,1.1982,0.4546,0.2177,-0.2045,0.2101,0.104,0.3936,0.1889,0.4572,-0.0109,-0.0292,0.3542,0.9664,0.3549,0.5727,0.5155,0.3473,0.2725,0.1127,-0.0766,0.5125,0.563,0.6156,0.3582,-0.0324,0.0572,0.1929,0.707,0.8835,0.3146,0.0984,0.703,0.0605,0.5229,0.1582,0.5573,0.9296,0.5767,0.892,0.938,0.6532,BRCACancer
G12,0.6565,0.6412,0.8333,0.7272,0.4589,0.8012,0.1965,0.1695,0.5264,0.5182,0.8295,0.8914,0.5081,0.7316,1.057,0.6056,0.5927,0.1572,0.6061,0.4011,0.3024,0.4518,0.7753,0.763,1.4547,0.7547,0.4064,0.0223,0.7553,0.3268,0.7397,0.3188,0.5619,0.3677,0.1349,0.4571,1.0408,0.6554,0.7625,0.7539,0.3673,0.5427,0.3641,0.1537,0.7178,0.5904,1.4097,0.5934,0.1144,0.2443,0.6653,1.0236,1.269,0.7395,0.5416,0.6263,0.2848,0.9829,0.9221,0.9205,1.4337,0.9654,0.4234,0.685,1.2529,BRCACancer
H01,0.5145,0.4288,0.5056,0.4811,0.2844,0.5545,0.1176,0.1255,0.7066,0.4344,0.5468,0.775,0.5065,0.5644,0.988,0.4217,0.6229,0.3137,0.551,0.2665,0.5345,0.2773,1.298,0.9451,1.5033,0.5833,0.3546,0.1222,0.764,0.3679,0.6391,0.3162,0.6943,0.2557,-0.0391,0.6169,1.2331,0.5296,0.836,0.4443,0.388,0.6296,0.5658,0.0755,0.6341,0.6893,1.1574,0.4404,0.0244,0.2198,0.5889,0.8567,1.0904,0.6656,0.2364,0.6389,0.2687,0.7311,0.6012,0.7321,1.0845,0.7086,0.3636,0.8213,1.0629,Control
H02,0.8335,0.6324,0.301,0.3767,0.3117,0.7934,0.4007,0.1819,0.2751,0.3918,0.5673,0.8806,0.5309,0.5839,1.148,0.578,0.8682,0.3142,0.7006,0.3412,0.0466,0.2608,1.1236,0.6279,1.7716,0.8906,0.6929,0.002,0.8618,0.1824,0.5445,0.4138,0.7016,0.4828,0.22,0.7435,1.4727,0.5437,0.7221,0.5564,0.5793,0.5853,0.7738,0.2149,0.6823,0.907,1.2494,0.5886,0.057,0.1069,1.1826,1.1792,1.3012,0.4902,0.3175,0.6959,0.3405,0.8364,0.6365,1.0625,1.1211,1.0961,0.7388,1.3329,1.1659,Control
H03,0.4998,0.5682,0.4811,0.4038,0.3259,0.8946,0.0906,0.0921,0.3982,0.4694,0.8677,0.7475,0.4251,0.6042,1.0786,0.401,0.682,0.3982,0.4694,0.2924,-0.3129,0.3647,0.9636,0.8333,1.6106,0.5824,0.5039,-0.0698,0.7529,0.1687,0.6413,0.3773,0.6602,0.2899,0.2251,0.5915,1.0318,0.6356,0.6225,0.6299,0.2922,0.6319,0.5838,0.1363,0.6835,0.9695,1.1502,0.4461,0.1357,0.0801,0.6709,1.1364,1.1923,0.5949,0.3092,0.4779,0.2298,0.8339,0.7624,0.9175,1.1624,0.7543,0.3449,0.8844,1.1165,Control
H04,1.0049,0.8672,0.7555,0.6706,0.5232,1.1364,0.4361,0.2606,0.7103,0.5763,0.8337,1.0272,0.6569,0.8212,1.145,0.6224,0.9153,0.7408,0.4816,0.4257,0.144,0.5428,1.4116,1.3302,1.8892,0.9343,0.6881,0.0823,1.0671,0.3588,0.7828,0.5374,0.8532,0.5713,0.3446,0.8264,1.5832,0.8784,0.9535,0.7811,0.553,0.6554,0.7463,0.2443,0.8255,1.0958,1.3292,0.8977,0.0455,0.1678,1.0667,1.4536,1.7772,0.7715,0.5263,0.5172,0.472,0.9364,0.9342,1.21,1.266,0.9569,0.4703,1.0132,1.3248,Control
H06,1.0196,0.7342,0.5313,0.6027,0.4102,0.8968,0.3328,0.1223,0.6486,0.387,0.9938,1.0188,0.5723,0.6556,1.2872,0.6638,0.8372,0.3425,0.6769,0.3558,0.046,0.3967,1.4745,0.6174,1.6583,0.91,0.6865,0.0962,0.94,0.292,0.662,0.3274,0.7367,0.5304,0.278,0.7625,1.5096,0.8652,0.9561,0.713,0.674,0.8306,0.7482,0.1973,0.925,0.8857,1.3065,0.5346,0.0452,0.1134,1.1569,1.112,1.521,0.7159,0.4416,0.4058,0.4777,0.9647,0.7903,1.114,1.4,1.0488,0.5497,1.2469,1.1694,Control
H07,0.5483,0.6755,1.2294,0.5472,0.4025,1.1654,0.1663,0.017,0.5874,0.4421,0.971,1.0755,0.4902,0.6585,1.0658,0.4662,0.6658,0.5939,0.4517,0.3817,0.0521,0.5591,1.21,1.4628,1.7381,0.716,0.4792,-0.0499,0.9165,0.342,0.675,0.3022,0.6984,0.3583,0.1044,0.6378,1.456,0.7204,0.7418,0.684,0.3722,0.586,0.5234,0.1214,0.7117,0.8498,1.2457,0.9714,0.0188,0.0753,0.5649,1.2389,1.4718,0.7734,0.4817,0.5049,0.3003,0.8611,0.9807,1.0169,1.3063,0.7931,0.5444,0.9761,1.1764,BRCACancer
H08,0.4571,0.4222,0.5971,0.5402,0.438,0.7723,0.1779,0.0304,0.372,0.4203,0.7756,0.7141,0.5282,0.4153,1.15,0.4922,0.7104,0.396,0.5999,0.2357,0.0231,0.2964,0.9493,0.9039,1.5283,0.8235,0.336,-0.0167,0.639,0.2824,0.5505,0.1515,0.4679,0.3021,0.0987,0.5383,1.201,0.5067,0.7488,0.6232,0.2726,0.4947,0.3713,0.1398,0.7409,0.7317,1.2108,0.5532,0.0354,0.1778,0.5244,1.0455,1.1233,0.6867,0.3054,0.5334,0.1707,0.9268,0.7501,0.7486,1.2584,0.8905,0.351,0.8748,1.007,BRCACancer
H09,0.3032,0.2449,0.548,0.5485,0.3452,0.5363,0.0058,-0.1371,0.5122,0.1539,0.5687,0.6625,0.4291,0.4753,0.609,0.4115,0.6771,0.2913,0.4306,0.3083,0.0675,0.3391,1.0409,0.5092,1.0228,0.3458,0.0946,-0.0232,0.392,0.1749,0.7029,0.0256,0.2458,0.2354,-0.0866,0.3342,0.761,0.2576,0.8734,0.5537,0.1165,0.5209,0.1506,-0.0049,0.5207,0.5241,0.7158,0.6923,-0.1091,0.289,0.3573,0.8586,0.758,0.5993,0.3408,0.334,0.1496,0.4503,0.6851,0.5303,0.2788,0.4693,0.5589,0.2495,0.9563,BRCACancer
H10,0.3433,0.2186,0.8188,0.385,0.3888,0.7565,0.0984,0.029,0.587,0.4379,0.6707,0.5819,0.4393,0.6575,0.8151,0.4444,0.7283,0.5718,0.4909,0.3671,-0.1765,0.5358,0.7223,0.9646,1.5589,0.6449,0.1051,0.0228,0.55,0.2677,0.6195,0.2789,0.5924,0.1349,-0.0758,0.3523,1.1185,0.4642,0.6484,0.6721,0.2832,0.571,0.3336,0.0089,0.8868,0.6103,1.0677,0.7814,-0.0142,0.1708,0.4134,0.965,1.0744,0.6803,0.3296,0.3835,0.1204,0.7762,0.937,0.8796,0.8783,0.6802,0.4338,0.803,1.0123,BRCACancer
H11,0.4604,0.4593,0.8968,0.8367,0.4493,1.0345,0.209,-0.0045,0.1022,0.5507,1.1786,0.6637,0.5225,0.4386,0.9936,0.7985,0.5913,0.3854,0.6816,0.239,-0.0426,0.5391,1.0405,0.6825,1.407,0.9924,0.3103,0.0331,0.5267,0.4447,0.7322,0.2017,0.5368,0.3704,0.1736,0.5149,1.1002,0.4293,0.9644,0.8077,0.2928,0.6336,0.476,0.1321,0.9542,0.6267,1.5329,0.4775,-0.0034,0.1385,0.5267,0.9622,1.0497,0.8473,0.5104,0.6867,0.2683,1.182,1.0675,0.8821,1.5865,1.2531,0.6907,0.7301,1.1985,BRCACancer
H12,0.7486,0.6363,0.8577,0.8679,0.9526,1.0828,0.2973,0.2589,0.5083,0.6529,1.2082,0.9561,0.7006,0.7664,1.1114,0.6888,0.8064,0.5687,0.6865,0.3968,-0.128,0.5881,1.3702,0.918,1.7057,1.0398,0.5038,0.129,0.8817,0.4761,0.8124,0.3881,0.8531,0.4434,0.3903,0.8802,1.4409,0.763,1.0437,0.9584,0.4987,0.6282,0.6873,0.187,1.0066,1.0592,1.7823,0.6808,0.0784,0.1958,0.8491,1.3164,1.5154,0.9091,0.5426,0.7135,0.3883,1.1968,1.0156,1.1661,1.6726,1.2389,0.7765,0.9083,1.3872,BRCACancer
I01,0.8043,0.7091,0.9344,0.7795,0.5671,0.9855,0.3557,0.2488,0.3113,0.5424,1.0609,0.8699,0.7096,0.567,1.2812,0.7571,0.8234,0.7228,0.5292,0.3743,-0.0149,0.4975,1.4628,1.1109,1.5699,0.8346,0.6589,0.1874,0.6604,0.451,0.9064,0.3222,0.7834,0.5228,0.2061,0.6967,1.3868,0.6497,1.0429,0.8642,0.5051,0.7296,0.7995,0.2093,1.0441,0.8091,1.563,0.8809,-0.0245,0.393,0.8892,1.2818,1.4609,1.0476,0.6355,0.6466,0.4417,1.0355,0.991,1.0145,1.2686,1.2336,0.6722,0.8761,1.3225,Control
I02,0.4085,0.4942,0.5199,0.4385,0.332,0.9435,0.1661,0.1135,0.5296,0.4695,1.1034,0.5686,0.5282,0.6238,0.9276,0.4507,0.7628,0.2672,0.3841,0.2813,-0.0637,0.5114,1.0495,0.6527,1.3417,0.6021,0.3531,-0.0363,0.526,0.2584,0.8082,0.3449,0.3987,0.1898,0.1572,0.5287,1.2458,0.6477,0.8513,0.6365,0.2919,0.5503,0.38,0.0394,0.9437,0.7487,1.1346,0.6463,-0.1118,0.2154,0.2806,0.9612,1.1566,0.7437,0.4032,0.3956,0.2527,0.6992,0.7034,0.7653,0.9652,0.7543,0.3621,0.7418,1.0897,Control
I03,0.5028,0.4916,0.5046,0.3233,0.2764,0.3947,0.0983,0.0206,0.1301,0.3244,0.629,0.5626,0.3679,0.4995,1.0409,0.4469,0.4808,0.1448,0.5018,0.3385,0.0047,0.1856,0.9048,0.4248,1.4101,0.6141,0.3313,-0.0363,0.4014,0.1687,0.5184,0.1151,0.4964,0.2318,0.067,0.4701,0.987,0.3898,0.6866,0.5831,0.254,0.5243,0.3136,0.0634,0.7689,0.7131,1.0508,0.3376,-0.0191,0.0803,0.6652,0.9356,0.9129,0.5225,0.2671,0.5342,0.2187,0.5836,0.5156,0.8002,1.0287,0.6785,0.4031,0.6616,0.9956,Control
I04,0.8931,0.8389,0.7987,0.6521,0.5504,1.2455,0.5008,0.2452,0.2754,0.6253,1.1906,0.8863,0.5949,0.685,1.2745,0.7195,0.6623,0.468,0.7735,0.2917,0.061,0.4001,1.2845,0.6662,1.813,1.2377,0.8124,0.0027,0.6339,0.509,0.7818,0.5292,0.823,0.7046,0.534,0.8594,1.5101,0.8577,1.1928,0.8865,0.7402,0.7227,0.776,0.2473,1.0611,1.0886,1.5511,0.528,0.0742,0.1692,1.046,1.5559,1.5065,0.747,0.5811,0.8692,0.4953,1.2054,0.9636,1.1372,1.7272,1.3711,0.6647,0.8866,1.524,Control
I05,1.0049,0.7952,0.5214,0.4062,0.4005,0.7837,0.5491,0.2084,0.2796,0.4526,1.0572,0.6607,0.544,0.6644,1.2274,0.5654,0.8095,0.5072,0.7176,0.2414,0.1361,0.4219,1.3189,0.3759,1.5766,1.0976,0.7764,0.0505,0.7987,0.3611,0.6731,0.5355,0.5767,0.5892,0.2528,0.7834,1.6692,0.7342,0.813,0.7674,0.6263,0.6511,0.7376,0.2451,0.8906,0.8475,1.3182,0.471,-0.009,0.1808,1.1603,1.2237,1.5054,0.5549,0.5212,0.6688,0.3918,0.9959,0.7029,1.1701,1.2448,1.2261,0.6914,0.9648,1.2996,Control
I06,0.8249,0.804,0.455,0.6107,0.3802,0.8576,0.4196,0.1319,0.417,0.5138,0.8476,0.8155,0.4761,0.5785,1.487,0.6423,0.5947,0.2571,0.7699,0.305,0.085,0.3481,1.3443,0.6264,1.6603,1.0755,0.7414,0.0858,0.6228,0.349,0.675,0.2809,0.6195,0.6344,0.1831,0.7135,1.4239,0.6458,0.8997,0.7965,0.5068,0.6242,0.6685,0.1907,0.8379,0.876,1.4488,0.5055,0.0227,0.206,0.88,1.3279,1.4502,0.6156,0.5779,0.509,0.3495,1.0331,0.8228,1.1006,1.4744,1.3257,0.7489,1.0181,1.4088,Control
I07,0.9482,0.7206,0.6689,0.6708,0.8868,1.0676,0.5501,0.4711,0.7615,0.7365,1.3076,1.0457,0.601,0.7232,1.1788,0.8603,1.0231,0.6246,0.6854,0.5175,0.2018,0.7099,1.5622,0.7405,1.7525,1.0967,0.7532,0.1995,0.853,0.583,0.9197,0.6051,0.8345,0.5864,0.3302,0.8195,1.3481,1.0031,1.0548,0.8863,0.7345,0.6698,0.8616,0.2994,1.2135,0.9402,1.6077,0.7872,0.0642,0.3425,0.9582,1.4497,1.6629,0.9607,0.739,0.6536,0.5577,1.2252,1.0517,1.2531,1.4795,1.381,0.8139,0.8711,1.4587,Control
I08,0.6816,0.8477,0.9082,0.8464,0.7856,1.1738,0.3747,0.1565,0.3866,0.7527,1.128,0.9764,0.5699,0.6504,1.0485,0.7627,0.7346,0.4086,0.8192,0.3153,-0.0496,0.7256,1.3307,0.9021,1.6998,0.9655,0.6949,0.1508,0.7057,0.6416,0.8774,0.4548,0.708,0.5971,0.4201,0.7008,1.4732,0.7192,1.2242,1.0553,0.5556,0.5418,0.6481,0.2145,1.2841,0.8582,1.7462,0.6454,0.0401,0.2802,0.8685,1.2866,1.4507,0.967,0.73,0.7329,0.4081,1.2778,1.1806,1.1246,1.7765,1.3769,0.7658,0.8587,1.5381,Control
I09,0.5668,0.5768,0.5418,0.6435,0.3213,0.6373,0.1517,0.1089,0.3284,0.526,0.8473,0.7934,0.5991,0.6015,1.2563,0.5153,0.6413,0.3262,0.6069,0.345,-0.2403,0.2756,1.0625,0.9652,1.616,0.8362,0.3962,0.1286,0.6122,0.3152,0.559,0.4068,0.6569,0.3353,0.1501,0.7347,1.4575,0.5581,0.961,0.5625,0.3277,0.4995,0.7011,0.1138,0.843,0.7964,1.2345,0.5067,-0.0225,0.1832,0.5672,1.1168,1.2945,0.6588,0.4373,0.6134,0.3016,0.8671,0.7253,0.8483,1.1225,0.8879,0.4944,0.9407,1.2241,Control
I10,0.7614,0.7644,0.753,0.8283,0.6398,1.1591,0.3725,0.1798,0.4548,0.6561,1.0601,1.0522,0.6755,0.7623,1.1376,0.7042,0.7246,0.637,0.7717,0.4223,0.0181,0.5769,1.3701,0.6857,1.7697,0.9884,0.6403,0.1719,0.8904,0.4023,0.7724,0.5654,0.7658,0.4991,0.4002,0.9492,1.5908,0.7508,1.0678,0.996,0.5834,0.651,0.7072,0.1952,1.0695,0.9758,1.6473,0.8965,0.1188,0.3066,0.7919,1.3562,1.5912,0.869,0.6485,0.8115,0.4807,1.2545,1.0591,1.1599,1.8569,1.3021,0.5236,1.017,1.3089,Control
I11,0.5163,0.434,0.4355,0.3589,0.3001,0.6787,0.0888,-0.0303,0.2433,0.4976,0.8909,0.4583,0.3996,0.5543,0.9734,0.5604,0.6813,0.2531,0.5634,0.2433,0.0171,0.4342,0.8921,0.4597,1.2823,0.7786,0.3766,0.0526,0.4062,0.305,0.6894,-0.0355,0.3145,0.2503,0.0889,0.524,1.0829,0.4299,0.9634,0.8673,0.2781,0.5552,0.428,0.0056,1.0357,0.7384,1.1548,0.3124,-0.1229,0.1269,0.5376,0.7908,0.9157,0.6868,0.3509,0.7262,0.0778,0.7799,0.5911,0.7197,1.2321,1.0088,0.0876,0.9005,1.0887,Control
I12,0.5993,0.6357,0.7797,0.7855,0.5149,0.8364,0.2029,0.1107,0.1473,0.489,0.8486,0.9579,0.5335,0.7239,1.1418,0.6002,0.6077,0.4685,0.5898,0.3239,-0.1354,0.4445,1.1884,0.7939,1.6375,0.8388,0.6074,0.0893,0.744,0.4251,0.7016,0.4021,0.7653,0.389,0.2049,0.8211,1.4486,0.7062,0.9809,0.7727,0.4592,0.6231,0.7062,0.2021,0.9872,1.0107,1.3916,0.6704,0.0403,0.1396,0.6313,1.1381,1.4483,0.7373,0.5234,0.6316,0.2816,1.0362,0.9295,1.0624,1.4243,0.9744,0.415,0.9719,1.166,Control
I13,0.7684,0.8273,0.7755,0.6376,0.5985,0.894,0.4244,0.1306,0.334,0.5289,0.8954,0.8252,0.5078,0.6435,1.2109,0.6749,0.6992,0.3616,0.6176,0.3466,-0.0914,0.41,1.3878,0.763,1.7245,1.0101,0.6929,0.0957,0.6346,0.3771,0.7668,0.335,0.7247,0.5264,0.3024,0.6745,1.5577,0.779,0.9821,0.8079,0.5656,0.5857,0.668,0.1565,0.9893,0.8427,1.4982,0.549,0.0086,0.1944,0.8051,1.3892,1.6287,0.7038,0.3448,0.5321,0.3429,1.1115,0.8078,1.0927,1.4453,1.2648,0.6988,1.0576,1.4412,Control
J01,0.7438,0.4091,0.5747,0.5613,0.219,0.6958,0.289,0.0652,0.5006,0.2863,0.7842,1.013,0.5316,0.5903,1.2106,0.5437,0.7064,0.241,0.5674,0.3537,0.3803,0.2796,1.4479,0.6206,1.6698,0.6353,0.4791,0.1494,0.7114,0.2367,0.6136,0.2441,0.4865,0.4293,0.2622,0.7107,1.4844,0.6615,0.7138,0.6929,0.5475,0.8344,0.6974,0.1973,0.7028,0.7405,1.1221,0.4124,0.0967,0.1103,0.5373,0.9008,1.1962,0.4654,0.4438,0.5817,0.43,0.6747,0.5224,0.8874,0.9666,0.9444,0.5848,0.8878,1.1004,Control
J02,0.4525,0.569,0.5483,0.5083,0.3923,0.814,0.4475,0.1163,0.4305,0.4212,0.7311,0.7953,0.4344,0.7187,1.3028,0.6873,0.739,0.4319,0.6636,0.4036,0.3778,0.3253,1.1989,0.5625,1.6613,0.799,0.7368,0.171,0.8258,0.3454,0.7348,0.3152,0.6842,0.4263,0.1645,0.8561,1.4039,0.7052,0.9951,0.7318,0.6633,0.765,0.8285,0.218,0.9635,0.921,1.2565,0.5218,0.0637,0.1972,0.8545,1.0976,1.4878,0.7123,0.3805,0.7731,0.3115,0.9685,0.6986,0.9785,1.5774,0.9245,0.6919,0.9775,1.3017,Control
J03,1.1199,1.1037,0.9449,0.9078,0.8273,1.336,0.5501,0.3288,0.3568,0.6708,1.0938,0.9574,0.661,0.6104,1.2966,0.9345,0.6928,0.8144,0.8838,0.325,0.0914,0.5676,1.4494,1.1062,1.6692,1.2168,0.9981,0.1193,0.7625,0.5667,0.796,0.5523,0.9122,0.7483,0.4816,0.9607,1.816,0.7649,1.2777,0.9722,0.7098,0.7538,0.9136,0.275,1.4119,1.168,1.7663,0.7556,0.1027,0.2402,1.3821,1.3767,1.5845,0.9304,0.5697,0.7602,0.6575,1.2971,1.0704,1.194,1.8089,1.5377,0.8795,1.1487,1.5032,Control
J04,0.9792,0.7904,0.7933,0.667,0.5384,1.2144,0.4646,0.1936,0.4757,0.5846,0.9397,0.9753,0.6639,0.6206,1.3426,0.77,0.9013,0.561,0.7717,0.3438,0.3454,0.4565,1.5335,1.0837,1.736,0.9616,0.792,0.0483,0.742,0.3508,0.8531,0.4835,0.8128,0.5986,0.2767,0.9285,1.6203,0.7687,1.0066,0.6709,0.6291,0.7829,0.9015,0.2158,1.1239,1.0158,1.4913,0.8965,0.0758,0.1891,1.0859,1.2906,1.5356,0.8271,0.5613,0.705,0.4836,1.0696,0.9172,1.1298,1.5928,1.2545,0.6416,1.0199,1.3338,Control
J05,0.5548,0.5173,0.4322,0.5069,0.4105,0.5507,0.1829,0.1167,0.6347,0.3965,1.0689,0.87,0.6283,0.5943,0.9278,0.388,0.8512,0.2471,0.4795,0.3687,-0.447,0.4109,1.4264,0.5245,1.5043,0.541,0.3916,-0.0483,0.6174,0.2889,0.8811,0.3624,0.4153,0.3396,0.0415,0.6482,1.2267,0.7785,0.8594,0.7826,0.446,0.6811,0.3661,0.0817,0.7584,0.6069,1.1962,0.8737,-0.1259,0.347,0.6034,1.0925,1.3724,0.7199,0.4225,0.3605,0.1789,0.7432,0.6575,0.728,0.7489,0.7737,0.6265,0.781,1.1386,Control
J06,0.4529,0.4229,0.5948,0.605,0.4772,0.7784,0.1255,0.0337,0.5415,0.5443,1.2599,0.7416,0.5019,0.7292,0.9308,0.5332,0.676,0.4981,0.4281,0.3647,-0.0816,0.5821,1.1029,0.9969,1.5945,0.6773,0.2492,0.0764,0.6415,0.3762,0.8999,0.3445,0.6374,0.3899,0.0875,0.4608,1.0421,0.5776,1.0079,0.8803,0.2723,0.4374,0.5648,0.098,0.8847,0.7024,1.2279,0.8717,-0.0425,0.3589,0.5175,1.2538,1.449,0.9706,0.4433,0.5469,0.1815,0.8758,0.9878,0.8217,1.0508,0.8343,0.4319,0.7034,1.2649,Control
J07,1.0346,0.9336,1.1111,0.967,0.8735,1.4545,0.5888,0.2254,0.6344,0.6771,0.9695,1.0871,0.7256,0.7719,1.3671,0.9479,1.0766,0.8846,0.8713,0.3862,0.1572,0.5398,1.6407,1.3836,1.8234,1.2143,1.0104,0.1867,0.894,0.5415,0.82,0.6077,0.9851,0.7653,0.3888,0.9998,1.8047,0.8459,1.3287,0.9583,0.7034,0.8544,0.8601,0.3201,1.22,1.1428,1.8103,1.0128,0.1962,0.2572,1.13,1.4129,1.7183,1.01,0.6703,0.7668,0.6316,1.2713,1.2155,1.2805,1.6989,1.5353,1.119,1.1266,1.4357,Control
J08,0.7955,0.74,0.6005,0.4645,0.5294,0.7286,0.3932,0.2158,0.415,0.5401,1.0852,0.8526,0.6944,0.5388,1.2332,0.6044,0.8059,0.337,0.594,0.3825,-0.2383,0.3673,1.2058,0.5958,1.7052,0.9398,0.6236,0.1366,0.6628,0.4503,0.7391,0.44,0.8471,0.5313,0.2883,0.876,1.4239,0.6966,0.8477,0.7308,0.5215,0.6558,0.7364,0.1516,1.0628,0.8584,1.3195,0.6242,0.037,0.2105,0.9432,1.331,1.6365,0.7113,0.4871,0.5486,0.321,0.9668,0.7796,1.1067,1.161,1.1366,0.8389,0.9633,1.3183,Control
J09,0.3953,0.2418,0.7698,0.6063,0.3471,0.9337,0.1423,0.0307,0.5115,0.3554,1.038,0.6995,0.4391,0.5602,1.1209,0.5306,0.6864,0.2957,0.3931,0.2999,-0.1216,0.4194,1.1099,0.9316,1.3735,0.6192,0.214,-0.0022,0.6452,0.3087,0.863,0.3156,0.5226,0.3381,0.0641,0.5527,1.1442,0.4335,0.8654,0.722,0.2755,0.4989,0.4269,0.0355,0.8865,0.6768,1.0549,0.7264,-0.0192,0.2655,0.3261,1.1943,1.2184,0.6479,0.4989,0.6726,0.2115,0.8506,1.0835,0.7517,0.678,0.8217,0.6312,0.6495,1.3379,Control
J10,0.6788,0.6648,1.0007,0.9715,0.6499,1.2833,0.3433,0.248,0.4808,0.5786,1.1001,1.0497,0.937,0.7597,1.2555,0.8152,0.9291,0.5838,0.6267,0.464,0.1047,0.5754,1.6815,1.1345,1.7375,0.7941,0.6718,0.1604,0.8589,0.4811,0.9325,0.4961,0.8928,0.538,0.1722,0.9736,2.0134,0.7487,0.9691,0.8303,0.4575,0.6802,0.7888,0.261,1.1709,0.9626,1.493,1.2857,0.14,0.4471,0.8251,1.2951,1.6009,0.9983,0.801,0.6745,0.4615,1.0654,1.0285,1.129,1.3708,1.0867,0.6916,0.9683,1.4587,Control
