@relation data

@attribute id string
@attribute 10161 numeric
@attribute 10681 numeric
@attribute 10800 numeric
@attribute 1081 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 1128 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 11343 numeric
@attribute 114814 numeric
@attribute 115557 numeric
@attribute 1241 numeric
@attribute 128674 numeric
@attribute 139189 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 156 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1902 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 221955 numeric
@attribute 222545 numeric
@attribute 23236 numeric
@attribute 23566 numeric
@attribute 2358 numeric
@attribute 23620 numeric
@attribute 257313 numeric
@attribute 2641 numeric
@attribute 27334 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2798 numeric
@attribute 2828 numeric
@attribute 2829 numeric
@attribute 2837 numeric
@attribute 2840 numeric
@attribute 2846 numeric
@attribute 2862 numeric
@attribute 2864 numeric
@attribute 2867 numeric
@attribute 2869 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 29933 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 3269 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4922 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 5028 numeric
@attribute 5029 numeric
@attribute 5031 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 55970 numeric
@attribute 56413 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5737 numeric
@attribute 59345 numeric
@attribute 594857 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6368 numeric
@attribute 6375 numeric
@attribute 64106 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 7204 numeric
@attribute 747 numeric
@attribute 8111 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 846 numeric
@attribute 84634 numeric
@attribute 8477 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8620 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8997 numeric
@attribute 9002 numeric
@attribute 9162 numeric
@attribute 9170 numeric
@attribute 94233 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__E08,2.0851,0.3819,1.7612,-0.0875,-0.0835,-0.1072,0.0146,-0.0135,-0.0432,-0.06,0.217,0.1906,-0.0572,1.2834,-0.0579,0.0088,-0.0806,-0.0727,-0.0974,1.3847,1.9745,-0.0434,0.1035,0.2531,0.5604,-0.0035,0.0061,0.1057,0.0202,-0.1901,0.0891,-0.048,-0.03,-0.0264,1.2525,0.2332,-0.0044,0.7635,-0.0602,0.198,-0.0488,1.6908,-0.031,-0.0474,-0.0666,1.4646,0.0984,1.3149,0.269,1.3952,0.7537,-0.0377,0.0244,-0.0404,0.7076,1.7463,-0.0595,0.3213,-0.1203,0.0289,0.1271,0.0124,-0.1178,0.2361,-0.0186,-0.2356,0.2735,0.2828,-0.0353,0.0315,1.2227,2.3186,0.1019,0.0411,-0.041,0.029,-0.0475,0.0461,-0.1037,0.4827,0.605,0.7259,0.039,-0.1324,-0.0779,-0.0711,-0.0721,-0.0661,-0.0427,0.0478,-0.0056,0.5986,0.5073,-0.0028,0.1205,1.3302,1.2404,1.9106,0.6635,-0.0406,1.0285,-0.0975,0.4157,0.1711,-0.0381,0.371,1.0068,0.1678,-0.021,1.0631,-0.0385,0.4981,-0.1282,-0.008,-0.0745,-0.1486,-0.0526,-0.0942,-0.003,0.018,-0.0751,-0.1283,0.0385,-0.0745,0.2399,0.1644,0.1998,-0.0159,0.0042,-0.0793,0.1946,2.4565,0.4416,1.0712,0.9313,0.6462,-0.0546,-0.0131,-0.0535,-0.0159,0.285,-0.036,1.1578,0.0207,0.3079,-0.049,Control
Utah__E09,2.1655,0.3815,1.4392,0.006,-0.0185,0.0715,-0.0707,-0.0656,-0.0232,-0.0629,0.3119,0.2601,-0.066,1.3966,-0.028,0.0197,-5e-04,-0.044,-0.0874,1.2227,1.7341,-0.0291,0.0975,0.2243,0.4757,0.069,0.0015,0.0509,0.0495,-0.125,0.0178,-0.0574,-0.0649,0.0041,1.2978,0.3846,-0.0898,0.665,-0.1411,0.1952,0.0125,1.6741,6e-04,0.0523,-0.0108,1.5431,0.167,1.7288,0.2315,1.344,0.6471,0,0.0795,0.0266,0.6164,2.5701,-0.1206,0.4232,-0.1874,-0.0705,0.2379,0.0517,-0.0017,0.3154,0.001,-0.0693,0.3851,0.315,-0.092,-0.0534,1.103,1.9848,0.0547,0.0386,-0.043,0.0314,-0.0091,0.0746,-0.1188,0.4225,0.6109,0.6825,0.1178,-0.0757,-0.0948,-0.0569,-0.0829,-0.0653,-0.1102,0.0815,0.0067,0.461,0.2282,0.0072,0.2595,1.2287,1.1152,1.561,0.6196,-0.0245,1.1172,-0.1485,0.6728,0.2238,0.03,0.3611,0.7607,0.0622,-0.0063,0.7917,-0.0785,0.4858,-0.1934,-0.0692,-0.1036,0.3119,-0.1477,-0.0863,0.037,-0.0652,-0.025,-0.0895,0.1244,-0.091,0.2528,0.1365,0.2038,-0.0256,0.0721,-0.0271,0.2158,2.5231,0.3927,0.8933,0.9116,0.691,0.0407,0.0894,-0.0239,-0.0155,0.434,-0.0417,0.8946,-0.0587,0.2363,-0.0638,BRCACancer
Utah__E10,2.3207,0.4398,1.5107,0.0157,-0.1194,0.033,0.0999,-0.0648,-0.0655,-0.1428,0.2622,0.203,-0.1,1.3383,-0.0447,0.0403,-0.1234,-0.0337,-0.1309,1.1961,1.5586,-0.055,0.2423,0.3411,0.4438,0.0816,0.0057,0.1488,0.0127,-0.1685,0.024,-0.0298,-0.0722,-0.0597,1.2896,0.4651,-0.0124,0.8434,-0.1135,0.387,-0.004,1.5212,0.0079,0.0788,0.0137,1.5778,0.1322,1.4781,0.3253,1.4744,0.6155,-0.087,0.0508,0.0036,0.7967,1.6306,-0.1426,0.4585,-0.1649,0.0298,0.3421,-0.0324,-0.0603,-0.0961,-0.1568,-0.0192,0.4287,0.3363,-0.1322,-0.1569,1.1179,2.245,-0.0081,0.0487,0.0046,0.0454,-0.0395,0.0255,-0.2266,0.7202,0.7603,0.77,0.0651,-0.1428,-0.0506,-0.0079,-0.1635,-0.1442,-0.1537,0.0195,0.2271,0.3973,0.4582,0.0401,-0.0665,1.4286,1.3277,1.6488,0.616,-0.0693,1.1447,-0.3983,0.5324,0.25,0.0136,0.3381,1.2409,0.1131,0.0235,1.1169,-0.0761,0.554,-0.3016,-0.0695,-0.1655,-0.0283,-0.1798,-0.1677,-0.0661,0.1025,-0.0363,-0.1935,0.1703,-0.079,0.4436,0.1711,0.0081,-0.0162,0.0455,-0.0117,0.0697,2.4319,0.3522,1.0937,1.0646,0.7751,0.0508,-0.0294,-0.0979,0.0066,0.2819,-0.0179,0.9667,0.0368,0.3215,-0.1197,BRCACancer
Utah__E11,1.8988,0.385,1.1094,0.0566,0.0245,0.0378,0.0384,-0.0385,-0.0899,0.0259,0.3013,0.1159,-0.0153,0.9882,0.0143,0.0158,0.0296,-0.0224,-0.0632,1.0306,1.5877,-0.0677,0.0961,0.1365,0.4187,0.1658,0.016,0.0786,-0.0165,-0.1148,0.1046,0.0063,-0.0428,0.0091,1.4843,0.4012,-0.1062,0.5454,-0.1273,0.1698,0.0135,1.3366,-0.0102,-0.0199,0.0513,1.5424,0.107,1.1652,0.1579,1.2832,0.4924,0.0325,0.0694,0.022,0.3974,2.0855,-0.1273,0.2203,-0.2628,0.1229,0.2111,0.0108,-0.1033,0.1999,0.1217,-0.045,-0.0011,0.2295,-0.1234,-0.1026,0.8883,2.1217,0.0689,0.0501,-0.0391,0.0486,-0.0451,0.0409,-0.1072,0.3822,0.4345,0.6353,-0.0289,-0.1257,-0.0789,-0.028,-0.1756,-0.0213,-0.1377,0.0846,0.1125,0.4013,0.268,0.066,0.0511,1.0373,1.0308,1.4104,0.4246,-0.0379,0.8911,-0.2681,0.7782,0.2494,0.0048,0.1512,0.5265,0.1365,-0.0299,0.7302,0.0941,0.218,-0.1462,0.0134,-0.0533,-0.1213,-0.0869,-0.0484,0.0182,0.0868,-0.0315,-0.1324,0.1786,-0.0769,0.194,0.0855,0.0684,-0.0775,0.1533,-0.0371,0.198,2.2217,0.2849,0.765,0.876,0.6449,0.0613,0.008,0.0452,-0.0211,0.4654,-0.0307,0.7004,0.0606,0.0626,-0.0451,Control
Utah__E12,1.7999,0.2574,0.9622,-0.0434,-0.0759,0.0411,-0.1404,-0.0557,-0.0354,0.0531,0.1411,-0.0173,-0.0141,0.8552,-0.1861,0.1747,-0.0999,-0.082,-0.0357,0.9701,1.0411,-0.0569,0.0178,0.0626,0.1875,0.1252,0.0287,0.1072,-0.0669,-0.1341,-0.0012,-0.0766,-0.0176,-0.0796,0.9989,0.1588,-0.0557,0.3616,-0.0994,0.1676,0.0852,1.0931,-0.0648,-0.1229,-9e-04,0.9206,0.0757,0.8806,0.1771,1.1824,0.4098,-0.0735,0.244,0.0112,0.4268,1.0011,-0.1314,0.382,-0.1862,-0.1453,-0.0093,-0.0608,-0.1392,-0.0539,-0.2468,0.1235,-0.0417,0.1666,-0.0884,-0.0717,0.5856,1.9294,-0.1169,-0.0214,-0.0315,0.0516,0.0224,-0.0882,-0.1887,0.3277,0.3776,0.4695,-0.0684,-0.0545,-0.1032,-0.0242,-0.1667,-0.1114,-0.1826,0.0463,-0.1423,0.172,0.1974,0.0597,0.1155,0.8651,0.8782,1.1822,0.3424,0.0108,0.8751,-0.2094,0.1838,0.1598,0.0217,0.0247,0.6874,-0.0393,-0.0489,0.5853,0.1518,0.3487,-0.0794,-0.0633,-0.0511,-0.0616,-0.0741,-0.183,0.0131,0.1473,-0.0098,-0.1885,-0.1488,0.1516,0.1748,0.0337,0.0059,-0.1267,0.0117,-0.0764,0.1433,2.1141,0.1992,0.5369,0.685,0.689,-0.0777,-0.1458,-0.0664,-0.0194,0.3797,-0.0299,0.5822,0.0616,-0.1832,-0.0157,BRCACancer
Utah__F01,2.4111,0.4583,1.5634,-0.0576,-0.0658,0.0189,1.019,-0.0527,-0.0913,-0.1308,0.2029,0.1121,-0.0429,1.3272,-0.1984,-0.1574,-0.0868,-0.0527,-0.1769,1.3741,2.2283,-0.0694,0.1299,0.3918,0.4271,0.1197,0.0098,0.079,-0.0549,-0.1151,-0.006,-0.0654,-0.1194,-0.0944,1.0307,0.5016,0.033,0.8369,-0.1658,0.288,0.1184,1.4824,-0.0866,-0.0556,0.0704,1.9535,0.1273,1.3745,0.4733,1.3772,0.6467,0.0779,0.0839,-0.0079,0.7708,1.3755,-0.087,0.1808,-0.1901,0.0367,0.2072,-0.1078,0.0447,0.354,-0.2155,0.0098,0.8225,0.362,-0.1679,-0.1552,1.2647,2.0832,0.051,0.0527,-0.0226,-0.0157,-0.0549,-0.0054,-0.1257,0.6515,0.7005,0.949,-0.0868,-0.1804,-0.1006,-0.0052,-0.1863,-0.0725,-0.2033,-0.0724,-0.0592,0.4849,0.414,-0.0114,0.1492,1.4093,1.321,1.8244,0.7096,-0.0838,1.0096,-0.4213,0.6107,0.2096,-0.0211,0.2946,1.2603,-0.0504,0.0253,0.7906,-0.1307,0.8088,-0.1889,-0.0183,-0.0465,-0.0174,-0.1742,-0.1522,0.0486,0.0557,-0.104,-0.1589,0.1038,-0.0292,0.3711,0.1941,0.0043,-0.0651,0.0874,0.0138,0.2382,2.1288,0.4851,1.2986,1.0296,0.7641,-0.0888,-0.0872,-0.1562,-0.0138,0.3148,-0.0758,1.0059,0.045,0.562,-0.1139,Control
Utah__F02,2.1506,0.3766,1.5294,0.052,-0.052,0.1732,0.0326,-0.1031,-0.0784,-0.1345,0.2356,0.2857,0.044,1.3512,-0.0305,-0.0253,0.0272,-0.0079,-0.1712,1.365,2.0335,-0.0539,0.1499,0.3244,0.5591,0.0851,-0.0102,0.0727,-0.1181,0.0242,-0.0113,-0.0282,-0.0873,-0.032,1.2411,0.4641,-0.0279,0.9951,-0.0944,0.1988,0.1413,1.4294,0.0416,-0.0749,0.0334,1.8533,0.1833,1.368,0.3117,1.4447,0.7059,0.0125,0.1508,0.0336,0.8383,1.7768,-0.1274,0.3959,-0.2432,0.03,0.108,-0.0675,-0.039,0.2781,-0.0863,0.1073,0.2308,0.325,-0.1271,-0.0562,1.2571,2.3879,0.0538,0.0969,-0.0328,0.0565,-0.0273,-0.0535,-0.1507,0.6552,0.626,0.9371,0.0864,-0.1062,-0.1082,-0.0422,-0.1537,-0.1343,-0.1381,0.0312,0.0302,0.6409,0.2538,-0.0297,0.3011,1.3948,1.3576,1.7921,0.7574,-0.0791,0.9636,-0.2387,0.4985,0.2691,-0.0402,0.3707,1.3205,0.0596,-0.0551,0.9421,-0.0894,0.9591,-0.1575,-0.1085,0.0322,0.2838,-0.166,-0.0705,0.0185,0.0027,-0.0351,-0.1225,0.0674,-0.0308,0.3822,0.2561,0.0613,-0.0279,0.021,-0.0055,0.2322,2.1351,0.4652,1.245,1.132,0.8729,0.0597,-0.0196,-0.0467,-0.0205,0.3167,-0.0417,1.0316,-0.0095,0.3498,-0.1064,Control
Utah__F03,1.8368,0.2703,1.273,0.0031,0.0195,0.1851,0.0884,-0.1718,-0.0664,-3e-04,0.2902,0.0203,-0.0236,1.3708,-0.279,0.0043,-0.0766,0.0221,-0.1834,1.1879,1.3571,-0.0163,0.1686,0.1946,0.4631,0.211,0.0732,0.1485,0.0292,-0.2237,0.0913,-0.0567,-0.1688,-0.064,1.6326,0.5059,-0.1594,0.8571,-0.0758,0.2039,-0.1033,1.4254,0.0277,0.0468,0.0322,1.2555,-0.0439,1.3911,0.1519,1.3768,0.7088,0.0649,0.3083,-0.0112,0.5747,1.7893,-0.1434,0.339,-0.2112,-0.0124,0.3351,-0.0936,0.0565,0.4107,-0.1252,0.1039,0.2201,0.258,-0.2109,-0.1137,1.203,2.2772,-0.0107,0.0975,0.0548,-2e-04,-0.0175,-0.0097,-0.2119,0.4436,0.5388,0.731,-0.0323,-0.0991,-0.0197,-0.0182,-0.2285,0.081,-0.0567,-0.0523,0.128,0.6662,0.3561,0.0286,0.0995,1.2505,1.0568,1.5617,0.6808,-0.0731,0.8901,-0.3829,0.6164,0.1697,0.0223,0.2069,1.0037,-0.0277,-0.0391,0.8505,0.0268,0.4214,-0.1406,-0.0511,-0.1093,0.2559,-0.1867,-0.1178,-0.0119,-0.01,-0.0165,-0.1135,0.0908,-0.0192,0.2961,0.1609,0.1973,0.022,0.1558,-0.0333,0.208,2.4052,0.2704,1.0024,0.8768,0.7452,-0.0037,0.0383,-0.0384,-0.017,0.4275,-0.0256,0.8606,0.0263,0.2565,-0.0883,Control
Utah__F04,2.2469,0.397,1.4975,0.057,-0.0495,0.0302,-0.062,0.0782,-0.1392,-0.1163,0.2241,0.1054,-0.0329,1.4541,0.0301,-0.0867,-0.1709,-0.0065,-0.1225,1.2703,1.7901,-0.0672,0.1597,0.3573,0.4264,0.2146,-0.0068,0.1821,-0.0427,-0.2083,0.0122,-0.044,-0.0994,-0.0689,1.1296,0.2278,0.0107,0.7194,-0.1814,0.5316,-0.0135,1.4923,-0.0777,-0.1688,0.0577,1.5568,0.0476,1.2556,0.6481,1.3203,0.4269,0.0154,0.1403,-0.0264,0.783,1.2987,-0.0324,0.3544,-0.1873,0.1391,0.3835,-0.1328,-0.0404,0.1007,-0.312,0.2235,0.4496,0.445,-0.1777,-0.0935,1.1936,2.8561,-0.0747,0.025,-0.07,0.0981,-0.0646,0.0108,-0.2343,0.6119,0.862,0.6979,-0.1343,-0.1546,-0.0682,0.0078,-0.271,-0.0936,-0.2058,-0.1706,-0.0635,0.3715,0.2678,0.0532,0.0246,1.203,1.2974,1.8458,0.6455,-0.0677,1.2353,-0.4808,0.5392,0.2345,-0.0394,0.288,1.1727,0.0085,-0.0766,0.7013,-0.0189,0.483,-0.0979,-0.0734,-0.0983,-0.0505,-0.145,-0.1808,0.0343,0.1131,-0.0381,-0.1383,0.0866,-0.2271,0.4478,0.1835,0.0042,-0.093,0.1605,-0.0704,0.0442,2.3718,0.4502,1.0616,0.9504,0.8846,-0.0772,0.0648,-0.0818,-0.0181,0.206,-0.0739,1.1666,0.0548,-0.0757,-0.1205,Control
Utah__F05,1.8142,0.4269,1.7143,0.0029,-0.1081,-0.0123,-0.0121,0.0946,-0.0767,-0.0508,0.381,0.209,0.0065,1.1527,-0.0252,0.0065,-0.1003,-0.0086,-0.1077,1.2311,1.7648,-0.062,0.1465,0.2616,0.5347,0.1008,0.0346,0.1427,-0.012,-0.1041,0.0377,-0.0615,-0.0769,0.0228,1.5888,0.3565,0.0401,0.8127,-0.1105,0.1902,-0.034,1.3789,0.0614,0.0084,0.0157,1.466,0.0809,1.4796,0.2124,1.4004,0.618,0.0506,0.1663,0.0356,0.6712,2.2244,-0.146,0.4006,-0.1609,-0.007,0.2952,-0.0156,-0.0763,0.1984,-0.1564,0.0412,0.2914,0.3076,-0.0886,-0.0553,1.0977,2.1107,-0.0017,0.1779,-0.0464,-0.005,0.0455,-0.047,-0.1608,0.5009,0.5731,0.8942,0.0656,-0.1115,-0.045,0.055,-0.1019,-0.1369,-0.1615,0.0916,-0.0318,0.5519,0.302,0.0889,0.0403,1.3085,1.2154,1.6204,0.6821,-0.0195,0.8601,-0.242,0.7225,0.2662,-0.0117,0.2604,0.9794,0.0922,-0.0037,0.9756,-0.0312,0.3063,-0.0266,-0.0368,-0.1254,-0.1588,-0.1276,-0.0439,0.0568,-0.0095,-0.0432,-0.1094,0.1048,-0.0993,0.2826,0.1506,0.0436,-0.0068,0.1196,0.0165,0.2387,2.296,0.388,1.0211,1.0085,0.6732,0.0114,-0.0352,-0.0713,-8e-04,0.3788,-0.0341,0.9432,0.0757,-0.0348,-0.0577,Control
Utah__F06,1.92,0.2478,1.3607,0.073,-0.0254,0.11,-0.0733,-0.0758,-0.0572,-0.1433,0.3169,0.1529,-0.0016,1.1411,-0.0322,-0.0468,-0.148,0.0265,-0.1719,0.982,1.149,-0.0068,0.2231,0.1791,0.2599,0.0779,0.0957,0.1865,-0.1166,-0.154,0.045,-0.0623,-0.0797,-0.098,1.4561,0.3485,0.0483,0.7451,-0.0974,0.2936,0.0654,1.7931,-0.0216,-0.0161,0.0613,1.1281,-0.0554,1.6673,0.2044,1.277,0.5133,-0.0249,0.218,0.0281,0.4693,1.9516,-0.1202,0.2898,-0.2069,-0.0501,0.3651,-0.1644,0.0103,0.275,-0.1878,0.0958,0.1475,0.249,-0.1109,-0.1016,0.9695,1.897,0.0778,0.0851,0.0088,0.0713,-0.0558,0.1027,-0.1956,0.4561,0.4912,0.4317,-0.024,-0.0799,-0.0886,0.0818,-0.1303,-0.0247,-0.1568,-0.0984,0.1368,0.5613,0.2302,0.0239,0.1926,1.0146,0.9194,1.3654,0.5217,-0.1045,0.7911,-0.4342,0.8463,0.2258,0.0624,-0.0206,0.826,-0.0877,-0.0019,0.7692,-0.2459,0.4721,-0.3129,-0.1355,-0.0305,-0.0863,-0.1841,-0.1286,-0.0066,-0.0775,-0.0382,-0.192,0.0708,-0.1232,0.2772,0.1377,-0.1872,-0.0178,0.3202,-0.0077,0.1277,1.9291,0.1938,0.5915,0.829,0.4927,-0.0558,0.0609,-0.0738,-0.0048,0.3683,-0.0203,0.6505,0.0429,0.3371,-0.1268,Control
Utah__F07,1.8005,0.4336,1.2112,-0.054,-0.0255,-0.0145,0.0434,-0.0389,-0.051,-0.0769,0.2389,0.1482,-0.0179,1.0682,-0.1397,0.0242,-0.0201,-0.0586,-0.1353,1.234,2.0442,-0.0603,0.1416,0.3252,0.4217,0.1319,0.0352,0.1911,-0.1031,-0.1463,0.0372,-0.1452,-0.0482,-0.0848,1.1873,0.3896,-0.0115,0.7751,-0.1625,0.4705,-0.0347,0.6881,0.0332,-0.0594,-0.0232,1.6369,0.0836,0.9564,0.5854,1.4475,0.5527,0.0707,0.0582,-0.0191,0.668,1.3433,-0.0866,0.3417,-0.2223,0.0505,0.2023,-0.0995,-0.0746,0.182,-0.0668,-9e-04,0.211,0.4379,-0.1005,-0.0836,1.1687,1.9548,0.0253,0.0814,-0.0164,-0.0059,-0.0456,-0.0975,-0.1585,0.8756,0.7903,0.7659,-0.0194,-0.1333,-0.0793,-0.083,-0.1148,-0.0619,-0.1828,0.1511,0.0721,0.2671,0.2476,0.012,0.2373,1.4476,1.44,1.5352,0.566,-0.0588,1.1192,-0.2676,0.2804,0.2168,-0.0733,0.2117,0.9036,0.1028,-0.0367,0.6148,-0.084,0.1989,-0.1629,-0.0832,-0.0328,-0.0752,-0.1245,-0.1103,0.0273,0.0747,-0.0719,-0.1054,0.0297,-0.0829,0.4548,0.172,0.1192,-0.0118,0.1578,-0.0413,0.2176,1.8004,0.4596,0.9563,1.2462,0.6656,0.0151,-0.0257,-0.0615,-0.0587,0.3709,-0.076,0.9646,0.0971,0.2702,-0.0627,Control
Utah__F09,2.0839,0.3793,1.5524,-0.1069,-0.0921,-0.0026,1.3025,0.0137,-0.1074,-0.0323,0.2093,0.3096,-0.0024,1.4705,0.0371,0.0082,-0.0517,-0.0506,-0.123,1.4422,1.8089,-0.0829,0.2115,0.2802,0.5558,0.0137,0.0407,0.1552,0.0769,-0.1664,0.0886,-0.1106,0.0176,-0.0471,1.3063,0.7508,-0.0253,1.1153,-0.1396,0.2586,0.0986,1.7774,-0.0521,-0.0711,0.0491,1.646,0.2257,1.7203,0.3056,1.4224,0.8179,0.0419,0.1031,0.0027,0.9657,1.4991,-0.1196,0.4799,-0.1989,-0.0062,0.3109,0.0276,0.0508,0.4069,0.0253,0.0052,0.2903,0.3343,-0.1293,-0.0339,1.2221,2.1434,0.1441,0.1002,-0.0231,-0.106,6e-04,-0.0562,-0.1629,0.5754,0.6905,0.8264,0.0455,-0.1428,-0.0983,-0.042,-0.029,-0.2014,-0.095,0.1149,-0.0371,0.6456,0.6639,0.1022,0.1626,1.4419,1.2745,1.8278,0.9422,-0.0271,0.9278,-0.1734,0.5362,0.1938,-0.0359,0.4539,1.5805,0.1198,-0.056,1.1749,-0.113,0.8686,-0.056,-0.1516,-0.0519,0.0983,-0.1055,-0.1168,0.1115,-0.0154,-0.1162,-0.1992,0.1496,-0.1268,0.3669,0.3474,0.0484,-0.0821,0.0055,-0.0269,0.3121,2.3991,0.4983,1.2159,1.0636,0.6885,-2e-04,-0.0781,-0.0645,-0.0471,0.4432,-0.0953,1.1864,0.0311,0.3956,-0.0466,Control
Utah__F10,2.1683,0.4033,1.5891,-0.1184,-0.0863,0.028,0.0699,-0.0016,-0.0453,-0.0826,0.3016,0.2414,-0.014,1.425,-0.0598,0.1283,-0.0701,-0.0432,-0.1159,1.3599,1.81,-0.0871,0.2213,0.2657,0.5474,-0.0782,0.0285,0.3157,-0.013,-0.1841,0.0862,-0.0826,-0.0119,-0.0403,1.3794,0.5037,-0.0624,1.0566,-0.0822,0.3724,-0.0409,1.9488,0.0373,-0.0696,0.0225,1.496,0.1794,1.647,0.4064,1.4837,0.8328,-0.0234,0.067,0.0108,0.9246,1.9449,-0.0205,0.4967,-0.1614,-0.0104,0.2722,0.1214,-0.0383,0.1756,-0.1418,0.0187,0.5191,0.3482,-0.0982,-0.0558,1.288,2.3472,0.1851,0.0781,-0.0424,-0.0549,-0.0412,-0.0999,-0.1362,0.7414,0.751,0.8273,0.0664,-0.1665,-0.1125,-0.0616,-0.0634,-0.1341,-0.0538,0.0814,0.0167,0.5777,0.5728,0.0277,0.1786,1.5371,1.4192,1.9167,0.8844,-0.0424,1.1323,-0.2981,0.2933,0.1886,-0.034,0.4254,1.4335,0.119,-0.0297,1.2871,-0.055,0.4233,-0.1481,-0.0738,-0.1088,-0.0384,-0.0885,-0.1206,0.0431,0.0472,-0.1013,-0.1798,0.0855,-0.1134,0.4377,0.252,0.1184,-0.0446,-0.0115,-0.0475,0.2666,2.395,0.5164,1.082,1.1285,0.7264,-0.018,-0.0344,-0.0343,-0.0212,0.4643,-0.0683,1.089,0.0244,0.2362,-0.0931,Control
Utah__F11,2.3031,0.323,1.6649,0.0283,-0.0302,-0.0263,0.0108,0.0362,-0.0841,0.0299,0.2297,0.095,-0.0394,1.3078,-0.0095,0.004,-0.037,-0.0244,-0.0972,1.2707,1.6289,-0.0218,0.1686,0.1607,0.5088,0.0805,0.0321,0.1786,-0.046,0.016,0.0369,-0.0576,-0.0252,-0.0186,1.382,0.4927,-0.066,0.8806,-0.0949,0.2439,0.1368,2.2193,0.0515,0.0488,0.0461,1.3023,0.1282,1.7896,0.2222,1.4043,0.6955,0.0336,0.0551,0.034,0.7172,1.7852,-0.1002,0.3409,-0.2368,0.0938,0.2912,0.0743,-0.0075,0.2196,-0.0586,0.0789,0.6572,0.2741,-0.027,-0.0931,1.3171,2.6721,0.1605,0.0952,0.0679,-0.055,-0.0118,-0.058,-0.1533,0.3765,0.569,0.6146,0.1477,-0.1317,-0.0629,0.0101,-0.1155,-0.0374,-0.0676,0.1087,0.0382,0.5113,0.7023,-0.0614,0.0845,1.1408,1.0463,1.7746,0.7658,-0.0626,0.9493,-0.1695,0.6824,0.2146,-0.0347,0.2739,1.491,0.0943,0.024,1.0208,-0.168,0.3568,-0.1702,-0.0074,-0.0539,-0.0239,-0.1007,-0.1161,0.066,-0.0305,-0.0744,-0.123,0.1374,-0.1128,0.2833,0.2478,0.1477,-0.0442,0.1812,-0.0312,0.3588,2.7352,0.3983,0.837,0.8256,0.6773,0.0578,0.0373,-0.0421,-0.0116,0.4028,-0.029,0.8859,0.0526,0.405,-0.0866,Control
