@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
E01,-0.1496,0.0147,-0.0165,-0.0648,0.179,0.0019,0.0308,1.6378,-0.1032,-0.1011,0.117,-0.1114,-0.0043,-0.0024,0.0255,0.0974,-0.079,-0.1146,0.1375,0.3187,-0.0204,0.0477,0.5329,-0.0341,0.1589,0.0235,-0.0844,0.1418,0.1703,0.4879,0.1971,-0.0093,0.3335,0.3704,0.592,-0.0512,0.0202,0.4451,0.0859,1.3254,1.811,0.0495,0.1416,-0.0054,0.0139,-0.0746,0.3698,0.0427,-0.0377,1.2937,0.9,1.739,0.0087,-0.016,1.1277,0.0658,-0.0715,0.0397,-0.0135,0.0891,-0.0282,1.5808,0.4679,-0.0584,-0.0483,-0.072,0.1402,0.5981,-0.0783,0.0555,0.7471,0.2781,0.7138,0.8487,-0.0591,0.0083,0.0516,-0.0353,0.334,0.4155,0.3595,0.9589,0.0452,0.3078,0.2492,0.1778,-0.0116,-0.0488,-0.009,0.3726,2.162,0.047,0.3335,-0.0148,BRCACancer
E02,-0.1687,0.0163,-0.02,-0.027,0.3289,-0.0752,0.1044,1.5463,-0.043,-0.1406,0.272,-0.0688,-0.0153,-0.0304,-0.0611,0.1642,-0.0738,-0.0747,-0.1295,0.3455,-0.0438,0.0665,0.6186,0.0195,0.1572,-0.3186,-0.105,0.1451,0.1833,0.5772,0.3493,-0.0844,0.6099,0.6372,0.809,-0.0538,0.0683,0.4678,-0.0133,1.5341,1.8711,0,0.239,-0.1267,0.2037,0.059,0.2708,0.1566,0.0116,1.4052,1.305,1.7272,-0.0184,-0.0348,1.3915,-0.0264,-0.0153,0.066,-0.1226,0.3578,-0.1744,1.4632,0.5179,-0.0556,-0.0727,-0.0378,0.284,0.7186,-0.0609,-0.1677,1.7716,0.487,0.8942,1.1132,-0.0522,-0.0636,-0.0188,-0.0814,0.4838,0.6172,0.701,0.9216,0.3172,1.0294,0.5526,0.3742,-0.1456,-0.1213,0.078,0.4393,2.6563,-0.0478,0.7319,0.0204,Control
E03,-0.0567,0.011,-0.031,-0.0202,0.2832,0.0014,0.0704,2.0647,-0.0512,-0.0634,0.3157,-0.036,-0.0113,0.0248,-0.0215,0.3149,-0.0835,-0.0425,0.2041,0.4421,-0.099,0.0755,0.6736,-0.0385,0.2201,0.0735,-0.0909,0.1892,0.1966,0.59,0.2758,-0.1133,0.4092,0.591,0.6372,-0.0256,0.1185,0.3733,-0.1051,1.8133,1.7417,0.0121,0.1952,-0.0822,0.1579,0.0712,0.3019,0.1918,0.0458,1.513,1.2556,1.8263,0.0304,0.02,1.0361,0.0075,0.0364,-0.0127,0.0014,0.2697,-0.1092,1.6868,0.7116,-0.0397,0.0134,-0.0406,0.2238,0.6768,-0.0127,0.0591,1.6385,0.4225,0.6716,0.9074,-0.0528,-0.0357,0.032,-0.0321,0.5468,0.551,0.4967,1.2081,0.0611,1.0581,0.2424,0.3493,-0.0162,-0.0483,0.0081,0.4984,2.9153,-0.0092,0.6107,-0.021,Control
E04,-0.0726,-0.0015,-0.044,-0.0903,0.4116,0.0016,0.1527,1.8438,-0.0172,-0.1025,0.3484,-0.1067,-0.0221,0.0602,-0.0242,0.1451,-0.1196,-0.0876,0.2626,0.5536,-0.0893,0.1619,0.6977,0.0521,0.2791,5e-04,-0.0965,0.2339,0.2431,0.7433,0.301,0.0038,0.5531,0.5764,1.0253,-0.0706,0.1047,0.4512,-0.1287,1.6913,1.9548,0.0136,0.1469,-0.004,0.1698,0.016,0.4155,0.274,0.0313,1.6309,1.3772,1.7305,0.0225,0.009,1.148,-0.0439,-0.0828,0.08,-0.0779,0.2614,-0.1579,1.7668,0.8311,-0.015,-0.0404,-0.0304,0.2593,0.6837,-0.015,-0.115,1.7886,0.5622,0.7696,0.9968,-0.0383,0.0071,0.0448,-0.0578,0.5938,0.65,0.6618,1.1398,0.2538,1.0272,0.4047,0.567,0.0447,-0.1492,0.0673,0.8348,2.8869,-0.004,0.5784,-0.0366,Control
E05,-0.1707,0.0813,0.0245,-0.0482,0.3838,0.0589,0.0834,1.2784,-0.0402,-0.1749,0.096,-0.0421,0.0151,-0.006,0.0367,0.2082,-0.0594,-0.147,0.1136,0.3741,-0.0904,0.0625,0.4522,-0.0468,0.155,0.0553,-0.1359,0.1872,0.199,0.4985,0.4097,0.0393,0.66,0.5151,0.7941,-0.033,2e-04,0.3321,-4e-04,1.3938,1.8369,0.0663,0.1624,-0.0783,0.2443,0.0382,0.307,0.1406,0.0346,1.3605,0.9889,1.6793,0.1278,0.0045,1.1718,0.1016,0.0956,0.0027,0.0087,0.2451,-0.1023,1.2615,0.3973,-0.0691,-0.0789,-0.0529,0.2565,0.6298,-0.213,-0.1483,1.4577,0.4911,0.8798,1.068,-0.0333,0.0631,0.1095,0.1106,0.3302,0.5065,0.662,0.759,0.2715,1.1018,0.4045,0.2452,0.0456,-0.1267,0.073,0.4499,2.5662,-0.0094,0.5883,0.0162,Control
E06,-0.2261,0.0973,0.0561,-0.0342,0.2246,0.1425,0.1031,1.3545,-0.0459,-0.208,0.0777,-0.0622,0.0504,0.075,0.095,0.2161,-0.0397,-0.0511,0.2095,0.2613,0.085,0.1114,0.472,-0.0583,0.2034,-0.0854,-0.142,0.1388,0.2853,0.4447,0.2543,0.0967,0.5002,0.4619,0.4112,0.011,-0.0417,0.5992,0.0241,1.2252,1.565,0.0238,-0.0716,-0.0878,0.164,-0.0206,0.5496,0.1248,-0.0886,1.2207,0.5281,1.7132,0.1583,-0.0613,1.0516,0.0355,0.1748,-0.0155,-0.0402,0.3171,0.0474,1.4663,0.4018,-0.0943,-0.0862,-0.064,0.0651,0.7063,-0.2096,-0.0067,0.9323,0.5269,0.8288,1.1561,-0.0641,0.109,0.0977,0.1202,0.1887,0.3981,0.3904,1.0357,0.0046,0.463,0.1264,0.0817,0.0365,-0.0983,0.0097,0.1989,1.6584,0.0388,0.6194,0.0859,BRCACancer
E07,-0.0433,0.0043,-0.0367,-0.078,0.4024,-0.0271,0.1556,1.7633,-0.0458,-0.1344,0.2146,-0.046,0.0246,-0.0015,-0.0431,0.3186,-0.1115,-0.063,0.2533,0.472,-0.0665,0.1657,0.7583,-0.0438,0.2126,-0.1264,-0.0763,0.1785,0.2416,0.6973,0.28,-0.0031,0.5185,0.5607,0.7786,-0.0503,0.1008,0.5042,-0.0729,1.6872,1.7569,0.016,0.1636,-0.1256,0.2607,0.0325,0.3556,0.2439,0.0047,1.7121,1.3296,1.8873,0.0255,0.002,1.1328,0.0753,-0.0299,0.06,-0.1018,0.3827,-0.1197,1.8344,0.7276,-0.0373,-0.0794,-0.0619,0.1998,0.7396,-0.0216,-0.0658,2.1036,0.6451,0.7196,1.0143,-0.054,-0.1085,0.0093,-0.0375,0.538,0.736,0.4836,1.1815,0.1085,1.0047,0.3796,0.3485,0.0278,-0.0148,0.0426,0.5791,2.9889,-0.0051,0.4729,-0.0387,BRCACancer
E08,-0.1028,-0.0209,-0.0428,-0.0602,0.2837,-0.0567,0.1235,1.9919,-0.0432,-0.122,0.1695,-0.0708,-0.0517,-0.0453,-0.0469,0.0921,-0.109,-0.116,0.178,0.4889,-0.0012,0.1084,0.7331,0.0133,0.198,-0.0638,-0.0852,0.0723,0.269,0.7071,0.3139,-0.0933,0.4827,0.605,0.7259,-0.0594,0.0789,0.445,-0.1186,1.7392,1.9207,-0.0288,0.1799,-0.0684,0.2029,0.0072,0.3636,0.1641,-0.0246,1.5927,1.2836,1.8421,-0.0148,-0.0022,1.2524,-0.0212,-0.1006,0.0038,-0.0799,0.3539,-0.064,1.9106,0.6635,-0.0406,-0.0566,-0.0764,0.2445,0.7273,1e-04,-0.0239,1.8745,0.4706,0.8934,1.0661,-0.0564,0.0064,0.0241,-0.1058,0.4695,0.5611,0.5479,1.121,0.2449,0.8615,0.4154,0.4145,0.0011,-0.1459,0.008,0.6236,2.6643,-0.0131,0.715,-0.02,Control
E09,-0.0981,-0.0037,-0.0553,-0.0393,0.3154,2e-04,0.18,1.6619,-0.0232,-0.1127,0.2271,-0.0458,-0.0302,-0.0291,0.0019,0.0891,-0.1067,-0.0861,0.1174,0.4083,-0.0472,0.0313,0.6784,-0.0152,0.1952,-0.0323,-0.0711,0.1851,0.2315,0.6135,0.2031,-0.0302,0.4225,0.6109,0.6825,-0.0411,0.1013,0.4376,-0.1908,1.7603,1.6857,0.0045,0.2161,-0.0923,0.1703,0.0174,0.3209,0.2212,0.0464,1.5186,1.3279,1.7249,0.0123,0.0093,1.1978,-0.0119,-0.0553,-0.0724,-0.05,0.2909,-0.1687,1.561,0.6196,-0.0245,0.0107,-0.0466,0.243,0.696,-0.0156,0.0548,1.7268,0.4067,0.8354,1.0386,-0.0412,-0.0031,0.0374,-0.0047,0.4082,0.6503,0.5322,1.1978,0.1123,1.0831,0.3259,0.3465,-0.11,-0.069,0.0795,0.4617,3.1996,0.0894,0.4018,-0.027,BRCACancer
E10,-0.1815,0.0781,-0.0247,-0.095,0.3129,0.0248,-0.0329,1.7952,-0.0655,-0.1345,0.3641,-0.1076,-0.025,0.0344,0.0083,0.8606,-0.1006,-0.1442,0.0922,0.4799,-0.0337,0.1056,0.6926,-0.0762,0.387,0.0436,-0.112,0.3181,0.3253,0.6057,0.3725,-0.0201,0.7202,0.7603,0.77,-0.0384,0.0697,0.6286,0.0175,1.5908,1.8106,0.0113,0.1427,-0.0536,0.2579,0.0494,0.4771,0.131,-0.0231,1.6193,1.1257,2.0897,0.0535,-0.0717,1.4301,-0.0944,0.0609,-0.0109,-0.0312,0.5001,-0.0965,1.6488,0.616,-0.0693,-0.1119,-0.0919,0.2837,0.8765,-0.0481,0.0283,1.4825,0.546,1.1548,1.395,-0.0625,0.0421,0.0438,-0.0102,0.4715,0.6269,0.7742,1.294,0.1738,0.804,0.402,0.3442,0.1092,-0.056,0.1043,0.4562,2.7087,-0.0294,0.8709,-0.0197,BRCACancer
E11,-0.1008,0.047,-0.0576,-0.0731,0.3519,0.0055,0.1422,1.3764,-0.0899,-0.1064,0.1671,-0.0536,0.0948,0.042,-0.0207,0.5485,-0.0534,-0.0582,0.2036,0.3708,-0.0453,0.0805,0.4758,-0.0916,0.1698,0.0184,-0.0684,0.2108,0.1579,0.5108,0.252,-0.0233,0.3822,0.4345,0.6353,-0.0331,0.0614,0.3382,-0.0362,1.6639,1.6982,-0.0108,0.1623,-0.1083,0.104,-0.0135,0.2111,0.1495,-0.0271,1.3713,1.1988,1.5959,0.0377,0.0183,1.0914,-9e-04,-0.0366,-0.0329,-0.1431,0.2638,-0.1547,1.4104,0.4246,-0.0379,-0.0184,0.0059,0.2042,0.6024,-0.0748,0.0203,1.9705,0.3734,0.6246,0.8305,-0.0531,-0.0166,0.0215,-0.0456,0.3058,0.5103,0.5288,0.869,0.1061,1.0717,0.3092,0.2371,-0.0647,-0.0185,-0.0386,0.3335,3.1896,0.008,0.3866,-0.0511,Control
E12,-0.2376,-0.0661,-0.0437,-0.011,0.034,-0.0555,0.0138,1.4911,-0.0354,-0.0874,0.1084,-0.0822,-0.03,2e-04,0.0115,0.1973,-0.0894,-0.1444,0.0244,0.2219,-0.0665,0.0492,0.3897,-0.099,0.1676,-0.2229,-9e-04,0.1965,0.1771,0.4401,0.1696,-0.1123,0.3277,0.3776,0.4695,0.0041,-0.0057,0.3337,-0.1204,1.3101,1.5679,-0.0288,0.0608,-0.0862,0.0695,-0.0375,0.2011,0.1068,-0.0063,1.2301,0.9183,1.4525,-0.0551,-0.0553,1.0294,0.026,-0.1148,-0.0564,-0.0638,0.1645,-0.0651,1.1822,0.3424,0.0108,-0.0281,0.1042,0.1592,0.5941,-0.1813,0.0476,1.4151,0.2377,0.5569,0.7136,-0.0661,0.0495,0.002,-0.1606,0.2084,0.3192,0.3612,1.0142,0.034,0.5582,0.196,0.1717,-0.0244,-0.0526,0.0233,0.2195,2.5173,-0.1458,0.6128,-0.0041,BRCACancer
F01,-0.1293,0.0234,-0.0169,-0.0633,0.3833,-0.0073,0.0387,1.8892,-0.0913,-0.1806,0.3042,-0.1554,-0.0413,-0.0549,-0.0573,0.4205,-0.1478,-0.1786,0.1763,0.5176,-0.1042,0.1148,0.6873,-0.0552,0.288,-0.0525,-0.1626,0.1061,0.4733,0.6524,0.4669,0.0226,0.6515,0.7005,0.949,-0.0832,0.1555,0.6309,-0.0455,1.6314,1.8317,0.0145,0.1436,-0.0457,0.1303,0.0287,0.44,0.212,0.0101,1.6291,1.2367,2.1087,0.0279,0.0218,1.1477,-0.0269,-0.0061,0.0179,-0.0381,0.3153,-0.1566,1.8244,0.7096,-0.0838,-0.1033,-0.0509,0.448,0.9272,-0.1049,-0.2648,1.5668,0.5425,1.0089,1.4522,-0.0953,-0.0695,0.0148,0.0884,0.4377,0.5637,0.6296,0.9472,0.1651,0.6114,0.3378,0.5934,-0.0726,-0.1937,0.0197,0.764,2.3481,-0.0872,0.6255,-0.031,Control
F02,-0.139,0.0114,-0.0164,-0.0738,0.3565,-0.0197,0.0572,1.9001,-0.0784,-0.1362,0.2904,-0.0544,-0.0197,0.0491,-0.0856,0.5544,-0.1243,-0.0696,0.197,0.5663,-0.093,0.2052,0.7593,0.0056,0.1988,-0.0388,-0.1102,0.1194,0.3117,0.6786,0.3992,-0.0571,0.6552,0.626,0.9371,-0.0535,0.1152,0.5531,-0.0178,1.5721,1.9184,-0.021,0.1936,-0.1222,0.1719,-0.03,0.3884,0.153,0.0051,1.5984,1.2603,1.9882,0.0013,0.0434,1.3253,-0.0246,0.0491,-0.0403,-0.0859,0.3078,-0.0937,1.7921,0.7574,-0.0791,-0.0158,-0.0863,0.2557,0.8097,-0.0763,0.0094,1.6235,0.6855,0.8685,1.2014,-0.07,0.101,0.057,0.039,0.5579,0.5879,0.725,1.1487,0.1835,0.8786,0.3924,0.5195,0.064,-0.0433,0.0526,0.7533,2.452,-0.0196,0.8642,-0.0347,Control
F03,-0.0972,0.0711,-0.0215,-0.0598,0.2983,0.0582,0.1262,1.7779,-0.0664,-0.1505,0.29,-0.0752,-0.0307,-0.0383,-0.0961,0.2647,-0.0447,-0.1543,0.1694,0.3176,-0.0692,0.0819,0.6693,0.0464,0.2039,0.1674,-0.1411,0.1058,0.1519,0.5192,0.3885,-0.0752,0.4436,0.5388,0.731,-0.0958,0.0662,0.4408,0.0254,1.5871,1.6527,0.0383,0.1873,-0.1193,0.1803,0.0635,0.3447,0.1781,-0.045,1.4774,1.2129,1.8326,0.0219,-0.0014,1.3067,-0.0304,0.0513,-0.0464,0.0532,0.3319,-0.133,1.5617,0.6808,-0.0731,-0.0558,-0.0998,0.1202,0.5834,-0.0176,-0.057,1.7829,0.516,0.7201,0.941,-0.0417,0.1089,0.0453,0.0017,0.4421,0.549,0.6168,1.0852,0.1859,0.9174,0.3783,0.3164,-0.0613,-0.1527,0.1015,0.3998,2.4214,0.0383,0.5132,0.0292,Control
F04,-0.2638,0.0425,-0.0655,-0.0637,0.2401,9e-04,0.0891,1.8439,-0.1392,-0.1537,0.2261,-0.108,0.0013,0.005,-0.0075,-0.0651,-0.1145,-0.1571,0.1891,0.533,-0.0976,0.2029,0.7348,-0.0322,0.5316,0.015,-0.1587,0.0676,0.6481,0.7335,0.46,-0.1073,0.6119,0.862,0.6979,-0.0318,0.1144,0.7354,-0.0483,1.6259,1.6669,0.009,0.1036,-0.1375,0.0459,0.0395,0.4298,0.2051,-0.0115,1.7175,1.0942,2.1322,0.077,-0.0389,1.1675,-0.0605,-0.0872,0.07,0.0486,0.2618,-0.0453,1.8458,0.6455,-0.0677,-0.0868,-0.0179,0.3533,1.2066,-0.1875,-0.1756,1.8383,0.6106,1.067,1.8529,-0.0915,0.0587,0.029,0.0725,0.2782,0.4538,0.508,1.0349,0.0578,0.5613,0.3793,0.391,0.2078,-0.1043,0.0456,0.6387,2.2883,0.0648,0.5413,-1e-04,Control
F05,-0.1155,0.0267,-0.0138,-0.0382,0.4278,0.0317,0.2323,1.7701,-0.0767,-0.1183,0.2613,-0.1011,0.0088,0.0779,-0.0478,0.2213,-0.1373,-0.0999,0.2564,0.479,-0.0546,0.101,0.627,-0.0768,0.1902,-0.059,-0.1232,0.1155,0.2124,0.5664,0.35,-0.0436,0.5009,0.5731,0.8942,-0.0553,0.0814,0.5142,0.0096,1.8295,1.7444,0.014,0.1147,0.01,0.1308,-0.0043,0.3354,0.2185,-0.061,1.5495,1.3292,1.7444,0.0672,0.0074,1.1239,0.0598,-0.0783,-0.0105,-0.0201,0.3337,-0.0728,1.6204,0.6821,-0.0195,-0.0053,0.0077,0.2391,0.6934,-0.0768,-0.0072,1.9503,0.4658,0.8201,1.1326,-0.0576,-0.0039,0.0448,0.0268,0.4102,0.6198,0.5881,1.1827,0.1634,1.0981,0.3993,0.349,0.1182,-0.1039,0.0395,0.598,2.7075,-0.0352,0.664,0.0176,Control
F06,-0.1345,0.0724,-0.0022,-0.0367,0.309,0.068,0.116,1.4433,-0.0572,-0.1651,0.1472,-0.1037,-0.0282,-0.0169,-0.0527,0.3762,-0.0681,-0.1662,0.2547,0.2346,-0.0879,0.0599,0.6121,0.0053,0.2936,-0.139,-0.087,0.198,0.2044,0.4189,0.2985,0.1256,0.4561,0.4912,0.4317,0.0169,0.0326,0.3114,-0.0441,1.6877,1.5276,0.0145,0.0315,-0.1111,0.03,0.1233,0.2973,0.0613,-0.0381,1.2472,1.0184,1.5273,0.0677,0.0035,0.9211,-0.0775,0.0253,-0.0581,0.019,0.4309,-0.1351,1.3654,0.5217,-0.1045,0.0864,-0.0114,0.1182,0.6237,-0.1165,-0.1143,1.883,0.4184,0.6525,0.8773,-0.0199,-0.0274,0.0351,0.0768,0.3194,0.607,0.4505,1.1915,0.1185,0.7705,0.2869,0.2272,-0.2817,-0.1412,0.0246,0.2613,2.7727,0.0609,0.6718,0.0447,Control
F07,-0.14,-0.0038,-0.0598,-0.0887,0.2524,-0.0139,0.0566,1.7607,-0.051,-0.1717,0.2295,-0.0674,0.0202,0.0087,-0.0493,0.0444,-0.1574,-0.1216,0.2162,0.4167,-0.0827,0.0772,0.605,-0.0828,0.4705,-0.0745,-0.0994,0.1221,0.5854,0.6655,0.3991,-0.0735,0.8756,0.7903,0.7659,-0.0596,0.2027,0.578,-0.0675,1.4119,1.8813,-0.0118,0.1679,-0.1596,0.0563,0.0587,0.345,0.2584,0.0378,1.4228,1.2377,1.8974,-0.0085,0.0462,1.2972,0.0233,-0.0497,-0.0487,-0.0188,0.1683,-0.1826,1.5352,0.566,-0.0588,-0.0648,-0.0847,0.5974,1.1087,-0.0288,-0.1423,1.4799,0.5331,1.1875,1.6401,-0.0765,-0.0415,-0.0123,-0.0326,0.3598,0.5165,0.6253,0.7668,0.2232,0.887,0.4253,0.4493,0.0142,-0.141,0.048,0.5982,2.2418,-0.0257,0.6188,-0.0254,Control
F09,-0.0391,-0.0086,-0.0661,-0.1077,0.3476,-0.0526,0.1704,1.9432,-0.1074,-0.1138,0.3812,-0.0793,-0.0136,-0.0073,-0.0887,0.1815,-0.1237,-0.0872,0.2444,0.6561,-0.1046,0.2028,0.9035,-0.0796,0.2586,-0.1995,-0.162,0.1944,0.3056,0.6616,0.4065,-0.1777,0.5754,0.6905,0.8264,-0.0692,0.1522,0.5049,-0.0713,1.6899,1.8092,-0.0251,0.215,-0.1597,0.1668,0.0401,0.4354,0.2563,-0.0088,1.625,1.1557,1.9566,-0.0061,0.0308,1.119,0.0807,-0.1248,-0.0481,-0.1058,0.5057,-0.1254,1.8278,0.9422,-0.0271,-0.0408,-0.0465,0.2491,0.7305,-0.0444,-0.0304,1.5121,0.5036,0.9252,1.1555,-0.0772,-0.0839,0.0189,-0.0452,0.6494,0.6724,0.7383,1.4727,0.2081,0.9781,0.293,0.4451,0.2325,-0.0829,0.0035,0.6789,2.4234,-0.0781,0.6581,-0.0657,Control
F10,-0.08,-0.0135,-0.0534,-0.0841,0.325,-0.0549,0.0895,2.0447,-0.0453,-0.077,0.325,-0.0916,0.0099,-0.008,-0.0851,0.2625,-0.1244,-0.1132,0.1797,0.5985,-0.089,0.1681,0.8772,-0.043,0.3724,-0.0702,-0.0918,0.0941,0.4064,0.6856,0.3386,-0.0216,0.7414,0.751,0.8273,-0.0131,0.1908,0.5467,-0.0357,1.7411,1.9572,-0.0235,0.1829,-0.1227,0.1565,0.0287,0.5004,0.164,0.0481,1.7379,1.2072,1.9335,-0.0164,0.0283,1.4434,0.0765,0.005,-0.0675,-0.0732,0.5823,-0.1365,1.9167,0.8844,-0.0424,-0.0496,-0.0135,0.3953,0.9335,-0.0407,-0.1351,1.582,0.5634,1.1704,1.3178,-0.0844,-0.0904,0.0144,-0.0572,0.6498,0.6867,0.6856,1.4083,0.2098,1.0688,0.4847,0.4389,0.0145,-0.0816,0.0803,0.6324,2.535,-0.0344,0.9936,0.0029,Control
F11,-0.0541,0.0431,-0.0378,-0.0568,0.2752,0.057,0.0881,1.9771,-0.0841,-0.1088,0.23,-0.102,-0.039,0.0658,-0.0439,0.0764,-0.0495,-0.1099,0.2643,0.438,-0.0229,0.1116,0.7732,0.0312,0.2439,0.1677,-0.1009,0.0914,0.2222,0.5692,0.277,0.1593,0.3765,0.569,0.6146,-0.0499,0.084,0.4277,-0.1204,1.8123,1.7945,-0.0185,0.1228,-0.0173,0.1329,-0.0098,0.362,0.2177,0.0024,1.5161,1.0845,1.9821,0.0206,0.0074,1.1916,0.0031,0.0128,0.0349,0.0222,0.4245,-0.1488,1.7746,0.7658,-0.0626,-0.0125,-0.0828,0.1502,0.6086,-0.0105,0.0223,1.926,0.3016,0.707,0.9068,-0.0334,0.128,0.0456,-0.0035,0.5429,0.538,0.5189,1.2485,0.0578,1.0684,0.2362,0.2629,-0.134,-0.0447,0.0068,0.4458,3.0802,0.0373,0.6842,0.0276,Control
F12,-0.214,0.0077,-0.0301,-0.0782,0.2041,-0.0195,0.0527,1.7973,-0.0897,-0.15,0.2649,-0.124,0.0153,-0.0124,-0.0475,0.1431,-0.0646,-0.1203,-0.0073,0.365,-0.0166,0.0712,0.6562,-0.0713,0.7414,-0.2607,-0.1614,0.1081,0.87,0.5917,0.4425,-0.0606,0.8089,0.9018,0.6965,-0.0931,0.1705,0.6723,-0.0872,1.5181,1.6913,-0.0179,0.1287,-0.1824,0.257,0.0072,0.5061,0.1033,-0.0634,1.6821,0.9414,2.3591,-0.0082,0.0146,1.4838,0.0051,-0.1685,-0.0672,-0.0481,0.4303,-0.1304,1.7597,0.6226,-0.1219,-0.0836,-0.0658,0.3441,1.3352,-0.1719,0.0277,1.5952,0.6088,1.265,1.953,-0.0802,0.025,0.0118,-0.0924,0.385,0.487,0.6358,1.1351,0.1232,0.6782,0.3841,0.3107,0.0433,-0.1755,0.1004,0.4697,2.3446,-0.0289,0.5648,-0.0071,Control
G01,-0.102,0.0233,-0.0475,-0.103,0.1926,0.0156,0.1322,1.7487,-0.0875,-0.1029,0.2603,-0.1183,0.0521,0.0492,-0.0545,0.0167,-0.1407,-0.0428,0.2893,0.4379,-0.1379,0.184,0.6414,-0.1012,0.3349,-0.0128,-0.1459,0.182,0.3688,0.6199,0.2786,0.0677,0.5239,0.6332,0.4036,0.0259,0.1317,0.5587,0.0055,1.6602,1.6687,-0.0385,0.0289,-0.1924,0.1899,0.066,0.4244,0.1864,-0.0386,1.5408,0.8147,1.8535,0.0099,0.0904,1.1733,0.0822,0.0415,0.0553,-0.1249,0.4332,-0.0845,1.794,0.8681,-0.0535,0.004,0.0119,0.2456,0.8142,-0.0743,-0.1209,1.4028,0.5387,0.8578,1.2643,-0.0958,-0.0484,0.0251,0.03,0.3963,0.5477,0.5014,1.2043,0.0313,1.0152,0.1537,0.2467,0.0488,-0.0162,-0.053,0.3642,2.632,0.0218,0.6842,-0.0918,Control
G02,-0.1398,-0.0189,-0.0279,-0.0769,0.2279,0.0041,0.1445,1.5563,-0.0411,-0.1383,0.1606,-0.0472,0.0389,-0.0021,-0.0282,0.0874,-0.0901,-0.1233,0.143,0.3054,-0.0161,0.043,0.5879,-0.0411,0.2021,0.0284,-0.1597,0.1751,0.2126,0.6057,0.2313,0.0225,0.3706,0.4209,0.5106,-0.0049,0.1005,0.4173,-0.0593,1.6344,1.6232,-0.0108,0.0993,-0.1598,0.0582,0.0316,0.303,0.1956,0.0048,1.4903,1.1575,1.6852,0.0388,0.0432,0.8837,0.0622,0.0744,0.0803,-0.0168,0.2509,-0.1119,1.6167,0.6081,-0.0556,-0.0433,-0.0171,0.1606,0.6571,-0.0769,-0.0564,2.0127,0.4417,0.7527,1.0005,-0.0495,3e-04,0.0729,0.0864,0.387,0.5297,0.4651,1.0374,0.0256,0.978,0.221,0.2934,-0.2264,-0.1011,-0.0172,0.4603,2.8075,-0.0353,0.6847,-0.0219,Control
