@relation data

@attribute id string
@attribute 10022 numeric
@attribute 10563 numeric
@attribute 10663 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 117579 numeric
@attribute 122042 numeric
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 128674 numeric
@attribute 1524 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 186 numeric
@attribute 187 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 2357 numeric
@attribute 2358 numeric
@attribute 2359 numeric
@attribute 23620 numeric
@attribute 2532 numeric
@attribute 256933 numeric
@attribute 257313 numeric
@attribute 2587 numeric
@attribute 2826 numeric
@attribute 2829 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 2834 numeric
@attribute 2837 numeric
@attribute 283869 numeric
@attribute 2852 numeric
@attribute 2862 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 339403 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3627 numeric
@attribute 3640 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4157 numeric
@attribute 4158 numeric
@attribute 4159 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 4283 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4852 numeric
@attribute 4886 numeric
@attribute 4887 numeric
@attribute 4889 numeric
@attribute 4922 numeric
@attribute 4985 numeric
@attribute 4986 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 50865 numeric
@attribute 51052 numeric
@attribute 51083 numeric
@attribute 51289 numeric
@attribute 51554 numeric
@attribute 5173 numeric
@attribute 5179 numeric
@attribute 5196 numeric
@attribute 5368 numeric
@attribute 5443 numeric
@attribute 5473 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 5539 numeric
@attribute 554 numeric
@attribute 5540 numeric
@attribute 56477 numeric
@attribute 5697 numeric
@attribute 57007 numeric
@attribute 58191 numeric
@attribute 59350 numeric
@attribute 594857 numeric
@attribute 6019 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 6354 numeric
@attribute 6356 numeric
@attribute 6360 numeric
@attribute 6363 numeric
@attribute 6364 numeric
@attribute 6366 numeric
@attribute 6367 numeric
@attribute 6368 numeric
@attribute 6370 numeric
@attribute 6372 numeric
@attribute 6373 numeric
@attribute 6374 numeric
@attribute 6375 numeric
@attribute 6376 numeric
@attribute 6387 numeric
@attribute 64106 numeric
@attribute 643 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 6754 numeric
@attribute 6755 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 718 numeric
@attribute 719 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 727 numeric
@attribute 728 numeric
@attribute 729230 numeric
@attribute 7852 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 84634 numeric
@attribute 8484 numeric
@attribute 8620 numeric
@attribute 8811 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 8862 numeric
@attribute 887 numeric
@attribute 9002 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__K02,-0.0463,-0.0865,0.3545,0.0376,0.0794,-0.0765,-0.054,0.1006,0.3978,-0.1322,1.2897,0.1757,1.7917,1.0761,1.5287,0.5495,0.0314,-0.0994,1.7741,0.0959,0.0156,-0.2414,0.0841,-0.0971,-0.1435,0.1029,-0.0587,-0.0841,-0.034,1.6367,0.4784,0.0819,2.0134,1.6679,0.1118,0.0355,-0.0101,0.179,-0.0426,-0.0359,0.0626,0.3819,0.0296,0.5243,-0.0452,0.1209,-0.0139,0.112,-0.0746,0.4568,0.3157,-0.114,-0.1465,-0.0642,2.197,0.0046,0.0813,-2e-04,0.0569,0.8616,1.0967,0.7771,0.6592,0.4927,-0.0486,-0.1233,-0.0655,0.1235,-0.1604,-0.1637,-0.1213,-0.2354,0.0311,-0.1015,-0.2176,-0.1119,-0.0138,-0.0842,0.026,0.0674,-0.1939,-0.0511,-0.046,0.2467,-0.0636,0.0538,0.1965,0.5218,0.5637,0.0173,0.1032,0.0413,-0.1761,-0.2973,2.5997,0.2887,0.3361,4.6399,-0.1381,1.2937,0.2678,-0.0503,0.03,-0.1464,0.2778,0.1407,0.0307,1.0934,-0.0537,-0.1453,0.0654,0.3654,-0.0885,-0.0717,0.0546,0.7248,2.4874,0.1212,-0.0633,-0.0258,0.0604,-0.1035,0.13,-0.0272,-0.21,0.08,-0.0115,-0.14,1.7081,-0.2497,0.0054,-0.0707,-0.2415,0.5614,-0.2153,0.1084,-0.0446,0.2128,-0.4139,0.1183,-0.0913,0.0399,0.0271,-0.0822,-0.0976,0.1617,2.0639,0.2166,0.0701,0.268,1.5234,2.8377,2.3704,-0.0302,0.1837,0.3274,-0.1069,0.5436,-0.1386,-0.0357,-0.0125,-0.0479,-0.1577,0.3184,BRCACancer
Utah__K03,-0.178,-0.0594,0.4596,-0.0745,0.1412,-0.1194,0.1058,0.0965,0.349,-0.1599,0.7119,0.1566,1.5583,1.3965,1.0697,0.4572,0.0415,-0.1391,1.6622,0.2272,0.0625,-0.3585,0.0103,-0.1001,-0.2334,0.0683,-0.0789,-0.0863,-0.0981,1.0572,0.1371,-0.0166,1.462,1.0256,0.1004,-0.1036,0.0351,-0.1645,-0.0114,-0.2072,0.0667,0.3973,-0.17,0.6365,-0.1157,-0.2446,-0.2746,0.0333,-0.1756,0.3246,0.4099,-0.1785,-0.2176,-0.1405,2.0595,-0.1694,0.1023,-0.0946,0.2481,0.5733,0.7978,0.2679,0.1752,0.4055,-0.1078,-0.1086,-0.0596,0.192,-0.1731,-0.0287,-0.0257,-0.1557,-0.0268,0.0512,-0.2494,-0.1486,-0.0012,-0.0285,0.0873,-0.0391,-0.2706,-0.1399,-0.1385,0.2251,-0.0991,-0.2454,0.0284,0.379,0.2344,-0.1672,-0.1334,-0.0831,-0.1146,-0.585,0.9319,0.1247,0.1993,3.5765,-0.6968,0.2246,0.2484,0.0409,0.0649,-0.0206,0.1743,0.1788,-0.0199,0.6218,-0.0895,0.0144,-0.0158,0.5912,0.0147,-0.021,0.0256,0.7155,2.3236,0.0765,-0.0514,-0.1021,0.1435,-0.0472,0.0452,0.1264,-0.1679,-0.0874,-0.3074,-0.0605,0.9645,0.0024,0.0627,-0.0738,-0.1906,0.5011,-0.2912,0.2268,-0.0728,0.178,-0.2914,-0.0292,-0.0986,-0.0105,0.1094,-0.0416,-0.2363,-0.004,1.8516,0.0568,-0.1306,0.2264,0.8321,2.0668,1.9073,-0.1189,0.2688,0.0787,-0.4132,0.6846,-0.1444,-0.0868,0.0657,-0.0447,-0.1106,-0.0886,BRCACancer
Utah__K04,-0.1121,-0.117,0.5661,0.0399,0.0607,-0.0694,0.0224,0.1436,0.4805,-0.1216,0.8381,0.4943,1.9189,1.4742,1.1911,0.613,-0.106,-0.1068,2.2346,0.154,-0.0435,-0.1805,0.0915,0.0174,-0.1272,0.1487,-0.0735,-0.0938,-0.0781,1.5954,0.4336,0.0515,1.976,1.2098,0.1425,0.0224,0.0204,0.2283,-5e-04,-0.0521,0.1937,0.1999,0.1051,0.9471,0.0277,0.0167,0.0411,0.1333,-0.1035,0.3729,0.3231,-0.1356,-0.0823,-0.0376,2.5032,0.1155,-0.0193,-0.0524,0.1634,0.6209,1.0818,0.5037,0.2415,0.3487,0.0298,-0.1779,-0.1168,0.1885,-0.1432,-0.1963,-0.1154,-0.1705,0.0611,-0.0361,-0.1012,-0.152,0.0233,-0.044,0.0423,0.0235,-0.2005,-0.0868,-0.0671,0.2864,-0.0969,0.19,0.041,0.4626,0.2589,0.0609,0.0875,-0.0652,-0.2158,-0.3053,2.1806,0.2391,0.2436,4.448,-0.1772,0.7183,0.2347,-0.1509,0.0101,-0.2145,0.2979,-0.0218,0.1221,1.1216,-0.0473,-0.1732,0.0063,0.7817,-0.1318,-0.0945,0.0167,0.6593,3.0944,-0.0954,-0.1648,0.008,-0.0595,-0.0292,0.0457,0.044,-0.0796,0.0301,-0.1013,-0.1032,1.7143,-0.2705,-0.0431,0.0059,-0.134,0.6718,-0.2881,0.2006,-0.1229,0.0886,-0.3659,0.1734,-0.1831,0.1025,0.0111,-0.0736,-0.096,0.1329,2.4897,0.1108,0.149,0.2892,1.3455,1.9508,2.2254,-0.0614,0.0471,0.3398,-0.0633,0.8356,0.0353,0.0066,-0.0291,-0.0464,-0.1045,0.3627,BRCACancer
Utah__K05,-0.244,-0.0472,0.3259,-0.0323,-0.0514,-0.0502,0.094,0.1502,0.5377,-0.0015,0.5215,0.1317,1.6122,1.0197,1.3177,0.5321,-0.0367,-0.0828,1.4479,0.1776,0.0761,-0.2824,0.0351,-0.0082,-0.1328,0.105,-0.0638,-0.067,0.0097,1.1319,0.4087,0.0137,2.1025,0.9099,0.0591,0.0541,-0.0383,0.3155,0.01,-0.03,0.1676,0.3094,0.1536,0.6331,0.0123,0.061,-0.0183,0.1183,-0.0984,0.3205,0.3401,0.0214,-0.0882,-0.109,2.3848,0.2297,0.1033,-0.0499,0.1414,0.7197,0.3107,0.213,0.3023,0.3954,-0.0133,-0.1295,-0.0539,0.0329,-0.0314,-0.1899,-0.1327,-0.2195,-0.084,-0.1257,-0.0608,-0.0723,0.0269,-0.0636,0.0321,-0.0024,-0.1534,0.027,-0.1173,0.3008,-0.072,0.1553,0.1558,0.5571,0.3305,0.0315,0.0894,0.0713,-0.1552,-0.1745,2.2103,0.373,0.3361,5.0093,-0.058,0.6256,0.2644,-0.1385,0.0383,-0.1783,0.3542,0.0177,0.0987,1.307,-0.0794,-0.1589,0.0747,0.5867,-0.1883,-0.1185,-0.038,0.5661,2.8896,-0.0809,-0.3511,-0.1232,-0.0038,0.1131,0.0469,0.032,-0.1419,0.0864,-0.014,-0.2257,1.2523,0.0328,-0.0178,-0.0916,-0.1706,0.6903,-0.1654,0.1152,-0.1535,0.124,-0.3582,0.3452,-0.0745,0.0402,0.0216,-0.0636,-0.1834,0.0526,2.1119,0.0379,-0.1255,0.1821,1.2882,1.523,2.4057,-0.0509,0.11,0.2678,0.0686,1.0989,-0.0434,-0.1058,-0.0377,-0.018,-0.0386,0.4965,Control
Ontario__AA3226,-0.1251,-0.1133,0.6121,0.2272,0.1212,-0.0381,0.1179,-0.2413,0.3972,-0.0635,1.2497,-2e-04,2.3615,0.8675,1.3555,0.117,0.0534,-0.0147,1.2262,0.1242,0.0468,-0.2416,-0.0638,-0.0195,-0.0766,0.0736,-0.0506,0.0855,-0.03,1.1397,0.2595,-0.0024,2.0084,1.7256,-0.0415,-0.0626,0.0448,0.1314,0.0395,-0.0887,0.0876,0.1039,-0.0373,0.6704,-0.0134,-0.0495,-0.0942,0.01,-0.1398,0.4307,0.6852,0.0558,-0.1452,-0.2376,1.7725,0.0461,0.1418,0.0174,0.1685,1.2852,1.1687,0.52,0.062,0.3243,-0.0559,-0.1976,-0.0396,0.2492,-0.1327,0.0319,-0.1613,-0.1374,0.0652,-0.0322,-0.1642,-0.0759,-0.0502,-0.0379,0.0907,0.0284,-0.1551,0.0152,-0.0972,0.2184,-0.0674,-0.0759,-0.0938,0.3566,0.3631,0.0468,-0.0257,0.0356,-0.1474,-0.329,1.7046,-0.0881,0.2505,4.5468,-0.3102,0.1596,0.1955,0.1141,-0.0509,-0.1478,0.1341,0.1488,0.2285,1.7057,-0.089,0.1009,-0.0916,0.0887,-0.1477,0.0194,0.018,0.3585,2.2424,-0.052,-0.1071,-0.1154,0.0024,-0.0342,0.0657,-0.0463,-0.0634,0.1601,-0.0725,-0.0863,0.7424,-0.0572,-0.054,-0.0223,-0.2132,0.4304,-0.243,0.0016,-0.0429,0.1763,-0.241,0.2041,-0.0685,0.0281,0.0245,-0.0593,-0.1758,0.0617,2.4249,0.2018,-0.1824,0.1173,1.9682,1.5497,2.7852,-0.0937,3e-04,0.2446,-0.008,0.5654,-0.0532,0.0226,0.0542,-0.0636,-0.053,0.2486,Control
Ontario__AB3227,-0.0105,-0.0532,0.27,-0.1441,-0.014,-0.0413,-0.0137,0.2182,0.2903,-0.1267,0.6282,0.2562,1.2875,0.8517,1.2259,0.6869,-0.0029,0.0227,2.2717,0.0696,0.02,-0.2162,-0.0535,-0.0724,-0.2098,0.0574,-0.0493,-0.108,-0.138,1.4255,0.5546,0.1161,2.3543,1.8433,0.0901,-0.0245,0.0073,-0.0654,0.0593,-0.2035,-0.0027,0.2676,-0.3617,0.5669,0.0098,-0.0205,-0.092,0.1011,-0.1122,0.3157,-0.0318,-0.283,-0.1439,-0.0982,2.17,-0.021,0.0673,-0.0338,0.0521,1.0113,1.5892,1.3975,0.2202,0.461,0.0469,-0.1157,-0.0989,0.1437,-0.0927,-0.1878,-0.0887,-0.2184,0.0449,-0.0378,-0.3077,-0.0572,0.0294,-0.0165,0.1432,-0.0088,-0.1645,-0.017,-0.1345,0.2662,-0.0589,-0.1328,0.0216,0.4474,0.3927,-0.1054,0.0014,0.0635,-0.1316,-0.5765,2.2587,0.2644,0.4381,4.4712,-0.3198,0.5279,0.2363,-0.047,-0.0019,-0.0986,0.2314,0.1157,-0.0149,0.8454,-0.0757,0.0613,-0.0068,1.1019,-0.0714,-0.1321,0.0202,0.5357,3.0693,-0.1965,-0.1836,-0.1192,0.0462,-0.1061,0.0298,-0.0691,-0.1656,-0.0082,-0.0814,-0.013,0.9886,-0.2257,-0.0199,-0.0771,-0.1734,0.1774,-0.2302,0.0642,-0.1104,0.0755,-0.5229,0.056,-0.1192,0.0344,0.032,-0.064,-0.1435,0.0154,1.8762,0.0493,-0.1154,0.2434,1.5719,2.2425,2.0597,-0.0871,0.1821,0.1745,-0.3697,0.7129,-0.1478,-0.0119,-0.0125,-0.0444,-0.1593,0.1239,Control
Ontario__AC3228,0.0236,0.0242,0.4593,0.0798,-0.0154,0.0169,0.1499,0.0839,0.2913,-0.1643,1.1317,0.0045,1.734,1.0279,1.7579,0.4764,0.0282,-0.0184,1.3808,0.2351,0.1221,-0.3424,-0.0324,-0.0348,0.0278,-0.0175,0.0401,-0.0749,-0.1576,1.1899,0.4059,0.0359,2.0151,1.0299,0.1271,0.0355,0.0482,-0.0763,0.0205,-0.2104,-0.1035,0.3676,-0.3102,0.6222,-0.1899,-0.0691,-0.0933,0.1383,-0.1084,0.497,0.9274,0.2223,-0.2094,-0.1752,2.6398,-0.0592,0.1765,0.0904,0.2955,1.2558,0.7737,0.3901,0.2696,0.4152,0.0526,0.0094,-0.0248,0.0495,-0.1439,-0.204,-0.3294,-0.2046,-0.0253,0.03,-0.2192,-0.0498,0.0447,-0.0406,0.1267,0.1132,-0.1607,-0.018,-0.2033,0.1158,-0.0117,-0.0628,0.088,0.5403,0.5349,-0.177,0.1421,-0.0044,-0.2798,-0.3456,3.1154,0.1949,0.3111,4.8554,-0.2716,0.5554,0.319,-0.1255,-0.0479,-0.2588,0.3722,-0.1188,0.103,1.215,-0.0676,0.0123,0.153,0.2256,-0.1257,-0.0344,-0.0302,1.4305,2.1765,-0.1135,-0.2519,-0.1469,0.1284,0.3028,-0.0013,0.0094,-0.0666,1e-04,-0.1612,-0.1053,1.164,-0.3755,-0.0119,-0.0777,-0.2047,0.5445,-0.1774,0.0584,-0.1609,0.2259,-0.491,-0.0684,-0.0525,0.0073,-0.0622,0.0227,-0.1242,-0.0577,2.0686,0.2405,-0.1219,0.1165,1.423,1.9236,2.7095,0.0342,0.1705,0.2522,-0.2321,0.4858,-0.1769,0.1121,0.0725,-0.1298,-0.1279,0.1569,Control
Ontario__AD3231,0.0051,-0.1111,0.297,0.011,-0.0837,0.0252,0.0393,-0.007,0.4401,-0.1633,0.8365,0.372,1.6682,0.6922,1.7531,0.8899,0.0192,-0.0474,1.6249,0.1534,0.0417,-0.1838,0.0218,0.2601,-0.1337,0.0162,-0.0175,-0.133,-0.1505,0.6572,0.4467,0.0175,2.6543,1.7751,0.0833,0.0446,0.0964,0.0536,-0.0208,-0.1795,-0.0861,0.3126,0.063,0.4286,-0.1093,-0.1221,-0.2091,0.1028,-0.2879,0.5103,0.2715,-0.1677,-0.2459,-0.0776,2.0451,-0.2774,0.1263,0.014,0.123,1.4469,1.8888,1.5183,0.1202,0.3566,0.0013,-0.1318,-0.015,0.0559,-0.1897,-0.2172,-0.0058,-0.1218,0.0548,-0.0542,-0.2306,0.0073,0.0525,-0.0575,0.0982,-0.0622,-0.1673,-0.005,-0.1654,0.2977,-0.0654,-0.0395,-0.041,0.4108,0.2655,-0.1063,0.1183,-0.1358,-0.1486,-0.5398,0.8989,0.176,0.1981,3.8654,-0.281,0.5721,0.2856,-0.0331,-0.001,-0.1359,0.2562,0.0327,0.0092,0.7882,0.0183,-0.0244,-0.0848,1.3708,-0.1569,-0.0453,-0.0779,0.8597,2.0527,-0.0995,-0.3334,-0.0191,-0.0788,0.1099,0.0807,-0.0163,-0.0673,-0.0211,-0.0893,-0.1695,1.1294,0.0485,-0.0601,2e-04,-0.2061,0.2373,-0.2306,-0.0772,-0.2617,0.1303,-0.2902,-0.143,-0.0285,-0.024,-0.0048,-0.0457,-0.105,0.0606,1.7898,0.1889,-0.0982,0.2035,1.6688,2.3477,2.4456,0.0065,0.28,0.1715,-0.274,0.5887,-0.0722,0.0433,0.11,-0.0332,-0.2471,0.3467,Control
Ontario__AE1543,0.1664,-0.0867,0.1448,-0.2411,-0.0641,-0.0223,0.121,-0.1713,0.5508,-0.0901,1.023,0.193,1.4554,0.7606,1.2979,0.4735,-0.0214,-0.0166,1.4657,0.1025,0.0623,-0.1299,-0.0037,-0.1867,-0.0674,0.0931,-0.102,-0.1045,-0.0204,0.8369,0.3531,-0.1258,1.8102,0.6074,0.0583,-0.014,-0.0571,0.0637,0.0162,-0.0939,0.1228,0.3965,-0.2714,0.3665,-0.0414,-0.0917,-0.1223,0.0695,-0.2051,0.3096,0.7633,0.0532,-0.1795,-0.1412,2.673,-0.1118,0.0058,0.022,-0.0256,1.1317,0.4403,0.2647,0.1366,0.1487,-0.0557,-0.1001,-0.0656,0.0856,-0.0447,-0.0572,-0.1487,-0.0654,0.1081,-0.0192,-0.113,-0.0506,-0.0981,0.0153,0.1349,-0.0854,-0.1761,-0.0468,-0.0075,0.2815,-0.1239,-0.091,-0.0024,0.4927,0.1818,0.027,-0.0473,-0.0581,-0.0919,-0.3681,0.9661,0.1897,0.3378,3.6716,-0.4233,0.2503,0.2161,-0.0273,0.0473,-0.1464,0.1813,0.0757,-0.0559,1.0393,-0.0775,-0.1097,-0.0981,0.3853,-0.0618,-0.0833,-0.023,1.0793,2.2491,-0.1324,-0.0084,-0.0297,0.0884,-0.0065,0.0752,-0.0013,-0.0802,-0.0946,-0.2814,-0.0547,0.5295,0.2646,0.0245,-0.0123,-0.1324,0.3235,-0.3185,0.0257,-0.1163,0.1981,-0.4307,-0.0677,-0.1204,-0.0091,0.0049,-0.0687,-0.214,0.0601,1.835,0.0753,-0.0041,0.1516,1.6132,1.8717,2.7737,-0.135,0.2149,0.0681,-0.0633,0.7116,-0.0169,0.0735,-0.0566,-0.0258,-0.0379,0.2369,Control
Ontario__AF3229,-0.1699,-0.067,0.3415,-0.062,0.0072,-0.0765,-0.1192,-0.0546,0.2975,-0.073,1.8031,0.0379,1.9802,0.7471,1.4535,0.4048,-0.0484,0.0236,1.4684,0.0425,-0.0237,-0.1696,-0.0156,-0.0951,-0.2222,0.1569,-0.075,-0.0461,-0.028,1.1935,0.335,-0.0603,2.3011,1.3953,0.2386,-0.0465,0.0148,0.2395,-0.0445,-0.0837,0.08,0.1694,-0.0968,0.2811,-0.1222,0.0501,-0.124,0.0848,0.0758,0.5011,1.0511,0.535,-0.1088,-0.1684,1.9903,0.0342,0.056,-0.0559,0.1072,1.5378,0.6218,0.2149,1.1148,0.4924,0.086,-0.1868,-0.104,0.1106,-0.0664,0.0081,0.0791,-0.1035,-0.0321,0.0696,-0.0974,-0.1116,-0.0804,-0.0533,0.0331,0.0195,-0.2025,-0.0266,-0.108,0.31,-0.0801,-0.1126,0.0151,0.5584,0.4525,-0.0349,0.0791,-0.2122,-0.1259,-0.2933,2.5813,0.0785,0.2514,4.4248,-0.2346,0.3077,0.2263,0.102,0.0756,-0.0432,0.2415,0.1946,0.4836,1.4152,-0.0728,0.0923,7e-04,0.0756,-0.0974,-0.0113,0.0113,1.5611,2.6741,-0.0847,-0.0057,-0.0328,0.0732,0.4783,0.0325,-0.0434,-0.1604,-0.0046,-0.1419,-0.0115,0.9346,-0.0934,0.0497,-0.1219,-0.0835,0.5118,-0.2534,0.1821,-0.034,0.3337,-0.1714,-0.0868,-0.1175,0.0237,0.0255,-0.064,-0.1515,-0.0426,3.3111,0.1714,0.0698,0.0981,1.3717,1.6123,2.6842,-0.0429,0.1377,0.3493,-0.0808,0.5601,-0.1844,-0.122,-0.0883,-3e-04,-0.0179,0.218,Control
Ontario__AG3230,-0.0732,-0.0588,0.2039,-0.0489,0.0735,-0.0149,0.0911,-0.0715,0.4894,-0.1101,0.8856,0.1966,2.1244,0.7535,1.6104,0.6521,-0.0792,0.0147,1.3045,0.0479,0.057,-0.2114,-0.0056,0.0529,-0.2688,0.1165,-0.098,-0.1204,-0.0914,1.197,0.2629,-0.0498,1.4621,1.4122,0.3779,-0.0199,-0.0464,-0.0487,0.0803,-0.1897,-0.1321,0.2465,-0.1461,0.4242,0.0112,0.0118,0.0978,3e-04,-0.1637,0.6524,1.0872,0.6641,-0.0839,-0.0617,2.0522,0.0534,0.0819,-0.0499,0.0697,1.3824,0.3823,0.197,0.715,0.4386,-0.0569,-0.1301,-0.1063,0.2364,-0.1152,-0.0611,-0.1663,-0.2603,-0.0091,-0.0829,-0.1438,-0.057,-0.0398,-0.0248,0.1198,-0.0439,-0.1024,-0.104,-0.0567,0.1707,-0.055,-0.0966,0.055,0.3663,0.0728,-0.0481,0.0189,-0.0665,-0.0725,-0.3518,2.5093,0.016,0.2569,4.6018,-0.4852,0.49,0.2055,-0.1402,-0.0637,0.0078,0.2781,0.1373,0.0468,0.9727,-0.0671,0.0777,-0.0567,0.4029,-0.1252,-0.0115,0.0708,1.7277,2.7032,-0.028,-0.0882,-0.0739,0.0436,0.9705,0.0905,0.0314,0.149,0.0336,-0.1037,-0.1674,1.3999,-0.2228,0.0012,0.0522,-0.1275,0.4064,-0.3136,0.0373,-0.0627,0.2074,-0.2546,-0.0842,-0.1285,0.0401,0.1093,-0.0981,-0.122,0.0554,2.2137,0.1035,-0.0162,0.2006,0.721,1.7879,2.5348,0.0019,0.0557,0.1756,-0.253,0.7604,-0.0997,-0.0399,-0.0178,-0.1133,-0.0379,0.2787,Control
Ontario__AH3232,-0.1474,-0.1073,0.1717,-0.2177,0.0435,-0.0529,-0.0103,-0.0241,0.4707,-0.0827,0.6584,0.0556,1.634,0.7751,1.8937,0.4399,-0.0653,-0.1707,1.562,0.1831,-0.0083,-0.1553,0.0233,-0.043,-0.2068,0.06,-0.0935,-0.1088,-0.0708,0.805,0.0894,0.0053,1.067,0.7262,-0.0281,-0.1588,-0.0843,-0.0227,-0.1132,-0.061,0.093,0.2264,-0.0597,0.287,0.0291,-0.1367,-0.0216,0.0202,-0.2382,0.2646,0.694,-0.1373,-0.1094,-0.0972,1.9524,-0.349,-0.0067,-0.0718,-0.0169,1.4664,0.6845,0.4034,0.1074,0.3349,-0.0749,-0.1719,-0.116,-0.0769,-0.0938,-0.1824,-0.2456,-0.2274,-0.0504,-0.0677,-0.0563,-0.2145,0.084,-0.0318,0.0883,-0.0091,-0.1832,-0.0841,-0.0279,0.1938,-0.1131,-0.2429,-0.0373,0.2977,0.0346,-0.0239,-0.0851,-0.075,-0.1646,-0.4341,0.9996,0.3023,0.1929,4.6558,-0.5635,0.3056,0.1819,0.0634,0.0156,-0.1557,0.1193,0.1563,0.0376,0.9491,-0.0739,-0.1351,-0.084,0.1918,-0.102,0.0024,-0.0358,0.9133,2.6741,0.0127,-0.2107,0.0208,0.0792,-0.1274,0.1282,-0.075,-0.0454,-0.0683,-0.3539,-0.0503,0.8415,-0.0972,0.011,-0.1186,-0.2321,0.4116,-0.2985,0.211,-0.0918,0.1401,-0.4503,0.0266,-0.1571,0.0618,-0.01,-0.1116,-0.2708,0.0038,1.4609,0.0138,0.1066,0.1105,1.4553,1.6497,2.4818,-0.113,0.1873,0.0521,-0.2778,0.5347,-0.0392,-0.0869,-0.0215,-0.0792,-0.0206,0.0131,Control
Ontario__AI3233,0.0427,-0.0421,0.3533,-0.1216,0.0399,-0.088,0.0586,0.1542,0.4509,-0.1029,0.6235,0.3432,1.8696,1.0727,0.9571,1.3747,-0.0304,-0.1052,2.1965,0.26,0.0137,-0.3009,-0.0073,-0.0884,-0.1232,0.0199,-0.0417,-0.1175,-0.0763,1.1642,0.4441,0.0454,1.5971,1.435,0.2936,-0.0426,-0.0686,0.0323,0.0532,-0.1623,0.153,0.2578,0.1212,0.8548,-0.0834,-0.0015,-0.018,0.2193,-0.118,0.3166,-0.1416,-0.2812,-0.1229,-0.0823,2.7739,0.0186,-0.0028,-0.0235,0.1392,0.7232,1.302,0.9553,0.1377,0.2773,0.0132,-0.1145,-0.0622,0.2293,-0.1105,-0.1106,-0.2363,-0.2334,0.0779,0.0121,-0.2001,-0.0287,-0.0296,-0.0281,0.1021,-0.0783,-0.1212,-0.0502,-0.0813,0.3225,-0.0606,0.0246,0.0904,0.5076,0.3234,-0.0049,0.111,0.0211,-0.1788,-0.3551,2.0948,0.2243,0.2599,4.0791,-0.2912,0.5584,0.2581,0.0175,-0.0342,-0.1704,0.3165,0.0089,-0.0319,0.6042,-0.0525,-0.0964,0.0302,0.9229,-0.1277,-0.0155,-0.0574,0.3187,2.0871,-0.0187,-0.2736,-0.0858,0.1945,-0.1289,-0.0876,0.0042,-0.2056,-0.0908,-0.0746,-0.0203,1.2598,-0.0833,0.0308,-0.0663,-0.1125,0.3161,-0.1606,0.0163,-0.1295,0.1976,-0.2737,-0.0751,-0.1575,0.0497,-0.0297,-0.0104,-0.1539,-0.0315,1.684,0.1634,-0.0828,0.3084,1.2102,3.1335,1.9183,-0.0274,0.0865,0.2196,-0.0705,0.834,-0.0711,-0.0075,0.0791,-0.0816,-0.0378,0.4087,Control
